tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
52752,control_change,,,,,41,0,0,,,0,,,64,0
52795,note_on,,,,,43,0,0,,,0,42,41,,
52854,note_off,,,,,59,0,0,,,0,34,64,,
52859,control_change,,,,,5,0,0,,,0,,,64,127
52869,note_off,,,,,10,0,0,,,0,42,64,,
52888,note_on,,,,,19,0,0,,,0,46,33,,
52899,note_off,,,,,11,0,0,,,0,65,64,,
52921,note_off,,,,,22,0,0,,,0,73,64,,
52957,note_off,,,,,36,0,0,,,0,46,64,,
52996,note_on,,,,,39,0,0,,,0,66,48,,
53001,note_on,,,,,5,0,0,,,0,65,46,,
53003,note_on,,,,,2,0,0,,,0,49,47,,
53031,note_off,,,,,28,0,0,,,0,49,64,,
53141,note_on,,,,,110,0,0,,,0,35,41,,
53147,note_on,,,,,6,0,0,,,0,73,60,,
53174,control_change,,,,,27,0,0,,,0,,,64,0
53181,note_off,,,,,7,0,0,,,0,66,64,,
53252,note_on,,,,,71,0,0,,,0,42,41,,
53313,control_change,,,,,61,0,0,,,0,,,64,127
53316,note_off,,,,,3,0,0,,,0,35,64,,
53341,note_off,,,,,25,0,0,,,0,42,64,,
53351,note_off,,,,,10,0,0,,,0,65,64,,
53374,note_on,,,,,23,0,0,,,0,47,50,,
53385,note_off,,,,,11,0,0,,,0,73,64,,
53397,note_off,,,,,12,0,0,,,0,47,64,,
53475,note_on,,,,,78,0,0,,,0,63,44,,
53476,note_on,,,,,1,0,0,,,0,73,55,,
53484,note_on,,,,,8,0,0,,,0,54,48,,
53519,note_off,,,,,35,0,0,,,0,54,64,,
53614,note_on,,,,,95,0,0,,,0,44,41,,
53621,note_on,,,,,7,0,0,,,0,71,58,,
53643,control_change,,,,,22,0,0,,,0,,,64,0
53677,note_off,,,,,34,0,0,,,0,73,64,,
53760,note_on,,,,,83,0,0,,,0,53,59,,
53781,control_change,,,,,21,0,0,,,0,,,64,127
53800,note_off,,,,,19,0,0,,,0,44,64,,
53823,note_off,,,,,23,0,0,,,0,63,64,,
53829,note_off,,,,,6,0,0,,,0,53,64,,
53862,note_on,,,,,33,0,0,,,0,56,37,,
53934,note_off,,,,,72,0,0,,,0,56,64,,
53957,note_off,,,,,23,0,0,,,0,71,64,,
53969,note_on,,,,,12,0,0,,,0,65,58,,
53973,note_on,,,,,4,0,0,,,0,63,46,,
53974,note_on,,,,,1,0,0,,,0,59,27,,
54002,note_off,,,,,28,0,0,,,0,59,64,,
54086,note_on,,,,,84,0,0,,,0,46,41,,
54089,control_change,,,,,3,0,0,,,0,,,64,0
54102,note_on,,,,,13,0,0,,,0,71,70,,
54129,note_off,,,,,27,0,0,,,0,65,64,,
54210,note_on,,,,,81,0,0,,,0,53,56,,
54239,note_off,,,,,29,0,0,,,0,46,64,,
54242,control_change,,,,,3,0,0,,,0,,,64,127
54253,note_off,,,,,11,0,0,,,0,53,64,,
54265,note_off,,,,,12,0,0,,,0,71,64,,
54312,note_on,,,,,47,0,0,,,0,56,36,,
54332,note_off,,,,,20,0,0,,,0,63,64,,
54345,note_off,,,,,13,0,0,,,0,56,64,,
54412,note_on,,,,,67,0,0,,,0,62,68,,
54413,note_on,,,,,1,0,0,,,0,71,85,,
54420,note_on,,,,,7,0,0,,,0,58,38,,
54451,note_off,,,,,31,0,0,,,0,58,64,,
54561,note_on,,,,,110,0,0,,,0,70,71,,
54571,note_on,,,,,10,0,0,,,0,42,32,,
54588,control_change,,,,,17,0,0,,,0,,,64,0
54620,note_off,,,,,32,0,0,,,0,71,64,,
54698,note_off,,,,,78,0,0,,,0,62,64,,
54701,note_on,,,,,3,0,0,,,0,65,45,,
54708,note_on,,,,,7,0,0,,,0,51,33,,
54730,control_change,,,,,22,0,0,,,0,,,64,127
54746,note_off,,,,,16,0,0,,,0,42,64,,
54786,note_off,,,,,40,0,0,,,0,51,64,,
54819,note_on,,,,,33,0,0,,,0,54,39,,
54820,note_on,,,,,1,0,0,,,0,63,56,,
54841,note_off,,,,,21,0,0,,,0,65,64,,
54870,note_off,,,,,29,0,0,,,0,54,64,,
54924,note_on,,,,,54,0,0,,,0,58,38,,
54929,note_on,,,,,5,0,0,,,0,73,64,,
54952,note_off,,,,,23,0,0,,,0,58,64,,
54982,note_off,,,,,30,0,0,,,0,70,64,,
55038,note_on,,,,,56,0,0,,,0,71,82,,
55040,note_on,,,,,2,0,0,,,0,44,53,,
55049,control_change,,,,,9,0,0,,,0,,,64,0
55106,note_off,,,,,57,0,0,,,0,63,64,,
55116,note_off,,,,,10,0,0,,,0,73,64,,
55142,note_on,,,,,26,0,0,,,0,66,56,,
55155,note_on,,,,,13,0,0,,,0,51,46,,
55156,control_change,,,,,1,0,0,,,0,,,64,127
55182,note_off,,,,,26,0,0,,,0,44,64,,
55256,note_on,,,,,74,0,0,,,0,65,66,,
55261,note_on,,,,,5,0,0,,,0,54,46,,
55266,note_off,,,,,5,0,0,,,0,66,64,,
55274,note_off,,,,,8,0,0,,,0,51,64,,
55309,note_off,,,,,35,0,0,,,0,54,64,,
55354,note_on,,,,,45,0,0,,,0,63,76,,
55376,note_off,,,,,22,0,0,,,0,65,64,,
55378,note_on,,,,,2,0,0,,,0,59,27,,
55465,note_off,,,,,87,0,0,,,0,63,64,,
55477,note_off,,,,,12,0,0,,,0,59,64,,
55477,note_on,,,,,0,0,0,,,0,65,61,,
55478,control_change,,,,,1,0,0,,,0,,,64,0
55485,note_on,,,,,7,0,0,,,0,49,33,,
55587,note_on,,,,,102,0,0,,,0,56,40,,
55588,note_on,,,,,1,0,0,,,0,75,62,,
55609,note_off,,,,,21,0,0,,,0,71,64,,
55613,note_off,,,,,4,0,0,,,0,49,64,,
55625,control_change,,,,,12,0,0,,,0,,,64,127
55688,note_off,,,,,63,0,0,,,0,56,64,,
55708,note_on,,,,,20,0,0,,,0,73,50,,
55720,note_on,,,,,12,0,0,,,0,59,29,,
55736,note_off,,,,,16,0,0,,,0,75,64,,
55750,note_off,,,,,14,0,0,,,0,59,64,,
55835,note_on,,,,,85,0,0,,,0,71,58,,
55836,note_on,,,,,1,0,0,,,0,63,27,,
55867,note_off,,,,,31,0,0,,,0,63,64,,
55868,note_off,,,,,1,0,0,,,0,73,64,,
55915,note_off,,,,,47,0,0,,,0,65,64,,
56001,control_change,,,,,86,0,0,,,0,,,64,0
56007,note_on,,,,,6,0,0,,,0,73,39,,
56016,note_on,,,,,9,0,0,,,0,42,25,,
56017,note_on,,,,,1,0,0,,,0,64,34,,
56054,note_off,,,,,37,0,0,,,0,71,64,,
56148,note_off,,,,,94,0,0,,,0,42,64,,
56148,control_change,,,,,0,0,0,,,0,,,64,127
56156,note_on,,,,,8,0,0,,,0,54,48,,
56194,note_off,,,,,38,0,0,,,0,54,64,,
56274,note_on,,,,,80,0,0,,,0,58,27,,
56308,note_off,,,,,34,0,0,,,0,64,64,,
56321,note_off,,,,,13,0,0,,,0,58,64,,
56387,note_on,,,,,66,0,0,,,0,66,37,,
56400,note_off,,,,,13,0,0,,,0,73,64,,
56542,note_on,,,,,142,0,0,,,0,63,35,,
56544,note_on,,,,,2,0,0,,,0,71,55,,
56548,note_on,,,,,4,0,0,,,0,35,32,,
56585,control_change,,,,,37,0,0,,,0,,,64,0
56592,note_off,,,,,7,0,0,,,0,66,64,,
56677,note_on,,,,,85,0,0,,,0,42,35,,
56718,note_off,,,,,41,0,0,,,0,35,64,,
56724,control_change,,,,,6,0,0,,,0,,,64,127
56740,note_off,,,,,16,0,0,,,0,42,64,,
56772,note_on,,,,,32,0,0,,,0,47,41,,
56803,note_off,,,,,31,0,0,,,0,47,64,,
56832,note_off,,,,,29,0,0,,,0,63,64,,
56862,note_off,,,,,30,0,0,,,0,71,64,,
56869,note_on,,,,,7,0,0,,,0,68,54,,
56876,note_on,,,,,7,0,0,,,0,64,55,,
56877,note_on,,,,,1,0,0,,,0,47,2,,
56882,note_on,,,,,5,0,0,,,0,52,51,,
56915,note_off,,,,,33,0,0,,,0,52,64,,
56946,note_off,,,,,31,0,0,,,0,64,64,,
56967,note_on,,,,,21,0,0,,,0,59,46,,
56977,control_change,,,,,10,0,0,,,0,,,64,0
56985,note_on,,,,,8,0,0,,,0,63,53,,
56986,note_on,,,,,1,0,0,,,0,71,85,,
57021,note_off,,,,,35,0,0,,,0,59,64,,
57023,note_off,,,,,2,0,0,,,0,68,64,,
57062,control_change,,,,,39,0,0,,,0,,,64,127
57080,note_on,,,,,18,0,0,,,0,54,54,,
57106,note_off,,,,,26,0,0,,,0,54,64,,
57120,note_off,,,,,14,0,0,,,0,47,64,,
57134,note_off,,,,,14,0,0,,,0,63,64,,
57178,note_on,,,,,44,0,0,,,0,47,26,,
57244,note_off,,,,,66,0,0,,,0,47,64,,
57291,note_on,,,,,47,0,0,,,0,73,83,,
57294,note_on,,,,,3,0,0,,,0,42,39,,
57301,note_on,,,,,7,0,0,,,0,64,57,,
57308,note_off,,,,,7,0,0,,,0,71,64,,
57330,note_off,,,,,22,0,0,,,0,64,64,,
57391,note_off,,,,,61,0,0,,,0,42,64,,
57404,note_on,,,,,13,0,0,,,0,35,63,,
57422,note_on,,,,,18,0,0,,,0,75,86,,
57429,note_on,,,,,7,0,0,,,0,66,52,,
57461,note_off,,,,,32,0,0,,,0,73,64,,
57476,control_change,,,,,15,0,0,,,0,,,64,0
57532,note_on,,,,,56,0,0,,,0,42,58,,
57569,note_off,,,,,37,0,0,,,0,35,64,,
57577,control_change,,,,,8,0,0,,,0,,,64,127
57617,note_off,,,,,40,0,0,,,0,42,64,,
57632,note_on,,,,,15,0,0,,,0,47,61,,
57718,note_off,,,,,86,0,0,,,0,75,64,,
57730,note_on,,,,,12,0,0,,,0,68,65,,
57730,note_on,,,,,0,0,0,,,0,71,95,,
57736,note_off,,,,,6,0,0,,,0,66,64,,
57738,note_on,,,,,2,0,0,,,0,52,77,,
57801,note_off,,,,,63,0,0,,,0,68,64,,
57823,note_off,,,,,22,0,0,,,0,52,64,,
57833,note_on,,,,,10,0,0,,,0,59,63,,
57851,note_on,,,,,18,0,0,,,0,75,91,,
57857,note_on,,,,,6,0,0,,,0,66,55,,
57861,control_change,,,,,4,0,0,,,0,,,64,0
57884,note_off,,,,,23,0,0,,,0,71,64,,
57919,note_off,,,,,35,0,0,,,0,59,64,,
57945,control_change,,,,,26,0,0,,,0,,,64,127
57950,note_on,,,,,5,0,0,,,0,54,75,,
57975,note_off,,,,,25,0,0,,,0,54,64,,
57988,note_off,,,,,13,0,0,,,0,47,64,,
58014,note_off,,,,,26,0,0,,,0,66,64,,
58043,note_off,,,,,29,0,0,,,0,75,64,,
58051,note_on,,,,,8,0,0,,,0,47,59,,
58149,note_off,,,,,98,0,0,,,0,47,64,,
58160,note_on,,,,,11,0,0,,,0,76,93,,
58163,note_on,,,,,3,0,0,,,0,73,73,,
58173,note_on,,,,,10,0,0,,,0,42,52,,
58256,note_off,,,,,83,0,0,,,0,42,64,,
58291,note_on,,,,,35,0,0,,,0,35,72,,
58371,note_on,,,,,80,0,0,,,0,78,88,,
58372,note_on,,,,,1,0,0,,,0,75,71,,
58404,note_off,,,,,32,0,0,,,0,73,64,,
58410,note_off,,,,,6,0,0,,,0,76,64,,
58414,control_change,,,,,4,0,0,,,0,,,64,0
58509,note_off,,,,,95,0,0,,,0,35,64,,
58514,control_change,,,,,5,0,0,,,0,,,64,127
58516,note_on,,,,,2,0,0,,,0,47,66,,
58539,note_off,,,,,23,0,0,,,0,47,64,,
58647,note_on,,,,,108,0,0,,,0,51,69,,
58717,note_off,,,,,70,0,0,,,0,51,64,,
58779,note_on,,,,,62,0,0,,,0,57,50,,
58845,note_off,,,,,66,0,0,,,0,57,64,,
58971,note_on,,,,,126,0,0,,,0,69,49,,
59036,note_off,,,,,65,0,0,,,0,75,64,,
59134,note_on,,,,,98,0,0,,,0,75,72,,
59140,note_on,,,,,6,0,0,,,0,71,62,,
59150,note_on,,,,,10,0,0,,,0,66,38,,
59151,note_off,,,,,1,0,0,,,0,69,64,,
59251,note_off,,,,,100,0,0,,,0,78,64,,
59292,note_off,,,,,41,0,0,,,0,66,64,,
59310,note_off,,,,,18,0,0,,,0,71,64,,
59318,note_on,,,,,8,0,0,,,0,69,54,,
59319,note_on,,,,,1,0,0,,,0,73,72,,
59327,note_on,,,,,8,0,0,,,0,63,44,,
59352,note_off,,,,,25,0,0,,,0,75,64,,
59368,note_off,,,,,16,0,0,,,0,63,64,,
59436,note_off,,,,,68,0,0,,,0,69,64,,
59464,note_on,,,,,28,0,0,,,0,75,73,,
59469,note_on,,,,,5,0,0,,,0,59,48,,
59473,note_on,,,,,4,0,0,,,0,71,69,,
59484,note_off,,,,,11,0,0,,,0,73,64,,
59492,note_off,,,,,8,0,0,,,0,59,64,,
59495,note_off,,,,,3,0,0,,,0,71,64,,
59611,note_on,,,,,116,0,0,,,0,40,77,,
59614,note_on,,,,,3,0,0,,,0,71,80,,
59615,note_on,,,,,1,0,0,,,0,68,58,,
59651,control_change,,,,,36,0,0,,,0,,,64,0
59684,note_off,,,,,33,0,0,,,0,75,64,,
59758,note_on,,,,,74,0,0,,,0,47,55,,
59767,note_off,,,,,9,0,0,,,0,40,64,,
59774,control_change,,,,,7,0,0,,,0,,,64,127
59876,note_on,,,,,102,0,0,,,0,52,58,,
59885,note_off,,,,,9,0,0,,,0,47,64,,
59942,note_off,,,,,57,0,0,,,0,52,64,,
59997,note_on,,,,,55,0,0,,,0,62,63,,
60129,note_on,,,,,132,0,0,,,0,59,64,,
60132,note_off,,,,,3,0,0,,,0,62,64,,
60166,note_off,,,,,34,0,0,,,0,71,64,,
60276,note_on,,,,,110,0,0,,,0,74,85,,
60282,note_off,,,,,6,0,0,,,0,59,64,,
60289,note_on,,,,,7,0,0,,,0,71,66,,
60289,note_on,,,,,0,0,0,,,0,56,38,,
60330,note_off,,,,,41,0,0,,,0,68,64,,
60398,note_off,,,,,68,0,0,,,0,56,64,,
60435,note_on,,,,,37,0,0,,,0,53,56,,
60476,note_on,,,,,41,0,0,,,0,70,65,,
60477,note_on,,,,,1,0,0,,,0,61,51,,
60487,note_off,,,,,10,0,0,,,0,74,64,,
60503,control_change,,,,,16,0,0,,,0,,,64,0
60520,note_off,,,,,17,0,0,,,0,71,64,,
60596,control_change,,,,,76,0,0,,,0,,,64,127
60633,note_off,,,,,37,0,0,,,0,53,64,,
60644,note_on,,,,,11,0,0,,,0,41,39,,
60647,note_off,,,,,3,0,0,,,0,61,64,,
60661,note_on,,,,,14,0,0,,,0,62,49,,
60667,note_on,,,,,6,0,0,,,0,71,81,,
60699,note_off,,,,,32,0,0,,,0,70,64,,
60717,note_off,,,,,18,0,0,,,0,41,64,,
60802,note_on,,,,,85,0,0,,,0,42,44,,
60851,note_on,,,,,49,0,0,,,0,61,55,,
60852,note_on,,,,,1,0,0,,,0,64,82,,
60865,note_off,,,,,13,0,0,,,0,62,64,,
60865,control_change,,,,,0,0,0,,,0,,,64,0
60902,note_off,,,,,37,0,0,,,0,71,64,,
60996,note_on,,,,,94,0,0,,,0,52,67,,
61016,note_off,,,,,20,0,0,,,0,42,64,,
61034,control_change,,,,,18,0,0,,,0,,,64,127
61106,note_off,,,,,72,0,0,,,0,52,64,,
61116,note_off,,,,,10,0,0,,,0,61,64,,
61128,note_on,,,,,12,0,0,,,0,58,39,,
61137,note_off,,,,,9,0,0,,,0,64,64,,
61199,note_off,,,,,62,0,0,,,0,58,64,,
61244,note_on,,,,,45,0,0,,,0,64,80,,
61246,note_on,,,,,2,0,0,,,0,59,59,,
61252,note_on,,,,,6,0,0,,,0,56,45,,
61268,note_off,,,,,16,0,0,,,0,59,64,,
61288,note_off,,,,,20,0,0,,,0,56,64,,
61340,note_on,,,,,52,0,0,,,0,58,68,,
61364,control_change,,,,,24,0,0,,,0,,,64,0
61404,note_on,,,,,40,0,0,,,0,54,47,,
61449,control_change,,,,,45,0,0,,,0,,,64,127
61465,note_off,,,,,16,0,0,,,0,58,64,,
61504,note_on,,,,,39,0,0,,,0,73,72,,
61536,note_off,,,,,32,0,0,,,0,64,64,,
61589,note_off,,,,,53,0,0,,,0,54,64,,
61646,note_on,,,,,57,0,0,,,0,52,47,,
61699,note_off,,,,,53,0,0,,,0,52,64,,
61730,note_off,,,,,31,0,0,,,0,73,64,,
61769,note_on,,,,,39,0,0,,,0,43,41,,
61822,note_on,,,,,53,0,0,,,0,58,64,,
61855,note_off,,,,,33,0,0,,,0,43,64,,
61893,note_off,,,,,38,0,0,,,0,58,64,,
61931,note_on,,,,,38,0,0,,,0,51,30,,
61948,note_on,,,,,17,0,0,,,0,73,64,,
61980,note_off,,,,,32,0,0,,,0,51,64,,
62106,note_off,,,,,126,0,0,,,0,73,64,,
62112,note_on,,,,,6,0,0,,,0,44,38,,
62200,note_on,,,,,88,0,0,,,0,63,52,,
62202,note_on,,,,,2,0,0,,,0,61,53,,
62301,control_change,,,,,99,0,0,,,0,,,64,0
62420,note_on,,,,,119,0,0,,,0,51,38,,
62432,control_change,,,,,12,0,0,,,0,,,64,127
62541,note_off,,,,,109,0,0,,,0,51,64,,
62558,note_on,,,,,17,0,0,,,0,56,27,,
62559,note_on,,,,,1,0,0,,,0,59,46,,
62593,control_change,,,,,34,0,0,,,0,,,64,0
62596,note_off,,,,,3,0,0,,,0,61,64,,
62639,note_off,,,,,43,0,0,,,0,63,64,,
62678,control_change,,,,,39,0,0,,,0,,,64,127
62691,note_off,,,,,13,0,0,,,0,56,64,,
62717,note_on,,,,,26,0,0,,,0,58,35,,
62720,note_on,,,,,3,0,0,,,0,63,44,,
62723,note_on,,,,,3,0,0,,,0,54,21,,
62757,note_off,,,,,34,0,0,,,0,59,64,,
62797,note_off,,,,,40,0,0,,,0,54,64,,
62868,note_off,,,,,71,0,0,,,0,44,64,,
62888,note_on,,,,,20,0,0,,,0,52,48,,
62908,note_off,,,,,20,0,0,,,0,58,64,,
62916,control_change,,,,,8,0,0,,,0,,,64,0
62944,note_on,,,,,28,0,0,,,0,56,42,,
62972,note_off,,,,,28,0,0,,,0,63,64,,
63000,control_change,,,,,28,0,0,,,0,,,64,127
63039,note_off,,,,,39,0,0,,,0,56,64,,
63109,note_on,,,,,70,0,0,,,0,71,58,,
63207,note_on,,,,,98,0,0,,,0,49,38,,
63288,note_off,,,,,81,0,0,,,0,71,64,,
63305,note_off,,,,,17,0,0,,,0,49,64,,
63359,note_on,,,,,54,0,0,,,0,40,66,,
63430,note_on,,,,,71,0,0,,,0,56,25,,
63461,note_off,,,,,31,0,0,,,0,56,64,,
63517,note_off,,,,,56,0,0,,,0,40,64,,
63525,note_on,,,,,8,0,0,,,0,71,72,,
63535,note_on,,,,,10,0,0,,,0,41,54,,
63550,note_off,,,,,15,0,0,,,0,52,64,,
63619,note_off,,,,,69,0,0,,,0,41,64,,
63633,note_off,,,,,14,0,0,,,0,71,64,,
63697,note_on,,,,,64,0,0,,,0,42,38,,
63713,note_on,,,,,16,0,0,,,0,61,76,,
63716,note_on,,,,,3,0,0,,,0,59,65,,
63753,control_change,,,,,37,0,0,,,0,,,64,0
63865,note_on,,,,,112,0,0,,,0,49,37,,
63899,control_change,,,,,34,0,0,,,0,,,64,127
63949,note_off,,,,,50,0,0,,,0,59,64,,
64112,note_on,,,,,163,0,0,,,0,68,61,,
64119,note_on,,,,,7,0,0,,,0,58,28,,
64139,note_on,,,,,20,0,0,,,0,52,28,,
64186,note_off,,,,,47,0,0,,,0,61,64,,
64260,control_change,,,,,74,0,0,,,0,,,64,0
64332,note_off,,,,,72,0,0,,,0,42,64,,
64337,control_change,,,,,5,0,0,,,0,,,64,127
64418,note_off,,,,,81,0,0,,,0,49,64,,
64418,note_off,,,,,0,0,0,,,0,52,64,,
64434,note_on,,,,,16,0,0,,,0,66,48,,
64456,note_on,,,,,22,0,0,,,0,42,23,,
64556,note_off,,,,,100,0,0,,,0,68,64,,
64598,control_change,,,,,42,0,0,,,0,,,64,0
64607,note_on,,,,,9,0,0,,,0,49,32,,
64615,note_on,,,,,8,0,0,,,0,64,34,,
64691,control_change,,,,,76,0,0,,,0,,,64,127
64734,note_off,,,,,43,0,0,,,0,58,64,,
64741,note_off,,,,,7,0,0,,,0,49,64,,
64773,note_on,,,,,32,0,0,,,0,61,34,,
64794,note_off,,,,,21,0,0,,,0,42,64,,
64800,note_on,,,,,6,0,0,,,0,52,31,,
64806,note_off,,,,,6,0,0,,,0,64,64,,
64901,note_off,,,,,95,0,0,,,0,52,64,,
64911,note_on,,,,,10,0,0,,,0,58,25,,
64959,note_off,,,,,48,0,0,,,0,61,64,,
65001,note_off,,,,,42,0,0,,,0,58,64,,
65107,note_on,,,,,106,0,0,,,0,64,38,,
65117,note_on,,,,,10,0,0,,,0,47,21,,
65121,control_change,,,,,4,0,0,,,0,,,64,0
65220,control_change,,,,,99,0,0,,,0,,,64,127
65235,note_off,,,,,15,0,0,,,0,66,64,,
65334,note_on,,,,,99,0,0,,,0,73,38,,
65368,note_on,,,,,34,0,0,,,0,54,16,,
65392,note_off,,,,,24,0,0,,,0,47,64,,
65521,note_on,,,,,129,0,0,,,0,70,30,,
65544,note_on,,,,,23,0,0,,,0,61,15,,
65590,note_off,,,,,46,0,0,,,0,73,64,,
65752,note_off,,,,,162,0,0,,,0,70,64,,
65754,note_off,,,,,2,0,0,,,0,61,64,,
65778,note_on,,,,,24,0,0,,,0,66,19,,
65783,note_on,,,,,5,0,0,,,0,58,14,,
65796,note_off,,,,,13,0,0,,,0,54,64,,
66181,note_on,,,,,385,0,0,,,0,73,20,,
66210,note_on,,,,,29,0,0,,,0,54,24,,
66869,note_off,,,,,659,0,0,,,0,58,64,,
66875,note_off,,,,,6,0,0,,,0,64,64,,
66900,note_off,,,,,25,0,0,,,0,54,64,,
66917,note_off,,,,,17,0,0,,,0,66,64,,
66930,note_off,,,,,13,0,0,,,0,73,64,,
67211,note_on,,,,,281,0,0,,,0,71,44,,
67219,note_on,,,,,8,0,0,,,0,67,23,,
67223,note_on,,,,,4,0,0,,,0,62,24,,
67230,note_on,,,,,7,0,0,,,0,47,26,,
67237,note_on,,,,,7,0,0,,,0,35,30,,
67260,note_off,,,,,23,0,0,,,0,67,64,,
67268,note_off,,,,,8,0,0,,,0,62,64,,
67289,note_off,,,,,21,0,0,,,0,47,64,,
67296,note_off,,,,,7,0,0,,,0,71,64,,
67298,note_off,,,,,2,0,0,,,0,35,64,,
67333,note_on,,,,,35,0,0,,,0,72,50,,
67343,note_on,,,,,10,0,0,,,0,62,20,,
67351,note_on,,,,,8,0,0,,,0,69,5,,
67362,note_off,,,,,11,0,0,,,0,72,64,,
67379,note_off,,,,,17,0,0,,,0,62,64,,
67386,note_off,,,,,7,0,0,,,0,69,64,,
67433,control_change,,,,,47,0,0,,,0,,,64,0
67455,note_on,,,,,22,0,0,,,0,71,51,,
67455,note_on,,,,,0,0,0,,,0,35,60,,
67459,note_on,,,,,4,0,0,,,0,74,59,,
67465,note_on,,,,,6,0,0,,,0,67,46,,
67475,note_on,,,,,10,0,0,,,0,47,25,,
67476,note_off,,,,,1,0,0,,,0,35,64,,
67492,note_off,,,,,16,0,0,,,0,71,64,,
67498,note_off,,,,,6,0,0,,,0,67,64,,
67507,note_off,,,,,9,0,0,,,0,47,64,,
67526,control_change,,,,,19,0,0,,,0,,,64,127
67566,note_on,,,,,40,0,0,,,0,71,47,,
67574,note_on,,,,,8,0,0,,,0,62,34,,
67575,note_on,,,,,1,0,0,,,0,67,26,,
67606,note_off,,,,,31,0,0,,,0,62,64,,
67611,note_off,,,,,5,0,0,,,0,67,64,,
67643,note_off,,,,,32,0,0,,,0,71,64,,
67690,note_on,,,,,47,0,0,,,0,59,55,,
67697,note_on,,,,,7,0,0,,,0,62,39,,
67703,note_on,,,,,6,0,0,,,0,55,33,,
67729,note_off,,,,,26,0,0,,,0,62,64,,
67729,note_off,,,,,0,0,0,,,0,59,64,,
67739,note_off,,,,,10,0,0,,,0,55,64,,
67789,note_on,,,,,50,0,0,,,0,66,44,,
67795,note_on,,,,,6,0,0,,,0,60,55,,
67802,control_change,,,,,7,0,0,,,0,,,64,0
67807,note_on,,,,,5,0,0,,,0,57,26,,
67834,note_off,,,,,27,0,0,,,0,60,64,,
67848,note_off,,,,,14,0,0,,,0,66,64,,
67859,note_off,,,,,11,0,0,,,0,57,64,,
67886,control_change,,,,,27,0,0,,,0,,,64,127
67890,note_on,,,,,4,0,0,,,0,66,41,,
67892,note_on,,,,,2,0,0,,,0,69,59,,
67899,note_off,,,,,7,0,0,,,0,74,64,,
67900,note_on,,,,,1,0,0,,,0,60,55,,
67940,note_off,,,,,40,0,0,,,0,60,64,,
67966,note_off,,,,,26,0,0,,,0,66,64,,
68065,note_off,,,,,99,0,0,,,0,69,64,,
68085,note_on,,,,,20,0,0,,,0,62,62,,
68090,note_on,,,,,5,0,0,,,0,71,63,,
68091,note_on,,,,,1,0,0,,,0,67,41,,
68102,note_on,,,,,11,0,0,,,0,35,33,,
68108,note_off,,,,,6,0,0,,,0,62,64,,
68108,note_on,,,,,0,0,0,,,0,47,18,,
68124,note_off,,,,,16,0,0,,,0,71,64,,
68125,note_off,,,,,1,0,0,,,0,67,64,,
68135,note_off,,,,,10,0,0,,,0,35,64,,
68147,note_off,,,,,12,0,0,,,0,47,64,,
68186,note_on,,,,,39,0,0,,,0,69,38,,
68189,note_on,,,,,3,0,0,,,0,72,36,,
68196,note_on,,,,,7,0,0,,,0,62,33,,
68216,note_off,,,,,20,0,0,,,0,72,64,,
68230,note_off,,,,,14,0,0,,,0,62,64,,
68232,control_change,,,,,2,0,0,,,0,,,64,0
68235,note_off,,,,,3,0,0,,,0,69,64,,
68282,note_on,,,,,47,0,0,,,0,74,54,,
68283,note_on,,,,,1,0,0,,,0,35,71,,
68283,note_on,,,,,0,0,0,,,0,71,64,,
68284,note_on,,,,,1,0,0,,,0,47,56,,
68295,note_on,,,,,11,0,0,,,0,67,53,,
68303,note_off,,,,,8,0,0,,,0,35,64,,
68309,note_off,,,,,6,0,0,,,0,47,64,,
68319,note_off,,,,,10,0,0,,,0,71,64,,
68324,note_off,,,,,5,0,0,,,0,67,64,,
68340,control_change,,,,,16,0,0,,,0,,,64,127
68376,note_on,,,,,36,0,0,,,0,71,67,,
68379,note_on,,,,,3,0,0,,,0,67,32,,
68387,note_on,,,,,8,0,0,,,0,62,38,,
68416,note_off,,,,,29,0,0,,,0,67,64,,
68418,note_off,,,,,2,0,0,,,0,62,64,,
68457,note_on,,,,,39,0,0,,,0,62,52,,
68458,note_off,,,,,1,0,0,,,0,71,64,,
68464,note_on,,,,,6,0,0,,,0,55,64,,
68471,note_on,,,,,7,0,0,,,0,59,41,,
68496,note_off,,,,,25,0,0,,,0,59,64,,
68499,note_off,,,,,3,0,0,,,0,62,64,,
68503,note_off,,,,,4,0,0,,,0,55,64,,
68560,note_on,,,,,57,0,0,,,0,65,67,,
68572,note_on,,,,,12,0,0,,,0,62,52,,
68581,note_off,,,,,9,0,0,,,0,65,64,,
68582,note_on,,,,,1,0,0,,,0,59,38,,
68597,note_off,,,,,15,0,0,,,0,62,64,,
68612,note_off,,,,,15,0,0,,,0,59,64,,
68675,note_on,,,,,63,0,0,,,0,68,73,,
68675,note_on,,,,,0,0,0,,,0,65,41,,
68676,note_on,,,,,1,0,0,,,0,62,80,,
68701,note_off,,,,,25,0,0,,,0,62,64,,
68725,note_off,,,,,24,0,0,,,0,65,64,,
68727,note_off,,,,,2,0,0,,,0,74,64,,
68740,note_off,,,,,13,0,0,,,0,68,64,,
68854,control_change,,,,,114,0,0,,,0,,,64,0
68858,note_on,,,,,4,0,0,,,0,63,72,,
68859,note_on,,,,,1,0,0,,,0,72,75,,
