tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,data,control,value,channel,program,note,velocity
77712,note_on,432,0,0,,,,,,,,,,0,,58,0
77712,note_on,0,0,0,,,,,,,,,,0,,55,0
77760,note_on,48,0,0,,,,,,,,,,0,,67,0
77760,note_on,0,0,0,,,,,,,,,,0,,75,0
77760,set_tempo,0,1,0,,,,,,400000,,,,,,,
77760,note_on,0,0,0,,,,,,,,,,0,,74,70
77760,note_on,0,0,0,,,,,,,,,,0,,46,64
77760,note_on,0,0,0,,,,,,,,,,0,,65,70
78192,note_on,432,0,0,,,,,,,,,,0,,46,0
78480,note_on,288,0,0,,,,,,,,,,0,,74,0
78480,note_on,0,0,0,,,,,,,,,,0,,65,0
78480,note_on,0,0,0,,,,,,,,,,0,,70,70
78696,note_on,216,0,0,,,,,,,,,,0,,70,0
78720,note_on,24,0,0,,,,,,,,,,0,,58,60
78720,note_on,0,0,0,,,,,,,,,,0,,62,70
78720,note_on,0,0,0,,,,,,,,,,0,,53,60
78720,note_on,0,0,0,,,,,,,,,,0,,65,70
79152,note_on,432,0,0,,,,,,,,,,0,,58,0
79152,note_on,0,0,0,,,,,,,,,,0,,53,0
79200,note_on,48,0,0,,,,,,,,,,0,,62,0
79200,note_on,0,0,0,,,,,,,,,,0,,65,0
79200,set_tempo,0,1,0,,,,,,394736,,,,,,,
79200,note_on,0,0,0,,,,,,,,,,0,,62,70
79200,note_on,0,0,0,,,,,,,,,,0,,44,64
79200,note_on,0,0,0,,,,,,,,,,0,,70,70
79632,note_on,432,0,0,,,,,,,,,,0,,44,0
79920,note_on,288,0,0,,,,,,,,,,0,,62,0
79920,note_on,0,0,0,,,,,,,,,,0,,70,0
79920,note_on,0,0,0,,,,,,,,,,0,,63,70
79920,note_on,0,0,0,,,,,,,,,,0,,72,70
80136,note_on,216,0,0,,,,,,,,,,0,,63,0
80136,note_on,0,0,0,,,,,,,,,,0,,72,0
80160,note_on,24,0,0,,,,,,,,,,0,,58,60
80160,note_on,0,0,0,,,,,,,,,,0,,65,70
80160,note_on,0,0,0,,,,,,,,,,0,,53,60
80160,note_on,0,0,0,,,,,,,,,,0,,74,70
80592,note_on,432,0,0,,,,,,,,,,0,,58,0
80592,note_on,0,0,0,,,,,,,,,,0,,53,0
80640,note_on,48,0,0,,,,,,,,,,0,,65,0
80640,note_on,0,0,0,,,,,,,,,,0,,74,0
80640,set_tempo,0,1,0,,,,,,397350,,,,,,,
80640,note_on,0,0,0,,,,,,,,,,0,,75,70
80640,note_on,0,0,0,,,,,,,,,,0,,43,64
80640,note_on,0,0,0,,,,,,,,,,0,,67,70
81072,note_on,432,0,0,,,,,,,,,,0,,43,0
81360,note_on,288,0,0,,,,,,,,,,0,,75,0
81360,note_on,0,0,0,,,,,,,,,,0,,67,0
81360,note_on,0,0,0,,,,,,,,,,0,,70,70
81576,note_on,216,0,0,,,,,,,,,,0,,70,0
81600,note_on,24,0,0,,,,,,,,,,0,,67,70
81600,note_on,0,0,0,,,,,,,,,,0,,51,60
81600,note_on,0,0,0,,,,,,,,,,0,,58,60
82032,note_on,432,0,0,,,,,,,,,,0,,51,0
82032,note_on,0,0,0,,,,,,,,,,0,,58,0
82080,note_on,48,0,0,,,,,,,,,,0,,67,0
82080,set_tempo,0,1,0,,,,,,394736,,,,,,,
82080,note_on,0,0,0,,,,,,,,,,0,,74,72
82080,note_on,0,0,0,,,,,,,,,,0,,39,64
82080,note_on,0,0,0,,,,,,,,,,0,,67,72
82512,note_on,432,0,0,,,,,,,,,,0,,39,0
82800,note_on,288,0,0,,,,,,,,,,0,,74,0
82800,note_on,0,0,0,,,,,,,,,,0,,67,0
82800,note_on,0,0,0,,,,,,,,,,0,,75,84
82956,note_on,156,0,0,,,,,,,,,,0,,51,76
82998,note_on,42,0,0,,,,,,,,,,0,,58,76
83016,note_on,18,0,0,,,,,,,,,,0,,75,0
83040,note_on,24,0,0,,,,,,,,,,0,,63,76
83040,note_on,0,0,0,,,,,,,,,,0,,70,94
83040,note_on,0,0,0,,,,,,,,,,0,,79,94
83436,note_on,396,0,0,,,,,,,,,,0,,51,0
83478,note_on,42,0,0,,,,,,,,,,0,,58,0
83520,note_on,42,0,0,,,,,,,,,,0,,63,0
83520,note_on,0,0,0,,,,,,,,,,0,,70,0
83520,note_on,0,0,0,,,,,,,,,,0,,79,0
83520,note_on,0,0,0,,,,,,,,,,0,,74,48
83520,note_on,0,0,0,,,,,,,,,,0,,41,40
83520,note_on,0,0,0,,,,,,,,,,0,,65,48
83952,note_on,432,0,0,,,,,,,,,,0,,41,0
84240,note_on,288,0,0,,,,,,,,,,0,,74,0
84240,note_on,0,0,0,,,,,,,,,,0,,65,0
84240,note_on,0,0,0,,,,,,,,,,0,,67,50
84240,note_on,0,0,0,,,,,,,,,,0,,75,50
84456,note_on,216,0,0,,,,,,,,,,0,,67,0
84456,note_on,0,0,0,,,,,,,,,,0,,75,0
84480,note_on,24,0,0,,,,,,,,,,0,,58,50
84480,note_on,0,0,0,,,,,,,,,,0,,65,50
84480,note_on,0,0,0,,,,,,,,,,0,,53,50
84480,note_on,0,0,0,,,,,,,,,,0,,74,50
84912,note_on,432,0,0,,,,,,,,,,0,,58,0
84912,note_on,0,0,0,,,,,,,,,,0,,53,0
84960,note_on,48,0,0,,,,,,,,,,0,,65,0
84960,note_on,0,0,0,,,,,,,,,,0,,74,0
84960,note_on,0,0,0,,,,,,,,,,0,,72,50
84960,note_on,0,0,0,,,,,,,,,,0,,41,40
84960,note_on,0,0,0,,,,,,,,,,0,,63,50
85392,note_on,432,0,0,,,,,,,,,,0,,41,0
85680,note_on,288,0,0,,,,,,,,,,0,,72,0
85680,note_on,0,0,0,,,,,,,,,,0,,63,0
85680,note_on,0,0,0,,,,,,,,,,0,,65,52
85680,note_on,0,0,0,,,,,,,,,,0,,74,52
85896,note_on,216,0,0,,,,,,,,,,0,,65,0
85896,note_on,0,0,0,,,,,,,,,,0,,74,0
85920,note_on,24,0,0,,,,,,,,,,0,,57,50
85920,note_on,0,0,0,,,,,,,,,,0,,63,52
85920,note_on,0,0,0,,,,,,,,,,0,,53,50
85920,note_on,0,0,0,,,,,,,,,,0,,72,52
86352,note_on,432,0,0,,,,,,,,,,0,,57,0
86352,note_on,0,0,0,,,,,,,,,,0,,53,0
86400,note_on,48,0,0,,,,,,,,,,0,,63,0
86400,note_on,0,0,0,,,,,,,,,,0,,72,0
86400,note_on,0,0,0,,,,,,,,,,0,,70,52
86400,note_on,0,0,0,,,,,,,,,,0,,46,44
86400,note_on,0,0,0,,,,,,,,,,0,,62,52
86832,note_on,432,0,0,,,,,,,,,,0,,46,0
87360,note_on,528,0,0,,,,,,,,,,0,,53,48
87360,note_on,0,0,0,,,,,,,,,,0,,58,48
87792,note_on,432,0,0,,,,,,,,,,0,,53,0
87792,note_on,0,0,0,,,,,,,,,,0,,58,0
87840,note_on,48,0,0,,,,,,,,,,0,,70,0
87840,note_on,0,0,0,,,,,,,,,,0,,62,0
87840,set_tempo,0,1,0,,,,,,500000,,,,,,,
87840,note_on,0,0,0,,,,,,,,,,0,,34,60
88320,note_on,480,0,0,,,,,,,,,,0,,34,0
88320,end_of_track,0,1,0,,,,,,,,,,,,,
