tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,note,velocity
98109,note_on,,,,,,,3,0,0,,,,,,,,,0,66,35
98124,note_on,,,,,,,15,0,0,,,,,,,,,0,78,50
98172,note_off,,,,,,,48,0,0,,,,,,,,,0,74,64
98176,note_off,,,,,,,4,0,0,,,,,,,,,0,66,64
98176,note_off,,,,,,,0,0,0,,,,,,,,,0,78,64
98202,note_off,,,,,,,26,0,0,,,,,,,,,0,50,64
98224,note_off,,,,,,,22,0,0,,,,,,,,,0,62,64
98306,note_on,,,,,,,82,0,0,,,,,,,,,0,78,43
98314,note_on,,,,,,,8,0,0,,,,,,,,,0,66,35
98314,note_on,,,,,,,0,0,0,,,,,,,,,0,74,35
98360,note_off,,,,,,,46,0,0,,,,,,,,,0,78,64
98370,note_off,,,,,,,10,0,0,,,,,,,,,0,74,64
98380,note_off,,,,,,,10,0,0,,,,,,,,,0,66,64
98448,control_change,,,,,,,68,0,0,,,,,,,64,0,0,,
98482,note_on,,,,,,,34,0,0,,,,,,,,,0,78,68
98490,note_on,,,,,,,8,0,0,,,,,,,,,0,66,57
98496,note_on,,,,,,,6,0,0,,,,,,,,,0,74,44
98504,note_on,,,,,,,8,0,0,,,,,,,,,0,64,84
98510,note_on,,,,,,,6,0,0,,,,,,,,,0,52,71
98568,note_off,,,,,,,58,0,0,,,,,,,,,0,74,64
98574,note_off,,,,,,,6,0,0,,,,,,,,,0,52,64
98584,note_off,,,,,,,10,0,0,,,,,,,,,0,78,64
98584,note_off,,,,,,,0,0,0,,,,,,,,,0,66,64
98618,control_change,,,,,,,34,0,0,,,,,,,64,127,0,,
98756,note_off,,,,,,,138,0,0,,,,,,,,,0,64,64
99084,note_on,,,,,,,328,0,0,,,,,,,,,0,45,42
99100,note_on,,,,,,,16,0,0,,,,,,,,,0,66,52
99104,note_on,,,,,,,4,0,0,,,,,,,,,0,38,22
99132,note_on,,,,,,,28,0,0,,,,,,,,,0,54,42
99154,note_off,,,,,,,22,0,0,,,,,,,,,0,45,64
99166,note_off,,,,,,,12,0,0,,,,,,,,,0,38,64
99284,note_off,,,,,,,118,0,0,,,,,,,,,0,66,64
99284,note_on,,,,,,,0,0,0,,,,,,,,,0,38,33
99287,note_on,,,,,,,3,0,0,,,,,,,,,0,45,43
99354,note_off,,,,,,,67,0,0,,,,,,,,,0,45,64
99362,note_off,,,,,,,8,0,0,,,,,,,,,0,38,64
99394,note_on,,,,,,,32,0,0,,,,,,,,,0,64,61
99430,note_on,,,,,,,36,0,0,,,,,,,,,0,52,46
99482,note_on,,,,,,,52,0,0,,,,,,,,,0,45,44
99490,note_on,,,,,,,8,0,0,,,,,,,,,0,38,45
99500,note_off,,,,,,,10,0,0,,,,,,,,,0,54,64
99520,note_off,,,,,,,20,0,0,,,,,,,,,0,64,64
99548,note_off,,,,,,,28,0,0,,,,,,,,,0,38,64
99554,note_off,,,,,,,6,0,0,,,,,,,,,0,45,64
99588,note_off,,,,,,,34,0,0,,,,,,,,,0,52,64
99676,control_change,,,,,,,88,0,0,,,,,,,64,0,0,,
99700,note_on,,,,,,,24,0,0,,,,,,,,,0,45,64
99710,note_on,,,,,,,10,0,0,,,,,,,,,0,38,64
99718,note_on,,,,,,,8,0,0,,,,,,,,,0,66,56
99750,note_on,,,,,,,32,0,0,,,,,,,,,0,54,54
99760,note_off,,,,,,,10,0,0,,,,,,,,,0,38,64
99804,note_off,,,,,,,44,0,0,,,,,,,,,0,45,64
99814,control_change,,,,,,,10,0,0,,,,,,,64,127,0,,
99840,note_off,,,,,,,26,0,0,,,,,,,,,0,66,64
99874,note_off,,,,,,,34,0,0,,,,,,,,,0,54,64
99884,note_off,,,,,,,10,0,0,,,,,,,,,0,57,64
100278,note_on,,,,,,,394,0,0,,,,,,,,,0,78,72
100286,note_on,,,,,,,8,0,0,,,,,,,,,0,57,42
100292,note_on,,,,,,,6,0,0,,,,,,,,,0,45,45
100296,note_on,,,,,,,4,0,0,,,,,,,,,0,66,42
100318,note_on,,,,,,,22,0,0,,,,,,,,,0,74,41
100362,note_off,,,,,,,44,0,0,,,,,,,,,0,66,64
100372,note_off,,,,,,,10,0,0,,,,,,,,,0,74,64
100410,note_off,,,,,,,38,0,0,,,,,,,,,0,78,64
100478,note_on,,,,,,,68,0,0,,,,,,,,,0,79,82
100492,note_on,,,,,,,14,0,0,,,,,,,,,0,67,51
100508,note_on,,,,,,,16,0,0,,,,,,,,,0,76,24
100526,note_off,,,,,,,18,0,0,,,,,,,,,0,79,64
100552,note_off,,,,,,,26,0,0,,,,,,,,,0,67,64
100582,note_off,,,,,,,30,0,0,,,,,,,,,0,76,64
100652,note_on,,,,,,,70,0,0,,,,,,,,,0,81,97
100662,note_on,,,,,,,10,0,0,,,,,,,,,0,69,74
100662,note_on,,,,,,,0,0,0,,,,,,,,,0,78,67
100686,note_off,,,,,,,24,0,0,,,,,,,,,0,81,64
100700,note_off,,,,,,,14,0,0,,,,,,,,,0,78,64
100726,note_off,,,,,,,26,0,0,,,,,,,,,0,69,64
100904,note_on,,,,,,,178,0,0,,,,,,,,,0,76,86
100912,note_on,,,,,,,8,0,0,,,,,,,,,0,47,66
100918,note_on,,,,,,,6,0,0,,,,,,,,,0,69,49
100918,note_on,,,,,,,0,0,0,,,,,,,,,0,64,72
100922,control_change,,,,,,,4,0,0,,,,,,,64,0,0,,
100994,note_off,,,,,,,72,0,0,,,,,,,,,0,45,64
101108,note_off,,,,,,,114,0,0,,,,,,,,,0,76,64
101122,control_change,,,,,,,14,0,0,,,,,,,64,127,0,,
101146,note_off,,,,,,,24,0,0,,,,,,,,,0,64,64
101150,note_off,,,,,,,4,0,0,,,,,,,,,0,69,64
101546,note_on,,,,,,,396,0,0,,,,,,,,,0,49,50
101546,note_on,,,,,,,0,0,0,,,,,,,,,0,33,68
101550,note_on,,,,,,,4,0,0,,,,,,,,,0,40,69
101574,note_off,,,,,,,24,0,0,,,,,,,,,0,47,64
101600,note_off,,,,,,,26,0,0,,,,,,,,,0,40,64
101626,note_off,,,,,,,26,0,0,,,,,,,,,0,33,64
101722,note_on,,,,,,,96,0,0,,,,,,,,,0,40,72
101724,note_on,,,,,,,2,0,0,,,,,,,,,0,33,53
101784,note_off,,,,,,,60,0,0,,,,,,,,,0,40,64
101794,note_off,,,,,,,10,0,0,,,,,,,,,0,33,64
101840,note_on,,,,,,,46,0,0,,,,,,,,,0,47,69
101860,note_off,,,,,,,20,0,0,,,,,,,,,0,49,64
101900,note_on,,,,,,,40,0,0,,,,,,,,,0,33,66
101903,note_on,,,,,,,3,0,0,,,,,,,,,0,40,75
101960,note_off,,,,,,,57,0,0,,,,,,,,,0,40,64
101974,note_off,,,,,,,14,0,0,,,,,,,,,0,33,64
102104,control_change,,,,,,,130,0,0,,,,,,,64,0,0,,
102106,note_on,,,,,,,2,0,0,,,,,,,,,0,33,76
102112,note_on,,,,,,,6,0,0,,,,,,,,,0,40,89
102116,note_on,,,,,,,4,0,0,,,,,,,,,0,49,73
102146,note_off,,,,,,,30,0,0,,,,,,,,,0,47,64
102214,note_off,,,,,,,68,0,0,,,,,,,,,0,33,64
102232,note_off,,,,,,,18,0,0,,,,,,,,,0,40,64
102258,control_change,,,,,,,26,0,0,,,,,,,64,127,0,,
102448,note_off,,,,,,,190,0,0,,,,,,,,,0,57,64
102524,note_off,,,,,,,76,0,0,,,,,,,,,0,49,64
102682,note_on,,,,,,,158,0,0,,,,,,,,,0,78,72
102698,note_on,,,,,,,16,0,0,,,,,,,,,0,66,44
102704,control_change,,,,,,,6,0,0,,,,,,,64,0,0,,
102708,note_on,,,,,,,4,0,0,,,,,,,,,0,74,51
102712,note_on,,,,,,,4,0,0,,,,,,,,,0,57,79
102718,note_on,,,,,,,6,0,0,,,,,,,,,0,50,69
102730,note_on,,,,,,,12,0,0,,,,,,,,,0,45,51
102792,note_off,,,,,,,62,0,0,,,,,,,,,0,66,64
102794,note_off,,,,,,,2,0,0,,,,,,,,,0,78,64
102808,note_off,,,,,,,14,0,0,,,,,,,,,0,74,64
102858,control_change,,,,,,,50,0,0,,,,,,,64,127,0,,
102886,note_on,,,,,,,28,0,0,,,,,,,,,0,67,72
102889,note_on,,,,,,,3,0,0,,,,,,,,,0,79,80
102906,note_on,,,,,,,17,0,0,,,,,,,,,0,76,35
102930,note_off,,,,,,,24,0,0,,,,,,,,,0,67,64
102930,note_off,,,,,,,0,0,0,,,,,,,,,0,79,64
102962,note_off,,,,,,,32,0,0,,,,,,,,,0,76,64
103054,note_on,,,,,,,92,0,0,,,,,,,,,0,69,75
103054,note_on,,,,,,,0,0,0,,,,,,,,,0,81,78
103066,note_on,,,,,,,12,0,0,,,,,,,,,0,78,52
103090,note_off,,,,,,,24,0,0,,,,,,,,,0,81,64
103094,note_off,,,,,,,4,0,0,,,,,,,,,0,45,64
103106,note_off,,,,,,,12,0,0,,,,,,,,,0,69,64
103118,note_off,,,,,,,12,0,0,,,,,,,,,0,78,64
103132,note_off,,,,,,,14,0,0,,,,,,,,,0,57,64
103288,control_change,,,,,,,156,0,0,,,,,,,64,0,0,,
103296,note_on,,,,,,,8,0,0,,,,,,,,,0,59,80
103300,note_on,,,,,,,4,0,0,,,,,,,,,0,76,80
103302,note_on,,,,,,,2,0,0,,,,,,,,,0,64,80
103306,note_on,,,,,,,4,0,0,,,,,,,,,0,69,53
103316,note_on,,,,,,,10,0,0,,,,,,,,,0,47,50
103468,note_off,,,,,,,152,0,0,,,,,,,,,0,76,64
103500,note_off,,,,,,,32,0,0,,,,,,,,,0,64,64
103504,control_change,,,,,,,4,0,0,,,,,,,64,127,0,,
103516,note_off,,,,,,,12,0,0,,,,,,,,,0,69,64
103566,note_off,,,,,,,50,0,0,,,,,,,,,0,50,64
103650,note_off,,,,,,,84,0,0,,,,,,,,,0,59,64
103704,note_off,,,,,,,54,0,0,,,,,,,,,0,47,64
103906,note_on,,,,,,,202,0,0,,,,,,,,,0,61,55
103916,note_on,,,,,,,10,0,0,,,,,,,,,0,49,48
103918,note_on,,,,,,,2,0,0,,,,,,,,,0,40,80
103928,note_on,,,,,,,10,0,0,,,,,,,,,0,33,70
103992,note_off,,,,,,,64,0,0,,,,,,,,,0,33,64
103996,note_off,,,,,,,4,0,0,,,,,,,,,0,40,64
104022,note_off,,,,,,,26,0,0,,,,,,,,,0,61,64
104088,note_on,,,,,,,66,0,0,,,,,,,,,0,40,78
104104,note_on,,,,,,,16,0,0,,,,,,,,,0,33,50
104162,note_off,,,,,,,58,0,0,,,,,,,,,0,49,64
104176,note_off,,,,,,,14,0,0,,,,,,,,,0,33,64
104184,note_on,,,,,,,8,0,0,,,,,,,,,0,59,69
104187,note_off,,,,,,,3,0,0,,,,,,,,,0,40,64
104190,note_on,,,,,,,3,0,0,,,,,,,,,0,47,64
104274,note_on,,,,,,,84,0,0,,,,,,,,,0,40,81
104286,note_on,,,,,,,12,0,0,,,,,,,,,0,33,67
104326,note_off,,,,,,,40,0,0,,,,,,,,,0,59,64
104346,note_off,,,,,,,20,0,0,,,,,,,,,0,33,64
104366,note_off,,,,,,,20,0,0,,,,,,,,,0,40,64
104372,note_off,,,,,,,6,0,0,,,,,,,,,0,47,64
104472,note_on,,,,,,,100,0,0,,,,,,,,,0,40,76
104475,note_on,,,,,,,3,0,0,,,,,,,,,0,33,57
104484,note_on,,,,,,,9,0,0,,,,,,,,,0,61,84
104492,note_on,,,,,,,8,0,0,,,,,,,,,0,49,66
104532,note_off,,,,,,,40,0,0,,,,,,,,,0,33,64
104536,note_off,,,,,,,4,0,0,,,,,,,,,0,40,64
104946,note_off,,,,,,,410,0,0,,,,,,,,,0,61,64
104956,note_off,,,,,,,10,0,0,,,,,,,,,0,49,64
105054,control_change,,,,,,,98,0,0,,,,,,,64,0,0,,
105066,note_on,,,,,,,12,0,0,,,,,,,,,0,78,55
105068,note_on,,,,,,,2,0,0,,,,,,,,,0,62,74
105070,note_on,,,,,,,2,0,0,,,,,,,,,0,66,40
105080,note_on,,,,,,,10,0,0,,,,,,,,,0,57,49
105086,note_on,,,,,,,6,0,0,,,,,,,,,0,50,63
105090,note_on,,,,,,,4,0,0,,,,,,,,,0,74,41
105122,note_off,,,,,,,32,0,0,,,,,,,,,0,78,64
105142,note_off,,,,,,,20,0,0,,,,,,,,,0,66,64
105144,note_off,,,,,,,2,0,0,,,,,,,,,0,74,64
105240,control_change,,,,,,,96,0,0,,,,,,,64,127,0,,
105240,note_on,,,,,,,0,0,0,,,,,,,,,0,74,47
105252,note_on,,,,,,,12,0,0,,,,,,,,,0,66,48
105262,note_on,,,,,,,10,0,0,,,,,,,,,0,78,61
105308,note_off,,,,,,,46,0,0,,,,,,,,,0,78,64
105316,note_off,,,,,,,8,0,0,,,,,,,,,0,66,64
105322,note_off,,,,,,,6,0,0,,,,,,,,,0,74,64
105410,note_on,,,,,,,88,0,0,,,,,,,,,0,74,69
105410,note_on,,,,,,,0,0,0,,,,,,,,,0,78,56
105412,note_off,,,,,,,2,0,0,,,,,,,,,0,50,64
105414,note_on,,,,,,,2,0,0,,,,,,,,,0,66,65
105482,note_off,,,,,,,68,0,0,,,,,,,,,0,62,64
105494,note_off,,,,,,,12,0,0,,,,,,,,,0,74,64
105500,note_off,,,,,,,6,0,0,,,,,,,,,0,66,64
105512,note_off,,,,,,,12,0,0,,,,,,,,,0,78,64
105562,control_change,,,,,,,50,0,0,,,,,,,64,0,0,,
105594,note_on,,,,,,,32,0,0,,,,,,,,,0,78,74
105594,note_on,,,,,,,0,0,0,,,,,,,,,0,64,93
105596,note_on,,,,,,,2,0,0,,,,,,,,,0,66,78
105598,note_on,,,,,,,2,0,0,,,,,,,,,0,74,73
105612,note_on,,,,,,,14,0,0,,,,,,,,,0,52,81
105724,note_off,,,,,,,112,0,0,,,,,,,,,0,78,64
105729,note_off,,,,,,,5,0,0,,,,,,,,,0,64,64
105729,control_change,,,,,,,0,0,0,,,,,,,64,127,0,,
105746,note_off,,,,,,,17,0,0,,,,,,,,,0,74,64
105770,note_off,,,,,,,24,0,0,,,,,,,,,0,52,64
105778,note_off,,,,,,,8,0,0,,,,,,,,,0,57,64
105808,note_off,,,,,,,30,0,0,,,,,,,,,0,66,64
106176,note_on,,,,,,,368,0,0,,,,,,,,,0,54,74
106184,note_on,,,,,,,8,0,0,,,,,,,,,0,66,55
106198,note_on,,,,,,,14,0,0,,,,,,,,,0,62,58
106208,note_on,,,,,,,10,0,0,,,,,,,,,0,35,52
106210,note_on,,,,,,,2,0,0,,,,,,,,,0,47,48
106240,note_off,,,,,,,30,0,0,,,,,,,,,0,66,64
106258,note_off,,,,,,,18,0,0,,,,,,,,,0,62,64
106258,note_off,,,,,,,0,0,0,,,,,,,,,0,35,64
106261,note_off,,,,,,,3,0,0,,,,,,,,,0,47,64
106264,note_off,,,,,,,3,0,0,,,,,,,,,0,54,64
106368,note_on,,,,,,,104,0,0,,,,,,,,,0,47,40
106370,note_on,,,,,,,2,0,0,,,,,,,,,0,35,72
106418,note_off,,,,,,,48,0,0,,,,,,,,,0,35,64
106432,note_on,,,,,,,14,0,0,,,,,,,,,0,52,97
106440,note_off,,,,,,,8,0,0,,,,,,,,,0,47,64
106442,note_on,,,,,,,2,0,0,,,,,,,,,0,64,54
106480,note_on,,,,,,,38,0,0,,,,,,,,,0,61,8
106483,note_off,,,,,,,3,0,0,,,,,,,,,0,52,64
106490,note_off,,,,,,,7,0,0,,,,,,,,,0,64,64
106558,note_off,,,,,,,68,0,0,,,,,,,,,0,61,64
106560,note_on,,,,,,,2,0,0,,,,,,,,,0,47,68
106564,note_on,,,,,,,4,0,0,,,,,,,,,0,35,89
106606,note_off,,,,,,,42,0,0,,,,,,,,,0,35,64
106616,note_off,,,,,,,10,0,0,,,,,,,,,0,47,64
106684,control_change,,,,,,,68,0,0,,,,,,,64,0,0,,
106712,note_on,,,,,,,28,0,0,,,,,,,,,0,54,92
106714,note_on,,,,,,,2,0,0,,,,,,,,,0,66,79
106714,note_on,,,,,,,0,0,0,,,,,,,,,0,62,81
106730,note_on,,,,,,,16,0,0,,,,,,,,,0,47,82
106740,note_on,,,,,,,10,0,0,,,,,,,,,0,35,97
106786,note_off,,,,,,,46,0,0,,,,,,,,,0,35,64
106838,control_change,,,,,,,52,0,0,,,,,,,64,127,0,,
106841,note_off,,,,,,,3,0,0,,,,,,,,,0,47,64
106846,note_off,,,,,,,5,0,0,,,,,,,,,0,54,64
106872,note_off,,,,,,,26,0,0,,,,,,,,,0,62,64
106914,note_off,,,,,,,42,0,0,,,,,,,,,0,66,64
107230,note_on,,,,,,,316,0,0,,,,,,,,,0,78,78
107233,note_on,,,,,,,3,0,0,,,,,,,,,0,66,69
107244,note_on,,,,,,,11,0,0,,,,,,,,,0,75,62
107246,note_on,,,,,,,2,0,0,,,,,,,,,0,59,73
107246,note_on,,,,,,,0,0,0,,,,,,,,,0,47,73
107284,note_off,,,,,,,38,0,0,,,,,,,,,0,78,64
107290,note_off,,,,,,,6,0,0,,,,,,,,,0,47,64
107292,note_off,,,,,,,2,0,0,,,,,,,,,0,59,64
107296,note_off,,,,,,,4,0,0,,,,,,,,,0,75,64
107298,note_off,,,,,,,2,0,0,,,,,,,,,0,66,64
107374,control_change,,,,,,,76,0,0,,,,,,,64,0,0,,
107412,note_on,,,,,,,38,0,0,,,,,,,,,0,76,87
107412,note_on,,,,,,,0,0,0,,,,,,,,,0,61,88
107415,note_on,,,,,,,3,0,0,,,,,,,,,0,64,82
107420,note_on,,,,,,,5,0,0,,,,,,,,,0,49,80
107448,note_off,,,,,,,28,0,0,,,,,,,,,0,76,64
107452,note_off,,,,,,,4,0,0,,,,,,,,,0,64,64
107464,note_off,,,,,,,12,0,0,,,,,,,,,0,49,64
107476,note_off,,,,,,,12,0,0,,,,,,,,,0,61,64
107562,note_on,,,,,,,86,0,0,,,,,,,,,0,78,93
107566,note_on,,,,,,,4,0,0,,,,,,,,,0,66,79
107582,note_on,,,,,,,16,0,0,,,,,,,,,0,63,99
107598,note_on,,,,,,,16,0,0,,,,,,,,,0,51,76
107664,note_off,,,,,,,66,0,0,,,,,,,,,0,51,64
107678,note_off,,,,,,,14,0,0,,,,,,,,,0,66,64
107690,note_off,,,,,,,12,0,0,,,,,,,,,0,63,64
107694,note_off,,,,,,,4,0,0,,,,,,,,,0,78,64
107766,note_on,,,,,,,72,0,0,,,,,,,,,0,79,111
107769,note_on,,,,,,,3,0,0,,,,,,,,,0,71,97
107769,note_on,,,,,,,0,0,0,,,,,,,,,0,67,105
107780,note_on,,,,,,,11,0,0,,,,,,,,,0,64,105
107788,note_on,,,,,,,8,0,0,,,,,,,,,0,52,102
107824,note_off,,,,,,,36,0,0,,,,,,,,,0,52,64
107830,note_off,,,,,,,6,0,0,,,,,,,,,0,64,64
107866,control_change,,,,,,,36,0,0,,,,,,,64,127,0,,
107870,note_off,,,,,,,4,0,0,,,,,,,,,0,79,64
107908,note_off,,,,,,,38,0,0,,,,,,,,,0,71,64
107928,note_off,,,,,,,20,0,0,,,,,,,,,0,67,64
108186,note_on,,,,,,,258,0,0,,,,,,,,,0,54,59
108188,note_on,,,,,,,2,0,0,,,,,,,,,0,66,46
108234,note_off,,,,,,,46,0,0,,,,,,,,,0,54,64
108237,note_off,,,,,,,3,0,0,,,,,,,,,0,66,64
108298,note_on,,,,,,,61,0,0,,,,,,,,,0,40,87
108302,note_on,,,,,,,4,0,0,,,,,,,,,0,28,65
108306,note_on,,,,,,,4,0,0,,,,,,,,,0,64,75
108310,note_on,,,,,,,4,0,0,,,,,,,,,0,52,66
108336,note_off,,,,,,,26,0,0,,,,,,,,,0,40,64
108342,note_off,,,,,,,6,0,0,,,,,,,,,0,28,64
108364,note_off,,,,,,,22,0,0,,,,,,,,,0,52,64
108424,note_off,,,,,,,60,0,0,,,,,,,,,0,64,64
108446,note_on,,,,,,,22,0,0,,,,,,,,,0,40,76
108446,note_on,,,,,,,0,0,0,,,,,,,,,0,28,45
108516,note_off,,,,,,,70,0,0,,,,,,,,,0,28,64
108536,note_off,,,,,,,20,0,0,,,,,,,,,0,40,64
108550,note_on,,,,,,,14,0,0,,,,,,,,,0,63,85
108555,note_on,,,,,,,5,0,0,,,,,,,,,0,51,84
108624,note_on,,,,,,,69,0,0,,,,,,,,,0,40,85
108632,note_off,,,,,,,8,0,0,,,,,,,,,0,51,64
108632,note_on,,,,,,,0,0,0,,,,,,,,,0,28,74
108690,note_off,,,,,,,58,0,0,,,,,,,,,0,28,64
108696,note_off,,,,,,,6,0,0,,,,,,,,,0,63,64
108708,note_off,,,,,,,12,0,0,,,,,,,,,0,40,64
108808,note_on,,,,,,,100,0,0,,,,,,,,,0,64,103
108808,note_on,,,,,,,0,0,0,,,,,,,,,0,52,101
108827,note_on,,,,,,,19,0,0,,,,,,,,,0,28,78
108831,note_on,,,,,,,4,0,0,,,,,,,,,0,41,81
108836,note_on,,,,,,,5,0,0,,,,,,,,,0,40,98
108856,note_on,,,,,,,20,0,0,,,,,,,,,0,29,52
108864,note_off,,,,,,,8,0,0,,,,,,,,,0,28,64
108866,note_off,,,,,,,2,0,0,,,,,,,,,0,40,64
108874,note_off,,,,,,,8,0,0,,,,,,,,,0,41,64
108892,note_off,,,,,,,18,0,0,,,,,,,,,0,52,64
108912,note_off,,,,,,,20,0,0,,,,,,,,,0,29,64
108974,note_off,,,,,,,62,0,0,,,,,,,,,0,64,64
109312,control_change,,,,,,,338,0,0,,,,,,,64,0,0,,
109340,note_on,,,,,,,28,0,0,,,,,,,,,0,80,82
109340,note_on,,,,,,,0,0,0,,,,,,,,,0,68,75
109354,note_on,,,,,,,14,0,0,,,,,,,,,0,71,70
109354,note_on,,,,,,,0,0,0,,,,,,,,,0,64,87
109364,note_on,,,,,,,10,0,0,,,,,,,,,0,52,87
109408,note_off,,,,,,,44,0,0,,,,,,,,,0,71,64
109432,note_off,,,,,,,24,0,0,,,,,,,,,0,80,64
109438,note_off,,,,,,,6,0,0,,,,,,,,,0,68,64
109500,note_on,,,,,,,62,0,0,,,,,,,,,0,80,69
109504,note_on,,,,,,,4,0,0,,,,,,,,,0,68,64
109510,note_on,,,,,,,6,0,0,,,,,,,,,0,71,65
109526,control_change,,,,,,,16,0,0,,,,,,,64,127,0,,
109594,note_off,,,,,,,68,0,0,,,,,,,,,0,80,64
109600,note_off,,,,,,,6,0,0,,,,,,,,,0,68,64
109604,note_off,,,,,,,4,0,0,,,,,,,,,0,71,64
109672,note_on,,,,,,,68,0,0,,,,,,,,,0,80,75
109672,note_on,,,,,,,0,0,0,,,,,,,,,0,68,70
109672,note_on,,,,,,,0,0,0,,,,,,,,,0,71,85
109724,note_off,,,,,,,52,0,0,,,,,,,,,0,52,64
109742,control_change,,,,,,,18,0,0,,,,,,,64,0,0,,
109768,note_off,,,,,,,26,0,0,,,,,,,,,0,64,64
109788,note_off,,,,,,,20,0,0,,,,,,,,,0,68,64
109804,note_off,,,,,,,16,0,0,,,,,,,,,0,80,64
109816,note_off,,,,,,,12,0,0,,,,,,,,,0,71,64
109862,note_on,,,,,,,46,0,0,,,,,,,,,0,80,94
109862,note_on,,,,,,,0,0,0,,,,,,,,,0,68,87
109868,note_on,,,,,,,6,0,0,,,,,,,,,0,71,102
109870,note_on,,,,,,,2,0,0,,,,,,,,,0,65,99
109886,note_on,,,,,,,16,0,0,,,,,,,,,0,53,89
109906,note_off,,,,,,,20,0,0,,,,,,,,,0,65,64
109922,note_on,,,,,,,16,0,0,,,,,,,,,0,52,27
109925,note_off,,,,,,,3,0,0,,,,,,,,,0,53,64
109972,control_change,,,,,,,47,0,0,,,,,,,64,127,0,,
109982,note_off,,,,,,,10,0,0,,,,,,,,,0,52,64
109994,note_off,,,,,,,12,0,0,,,,,,,,,0,80,64
110040,note_off,,,,,,,46,0,0,,,,,,,,,0,71,64
110080,note_off,,,,,,,40,0,0,,,,,,,,,0,68,64
110430,note_on,,,,,,,350,0,0,,,,,,,,,0,53,97
110432,note_on,,,,,,,2,0,0,,,,,,,,,0,65,80
110434,note_on,,,,,,,2,0,0,,,,,,,,,0,49,65
110442,note_on,,,,,,,8,0,0,,,,,,,,,0,37,55
110448,note_on,,,,,,,6,0,0,,,,,,,,,0,61,53
110480,note_off,,,,,,,32,0,0,,,,,,,,,0,49,64
110482,note_off,,,,,,,2,0,0,,,,,,,,,0,65,64
110488,note_off,,,,,,,6,0,0,,,,,,,,,0,37,64
110508,note_off,,,,,,,20,0,0,,,,,,,,,0,61,64
110534,note_off,,,,,,,26,0,0,,,,,,,,,0,53,64
110572,note_on,,,,,,,38,0,0,,,,,,,,,0,49,43
110577,note_on,,,,,,,5,0,0,,,,,,,,,0,37,45
110648,note_off,,,,,,,71,0,0,,,,,,,,,0,37,64
110652,note_off,,,,,,,4,0,0,,,,,,,,,0,49,64
110678,note_on,,,,,,,26,0,0,,,,,,,,,0,63,85
110684,note_on,,,,,,,6,0,0,,,,,,,,,0,51,81
110724,note_off,,,,,,,40,0,0,,,,,,,,,0,51,64
110768,note_on,,,,,,,44,0,0,,,,,,,,,0,49,64
110774,note_on,,,,,,,6,0,0,,,,,,,,,0,37,64
110810,note_off,,,,,,,36,0,0,,,,,,,,,0,63,64
110878,note_off,,,,,,,68,0,0,,,,,,,,,0,49,64
110882,note_off,,,,,,,4,0,0,,,,,,,,,0,37,64
110950,note_on,,,,,,,68,0,0,,,,,,,,,0,65,94
110953,note_on,,,,,,,3,0,0,,,,,,,,,0,53,114
110960,note_on,,,,,,,7,0,0,,,,,,,,,0,49,70
110966,note_on,,,,,,,6,0,0,,,,,,,,,0,61,81
110972,note_on,,,,,,,6,0,0,,,,,,,,,0,37,74
111020,note_off,,,,,,,48,0,0,,,,,,,,,0,37,64
111036,note_off,,,,,,,16,0,0,,,,,,,,,0,53,64
111050,note_off,,,,,,,14,0,0,,,,,,,,,0,49,64
111060,note_off,,,,,,,10,0,0,,,,,,,,,0,61,64
111088,note_off,,,,,,,28,0,0,,,,,,,,,0,65,64
111456,note_on,,,,,,,368,0,0,,,,,,,,,0,80,88
111459,note_on,,,,,,,3,0,0,,,,,,,,,0,68,75
111466,note_on,,,,,,,7,0,0,,,,,,,,,0,61,81
111466,note_on,,,,,,,0,0,0,,,,,,,,,0,73,58
111469,note_on,,,,,,,3,0,0,,,,,,,,,0,49,75
111494,note_off,,,,,,,25,0,0,,,,,,,,,0,80,64
111510,note_off,,,,,,,16,0,0,,,,,,,,,0,61,64
111512,note_off,,,,,,,2,0,0,,,,,,,,,0,68,64
111514,note_off,,,,,,,2,0,0,,,,,,,,,0,49,64
111520,note_off,,,,,,,6,0,0,,,,,,,,,0,73,64
111616,control_change,,,,,,,96,0,0,,,,,,,64,0,0,,
111630,note_on,,,,,,,14,0,0,,,,,,,,,0,63,84
111632,note_on,,,,,,,2,0,0,,,,,,,,,0,66,90
111632,note_on,,,,,,,0,0,0,,,,,,,,,0,78,89
111644,note_on,,,,,,,12,0,0,,,,,,,,,0,51,64
111668,note_off,,,,,,,24,0,0,,,,,,,,,0,63,64
111678,note_off,,,,,,,10,0,0,,,,,,,,,0,78,64
111682,note_off,,,,,,,4,0,0,,,,,,,,,0,66,64
111690,note_off,,,,,,,8,0,0,,,,,,,,,0,51,64
111788,note_on,,,,,,,98,0,0,,,,,,,,,0,80,88
111788,note_on,,,,,,,0,0,0,,,,,,,,,0,68,80
111796,note_on,,,,,,,8,0,0,,,,,,,,,0,65,72
111816,note_on,,,,,,,20,0,0,,,,,,,,,0,53,68
111828,note_on,,,,,,,12,0,0,,,,,,,,,0,64,45
111836,note_on,,,,,,,8,0,0,,,,,,,,,0,52,29
