tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,data,control,value,channel,program,note,velocity
22191,note_on,0,0,0,,,,,,,,,0,,59,80
22191,note_on,0,0,0,,,,,,,,,0,,79,90
22191,note_on,0,0,0,,,,,,,,,0,,67,90
22191,note_on,0,0,0,,,,,,,,,0,,55,80
22260,control_change,69,0,0,,,,,,,64,0,0,,,
22391,note_on,131,0,0,,,,,,,,,0,,79,0
22391,note_on,0,0,0,,,,,,,,,0,,67,0
22407,note_on,16,0,0,,,,,,,,,0,,83,90
22407,note_on,0,0,0,,,,,,,,,0,,71,90
22521,note_on,114,0,0,,,,,,,,,0,,50,0
22521,note_on,0,0,0,,,,,,,,,0,,59,0
22521,note_on,0,0,0,,,,,,,,,0,,55,0
22607,note_on,86,0,0,,,,,,,,,0,,83,0
22607,note_on,0,0,0,,,,,,,,,0,,71,0
22622,note_on,15,0,0,,,,,,,,,0,,78,90
22622,note_on,0,0,0,,,,,,,,,0,,50,80
22622,note_on,0,0,0,,,,,,,,,0,,57,80
22622,note_on,0,0,0,,,,,,,,,0,,60,80
22622,note_on,0,0,0,,,,,,,,,0,,66,90
22822,note_on,200,0,0,,,,,,,,,0,,78,0
22822,note_on,0,0,0,,,,,,,,,0,,66,0
22823,note_on,1,0,0,,,,,,,,,0,,81,90
22823,note_on,0,0,0,,,,,,,,,0,,69,90
22912,note_on,89,0,0,,,,,,,,,0,,79,82
22952,note_on,40,0,0,,,,,,,,,0,,50,0
22952,note_on,0,0,0,,,,,,,,,0,,57,0
22952,note_on,0,0,0,,,,,,,,,0,,60,0
23020,note_on,68,0,0,,,,,,,,,0,,79,0
23023,note_on,3,0,0,,,,,,,,,0,,81,0
23023,note_on,0,0,0,,,,,,,,,0,,69,0
23032,note_on,9,0,0,,,,,,,,,0,,81,90
23140,note_on,108,0,0,,,,,,,,,0,,81,0
23141,note_on,1,0,0,,,,,,,,,0,,67,90
23141,note_on,0,0,0,,,,,,,,,0,,79,90
23141,note_on,0,0,0,,,,,,,,,0,,43,82
23341,note_on,200,0,0,,,,,,,,,0,,67,0
23341,note_on,0,0,0,,,,,,,,,0,,79,0
23341,note_on,0,0,0,,,,,,,,,0,,66,90
23341,note_on,0,0,0,,,,,,,,,0,,78,90
23491,note_on,150,0,0,,,,,,,,,0,,43,0
23541,note_on,50,0,0,,,,,,,,,0,,66,0
23541,note_on,0,0,0,,,,,,,,,0,,78,0
23581,note_on,40,0,0,,,,,,,,,0,,67,90
23581,note_on,0,0,0,,,,,,,,,0,,59,80
23581,note_on,0,0,0,,,,,,,,,0,,50,80
23581,note_on,0,0,0,,,,,,,,,0,,79,90
23581,note_on,0,0,0,,,,,,,,,0,,55,80
23781,note_on,200,0,0,,,,,,,,,0,,67,0
23781,note_on,0,0,0,,,,,,,,,0,,79,0
23911,note_on,130,0,0,,,,,,,,,0,,59,0
23911,note_on,0,0,0,,,,,,,,,0,,50,0
23911,note_on,0,0,0,,,,,,,,,0,,55,0
24000,set_tempo,89,1,0,,,,,333333,,,,,,,
24000,note_on,0,0,0,,,,,,,,,0,,38,82
24000,note_on,0,0,0,,,,,,,,,0,,62,82
24160,note_on,160,0,0,,,,,,,,,0,,38,0
24160,note_on,0,0,0,,,,,,,,,0,,62,0
24160,note_on,0,0,0,,,,,,,,,0,,64,90
24160,note_on,0,0,0,,,,,,,,,0,,40,90
24320,note_on,160,0,0,,,,,,,,,0,,64,0
24320,note_on,0,0,0,,,,,,,,,0,,40,0
24320,note_on,0,0,0,,,,,,,,,0,,66,90
24320,note_on,0,0,0,,,,,,,,,0,,42,90
24480,note_on,160,0,0,,,,,,,,,0,,66,0
24480,note_on,0,0,0,,,,,,,,,0,,42,0
24480,note_on,0,0,0,,,,,,,,,0,,43,90
24480,note_on,0,0,0,,,,,,,,,0,,67,90
24480,note_on,0,0,0,,,,,,,,,0,,31,90
24480,note_on,0,0,0,,,,,,,,,0,,55,90
24540,control_change,60,0,0,,,,,,,64,100,0,,,
24960,control_change,420,0,0,,,,,,,64,0,0,,,
25200,control_change,240,0,0,,,,,,,64,0,0,,,
25440,note_on,240,0,0,,,,,,,,,0,,43,0
25440,note_on,0,0,0,,,,,,,,,0,,67,0
25440,note_on,0,0,0,,,,,,,,,0,,31,0
25440,note_on,0,0,0,,,,,,,,,0,,55,0
25440,note_on,0,0,0,,,,,,,,,0,,67,90
25440,note_on,0,0,0,,,,,,,,,0,,79,90
25440,note_on,0,0,0,,,,,,,,,0,,43,90
25440,note_on,0,0,0,,,,,,,,,0,,55,90
25640,note_on,200,0,0,,,,,,,,,0,,67,0
25640,note_on,0,0,0,,,,,,,,,0,,79,0
25640,note_on,0,0,0,,,,,,,,,0,,43,0
25640,note_on,0,0,0,,,,,,,,,0,,55,0
25792,note_on,152,0,0,,,,,,,,,0,,74,80
25872,note_on,80,0,0,,,,,,,,,0,,74,0
25872,note_on,0,0,0,,,,,,,,,0,,75,90
25952,note_on,80,0,0,,,,,,,,,0,,75,0
25952,note_on,0,0,0,,,,,,,,,0,,77,84
26032,note_on,80,0,0,,,,,,,,,0,,77,0
26100,note_on,68,0,0,,,,,,,,,0,,75,90
26100,note_on,0,0,0,,,,,,,,,0,,39,90
26100,note_on,0,0,0,,,,,,,,,0,,79,90
26100,note_on,0,0,0,,,,,,,,,0,,51,90
26100,note_on,0,0,0,,,,,,,,,0,,67,90
26160,control_change,60,0,0,,,,,,,64,120,0,,,
26580,control_change,420,0,0,,,,,,,64,0,0,,,
27000,note_on,420,0,0,,,,,,,,,0,,75,0
27000,note_on,0,0,0,,,,,,,,,0,,39,0
27000,note_on,0,0,0,,,,,,,,,0,,79,0
27000,note_on,0,0,0,,,,,,,,,0,,51,0
27000,note_on,0,0,0,,,,,,,,,0,,67,0
27000,note_on,0,0,0,,,,,,,,,0,,79,90
27000,note_on,0,0,0,,,,,,,,,0,,91,90
27000,note_on,0,0,0,,,,,,,,,0,,51,90
27000,note_on,0,0,0,,,,,,,,,0,,58,90
27200,note_on,200,0,0,,,,,,,,,0,,79,0
27200,note_on,0,0,0,,,,,,,,,0,,91,0
27200,note_on,0,0,0,,,,,,,,,0,,51,0
27200,note_on,0,0,0,,,,,,,,,0,,58,0
27232,note_on,32,0,0,,,,,,,,,0,,77,80
27312,note_on,80,0,0,,,,,,,,,0,,77,0
27312,note_on,0,0,0,,,,,,,,,0,,79,90
27360,set_tempo,48,1,0,,,,,375000,,,,,,,
27392,note_on,32,0,0,,,,,,,,,0,,79,0
27392,note_on,0,0,0,,,,,,,,,0,,80,84
27472,note_on,80,0,0,,,,,,,,,0,,80,0
27508,note_on,36,0,0,,,,,,,,,0,,46,82
27508,note_on,0,0,0,,,,,,,,,0,,34,82
27508,note_on,0,0,0,,,,,,,,,0,,82,90
27508,note_on,0,0,0,,,,,,,,,0,,70,90
27600,control_change,92,0,0,,,,,,,64,0,0,,,
27708,note_on,108,0,0,,,,,,,,,0,,82,0
27708,note_on,0,0,0,,,,,,,,,0,,70,0
27751,note_on,43,0,0,,,,,,,,,0,,68,90
27751,note_on,0,0,0,,,,,,,,,0,,80,90
27858,note_on,107,0,0,,,,,,,,,0,,46,0
27858,note_on,0,0,0,,,,,,,,,0,,34,0
27951,note_on,93,0,0,,,,,,,,,0,,68,0
27951,note_on,0,0,0,,,,,,,,,0,,80,0
27951,note_on,0,0,0,,,,,,,,,0,,79,90
27951,note_on,0,0,0,,,,,,,,,0,,58,80
27951,note_on,0,0,0,,,,,,,,,0,,67,90
28020,control_change,69,0,0,,,,,,,64,0,0,,,
28151,note_on,131,0,0,,,,,,,,,0,,79,0
28167,note_on,16,0,0,,,,,,,,,0,,70,90
28167,note_on,0,0,0,,,,,,,,,0,,82,90
28281,note_on,114,0,0,,,,,,,,,0,,58,0
28281,note_on,0,0,0,,,,,,,,,0,,67,0
28367,note_on,86,0,0,,,,,,,,,0,,70,0
28367,note_on,0,0,0,,,,,,,,,0,,82,0
28382,note_on,15,0,0,,,,,,,,,0,,77,90
28382,note_on,0,0,0,,,,,,,,,0,,58,80
28382,note_on,0,0,0,,,,,,,,,0,,65,80
28382,note_on,0,0,0,,,,,,,,,0,,68,80
28582,note_on,200,0,0,,,,,,,,,0,,77,0
28582,note_on,0,0,0,,,,,,,,,0,,65,0
28583,note_on,1,0,0,,,,,,,,,0,,80,90
28712,note_on,129,0,0,,,,,,,,,0,,58,0
28783,note_on,71,0,0,,,,,,,,,0,,68,0
28783,note_on,0,0,0,,,,,,,,,0,,80,0
28800,note_on,17,0,0,,,,,,,,,0,,63,82
28800,note_on,0,0,0,,,,,,,,,0,,75,90
28800,note_on,0,0,0,,,,,,,,,0,,58,82
28800,note_on,0,0,0,,,,,,,,,0,,67,82
29000,note_on,200,0,0,,,,,,,,,0,,75,0
29000,note_on,0,0,0,,,,,,,,,0,,63,0
29040,note_on,40,0,0,,,,,,,,,0,,79,90
29150,note_on,110,0,0,,,,,,,,,0,,58,0
29240,note_on,90,0,0,,,,,,,,,0,,67,0
29240,note_on,0,0,0,,,,,,,,,0,,79,0
29280,note_on,40,0,0,,,,,,,,,0,,65,80
29280,note_on,0,0,0,,,,,,,,,0,,58,80
29280,note_on,0,0,0,,,,,,,,,0,,77,90
29280,note_on,0,0,0,,,,,,,,,0,,62,80
29480,note_on,200,0,0,,,,,,,,,0,,77,0
29480,note_on,0,0,0,,,,,,,,,0,,65,0
29610,note_on,130,0,0,,,,,,,,,0,,58,0
29610,note_on,0,0,0,,,,,,,,,0,,62,0
29760,set_tempo,150,1,0,,,,,333333,,,,,,,
29760,note_on,0,0,0,,,,,,,,,0,,41,82
29760,note_on,0,0,0,,,,,,,,,0,,65,82
29920,note_on,160,0,0,,,,,,,,,0,,41,0
29920,note_on,0,0,0,,,,,,,,,0,,65,0
29920,note_on,0,0,0,,,,,,,,,0,,67,90
29920,note_on,0,0,0,,,,,,,,,0,,43,90
30080,note_on,160,0,0,,,,,,,,,0,,67,0
30080,note_on,0,0,0,,,,,,,,,0,,43,0
30080,note_on,0,0,0,,,,,,,,,0,,69,90
30080,note_on,0,0,0,,,,,,,,,0,,45,90
30240,note_on,160,0,0,,,,,,,,,0,,69,0
30240,note_on,0,0,0,,,,,,,,,0,,45,0
30240,note_on,0,0,0,,,,,,,,,0,,46,90
30240,note_on,0,0,0,,,,,,,,,0,,70,90
30240,note_on,0,0,0,,,,,,,,,0,,34,90
30240,note_on,0,0,0,,,,,,,,,0,,58,90
30300,control_change,60,0,0,,,,,,,64,100,0,,,
30720,control_change,420,0,0,,,,,,,64,0,0,,,
30960,control_change,240,0,0,,,,,,,64,0,0,,,
31200,note_on,240,0,0,,,,,,,,,0,,46,0
31200,note_on,0,0,0,,,,,,,,,0,,70,0
31200,note_on,0,0,0,,,,,,,,,0,,34,0
31200,note_on,0,0,0,,,,,,,,,0,,58,0
31200,note_on,0,0,0,,,,,,,,,0,,70,90
31200,note_on,0,0,0,,,,,,,,,0,,58,90
31200,note_on,0,0,0,,,,,,,,,0,,82,90
31200,note_on,0,0,0,,,,,,,,,0,,46,90
31400,note_on,200,0,0,,,,,,,,,0,,70,0
31400,note_on,0,0,0,,,,,,,,,0,,58,0
31400,note_on,0,0,0,,,,,,,,,0,,82,0
31400,note_on,0,0,0,,,,,,,,,0,,46,0
31552,note_on,152,0,0,,,,,,,,,0,,78,90
31632,note_on,80,0,0,,,,,,,,,0,,78,0
31632,note_on,0,0,0,,,,,,,,,0,,79,90
31712,note_on,80,0,0,,,,,,,,,0,,79,0
31712,note_on,0,0,0,,,,,,,,,0,,81,90
31792,note_on,80,0,0,,,,,,,,,0,,81,0
31860,note_on,68,0,0,,,,,,,,,0,,55,90
31860,note_on,0,0,0,,,,,,,,,0,,71,90
31860,note_on,0,0,0,,,,,,,,,0,,83,90
31860,note_on,0,0,0,,,,,,,,,0,,43,90
31861,note_on,1,0,0,,,,,,,,,0,,79,90
31920,control_change,59,0,0,,,,,,,64,120,0,,,
32340,control_change,420,0,0,,,,,,,64,0,0,,,
32767,note_on,427,0,0,,,,,,,,,0,,55,0
32767,note_on,0,0,0,,,,,,,,,0,,71,0
32767,note_on,0,0,0,,,,,,,,,0,,83,0
32767,note_on,0,0,0,,,,,,,,,0,,43,0
32767,note_on,0,0,0,,,,,,,,,0,,55,90
32767,note_on,0,0,0,,,,,,,,,0,,59,90
32767,note_on,0,0,0,,,,,,,,,0,,83,90
32767,note_on,0,0,0,,,,,,,,,0,,95,90
32767,note_on,0,0,0,,,,,,,,,0,,62,90
32768,note_on,1,0,0,,,,,,,,,0,,79,0
32967,note_on,199,0,0,,,,,,,,,0,,55,0
32967,note_on,0,0,0,,,,,,,,,0,,59,0
32967,note_on,0,0,0,,,,,,,,,0,,83,0
32967,note_on,0,0,0,,,,,,,,,0,,95,0
32967,note_on,0,0,0,,,,,,,,,0,,62,0
32992,note_on,25,0,0,,,,,,,,,0,,79,90
33072,note_on,80,0,0,,,,,,,,,0,,79,0
33072,note_on,0,0,0,,,,,,,,,0,,81,90
33120,set_tempo,48,1,0,,,,,375000,,,,,,,
33152,note_on,32,0,0,,,,,,,,,0,,81,0
33152,note_on,0,0,0,,,,,,,,,0,,83,90
33232,note_on,80,0,0,,,,,,,,,0,,83,0
33268,note_on,36,0,0,,,,,,,,,0,,52,82
33268,note_on,0,0,0,,,,,,,,,0,,40,82
33268,note_on,0,0,0,,,,,,,,,0,,84,90
33268,note_on,0,0,0,,,,,,,,,0,,72,90
33360,control_change,92,0,0,,,,,,,64,0,0,,,
33468,note_on,108,0,0,,,,,,,,,0,,84,0
33468,note_on,0,0,0,,,,,,,,,0,,72,0
33511,note_on,43,0,0,,,,,,,,,0,,79,90
33511,note_on,0,0,0,,,,,,,,,0,,67,90
33618,note_on,107,0,0,,,,,,,,,0,,52,0
33618,note_on,0,0,0,,,,,,,,,0,,40,0
33711,note_on,93,0,0,,,,,,,,,0,,79,0
33711,note_on,0,0,0,,,,,,,,,0,,67,0
33711,note_on,0,0,0,,,,,,,,,0,,52,80
33711,note_on,0,0,0,,,,,,,,,0,,62,80
33711,note_on,0,0,0,,,,,,,,,0,,77,90
33711,note_on,0,0,0,,,,,,,,,0,,65,90
33711,note_on,0,0,0,,,,,,,,,0,,55,80
33780,control_change,69,0,0,,,,,,,64,0,0,,,
33911,note_on,131,0,0,,,,,,,,,0,,77,0
33911,note_on,0,0,0,,,,,,,,,0,,65,0
33927,note_on,16,0,0,,,,,,,,,0,,76,90
33927,note_on,0,0,0,,,,,,,,,0,,64,90
34041,note_on,114,0,0,,,,,,,,,0,,52,0
34041,note_on,0,0,0,,,,,,,,,0,,62,0
34041,note_on,0,0,0,,,,,,,,,0,,55,0
34078,note_on,37,0,0,,,,,,,,,0,,41,80
34110,note_on,32,0,0,,,,,,,,,0,,50,80
34127,note_on,17,0,0,,,,,,,,,0,,76,0
34127,note_on,0,0,0,,,,,,,,,0,,64,0
34142,note_on,15,0,0,,,,,,,,,0,,74,90
34142,note_on,0,0,0,,,,,,,,,0,,86,90
34142,note_on,0,0,0,,,,,,,,,0,,57,80
34342,note_on,200,0,0,,,,,,,,,0,,74,0
34342,note_on,0,0,0,,,,,,,,,0,,86,0
34343,note_on,1,0,0,,,,,,,,,0,,81,90
34408,note_on,65,0,0,,,,,,,,,0,,41,0
34440,note_on,32,0,0,,,,,,,,,0,,50,0
34472,note_on,32,0,0,,,,,,,,,0,,57,0
34543,note_on,71,0,0,,,,,,,,,0,,81,0
34560,set_tempo,17,1,0,,,,,400000,,,,,,,
34560,note_on,0,0,0,,,,,,,,,0,,55,90
34560,note_on,0,0,0,,,,,,,,,0,,72,90
34560,note_on,0,0,0,,,,,,,,,0,,53,90
34560,note_on,0,0,0,,,,,,,,,0,,43,82
34560,note_on,0,0,0,,,,,,,,,0,,50,90
34560,note_on,0,0,0,,,,,,,,,0,,84,90
34760,note_on,200,0,0,,,,,,,,,0,,72,0
34760,note_on,0,0,0,,,,,,,,,0,,84,0
34800,note_on,40,0,0,,,,,,,,,0,,71,90
34800,note_on,0,0,0,,,,,,,,,0,,83,90
34910,note_on,110,0,0,,,,,,,,,0,,55,0
34910,note_on,0,0,0,,,,,,,,,0,,53,0
34910,note_on,0,0,0,,,,,,,,,0,,43,0
34910,note_on,0,0,0,,,,,,,,,0,,50,0
35000,note_on,90,0,0,,,,,,,,,0,,71,0
35000,note_on,0,0,0,,,,,,,,,0,,83,0
35040,note_on,40,0,0,,,,,,,,,0,,84,90
35040,note_on,0,0,0,,,,,,,,,0,,52,80
35040,note_on,0,0,0,,,,,,,,,0,,55,80
35040,note_on,0,0,0,,,,,,,,,0,,48,80
35040,note_on,0,0,0,,,,,,,,,0,,72,90
35370,note_on,330,0,0,,,,,,,,,0,,84,0
35370,note_on,0,0,0,,,,,,,,,0,,52,0
35370,note_on,0,0,0,,,,,,,,,0,,55,0
35370,note_on,0,0,0,,,,,,,,,0,,48,0
35370,note_on,0,0,0,,,,,,,,,0,,72,0
35520,set_tempo,150,1,0,,,,,333333,,,,,,,
35520,note_on,0,0,0,,,,,,,,,0,,38,82
35520,note_on,0,0,0,,,,,,,,,0,,62,82
35680,note_on,160,0,0,,,,,,,,,0,,38,0
35680,note_on,0,0,0,,,,,,,,,0,,62,0
35680,note_on,0,0,0,,,,,,,,,0,,64,90
35680,note_on,0,0,0,,,,,,,,,0,,40,90
35840,note_on,160,0,0,,,,,,,,,0,,64,0
35840,note_on,0,0,0,,,,,,,,,0,,40,0
35840,note_on,0,0,0,,,,,,,,,0,,66,90
35840,note_on,0,0,0,,,,,,,,,0,,42,90
36000,note_on,160,0,0,,,,,,,,,0,,66,0
36000,note_on,0,0,0,,,,,,,,,0,,42,0
36000,note_on,0,0,0,,,,,,,,,0,,43,90
36000,note_on,0,0,0,,,,,,,,,0,,67,90
36000,note_on,0,0,0,,,,,,,,,0,,31,90
36000,note_on,0,0,0,,,,,,,,,0,,55,90
36060,control_change,60,0,0,,,,,,,64,100,0,,,
36480,control_change,420,0,0,,,,,,,64,0,0,,,
36720,control_change,240,0,0,,,,,,,64,0,0,,,
36960,note_on,240,0,0,,,,,,,,,0,,43,0
36960,note_on,0,0,0,,,,,,,,,0,,67,0
36960,note_on,0,0,0,,,,,,,,,0,,31,0
36960,note_on,0,0,0,,,,,,,,,0,,55,0
36960,note_on,0,0,0,,,,,,,,,0,,67,90
36960,note_on,0,0,0,,,,,,,,,0,,79,90
36960,note_on,0,0,0,,,,,,,,,0,,43,90
36960,note_on,0,0,0,,,,,,,,,0,,55,90
37160,note_on,200,0,0,,,,,,,,,0,,67,0
37160,note_on,0,0,0,,,,,,,,,0,,79,0
37160,note_on,0,0,0,,,,,,,,,0,,43,0
37160,note_on,0,0,0,,,,,,,,,0,,55,0
37312,note_on,152,0,0,,,,,,,,,0,,74,90
37392,note_on,80,0,0,,,,,,,,,0,,74,0
37392,note_on,0,0,0,,,,,,,,,0,,75,90
37472,note_on,80,0,0,,,,,,,,,0,,75,0
37472,note_on,0,0,0,,,,,,,,,0,,77,90
37552,note_on,80,0,0,,,,,,,,,0,,77,0
37620,note_on,68,0,0,,,,,,,,,0,,75,90
37620,note_on,0,0,0,,,,,,,,,0,,39,90
37620,note_on,0,0,0,,,,,,,,,0,,79,90
37620,note_on,0,0,0,,,,,,,,,0,,51,90
37620,note_on,0,0,0,,,,,,,,,0,,67,90
37680,control_change,60,0,0,,,,,,,64,120,0,,,
38100,control_change,420,0,0,,,,,,,64,0,0,,,
38520,note_on,420,0,0,,,,,,,,,0,,75,0
38520,note_on,0,0,0,,,,,,,,,0,,39,0
38520,note_on,0,0,0,,,,,,,,,0,,79,0
38520,note_on,0,0,0,,,,,,,,,0,,51,0
38520,note_on,0,0,0,,,,,,,,,0,,67,0
38520,note_on,0,0,0,,,,,,,,,0,,79,90
38520,note_on,0,0,0,,,,,,,,,0,,91,90
38520,note_on,0,0,0,,,,,,,,,0,,51,90
38520,note_on,0,0,0,,,,,,,,,0,,58,90
38720,note_on,200,0,0,,,,,,,,,0,,79,0
38720,note_on,0,0,0,,,,,,,,,0,,91,0
38720,note_on,0,0,0,,,,,,,,,0,,51,0
38720,note_on,0,0,0,,,,,,,,,0,,58,0
38752,note_on,32,0,0,,,,,,,,,0,,77,90
38832,note_on,80,0,0,,,,,,,,,0,,77,0
38832,note_on,0,0,0,,,,,,,,,0,,79,90
38880,set_tempo,48,1,0,,,,,375000,,,,,,,
38912,note_on,32,0,0,,,,,,,,,0,,79,0
38912,note_on,0,0,0,,,,,,,,,0,,80,90
38992,note_on,80,0,0,,,,,,,,,0,,80,0
39028,note_on,36,0,0,,,,,,,,,0,,46,82
39028,note_on,0,0,0,,,,,,,,,0,,34,82
39028,note_on,0,0,0,,,,,,,,,0,,82,90
39028,note_on,0,0,0,,,,,,,,,0,,70,90
39120,control_change,92,0,0,,,,,,,64,0,0,,,
39228,note_on,108,0,0,,,,,,,,,0,,82,0
39228,note_on,0,0,0,,,,,,,,,0,,70,0
39271,note_on,43,0,0,,,,,,,,,0,,68,90
39271,note_on,0,0,0,,,,,,,,,0,,80,90
39378,note_on,107,0,0,,,,,,,,,0,,46,0
39378,note_on,0,0,0,,,,,,,,,0,,34,0
39471,note_on,93,0,0,,,,,,,,,0,,68,0
39471,note_on,0,0,0,,,,,,,,,0,,80,0
39471,note_on,0,0,0,,,,,,,,,0,,79,90
39471,note_on,0,0,0,,,,,,,,,0,,58,80
39471,note_on,0,0,0,,,,,,,,,0,,67,90
39540,control_change,69,0,0,,,,,,,64,0,0,,,
39671,note_on,131,0,0,,,,,,,,,0,,79,0
39687,note_on,16,0,0,,,,,,,,,0,,70,90
39687,note_on,0,0,0,,,,,,,,,0,,82,90
39801,note_on,114,0,0,,,,,,,,,0,,58,0
39801,note_on,0,0,0,,,,,,,,,0,,67,0
39887,note_on,86,0,0,,,,,,,,,0,,70,0
39887,note_on,0,0,0,,,,,,,,,0,,82,0
39902,note_on,15,0,0,,,,,,,,,0,,77,90
39902,note_on,0,0,0,,,,,,,,,0,,58,80
39902,note_on,0,0,0,,,,,,,,,0,,65,80
39902,note_on,0,0,0,,,,,,,,,0,,68,80
40102,note_on,200,0,0,,,,,,,,,0,,77,0
40102,note_on,0,0,0,,,,,,,,,0,,65,0
40103,note_on,1,0,0,,,,,,,,,0,,80,90
40232,note_on,129,0,0,,,,,,,,,0,,58,0
40303,note_on,71,0,0,,,,,,,,,0,,68,0
40303,note_on,0,0,0,,,,,,,,,0,,80,0
40320,note_on,17,0,0,,,,,,,,,0,,63,82
40320,note_on,0,0,0,,,,,,,,,0,,75,90
40320,note_on,0,0,0,,,,,,,,,0,,58,82
40320,note_on,0,0,0,,,,,,,,,0,,67,82
40520,note_on,200,0,0,,,,,,,,,0,,75,0
40520,note_on,0,0,0,,,,,,,,,0,,63,0
40560,note_on,40,0,0,,,,,,,,,0,,79,90
40670,note_on,110,0,0,,,,,,,,,0,,58,0
40760,note_on,90,0,0,,,,,,,,,0,,67,0
40760,note_on,0,0,0,,,,,,,,,0,,79,0
40800,note_on,40,0,0,,,,,,,,,0,,65,80
40800,note_on,0,0,0,,,,,,,,,0,,58,80
40800,note_on,0,0,0,,,,,,,,,0,,77,90
40800,note_on,0,0,0,,,,,,,,,0,,62,80
41000,note_on,200,0,0,,,,,,,,,0,,77,0
41000,note_on,0,0,0,,,,,,,,,0,,65,0
41130,note_on,130,0,0,,,,,,,,,0,,58,0
41130,note_on,0,0,0,,,,,,,,,0,,62,0
41280,set_tempo,150,1,0,,,,,333333,,,,,,,
41280,note_on,0,0,0,,,,,,,,,0,,41,82
41280,note_on,0,0,0,,,,,,,,,0,,65,82
41440,note_on,160,0,0,,,,,,,,,0,,41,0
41440,note_on,0,0,0,,,,,,,,,0,,65,0
41440,note_on,0,0,0,,,,,,,,,0,,67,90
41440,note_on,0,0,0,,,,,,,,,0,,43,90
41600,note_on,160,0,0,,,,,,,,,0,,67,0
41600,note_on,0,0,0,,,,,,,,,0,,43,0
41600,note_on,0,0,0,,,,,,,,,0,,69,90
41600,note_on,0,0,0,,,,,,,,,0,,45,90
41760,note_on,160,0,0,,,,,,,,,0,,69,0
41760,note_on,0,0,0,,,,,,,,,0,,45,0
41760,note_on,0,0,0,,,,,,,,,0,,46,90
41760,note_on,0,0,0,,,,,,,,,0,,70,90
41760,note_on,0,0,0,,,,,,,,,0,,34,90
41760,note_on,0,0,0,,,,,,,,,0,,58,90
41820,control_change,60,0,0,,,,,,,64,100,0,,,
42240,control_change,420,0,0,,,,,,,64,0,0,,,
42480,control_change,240,0,0,,,,,,,64,0,0,,,
42720,note_on,240,0,0,,,,,,,,,0,,46,0
42720,note_on,0,0,0,,,,,,,,,0,,70,0
42720,note_on,0,0,0,,,,,,,,,0,,34,0
42720,note_on,0,0,0,,,,,,,,,0,,58,0
42720,note_on,0,0,0,,,,,,,,,0,,70,90
42720,note_on,0,0,0,,,,,,,,,0,,58,90
42720,note_on,0,0,0,,,,,,,,,0,,82,90
42720,note_on,0,0,0,,,,,,,,,0,,46,90
42920,note_on,200,0,0,,,,,,,,,0,,70,0
42920,note_on,0,0,0,,,,,,,,,0,,58,0
42920,note_on,0,0,0,,,,,,,,,0,,82,0
42920,note_on,0,0,0,,,,,,,,,0,,46,0
43072,note_on,152,0,0,,,,,,,,,0,,78,90
43152,note_on,80,0,0,,,,,,,,,0,,78,0
43152,note_on,0,0,0,,,,,,,,,0,,79,90
43232,note_on,80,0,0,,,,,,,,,0,,79,0
43232,note_on,0,0,0,,,,,,,,,0,,81,90
43312,note_on,80,0,0,,,,,,,,,0,,81,0
43380,note_on,68,0,0,,,,,,,,,0,,55,90
43380,note_on,0,0,0,,,,,,,,,0,,71,90
43380,note_on,0,0,0,,,,,,,,,0,,83,90
43380,note_on,0,0,0,,,,,,,,,0,,43,90
43381,note_on,1,0,0,,,,,,,,,0,,79,90
43440,control_change,59,0,0,,,,,,,64,120,0,,,
43860,control_change,420,0,0,,,,,,,64,0,0,,,
44287,note_on,427,0,0,,,,,,,,,0,,55,0
44287,note_on,0,0,0,,,,,,,,,0,,71,0
44287,note_on,0,0,0,,,,,,,,,0,,83,0
44287,note_on,0,0,0,,,,,,,,,0,,43,0
44287,note_on,0,0,0,,,,,,,,,0,,55,90
44287,note_on,0,0,0,,,,,,,,,0,,59,90
44287,note_on,0,0,0,,,,,,,,,0,,83,90
44287,note_on,0,0,0,,,,,,,,,0,,95,90
44287,note_on,0,0,0,,,,,,,,,0,,62,90
44288,note_on,1,0,0,,,,,,,,,0,,79,0
44487,note_on,199,0,0,,,,,,,,,0,,55,0
44487,note_on,0,0,0,,,,,,,,,0,,59,0
44487,note_on,0,0,0,,,,,,,,,0,,83,0
44487,note_on,0,0,0,,,,,,,,,0,,95,0
44487,note_on,0,0,0,,,,,,,,,0,,62,0
44512,note_on,25,0,0,,,,,,,,,0,,79,90
44592,note_on,80,0,0,,,,,,,,,0,,79,0
44592,note_on,0,0,0,,,,,,,,,0,,81,90
44640,set_tempo,48,1,0,,,,,375000,,,,,,,
44672,note_on,32,0,0,,,,,,,,,0,,81,0
44672,note_on,0,0,0,,,,,,,,,0,,83,90
44752,note_on,80,0,0,,,,,,,,,0,,83,0
44788,note_on,36,0,0,,,,,,,,,0,,52,82
44788,note_on,0,0,0,,,,,,,,,0,,40,82
44788,note_on,0,0,0,,,,,,,,,0,,84,90
44788,note_on,0,0,0,,,,,,,,,0,,72,90
44880,control_change,92,0,0,,,,,,,64,0,0,,,
44988,note_on,108,0,0,,,,,,,,,0,,84,0
44988,note_on,0,0,0,,,,,,,,,0,,72,0
45031,note_on,43,0,0,,,,,,,,,0,,79,90
45031,note_on,0,0,0,,,,,,,,,0,,67,90
45138,note_on,107,0,0,,,,,,,,,0,,52,0
