tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,data,control,value,channel,program,note,velocity
25152,note_on,192,0,0,,,,,,,,,,0,,54,0
25152,note_on,0,0,0,,,,,,,,,,0,,58,0
25200,note_on,48,0,0,,,,,,,,,,0,,73,0
25200,note_on,0,0,0,,,,,,,,,,0,,75,76
25440,note_on,240,0,0,,,,,,,,,,0,,75,0
25440,note_on,0,0,0,,,,,,,,,,0,,44,68
25440,note_on,0,0,0,,,,,,,,,,0,,76,76
25680,note_on,240,0,0,,,,,,,,,,0,,44,0
25680,note_on,0,0,0,,,,,,,,,,0,,76,0
25680,note_on,0,0,0,,,,,,,,,,0,,78,76
25776,note_on,96,0,0,,,,,,,,,,0,,66,0
25920,note_on,144,0,0,,,,,,,,,,0,,78,0
25920,note_on,0,0,0,,,,,,,,,,0,,54,72
25920,note_on,0,0,0,,,,,,,,,,0,,66,76
25920,note_on,0,0,0,,,,,,,,,,0,,59,72
25920,note_on,0,0,0,,,,,,,,,,0,,76,76
26160,note_on,240,0,0,,,,,,,,,,0,,76,0
26160,note_on,0,0,0,,,,,,,,,,0,,75,76
26352,note_on,192,0,0,,,,,,,,,,0,,54,0
26352,note_on,0,0,0,,,,,,,,,,0,,59,0
26400,note_on,48,0,0,,,,,,,,,,0,,75,0
26400,note_on,0,0,0,,,,,,,,,,0,,46,68
26400,note_on,0,0,0,,,,,,,,,,0,,73,76
26592,note_on,192,0,0,,,,,,,,,,0,,46,0
26640,note_on,48,0,0,,,,,,,,,,0,,73,0
26640,note_on,0,0,0,,,,,,,,,,0,,75,76
26880,note_on,240,0,0,,,,,,,,,,0,,75,0
26880,note_on,0,0,0,,,,,,,,,,0,,76,76
26880,note_on,0,0,0,,,,,,,,,,0,,54,68
26880,note_on,0,0,0,,,,,,,,,,0,,61,68
27120,note_on,240,0,0,,,,,,,,,,0,,76,0
27120,note_on,0,0,0,,,,,,,,,,0,,54,0
27120,note_on,0,0,0,,,,,,,,,,0,,61,0
27120,note_on,0,0,0,,,,,,,,,,0,,78,78
27360,note_on,240,0,0,,,,,,,,,,0,,66,0
27360,note_on,0,0,0,,,,,,,,,,0,,78,0
27360,note_on,0,0,0,,,,,,,,,,0,,76,80
27360,note_on,0,0,0,,,,,,,,,,0,,47,74
27360,note_on,0,0,0,,,,,,,,,,0,,66,80
27600,note_on,240,0,0,,,,,,,,,,0,,76,0
27600,note_on,0,0,0,,,,,,,,,,0,,75,83
27792,note_on,192,0,0,,,,,,,,,,0,,47,0
27792,note_on,0,0,0,,,,,,,,,,0,,66,0
27840,note_on,48,0,0,,,,,,,,,,0,,75,0
27840,note_on,0,0,0,,,,,,,,,,0,,73,86
27840,note_on,0,0,0,,,,,,,,,,0,,56,80
27840,note_on,0,0,0,,,,,,,,,,0,,52,80
28032,note_on,192,0,0,,,,,,,,,,0,,56,0
28032,note_on,0,0,0,,,,,,,,,,0,,52,0
28080,note_on,48,0,0,,,,,,,,,,0,,73,0
28080,note_on,0,0,0,,,,,,,,,,0,,75,89
28320,note_on,240,0,0,,,,,,,,,,0,,75,0
28320,note_on,0,0,0,,,,,,,,,,0,,46,86
28320,note_on,0,0,0,,,,,,,,,,0,,76,91
28528,note_on,208,0,0,,,,,,,,,,0,,80,94
28560,note_on,32,0,0,,,,,,,,,,0,,46,0
28560,note_on,0,0,0,,,,,,,,,,0,,76,0
28728,note_on,168,0,0,,,,,,,,,,0,,80,0
28752,note_on,24,0,0,,,,,,,,,,0,,80,92
28800,note_on,48,0,0,,,,,,,,,,0,,73,100
28800,note_on,0,0,0,,,,,,,,,,0,,52,92
28800,note_on,0,0,0,,,,,,,,,,0,,85,100
28800,note_on,0,0,0,,,,,,,,,,0,,54,92
28952,note_on,152,0,0,,,,,,,,,,0,,80,0
29232,note_on,280,0,0,,,,,,,,,,0,,52,0
29232,note_on,0,0,0,,,,,,,,,,0,,54,0
29280,note_on,48,0,0,,,,,,,,,,0,,42,82
29472,note_on,192,0,0,,,,,,,,,,0,,42,0
29760,note_on,288,0,0,,,,,,,,,,0,,73,0
29760,note_on,0,0,0,,,,,,,,,,0,,85,0
29760,note_on,0,0,0,,,,,,,,,,0,,73,90
29760,note_on,0,0,0,,,,,,,,,,0,,54,82
29760,note_on,0,0,0,,,,,,,,,,0,,58,82
30000,note_on,240,0,0,,,,,,,,,,0,,54,0
30000,note_on,0,0,0,,,,,,,,,,0,,58,0
30192,note_on,192,0,0,,,,,,,,,,0,,73,0
30240,note_on,48,0,0,,,,,,,,,,0,,81,94
30240,note_on,0,0,0,,,,,,,,,,0,,71,94
30240,note_on,0,0,0,,,,,,,,,,0,,47,90
30480,note_on,240,0,0,,,,,,,,,,0,,81,0
30480,note_on,0,0,0,,,,,,,,,,0,,80,80
30672,note_on,192,0,0,,,,,,,,,,0,,47,0
30720,note_on,48,0,0,,,,,,,,,,0,,80,0
30720,note_on,0,0,0,,,,,,,,,,0,,78,84
30720,note_on,0,0,0,,,,,,,,,,0,,63,82
30720,note_on,0,0,0,,,,,,,,,,0,,59,82
30912,note_on,192,0,0,,,,,,,,,,0,,63,0
30912,note_on,0,0,0,,,,,,,,,,0,,59,0
30960,note_on,48,0,0,,,,,,,,,,0,,78,0
30960,note_on,0,0,0,,,,,,,,,,0,,80,88
31200,note_on,240,0,0,,,,,,,,,,0,,80,0
31200,note_on,0,0,0,,,,,,,,,,0,,49,82
31200,note_on,0,0,0,,,,,,,,,,0,,81,94
31440,note_on,240,0,0,,,,,,,,,,0,,49,0
31440,note_on,0,0,0,,,,,,,,,,0,,81,0
31440,note_on,0,0,0,,,,,,,,,,0,,83,94
31536,note_on,96,0,0,,,,,,,,,,0,,71,0
31680,note_on,144,0,0,,,,,,,,,,0,,83,0
31680,note_on,0,0,0,,,,,,,,,,0,,64,90
31680,note_on,0,0,0,,,,,,,,,,0,,59,90
31680,note_on,0,0,0,,,,,,,,,,0,,71,96
31680,note_on,0,0,0,,,,,,,,,,0,,81,96
31920,note_on,240,0,0,,,,,,,,,,0,,81,0
31920,note_on,0,0,0,,,,,,,,,,0,,80,80
32112,note_on,192,0,0,,,,,,,,,,0,,64,0
32112,note_on,0,0,0,,,,,,,,,,0,,59,0
32160,note_on,48,0,0,,,,,,,,,,0,,80,0
32160,note_on,0,0,0,,,,,,,,,,0,,51,84
32160,note_on,0,0,0,,,,,,,,,,0,,78,84
32352,note_on,192,0,0,,,,,,,,,,0,,51,0
32400,note_on,48,0,0,,,,,,,,,,0,,78,0
32400,note_on,0,0,0,,,,,,,,,,0,,80,90
32640,note_on,240,0,0,,,,,,,,,,0,,80,0
32640,note_on,0,0,0,,,,,,,,,,0,,81,96
32640,note_on,0,0,0,,,,,,,,,,0,,66,90
32640,note_on,0,0,0,,,,,,,,,,0,,59,90
32880,note_on,240,0,0,,,,,,,,,,0,,81,0
32880,note_on,0,0,0,,,,,,,,,,0,,66,0
32880,note_on,0,0,0,,,,,,,,,,0,,59,0
32880,note_on,0,0,0,,,,,,,,,,0,,83,98
33120,note_on,240,0,0,,,,,,,,,,0,,71,0
33120,note_on,0,0,0,,,,,,,,,,0,,83,0
33120,note_on,0,0,0,,,,,,,,,,0,,81,96
33120,note_on,0,0,0,,,,,,,,,,0,,71,90
33120,note_on,0,0,0,,,,,,,,,,0,,52,90
33360,note_on,240,0,0,,,,,,,,,,0,,81,0
33360,note_on,0,0,0,,,,,,,,,,0,,80,82
33552,note_on,192,0,0,,,,,,,,,,0,,71,0
33552,note_on,0,0,0,,,,,,,,,,0,,52,0
33600,note_on,48,0,0,,,,,,,,,,0,,80,0
33600,note_on,0,0,0,,,,,,,,,,0,,78,86
33600,note_on,0,0,0,,,,,,,,,,0,,61,82
33600,note_on,0,0,0,,,,,,,,,,0,,57,82
33792,note_on,192,0,0,,,,,,,,,,0,,61,0
33792,note_on,0,0,0,,,,,,,,,,0,,57,0
33840,note_on,48,0,0,,,,,,,,,,0,,78,0
33840,note_on,0,0,0,,,,,,,,,,0,,80,90
34080,note_on,240,0,0,,,,,,,,,,0,,80,0
34080,note_on,0,0,0,,,,,,,,,,0,,51,94
34080,note_on,0,0,0,,,,,,,,,,0,,81,96
34320,note_on,240,0,0,,,,,,,,,,0,,51,0
34320,note_on,0,0,0,,,,,,,,,,0,,81,0
34320,note_on,0,0,0,,,,,,,,,,0,,85,102
34512,note_on,192,0,0,,,,,,,,,,0,,85,0
34512,note_on,0,0,0,,,,,,,,,,0,,85,80
34560,note_on,48,0,0,,,,,,,,,,0,,57,98
34560,note_on,0,0,0,,,,,,,,,,0,,78,116
34560,note_on,0,0,0,,,,,,,,,,0,,59,98
34560,note_on,0,0,0,,,,,,,,,,0,,90,116
34692,note_on,132,0,0,,,,,,,,,,0,,85,0
34992,note_on,300,0,0,,,,,,,,,,0,,57,0
34992,note_on,0,0,0,,,,,,,,,,0,,59,0
35040,note_on,48,0,0,,,,,,,,,,0,,47,82
35232,note_on,192,0,0,,,,,,,,,,0,,47,0
35520,note_on,288,0,0,,,,,,,,,,0,,78,0
35520,note_on,0,0,0,,,,,,,,,,0,,90,0
35520,note_on,0,0,0,,,,,,,,,,0,,78,90
35520,note_on,0,0,0,,,,,,,,,,0,,63,82
35520,note_on,0,0,0,,,,,,,,,,0,,59,82
35760,note_on,240,0,0,,,,,,,,,,0,,63,0
35760,note_on,0,0,0,,,,,,,,,,0,,59,0
35760,set_tempo,0,1,0,,,,,,326086,,,,,,,
35952,note_on,192,0,0,,,,,,,,,,0,,78,0
36000,note_on,48,0,0,,,,,,,,,,0,,52,96
36000,note_on,0,0,0,,,,,,,,,,0,,80,108
36000,note_on,0,0,0,,,,,,,,,,0,,40,96
36000,note_on,0,0,0,,,,,,,,,,0,,92,108
36432,note_on,432,0,0,,,,,,,,,,0,,52,0
36432,note_on,0,0,0,,,,,,,,,,0,,80,0
36432,note_on,0,0,0,,,,,,,,,,0,,40,0
36432,note_on,0,0,0,,,,,,,,,,0,,92,0
36480,note_on,48,0,0,,,,,,,,,,0,,59,86
36480,note_on,0,0,0,,,,,,,,,,0,,56,86
36480,note_on,0,0,0,,,,,,,,,,0,,64,86
36480,note_on,0,0,0,,,,,,,,,,0,,83,94
36672,note_on,192,0,0,,,,,,,,,,0,,59,0
36672,note_on,0,0,0,,,,,,,,,,0,,56,0
36672,note_on,0,0,0,,,,,,,,,,0,,64,0
36672,note_on,0,0,0,,,,,,,,,,0,,83,0
36960,note_on,288,0,0,,,,,,,,,,0,,92,106
36960,note_on,0,0,0,,,,,,,,,,0,,52,86
36960,note_on,0,0,0,,,,,,,,,,0,,80,106
37200,note_on,240,0,0,,,,,,,,,,0,,92,0
37200,note_on,0,0,0,,,,,,,,,,0,,52,0
37200,note_on,0,0,0,,,,,,,,,,0,,80,0
37440,note_on,240,0,0,,,,,,,,,,0,,90,108
37440,note_on,0,0,0,,,,,,,,,,0,,45,94
37440,note_on,0,0,0,,,,,,,,,,0,,78,108
37872,note_on,432,0,0,,,,,,,,,,0,,90,0
37872,note_on,0,0,0,,,,,,,,,,0,,45,0
37872,note_on,0,0,0,,,,,,,,,,0,,78,0
37920,note_on,48,0,0,,,,,,,,,,0,,85,94
37920,note_on,0,0,0,,,,,,,,,,0,,61,86
37920,note_on,0,0,0,,,,,,,,,,0,,57,86
38112,note_on,192,0,0,,,,,,,,,,0,,85,0
38112,note_on,0,0,0,,,,,,,,,,0,,61,0
38112,note_on,0,0,0,,,,,,,,,,0,,57,0
38400,note_on,288,0,0,,,,,,,,,,0,,90,106
38400,note_on,0,0,0,,,,,,,,,,0,,45,86
38400,note_on,0,0,0,,,,,,,,,,0,,78,106
38640,note_on,240,0,0,,,,,,,,,,0,,90,0
38640,note_on,0,0,0,,,,,,,,,,0,,45,0
38640,note_on,0,0,0,,,,,,,,,,0,,78,0
38880,set_tempo,240,1,0,,,,,,324324,,,,,,,
38880,note_on,0,0,0,,,,,,,,,,0,,47,94
38880,note_on,0,0,0,,,,,,,,,,0,,88,106
39020,note_on,140,0,0,,,,,,,,,,0,,88,0
39120,note_on,100,0,0,,,,,,,,,,0,,87,90
39260,note_on,140,0,0,,,,,,,,,,0,,87,0
39312,note_on,52,0,0,,,,,,,,,,0,,47,0
39360,note_on,48,0,0,,,,,,,,,,0,,57,86
39360,note_on,0,0,0,,,,,,,,,,0,,59,86
39360,note_on,0,0,0,,,,,,,,,,0,,54,86
39360,note_on,0,0,0,,,,,,,,,,0,,85,80
39500,note_on,140,0,0,,,,,,,,,,0,,85,0
39552,note_on,52,0,0,,,,,,,,,,0,,57,0
39552,note_on,0,0,0,,,,,,,,,,0,,59,0
39552,note_on,0,0,0,,,,,,,,,,0,,54,0
39600,note_on,48,0,0,,,,,,,,,,0,,83,90
39740,note_on,140,0,0,,,,,,,,,,0,,83,0
39840,note_on,100,0,0,,,,,,,,,,0,,47,86
39840,note_on,0,0,0,,,,,,,,,,0,,85,96
39980,note_on,140,0,0,,,,,,,,,,0,,85,0
40080,note_on,100,0,0,,,,,,,,,,0,,47,0
40080,note_on,0,0,0,,,,,,,,,,0,,87,100
40200,set_tempo,120,1,0,,,,,,324324,,,,,,,
40220,note_on,20,0,0,,,,,,,,,,0,,87,0
40260,note_on,40,0,0,,,,,,,,,,0,,47,0
40260,note_on,0,0,0,,,,,,,,,,0,,87,0
40314,note_on,54,0,0,,,,,,,,,,0,,47,0
40314,note_on,0,0,0,,,,,,,,,,0,,87,0
40320,note_on,6,0,0,,,,,,,,,,0,,90,108
40320,note_on,0,0,0,,,,,,,,,,0,,40,94
40320,note_on,0,0,0,,,,,,,,,,0,,78,108
40752,note_on,432,0,0,,,,,,,,,,0,,90,0
40752,note_on,0,0,0,,,,,,,,,,0,,40,0
40752,note_on,0,0,0,,,,,,,,,,0,,78,0
40800,note_on,48,0,0,,,,,,,,,,0,,56,86
40800,note_on,0,0,0,,,,,,,,,,0,,76,92
40800,note_on,0,0,0,,,,,,,,,,0,,52,86
40800,note_on,0,0,0,,,,,,,,,,0,,88,92
40992,note_on,192,0,0,,,,,,,,,,0,,56,0
40992,note_on,0,0,0,,,,,,,,,,0,,76,0
40992,note_on,0,0,0,,,,,,,,,,0,,52,0
40992,note_on,0,0,0,,,,,,,,,,0,,88,0
41280,note_on,288,0,0,,,,,,,,,,0,,80,100
41280,note_on,0,0,0,,,,,,,,,,0,,87,100
41280,note_on,0,0,0,,,,,,,,,,0,,56,86
41280,note_on,0,0,0,,,,,,,,,,0,,84,100
41280,note_on,0,0,0,,,,,,,,,,0,,44,86
41280,note_on,0,0,0,,,,,,,,,,0,,75,100
41520,note_on,240,0,0,,,,,,,,,,0,,80,0
41520,note_on,0,0,0,,,,,,,,,,0,,87,0
41520,note_on,0,0,0,,,,,,,,,,0,,56,0
41520,note_on,0,0,0,,,,,,,,,,0,,84,0
41520,note_on,0,0,0,,,,,,,,,,0,,44,0
41520,note_on,0,0,0,,,,,,,,,,0,,75,0
41760,note_on,240,0,0,,,,,,,,,,0,,85,100
41760,note_on,0,0,0,,,,,,,,,,0,,49,94
41760,note_on,0,0,0,,,,,,,,,,0,,73,100
42192,note_on,432,0,0,,,,,,,,,,0,,85,0
42192,note_on,0,0,0,,,,,,,,,,0,,49,0
42192,note_on,0,0,0,,,,,,,,,,0,,73,0
42240,note_on,48,0,0,,,,,,,,,,0,,76,90
42240,note_on,0,0,0,,,,,,,,,,0,,56,86
42240,note_on,0,0,0,,,,,,,,,,0,,80,90
42240,note_on,0,0,0,,,,,,,,,,0,,52,86
42240,note_on,0,0,0,,,,,,,,,,0,,61,86
42432,note_on,192,0,0,,,,,,,,,,0,,76,0
42432,note_on,0,0,0,,,,,,,,,,0,,56,0
42432,note_on,0,0,0,,,,,,,,,,0,,80,0
42432,note_on,0,0,0,,,,,,,,,,0,,52,0
42432,note_on,0,0,0,,,,,,,,,,0,,61,0
42720,note_on,288,0,0,,,,,,,,,,0,,85,98
42720,note_on,0,0,0,,,,,,,,,,0,,49,86
42720,note_on,0,0,0,,,,,,,,,,0,,73,98
42960,note_on,240,0,0,,,,,,,,,,0,,85,0
42960,note_on,0,0,0,,,,,,,,,,0,,49,0
42960,note_on,0,0,0,,,,,,,,,,0,,73,0
43200,note_on,240,0,0,,,,,,,,,,0,,83,100
43200,note_on,0,0,0,,,,,,,,,,0,,51,94
43200,note_on,0,0,0,,,,,,,,,,0,,71,100
43632,note_on,432,0,0,,,,,,,,,,0,,83,0
43632,note_on,0,0,0,,,,,,,,,,0,,51,0
43632,note_on,0,0,0,,,,,,,,,,0,,71,0
43680,note_on,48,0,0,,,,,,,,,,0,,59,86
43680,note_on,0,0,0,,,,,,,,,,0,,75,90
43680,note_on,0,0,0,,,,,,,,,,0,,54,86
43680,note_on,0,0,0,,,,,,,,,,0,,78,90
43872,note_on,192,0,0,,,,,,,,,,0,,59,0
43872,note_on,0,0,0,,,,,,,,,,0,,75,0
43872,note_on,0,0,0,,,,,,,,,,0,,54,0
43872,note_on,0,0,0,,,,,,,,,,0,,78,0
44160,note_on,288,0,0,,,,,,,,,,0,,83,98
44160,note_on,0,0,0,,,,,,,,,,0,,51,86
44160,note_on,0,0,0,,,,,,,,,,0,,71,98
44400,note_on,240,0,0,,,,,,,,,,0,,83,0
44400,note_on,0,0,0,,,,,,,,,,0,,51,0
44400,note_on,0,0,0,,,,,,,,,,0,,71,0
44640,set_tempo,240,1,0,,,,,,352941,,,,,,,
44640,note_on,0,0,0,,,,,,,,,,0,,42,94
44640,note_on,0,0,0,,,,,,,,,,0,,82,96
44880,note_on,240,0,0,,,,,,,,,,0,,82,0
44880,note_on,0,0,0,,,,,,,,,,0,,80,90
45072,note_on,192,0,0,,,,,,,,,,0,,42,0
45120,note_on,48,0,0,,,,,,,,,,0,,80,0
45120,note_on,0,0,0,,,,,,,,,,0,,80,90
45120,note_on,0,0,0,,,,,,,,,,0,,54,84
45120,note_on,0,0,0,,,,,,,,,,0,,58,84
45360,note_on,240,0,0,,,,,,,,,,0,,80,0
45360,note_on,0,0,0,,,,,,,,,,0,,78,88
45552,note_on,192,0,0,,,,,,,,,,0,,54,0
45552,note_on,0,0,0,,,,,,,,,,0,,58,0
45600,note_on,48,0,0,,,,,,,,,,0,,78,0
45600,note_on,0,0,0,,,,,,,,,,0,,42,84
45600,note_on,0,0,0,,,,,,,,,,0,,76,88
45840,note_on,240,0,0,,,,,,,,,,0,,76,0
45840,note_on,0,0,0,,,,,,,,,,0,,73,86
46032,note_on,192,0,0,,,,,,,,,,0,,42,0
46080,note_on,48,0,0,,,,,,,,,,0,,73,0
46080,set_tempo,0,1,0,,,,,,357142,,,,,,,
46080,note_on,0,0,0,,,,,,,,,,0,,47,94
46080,note_on,0,0,0,,,,,,,,,,0,,71,90
46512,note_on,432,0,0,,,,,,,,,,0,,47,0
46560,note_on,48,0,0,,,,,,,,,,0,,51,82
46560,note_on,0,0,0,,,,,,,,,,0,,59,82
46860,set_tempo,300,1,0,,,,,,333333,,,,,,,
46914,note_on,54,0,0,,,,,,,,,,0,,51,0
46992,note_on,78,0,0,,,,,,,,,,0,,59,0
47027,note_on,35,0,0,,,,,,,,,,0,,71,0
47040,note_on,13,0,0,,,,,,,,,,0,,66,92
47040,note_on,0,0,0,,,,,,,,,,0,,78,92
47280,set_tempo,240,1,0,,,,,,315789,,,,,,,
47472,note_on,192,0,0,,,,,,,,,,0,,66,0
47472,note_on,0,0,0,,,,,,,,,,0,,78,0
47520,note_on,48,0,0,,,,,,,,,,0,,76,76
47520,note_on,0,0,0,,,,,,,,,,0,,42,72
47520,note_on,0,0,0,,,,,,,,,,0,,66,76
47760,note_on,240,0,0,,,,,,,,,,0,,76,0
47760,note_on,0,0,0,,,,,,,,,,0,,75,76
47952,note_on,192,0,0,,,,,,,,,,0,,42,0
48000,note_on,48,0,0,,,,,,,,,,0,,75,0
48000,note_on,0,0,0,,,,,,,,,,0,,73,76
48000,note_on,0,0,0,,,,,,,,,,0,,54,68
48000,note_on,0,0,0,,,,,,,,,,0,,58,68
48192,note_on,192,0,0,,,,,,,,,,0,,54,0
48192,note_on,0,0,0,,,,,,,,,,0,,58,0
48240,note_on,48,0,0,,,,,,,,,,0,,73,0
48240,note_on,0,0,0,,,,,,,,,,0,,75,76
48480,note_on,240,0,0,,,,,,,,,,0,,75,0
48480,note_on,0,0,0,,,,,,,,,,0,,44,68
48480,note_on,0,0,0,,,,,,,,,,0,,76,76
48720,note_on,240,0,0,,,,,,,,,,0,,44,0
48720,note_on,0,0,0,,,,,,,,,,0,,76,0
48720,note_on,0,0,0,,,,,,,,,,0,,78,76
48816,note_on,96,0,0,,,,,,,,,,0,,66,0
48960,note_on,144,0,0,,,,,,,,,,0,,78,0
48960,note_on,0,0,0,,,,,,,,,,0,,54,72
48960,note_on,0,0,0,,,,,,,,,,0,,66,76
48960,note_on,0,0,0,,,,,,,,,,0,,59,72
48960,note_on,0,0,0,,,,,,,,,,0,,76,76
49200,note_on,240,0,0,,,,,,,,,,0,,76,0
49200,note_on,0,0,0,,,,,,,,,,0,,75,76
49392,note_on,192,0,0,,,,,,,,,,0,,54,0
49392,note_on,0,0,0,,,,,,,,,,0,,59,0
49440,note_on,48,0,0,,,,,,,,,,0,,75,0
49440,note_on,0,0,0,,,,,,,,,,0,,46,68
49440,note_on,0,0,0,,,,,,,,,,0,,73,76
49632,note_on,192,0,0,,,,,,,,,,0,,46,0
49680,note_on,48,0,0,,,,,,,,,,0,,73,0
49680,note_on,0,0,0,,,,,,,,,,0,,75,76
49920,note_on,240,0,0,,,,,,,,,,0,,75,0
49920,note_on,0,0,0,,,,,,,,,,0,,76,76
49920,note_on,0,0,0,,,,,,,,,,0,,54,68
49920,note_on,0,0,0,,,,,,,,,,0,,61,68
50160,note_on,240,0,0,,,,,,,,,,0,,76,0
50160,note_on,0,0,0,,,,,,,,,,0,,54,0
50160,note_on,0,0,0,,,,,,,,,,0,,61,0
50160,note_on,0,0,0,,,,,,,,,,0,,78,78
50400,note_on,240,0,0,,,,,,,,,,0,,66,0
50400,note_on,0,0,0,,,,,,,,,,0,,78,0
50400,note_on,0,0,0,,,,,,,,,,0,,76,80
50400,note_on,0,0,0,,,,,,,,,,0,,47,74
50400,note_on,0,0,0,,,,,,,,,,0,,66,80
50640,note_on,240,0,0,,,,,,,,,,0,,76,0
50640,note_on,0,0,0,,,,,,,,,,0,,75,83
50832,note_on,192,0,0,,,,,,,,,,0,,47,0
50832,note_on,0,0,0,,,,,,,,,,0,,66,0
50880,note_on,48,0,0,,,,,,,,,,0,,75,0
50880,note_on,0,0,0,,,,,,,,,,0,,73,86
50880,note_on,0,0,0,,,,,,,,,,0,,56,80
50880,note_on,0,0,0,,,,,,,,,,0,,52,80
51072,note_on,192,0,0,,,,,,,,,,0,,56,0
51072,note_on,0,0,0,,,,,,,,,,0,,52,0
51120,note_on,48,0,0,,,,,,,,,,0,,73,0
51120,note_on,0,0,0,,,,,,,,,,0,,75,89
51360,note_on,240,0,0,,,,,,,,,,0,,75,0
51360,note_on,0,0,0,,,,,,,,,,0,,46,86
51360,note_on,0,0,0,,,,,,,,,,0,,76,91
51568,note_on,208,0,0,,,,,,,,,,0,,80,94
51600,note_on,32,0,0,,,,,,,,,,0,,46,0
51600,note_on,0,0,0,,,,,,,,,,0,,76,0
51798,note_on,198,0,0,,,,,,,,,,0,,80,0
51798,note_on,0,0,0,,,,,,,,,,0,,80,92
51840,note_on,42,0,0,,,,,,,,,,0,,73,98
51840,note_on,0,0,0,,,,,,,,,,0,,52,90
51840,note_on,0,0,0,,,,,,,,,,0,,85,98
51840,note_on,0,0,0,,,,,,,,,,0,,54,90
51998,note_on,158,0,0,,,,,,,,,,0,,80,0
52272,note_on,274,0,0,,,,,,,,,,0,,52,0
52272,note_on,0,0,0,,,,,,,,,,0,,54,0
52320,note_on,48,0,0,,,,,,,,,,0,,42,82
52512,note_on,192,0,0,,,,,,,,,,0,,42,0
52800,note_on,288,0,0,,,,,,,,,,0,,73,0
52800,note_on,0,0,0,,,,,,,,,,0,,85,0
52800,note_on,0,0,0,,,,,,,,,,0,,73,90
52800,note_on,0,0,0,,,,,,,,,,0,,54,82
52800,note_on,0,0,0,,,,,,,,,,0,,58,82
53040,note_on,240,0,0,,,,,,,,,,0,,54,0
53040,note_on,0,0,0,,,,,,,,,,0,,58,0
53160,note_on,120,0,0,,,,,,,,,,0,,40,0
53214,note_on,54,0,0,,,,,,,,,,0,,40,0
53214,note_on,0,0,0,,,,,,,,,,0,,73,0
53280,note_on,66,0,0,,,,,,,,,,0,,81,94
53280,note_on,0,0,0,,,,,,,,,,0,,71,94
53280,note_on,0,0,0,,,,,,,,,,0,,47,90
53520,note_on,240,0,0,,,,,,,,,,0,,81,0
53520,note_on,0,0,0,,,,,,,,,,0,,80,80
53712,note_on,192,0,0,,,,,,,,,,0,,47,0
53760,note_on,48,0,0,,,,,,,,,,0,,80,0
53760,note_on,0,0,0,,,,,,,,,,0,,78,84
53760,note_on,0,0,0,,,,,,,,,,0,,63,82
53760,note_on,0,0,0,,,,,,,,,,0,,59,82
53952,note_on,192,0,0,,,,,,,,,,0,,63,0
53952,note_on,0,0,0,,,,,,,,,,0,,59,0
54000,note_on,48,0,0,,,,,,,,,,0,,78,0
54000,note_on,0,0,0,,,,,,,,,,0,,80,88
54240,note_on,240,0,0,,,,,,,,,,0,,80,0
54240,note_on,0,0,0,,,,,,,,,,0,,49,82
54240,note_on,0,0,0,,,,,,,,,,0,,81,94
54480,note_on,240,0,0,,,,,,,,,,0,,49,0
54480,note_on,0,0,0,,,,,,,,,,0,,81,0
54480,note_on,0,0,0,,,,,,,,,,0,,83,94
54576,note_on,96,0,0,,,,,,,,,,0,,71,0
54720,note_on,144,0,0,,,,,,,,,,0,,83,0
54720,note_on,0,0,0,,,,,,,,,,0,,64,90
54720,note_on,0,0,0,,,,,,,,,,0,,59,90
54720,note_on,0,0,0,,,,,,,,,,0,,71,96
54720,note_on,0,0,0,,,,,,,,,,0,,81,96
54960,note_on,240,0,0,,,,,,,,,,0,,81,0
54960,note_on,0,0,0,,,,,,,,,,0,,80,80
55152,note_on,192,0,0,,,,,,,,,,0,,64,0
55152,note_on,0,0,0,,,,,,,,,,0,,59,0
55200,note_on,48,0,0,,,,,,,,,,0,,80,0
55200,note_on,0,0,0,,,,,,,,,,0,,51,84
55200,note_on,0,0,0,,,,,,,,,,0,,78,84
55392,note_on,192,0,0,,,,,,,,,,0,,51,0
55440,note_on,48,0,0,,,,,,,,,,0,,78,0
55440,note_on,0,0,0,,,,,,,,,,0,,80,90
55680,note_on,240,0,0,,,,,,,,,,0,,80,0
55680,note_on,0,0,0,,,,,,,,,,0,,81,96
55680,note_on,0,0,0,,,,,,,,,,0,,66,90
55680,note_on,0,0,0,,,,,,,,,,0,,59,90
55920,note_on,240,0,0,,,,,,,,,,0,,81,0
55920,note_on,0,0,0,,,,,,,,,,0,,66,0
55920,note_on,0,0,0,,,,,,,,,,0,,59,0
55920,note_on,0,0,0,,,,,,,,,,0,,83,98
56160,note_on,240,0,0,,,,,,,,,,0,,71,0
56160,note_on,0,0,0,,,,,,,,,,0,,83,0
56160,note_on,0,0,0,,,,,,,,,,0,,81,96
56160,note_on,0,0,0,,,,,,,,,,0,,71,90
56160,note_on,0,0,0,,,,,,,,,,0,,52,90
56400,note_on,240,0,0,,,,,,,,,,0,,81,0
56400,note_on,0,0,0,,,,,,,,,,0,,80,82
56592,note_on,192,0,0,,,,,,,,,,0,,71,0
56592,note_on,0,0,0,,,,,,,,,,0,,52,0
56640,note_on,48,0,0,,,,,,,,,,0,,80,0
56640,note_on,0,0,0,,,,,,,,,,0,,78,88
56640,note_on,0,0,0,,,,,,,,,,0,,61,82
56640,note_on,0,0,0,,,,,,,,,,0,,57,82
