tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel,control,value
73789,note_on,,,,,69,0,0,,45,44,0,,
73791,note_on,,,,,2,0,0,,69,49,0,,
73792,note_on,,,,,1,0,0,,57,40,0,,
73797,note_on,,,,,5,0,0,,33,34,0,,
73803,note_on,,,,,6,0,0,,38,36,0,,
73813,note_on,,,,,10,0,0,,62,20,0,,
73845,note_off,,,,,32,0,0,,62,64,0,,
73886,note_off,,,,,41,0,0,,38,64,0,,
73893,note_on,,,,,7,0,0,,63,31,0,,
73914,note_off,,,,,21,0,0,,57,64,0,,
73924,note_off,,,,,10,0,0,,69,64,0,,
73933,note_off,,,,,9,0,0,,63,64,0,,
73966,note_off,,,,,33,0,0,,33,64,0,,
73973,note_off,,,,,7,0,0,,45,64,0,,
73975,note_on,,,,,2,0,0,,62,14,0,,
74006,note_off,,,,,31,0,0,,62,64,0,,
74046,control_change,,,,,40,0,0,,,,0,64,0
74047,note_on,,,,,1,0,0,,62,55,0,,
74050,note_on,,,,,3,0,0,,43,63,0,,
74055,note_on,,,,,5,0,0,,55,63,0,,
74056,note_on,,,,,1,0,0,,67,65,0,,
74056,note_on,,,,,0,0,0,,31,50,0,,
74064,note_on,,,,,8,0,0,,38,42,0,,
74130,note_off,,,,,66,0,0,,31,64,0,,
74139,note_off,,,,,9,0,0,,62,64,0,,
74144,note_on,,,,,5,0,0,,63,45,0,,
74148,note_off,,,,,4,0,0,,38,64,0,,
74153,control_change,,,,,5,0,0,,,,0,64,127
74154,note_off,,,,,1,0,0,,43,64,0,,
74163,note_off,,,,,9,0,0,,55,64,0,,
74198,note_off,,,,,35,0,0,,63,64,0,,
74223,note_on,,,,,25,0,0,,62,35,0,,
74253,note_off,,,,,30,0,0,,62,64,0,,
74316,note_on,,,,,63,0,0,,70,54,0,,
74322,note_on,,,,,6,0,0,,62,26,0,,
74366,note_off,,,,,44,0,0,,62,64,0,,
74398,note_on,,,,,32,0,0,,63,33,0,,
74416,note_off,,,,,18,0,0,,70,64,0,,
74447,note_off,,,,,31,0,0,,63,64,0,,
74467,note_on,,,,,20,0,0,,62,35,0,,
74472,note_off,,,,,5,0,0,,67,64,0,,
74499,note_off,,,,,27,0,0,,62,64,0,,
74580,note_on,,,,,81,0,0,,74,60,0,,
74593,note_on,,,,,13,0,0,,62,36,0,,
74606,note_off,,,,,13,0,0,,74,64,0,,
74633,note_off,,,,,27,0,0,,62,64,0,,
74662,note_on,,,,,29,0,0,,63,42,0,,
74734,note_off,,,,,72,0,0,,63,64,0,,
74766,note_on,,,,,32,0,0,,62,26,0,,
74799,note_off,,,,,33,0,0,,62,64,0,,
74881,note_on,,,,,82,0,0,,66,44,0,,
74881,note_on,,,,,0,0,0,,42,28,0,,
74882,note_on,,,,,1,0,0,,54,46,0,,
74889,note_on,,,,,7,0,0,,30,34,0,,
74896,note_on,,,,,7,0,0,,62,29,0,,
74899,control_change,,,,,3,0,0,,,,0,64,0
74909,note_on,,,,,10,0,0,,38,19,0,,
74931,note_off,,,,,22,0,0,,62,64,0,,
74972,note_on,,,,,41,0,0,,63,38,0,,
74975,note_off,,,,,3,0,0,,38,64,0,,
74998,control_change,,,,,23,0,0,,,,0,64,127
75026,note_off,,,,,28,0,0,,54,64,0,,
75031,note_off,,,,,5,0,0,,42,64,0,,
75045,note_off,,,,,14,0,0,,66,64,0,,
75066,note_off,,,,,21,0,0,,63,64,0,,
75068,note_on,,,,,2,0,0,,62,35,0,,
75073,note_off,,,,,5,0,0,,30,64,0,,
75099,note_off,,,,,26,0,0,,62,64,0,,
75167,control_change,,,,,68,0,0,,,,0,64,0
75176,note_on,,,,,9,0,0,,65,48,0,,
75177,note_on,,,,,1,0,0,,53,63,0,,
75186,note_on,,,,,9,0,0,,29,36,0,,
75187,note_on,,,,,1,0,0,,41,42,0,,
75189,note_on,,,,,2,0,0,,38,39,0,,
75190,note_on,,,,,1,0,0,,62,42,0,,
75275,control_change,,,,,85,0,0,,,,0,64,127
75276,note_off,,,,,1,0,0,,29,64,0,,
75284,note_off,,,,,8,0,0,,62,64,0,,
75294,note_off,,,,,10,0,0,,38,64,0,,
75295,note_on,,,,,1,0,0,,63,47,0,,
75297,note_off,,,,,2,0,0,,41,64,0,,
75312,note_off,,,,,15,0,0,,53,64,0,,
75353,note_off,,,,,41,0,0,,63,64,0,,
75376,note_on,,,,,23,0,0,,62,31,0,,
75408,note_off,,,,,32,0,0,,62,64,0,,
75451,note_on,,,,,43,0,0,,70,55,0,,
75458,note_on,,,,,7,0,0,,62,29,0,,
75517,note_off,,,,,59,0,0,,62,64,0,,
75541,note_off,,,,,24,0,0,,70,64,0,,
75548,note_on,,,,,7,0,0,,63,27,0,,
75589,note_off,,,,,41,0,0,,63,64,0,,
75608,note_on,,,,,19,0,0,,62,36,0,,
75636,note_off,,,,,28,0,0,,65,64,0,,
75648,note_off,,,,,12,0,0,,62,64,0,,
75718,note_on,,,,,70,0,0,,74,59,0,,
75731,note_on,,,,,13,0,0,,62,36,0,,
75740,note_off,,,,,9,0,0,,74,64,0,,
75780,note_off,,,,,40,0,0,,62,64,0,,
75802,note_on,,,,,22,0,0,,63,47,0,,
75856,note_off,,,,,54,0,0,,63,64,0,,
75871,note_on,,,,,15,0,0,,62,37,0,,
75902,note_off,,,,,31,0,0,,62,64,0,,
75995,note_on,,,,,93,0,0,,26,62,0,,
75996,note_on,,,,,1,0,0,,38,62,0,,
75997,note_on,,,,,1,0,0,,50,71,0,,
76028,control_change,,,,,31,0,0,,,,0,64,0
76086,note_off,,,,,58,0,0,,50,64,0,,
76087,note_on,,,,,1,0,0,,62,50,0,,
76104,note_off,,,,,17,0,0,,26,64,0,,
76105,control_change,,,,,1,0,0,,,,0,64,127
76130,note_off,,,,,25,0,0,,38,64,0,,
76164,note_on,,,,,34,0,0,,50,55,0,,
76190,note_off,,,,,26,0,0,,50,64,0,,
76190,note_off,,,,,0,0,0,,62,64,0,,
76289,control_change,,,,,99,0,0,,,,0,64,0
76302,note_on,,,,,13,0,0,,67,70,0,,
76302,note_on,,,,,0,0,0,,31,61,0,,
76302,note_on,,,,,0,0,0,,43,53,0,,
76306,note_on,,,,,4,0,0,,62,58,0,,
76307,note_on,,,,,1,0,0,,38,48,0,,
76307,note_on,,,,,0,0,0,,55,62,0,,
76396,note_off,,,,,89,0,0,,31,64,0,,
76400,note_off,,,,,4,0,0,,62,64,0,,
76405,note_on,,,,,5,0,0,,63,50,0,,
76415,note_off,,,,,10,0,0,,38,64,0,,
76420,control_change,,,,,5,0,0,,,,0,64,127
76423,note_off,,,,,3,0,0,,43,64,0,,
76448,note_off,,,,,25,0,0,,63,64,0,,
76483,note_off,,,,,35,0,0,,55,64,0,,
76487,note_on,,,,,4,0,0,,62,44,0,,
76519,note_off,,,,,32,0,0,,62,64,0,,
76579,note_on,,,,,60,0,0,,62,34,0,,
76587,note_on,,,,,8,0,0,,70,60,0,,
76660,note_off,,,,,73,0,0,,62,64,0,,
76672,note_on,,,,,12,0,0,,63,39,0,,
76694,note_off,,,,,22,0,0,,70,64,0,,
76722,note_off,,,,,28,0,0,,63,64,0,,
76747,note_on,,,,,25,0,0,,62,50,0,,
76778,note_off,,,,,31,0,0,,62,64,0,,
76841,note_on,,,,,63,0,0,,74,70,0,,
76846,note_on,,,,,5,0,0,,62,49,0,,
76862,note_off,,,,,16,0,0,,74,64,0,,
76921,note_off,,,,,59,0,0,,62,64,0,,
76924,note_on,,,,,3,0,0,,63,55,0,,
77001,note_off,,,,,77,0,0,,67,64,0,,
77005,note_on,,,,,4,0,0,,62,59,0,,
77032,note_off,,,,,27,0,0,,62,64,0,,
77043,note_off,,,,,11,0,0,,63,64,0,,
77078,note_on,,,,,35,0,0,,45,54,0,,
77078,note_on,,,,,0,0,0,,69,73,0,,
77081,note_on,,,,,3,0,0,,62,53,0,,
77081,note_on,,,,,0,0,0,,57,66,0,,
77081,note_on,,,,,0,0,0,,33,55,0,,
77082,note_on,,,,,1,0,0,,38,58,0,,
77095,control_change,,,,,13,0,0,,,,0,64,0
77165,note_off,,,,,70,0,0,,62,64,0,,
77173,note_on,,,,,8,0,0,,63,62,0,,
77180,control_change,,,,,7,0,0,,,,0,64,127
77195,note_off,,,,,15,0,0,,38,64,0,,
77198,note_off,,,,,3,0,0,,57,64,0,,
77221,note_off,,,,,23,0,0,,69,64,0,,
77224,note_off,,,,,3,0,0,,33,64,0,,
77232,note_off,,,,,8,0,0,,45,64,0,,
77249,note_on,,,,,17,0,0,,62,55,0,,
77260,note_off,,,,,11,0,0,,63,64,0,,
77278,note_off,,,,,18,0,0,,62,64,0,,
77332,note_on,,,,,54,0,0,,70,76,0,,
77333,control_change,,,,,1,0,0,,,,0,64,0
77335,note_on,,,,,2,0,0,,62,61,0,,
77335,note_on,,,,,0,0,0,,58,64,0,,
77338,note_on,,,,,3,0,0,,46,67,0,,
77340,note_on,,,,,2,0,0,,34,65,0,,
77358,note_on,,,,,18,0,0,,38,45,0,,
77423,note_off,,,,,65,0,0,,58,64,0,,
77431,note_on,,,,,8,0,0,,63,70,0,,
77437,note_off,,,,,6,0,0,,38,64,0,,
77438,note_off,,,,,1,0,0,,34,64,0,,
77440,note_off,,,,,2,0,0,,62,64,0,,
77441,control_change,,,,,1,0,0,,,,0,64,127
77458,note_off,,,,,17,0,0,,46,64,0,,
77511,note_off,,,,,53,0,0,,70,64,0,,
77511,note_on,,,,,0,0,0,,62,59,0,,
77523,note_off,,,,,12,0,0,,63,64,0,,
77542,note_off,,,,,19,0,0,,62,64,0,,
77601,note_on,,,,,59,0,0,,62,55,0,,
77604,note_on,,,,,3,0,0,,74,87,0,,
77689,note_on,,,,,85,0,0,,63,71,0,,
77698,note_off,,,,,9,0,0,,62,64,0,,
77765,note_on,,,,,67,0,0,,62,67,0,,
77779,note_off,,,,,14,0,0,,63,64,0,,
77782,note_off,,,,,3,0,0,,74,64,0,,
77796,note_off,,,,,14,0,0,,62,64,0,,
77842,note_on,,,,,46,0,0,,79,91,0,,
77850,note_on,,,,,8,0,0,,62,69,0,,
77887,note_off,,,,,37,0,0,,79,64,0,,
77915,note_off,,,,,28,0,0,,62,64,0,,
77930,note_on,,,,,15,0,0,,63,69,0,,
77954,note_off,,,,,24,0,0,,63,64,0,,
77999,note_on,,,,,45,0,0,,62,54,0,,
78047,note_off,,,,,48,0,0,,62,64,0,,
78087,note_on,,,,,40,0,0,,50,85,0,,
78091,note_on,,,,,4,0,0,,38,70,0,,
78093,note_on,,,,,2,0,0,,62,73,0,,
78165,note_off,,,,,72,0,0,,62,64,0,,
78170,note_off,,,,,5,0,0,,50,64,0,,
78187,note_on,,,,,17,0,0,,74,70,0,,
78199,note_off,,,,,12,0,0,,38,64,0,,
78255,note_off,,,,,56,0,0,,74,64,0,,
78265,note_on,,,,,10,0,0,,62,72,0,,
78291,note_off,,,,,26,0,0,,62,64,0,,
78386,control_change,,,,,95,0,0,,,,0,64,0
78387,note_on,,,,,1,0,0,,68,70,0,,
78390,note_on,,,,,3,0,0,,44,76,0,,
78390,note_on,,,,,0,0,0,,56,70,0,,
78391,note_on,,,,,1,0,0,,32,65,0,,
78395,note_on,,,,,4,0,0,,62,67,0,,
78400,note_on,,,,,5,0,0,,38,55,0,,
78488,note_off,,,,,88,0,0,,32,64,0,,
78499,note_off,,,,,11,0,0,,38,64,0,,
78500,note_off,,,,,1,0,0,,62,64,0,,
78507,note_on,,,,,7,0,0,,64,57,0,,
78508,control_change,,,,,1,0,0,,,,0,64,127
78511,note_off,,,,,3,0,0,,44,64,0,,
78540,note_off,,,,,29,0,0,,56,64,0,,
78589,note_on,,,,,49,0,0,,62,54,0,,
78592,note_off,,,,,3,0,0,,64,64,0,,
78634,note_off,,,,,42,0,0,,62,64,0,,
78691,note_on,,,,,57,0,0,,62,48,0,,
78701,note_on,,,,,10,0,0,,74,65,0,,
78785,note_off,,,,,84,0,0,,62,64,0,,
78794,note_on,,,,,9,0,0,,64,57,0,,
78847,note_off,,,,,53,0,0,,74,64,0,,
78868,note_on,,,,,21,0,0,,62,54,0,,
78869,note_off,,,,,1,0,0,,64,64,0,,
78895,note_off,,,,,26,0,0,,62,64,0,,
78961,note_on,,,,,66,0,0,,77,56,0,,
78962,note_on,,,,,1,0,0,,62,30,0,,
78983,note_off,,,,,21,0,0,,77,64,0,,
79040,note_off,,,,,57,0,0,,62,64,0,,
79063,note_on,,,,,23,0,0,,64,36,0,,
79075,note_off,,,,,12,0,0,,68,64,0,,
79135,note_on,,,,,60,0,0,,62,41,0,,
79157,note_off,,,,,22,0,0,,64,64,0,,
79175,note_off,,,,,18,0,0,,62,64,0,,
79236,note_on,,,,,61,0,0,,62,31,0,,
79237,note_on,,,,,1,0,0,,57,49,0,,
79239,note_on,,,,,2,0,0,,69,43,0,,
79241,note_on,,,,,2,0,0,,45,33,0,,
79246,note_on,,,,,5,0,0,,33,34,0,,
79247,control_change,,,,,1,0,0,,,,0,64,0
79259,note_on,,,,,12,0,0,,38,28,0,,
79330,note_off,,,,,71,0,0,,62,64,0,,
79346,control_change,,,,,16,0,0,,,,0,64,127
79359,note_on,,,,,13,0,0,,64,34,0,,
79360,note_off,,,,,1,0,0,,45,64,0,,
79366,note_off,,,,,6,0,0,,69,64,0,,
79376,note_off,,,,,10,0,0,,57,64,0,,
79378,note_off,,,,,2,0,0,,38,64,0,,
79392,note_off,,,,,14,0,0,,33,64,0,,
79425,note_off,,,,,33,0,0,,64,64,0,,
79439,note_on,,,,,14,0,0,,62,46,0,,
79466,note_off,,,,,27,0,0,,62,64,0,,
79545,note_on,,,,,79,0,0,,38,41,0,,
79546,control_change,,,,,1,0,0,,,,0,64,0
79548,note_on,,,,,2,0,0,,26,34,0,,
79556,note_on,,,,,8,0,0,,50,22,0,,
79616,note_off,,,,,60,0,0,,26,64,0,,
79631,control_change,,,,,15,0,0,,,,0,64,127
79634,note_off,,,,,3,0,0,,38,64,0,,
79639,note_off,,,,,5,0,0,,50,64,0,,
79639,note_on,,,,,0,0,0,,62,41,0,,
79694,note_off,,,,,55,0,0,,62,64,0,,
79720,note_on,,,,,26,0,0,,50,45,0,,
79755,note_off,,,,,35,0,0,,50,64,0,,
79810,note_on,,,,,55,0,0,,69,30,0,,
79817,note_on,,,,,7,0,0,,50,27,0,,
79863,note_off,,,,,46,0,0,,50,64,0,,
79895,note_on,,,,,32,0,0,,62,33,0,,
79919,note_off,,,,,24,0,0,,69,64,0,,
79946,note_off,,,,,27,0,0,,62,64,0,,
79963,note_on,,,,,17,0,0,,50,28,0,,
80005,note_off,,,,,42,0,0,,50,64,0,,
80059,note_on,,,,,54,0,0,,50,30,0,,
80067,note_on,,,,,8,0,0,,74,28,0,,
80095,note_off,,,,,28,0,0,,74,64,0,,
80125,note_off,,,,,30,0,0,,50,64,0,,
80157,note_on,,,,,32,0,0,,62,36,0,,
80225,note_off,,,,,68,0,0,,62,64,0,,
80244,note_on,,,,,19,0,0,,50,48,0,,
80270,note_off,,,,,26,0,0,,50,64,0,,
80371,note_on,,,,,101,0,0,,62,55,0,,
80376,note_on,,,,,5,0,0,,26,31,0,,
80380,note_on,,,,,4,0,0,,38,37,0,,
80459,note_off,,,,,79,0,0,,62,64,0,,
80468,note_on,,,,,9,0,0,,63,52,0,,
80471,note_off,,,,,3,0,0,,26,64,0,,
80502,note_off,,,,,31,0,0,,38,64,0,,
80519,note_off,,,,,17,0,0,,63,64,0,,
80548,note_on,,,,,29,0,0,,62,55,0,,
80574,note_off,,,,,26,0,0,,62,64,0,,
80630,control_change,,,,,56,0,0,,,,0,64,0
80635,note_on,,,,,5,0,0,,43,44,0,,
80636,note_on,,,,,1,0,0,,31,55,0,,
80640,note_on,,,,,4,0,0,,55,47,0,,
80640,note_on,,,,,0,0,0,,67,61,0,,
80643,note_on,,,,,3,0,0,,38,45,0,,
80649,note_on,,,,,6,0,0,,62,30,0,,
80728,note_off,,,,,79,0,0,,62,64,0,,
80730,note_off,,,,,2,0,0,,38,64,0,,
80738,note_off,,,,,8,0,0,,31,64,0,,
80740,note_on,,,,,2,0,0,,63,37,0,,
80745,control_change,,,,,5,0,0,,,,0,64,127
80759,note_off,,,,,14,0,0,,43,64,0,,
80793,note_off,,,,,34,0,0,,63,64,0,,
80808,note_off,,,,,15,0,0,,55,64,0,,
80823,note_on,,,,,15,0,0,,62,35,0,,
80853,note_off,,,,,30,0,0,,62,64,0,,
80923,note_on,,,,,70,0,0,,62,12,0,,
80942,note_on,,,,,19,0,0,,71,48,0,,
81012,note_off,,,,,70,0,0,,62,64,0,,
81019,note_on,,,,,7,0,0,,63,50,0,,
81061,note_off,,,,,42,0,0,,63,64,0,,
81092,note_off,,,,,31,0,0,,71,64,0,,
81098,note_on,,,,,6,0,0,,62,51,0,,
81127,note_off,,,,,29,0,0,,62,64,0,,
81179,note_on,,,,,52,0,0,,62,40,0,,
81180,note_on,,,,,1,0,0,,74,58,0,,
81205,note_off,,,,,25,0,0,,74,64,0,,
81248,note_off,,,,,43,0,0,,62,64,0,,
81264,note_on,,,,,16,0,0,,63,44,0,,
81337,note_on,,,,,73,0,0,,62,44,0,,
81351,note_off,,,,,14,0,0,,67,64,0,,
81366,note_off,,,,,15,0,0,,62,64,0,,
81369,note_off,,,,,3,0,0,,63,64,0,,
81432,note_on,,,,,63,0,0,,56,61,0,,
81432,note_on,,,,,0,0,0,,68,67,0,,
81435,note_on,,,,,3,0,0,,41,55,0,,
81436,note_on,,,,,1,0,0,,29,53,0,,
81444,control_change,,,,,8,0,0,,,,0,64,0
81447,note_on,,,,,3,0,0,,38,48,0,,
81451,note_on,,,,,4,0,0,,62,42,0,,
81481,note_off,,,,,30,0,0,,62,64,0,,
81528,note_off,,,,,47,0,0,,38,64,0,,
81551,control_change,,,,,23,0,0,,,,0,64,127
81559,note_on,,,,,8,0,0,,63,32,0,,
81572,note_off,,,,,13,0,0,,29,64,0,,
81587,note_off,,,,,15,0,0,,68,64,0,,
81599,note_off,,,,,12,0,0,,41,64,0,,
81605,note_off,,,,,6,0,0,,63,64,0,,
81643,note_off,,,,,38,0,0,,56,64,0,,
81732,note_on,,,,,89,0,0,,65,63,0,,
81738,note_on,,,,,6,0,0,,62,49,0,,
81739,note_on,,,,,1,0,0,,53,70,0,,
81740,note_on,,,,,1,0,0,,44,49,0,,
81742,note_on,,,,,2,0,0,,32,36,0,,
81744,control_change,,,,,2,0,0,,,,0,64,0
81754,note_on,,,,,10,0,0,,38,39,0,,
81843,note_off,,,,,89,0,0,,32,64,0,,
81843,note_on,,,,,0,0,0,,63,56,0,,
81844,control_change,,,,,1,0,0,,,,0,64,127
81849,note_off,,,,,5,0,0,,38,64,0,,
81853,note_off,,,,,4,0,0,,62,64,0,,
81859,note_off,,,,,6,0,0,,53,64,0,,
81862,note_off,,,,,3,0,0,,44,64,0,,
81925,note_off,,,,,63,0,0,,63,64,0,,
81932,note_on,,,,,7,0,0,,62,44,0,,
81960,note_off,,,,,28,0,0,,62,64,0,,
82005,note_on,,,,,45,0,0,,62,43,0,,
82005,note_on,,,,,0,0,0,,71,74,0,,
82089,note_off,,,,,84,0,0,,62,64,0,,
82089,note_on,,,,,0,0,0,,63,52,0,,
82159,note_off,,,,,70,0,0,,63,64,0,,
82159,note_off,,,,,0,0,0,,71,64,0,,
82162,note_on,,,,,3,0,0,,62,52,0,,
82190,note_off,,,,,28,0,0,,62,64,0,,
82249,note_on,,,,,59,0,0,,74,71,0,,
82265,note_on,,,,,16,0,0,,62,41,0,,
82271,note_off,,,,,6,0,0,,74,64,0,,
82319,note_off,,,,,48,0,0,,62,64,0,,
82332,note_on,,,,,13,0,0,,63,57,0,,
82340,note_off,,,,,8,0,0,,65,64,0,,
82403,note_on,,,,,63,0,0,,62,60,0,,
82417,note_off,,,,,14,0,0,,63,64,0,,
82425,note_off,,,,,8,0,0,,62,64,0,,
82489,note_on,,,,,64,0,0,,38,71,0,,
82493,note_on,,,,,4,0,0,,26,55,0,,
82498,note_on,,,,,5,0,0,,50,80,0,,
82514,note_on,,,,,16,0,0,,58,26,0,,
82552,note_off,,,,,38,0,0,,58,64,0,,
82553,note_off,,,,,1,0,0,,50,64,0,,
82571,note_on,,,,,18,0,0,,62,67,0,,
82574,note_off,,,,,3,0,0,,26,64,0,,
82597,note_off,,,,,23,0,0,,38,64,0,,
82635,note_on,,,,,38,0,0,,50,69,0,,
82658,note_off,,,,,23,0,0,,50,64,0,,
82673,note_off,,,,,15,0,0,,62,64,0,,
82742,control_change,,,,,69,0,0,,,,0,64,0
82743,note_on,,,,,1,0,0,,43,71,0,,
82743,note_on,,,,,0,0,0,,67,77,0,,
82748,note_on,,,,,5,0,0,,31,71,0,,
82748,note_on,,,,,0,0,0,,62,71,0,,
82749,note_on,,,,,1,0,0,,55,67,0,,
82749,note_on,,,,,0,0,0,,38,59,0,,
82822,note_off,,,,,73,0,0,,31,64,0,,
82828,note_on,,,,,6,0,0,,63,67,0,,
82829,note_off,,,,,1,0,0,,62,64,0,,
82837,note_off,,,,,8,0,0,,38,64,0,,
82842,control_change,,,,,5,0,0,,,,0,64,127
82848,note_off,,,,,6,0,0,,43,64,0,,
82902,note_off,,,,,54,0,0,,63,64,0,,
82922,note_on,,,,,20,0,0,,62,54,0,,
82949,note_off,,,,,27,0,0,,62,64,0,,
83017,note_on,,,,,68,0,0,,71,84,0,,
83023,note_on,,,,,6,0,0,,62,60,0,,
83084,note_off,,,,,61,0,0,,55,64,0,,
83100,note_on,,,,,16,0,0,,63,53,0,,
83105,note_off,,,,,5,0,0,,62,64,0,,
83168,note_on,,,,,63,0,0,,62,54,0,,
83176,note_off,,,,,8,0,0,,71,64,0,,
83185,note_off,,,,,9,0,0,,63,64,0,,
83197,note_off,,,,,12,0,0,,62,64,0,,
83258,note_on,,,,,61,0,0,,74,90,0,,
83267,note_on,,,,,9,0,0,,62,56,0,,
83311,note_off,,,,,44,0,0,,74,64,0,,
83320,note_off,,,,,9,0,0,,62,64,0,,
83342,note_on,,,,,22,0,0,,63,57,0,,
83416,note_on,,,,,74,0,0,,62,57,0,,
83431,note_off,,,,,15,0,0,,67,64,0,,
83452,note_off,,,,,21,0,0,,62,64,0,,
83463,note_off,,,,,11,0,0,,63,64,0,,
83504,note_on,,,,,41,0,0,,56,72,0,,
83504,note_on,,,,,0,0,0,,68,77,0,,
83505,note_on,,,,,1,0,0,,41,72,0,,
83507,note_on,,,,,2,0,0,,62,58,0,,
83509,note_on,,,,,2,0,0,,29,61,0,,
83510,note_on,,,,,1,0,0,,38,56,0,,
83526,control_change,,,,,16,0,0,,,,0,64,0
83605,note_off,,,,,79,0,0,,62,64,0,,
83611,note_on,,,,,6,0,0,,63,61,0,,
83626,control_change,,,,,15,0,0,,,,0,64,127
83636,note_off,,,,,10,0,0,,38,64,0,,
83649,note_off,,,,,13,0,0,,56,64,0,,
83652,note_off,,,,,3,0,0,,29,64,0,,
83658,note_off,,,,,6,0,0,,68,64,0,,
83666,note_off,,,,,8,0,0,,41,64,0,,
83698,note_on,,,,,32,0,0,,62,59,0,,
83700,note_off,,,,,2,0,0,,63,64,0,,
83726,note_off,,,,,26,0,0,,62,64,0,,
83803,note_on,,,,,77,0,0,,44,60,0,,
83808,note_on,,,,,5,0,0,,65,68,0,,
83809,note_on,,,,,1,0,0,,32,40,0,,
83810,note_on,,,,,1,0,0,,62,59,0,,
83811,control_change,,,,,1,0,0,,,,0,64,0
83814,note_on,,,,,3,0,0,,53,91,0,,
83821,note_on,,,,,7,0,0,,38,49,0,,
83910,note_on,,,,,89,0,0,,63,67,0,,
83910,control_change,,,,,0,0,0,,,,0,64,127
83917,note_off,,,,,7,0,0,,32,64,0,,
83921,note_off,,,,,4,0,0,,38,64,0,,
83925,note_off,,,,,4,0,0,,62,64,0,,
83940,note_off,,,,,15,0,0,,44,64,0,,
83949,note_off,,,,,9,0,0,,53,64,0,,
84000,note_on,,,,,51,0,0,,62,63,0,,
84002,note_off,,,,,2,0,0,,63,64,0,,
84028,note_off,,,,,26,0,0,,62,64,0,,
84097,note_on,,,,,69,0,0,,71,84,0,,
84099,note_on,,,,,2,0,0,,62,48,0,,
84173,note_on,,,,,74,0,0,,63,55,0,,
84177,note_off,,,,,4,0,0,,62,64,0,,
84242,note_off,,,,,65,0,0,,63,64,0,,
84253,note_on,,,,,11,0,0,,62,52,0,,
84279,note_off,,,,,26,0,0,,71,64,0,,
84280,note_off,,,,,1,0,0,,62,64,0,,
84336,note_on,,,,,56,0,0,,74,80,0,,
84350,note_on,,,,,14,0,0,,62,41,0,,
84356,note_off,,,,,6,0,0,,74,64,0,,
84411,note_off,,,,,55,0,0,,65,64,0,,
84412,note_on,,,,,1,0,0,,63,61,0,,
84413,note_off,,,,,1,0,0,,62,64,0,,
84472,note_on,,,,,59,0,0,,62,69,0,,
84486,note_off,,,,,14,0,0,,63,64,0,,
84492,note_off,,,,,6,0,0,,62,64,0,,
84566,note_on,,,,,74,0,0,,38,87,0,,
84571,note_on,,,,,5,0,0,,26,76,0,,
84572,note_on,,,,,1,0,0,,50,95,0,,
84585,note_on,,,,,13,0,0,,58,26,0,,
84631,note_off,,,,,46,0,0,,58,64,0,,
84634,note_off,,,,,3,0,0,,50,64,0,,
84640,note_off,,,,,6,0,0,,26,64,0,,
84646,note_on,,,,,6,0,0,,62,74,0,,
84666,note_off,,,,,20,0,0,,38,64,0,,
84706,note_on,,,,,40,0,0,,50,80,0,,
84719,note_off,,,,,13,0,0,,62,64,0,,
84726,note_off,,,,,7,0,0,,50,64,0,,
84835,note_on,,,,,109,0,0,,71,102,0,,
84838,note_on,,,,,3,0,0,,62,88,0,,
84839,note_on,,,,,1,0,0,,59,91,0,,
84840,control_change,,,,,1,0,0,,,,0,64,0
84840,note_on,,,,,0,0,0,,43,81,0,,
84844,note_on,,,,,4,0,0,,31,74,0,,
84909,note_off,,,,,65,0,0,,31,64,0,,
84932,control_change,,,,,23,0,0,,,,0,64,127
84934,note_off,,,,,2,0,0,,43,64,0,,
84945,note_on,,,,,11,0,0,,64,64,0,,
84950,note_off,,,,,5,0,0,,62,64,0,,
85012,note_on,,,,,62,0,0,,62,45,0,,
85020,note_off,,,,,8,0,0,,64,64,0,,
85049,note_off,,,,,29,0,0,,62,64,0,,
85097,note_on,,,,,48,0,0,,74,87,0,,
85101,note_on,,,,,4,0,0,,62,63,0,,
85176,note_off,,,,,75,0,0,,62,64,0,,
85176,note_on,,,,,0,0,0,,64,65,0,,
85238,note_on,,,,,62,0,0,,62,63,0,,
85267,note_off,,,,,29,0,0,,64,64,0,,
85276,note_off,,,,,9,0,0,,62,64,0,,
85290,note_off,,,,,14,0,0,,74,64,0,,
85342,note_on,,,,,52,0,0,,77,94,0,,
85344,note_on,,,,,2,0,0,,62,85,0,,
85379,note_off,,,,,35,0,0,,77,64,0,,
85412,note_off,,,,,33,0,0,,62,64,0,,
85416,note_on,,,,,4,0,0,,64,80,0,,
85422,note_off,,,,,6,0,0,,59,64,0,,
85428,note_off,,,,,6,0,0,,71,64,0,,
85486,note_on,,,,,58,0,0,,62,73,0,,
85521,note_off,,,,,35,0,0,,62,64,0,,
85546,note_off,,,,,25,0,0,,64,64,0,,
85563,note_on,,,,,17,0,0,,71,100,0,,
85564,note_on,,,,,1,0,0,,43,84,0,,
85567,note_on,,,,,3,0,0,,62,71,0,,
85567,note_on,,,,,0,0,0,,31,88,0,,
85568,note_on,,,,,1,0,0,,59,83,0,,
85650,note_on,,,,,82,0,0,,64,71,0,,
85651,note_off,,,,,1,0,0,,62,64,0,,
85681,note_off,,,,,30,0,0,,71,64,0,,
85713,note_off,,,,,32,0,0,,59,64,0,,
85719,note_off,,,,,6,0,0,,43,64,0,,
