tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,data,control,value,channel,program,note,velocity
32880,note_on,240,0,0,,,,,,,,,0,,67,0
32880,note_on,0,0,0,,,,,,,,,0,,63,52
33010,note_on,130,0,0,,,,,,,,,0,,51,0
33096,note_on,86,0,0,,,,,,,,,0,,63,0
33120,note_on,24,0,0,,,,,,,,,0,,46,60
33120,note_on,0,0,0,,,,,,,,,0,,72,57
33360,note_on,240,0,0,,,,,,,,,0,,72,0
33360,note_on,0,0,0,,,,,,,,,0,,68,57
33500,note_on,140,0,0,,,,,,,,,0,,46,0
33576,note_on,76,0,0,,,,,,,,,0,,68,0
33600,note_on,24,0,0,,,,,,,,,0,,67,57
33600,note_on,0,0,0,,,,,,,,,0,,62,53
33600,note_on,0,0,0,,,,,,,,,0,,58,50
33840,note_on,240,0,0,,,,,,,,,0,,67,0
33840,note_on,0,0,0,,,,,,,,,0,,70,57
33980,note_on,140,0,0,,,,,,,,,0,,62,0
33980,note_on,0,0,0,,,,,,,,,0,,58,0
34056,note_on,76,0,0,,,,,,,,,0,,70,0
34080,note_on,24,0,0,,,,,,,,,0,,46,56
34080,note_on,0,0,0,,,,,,,,,0,,68,57
34320,note_on,240,0,0,,,,,,,,,0,,68,0
34320,note_on,0,0,0,,,,,,,,,0,,65,57
34450,note_on,130,0,0,,,,,,,,,0,,46,0
34536,note_on,86,0,0,,,,,,,,,0,,65,0
34560,note_on,24,0,0,,,,,,,,,0,,51,60
34560,note_on,0,0,0,,,,,,,,,0,,68,57
34800,note_on,240,0,0,,,,,,,,,0,,68,0
34800,note_on,0,0,0,,,,,,,,,0,,65,57
34940,note_on,140,0,0,,,,,,,,,0,,51,0
35016,note_on,76,0,0,,,,,,,,,0,,65,0
35040,note_on,24,0,0,,,,,,,,,0,,58,50
35040,note_on,0,0,0,,,,,,,,,0,,63,57
35280,note_on,240,0,0,,,,,,,,,0,,63,0
35280,note_on,0,0,0,,,,,,,,,0,,67,57
35420,note_on,140,0,0,,,,,,,,,0,,58,0
35496,note_on,76,0,0,,,,,,,,,0,,67,0
35520,note_on,24,0,0,,,,,,,,,0,,51,56
35520,note_on,0,0,0,,,,,,,,,0,,75,57
35760,note_on,240,0,0,,,,,,,,,0,,75,0
35760,note_on,0,0,0,,,,,,,,,0,,79,57
35890,note_on,130,0,0,,,,,,,,,0,,51,0
35976,note_on,86,0,0,,,,,,,,,0,,79,0
36000,note_on,24,0,0,,,,,,,,,0,,46,63
36000,note_on,0,0,0,,,,,,,,,0,,84,57
36240,note_on,240,0,0,,,,,,,,,0,,84,0
36240,note_on,0,0,0,,,,,,,,,0,,80,57
36380,note_on,140,0,0,,,,,,,,,0,,46,0
36456,note_on,76,0,0,,,,,,,,,0,,80,0
36480,note_on,24,0,0,,,,,,,,,0,,79,57
36480,note_on,0,0,0,,,,,,,,,0,,62,57
36480,note_on,0,0,0,,,,,,,,,0,,58,54
36720,note_on,240,0,0,,,,,,,,,0,,79,0
36720,note_on,0,0,0,,,,,,,,,0,,82,57
36860,note_on,140,0,0,,,,,,,,,0,,62,0
36860,note_on,0,0,0,,,,,,,,,0,,58,0
36936,note_on,76,0,0,,,,,,,,,0,,82,0
36960,note_on,24,0,0,,,,,,,,,0,,46,56
36960,note_on,0,0,0,,,,,,,,,0,,80,57
37200,note_on,240,0,0,,,,,,,,,0,,80,0
37200,note_on,0,0,0,,,,,,,,,0,,77,57
37330,note_on,130,0,0,,,,,,,,,0,,46,0
37416,note_on,86,0,0,,,,,,,,,0,,77,0
37440,note_on,24,0,0,,,,,,,,,0,,51,66
37440,note_on,0,0,0,,,,,,,,,0,,80,57
37680,note_on,240,0,0,,,,,,,,,0,,80,0
37680,note_on,0,0,0,,,,,,,,,0,,77,57
37820,note_on,140,0,0,,,,,,,,,0,,51,0
37896,note_on,76,0,0,,,,,,,,,0,,77,0
37920,note_on,24,0,0,,,,,,,,,0,,58,56
37920,note_on,0,0,0,,,,,,,,,0,,75,57
38160,note_on,240,0,0,,,,,,,,,0,,75,0
38160,note_on,0,0,0,,,,,,,,,0,,79,57
38300,note_on,140,0,0,,,,,,,,,0,,58,0
38376,note_on,76,0,0,,,,,,,,,0,,79,0
38400,note_on,24,0,0,,,,,,,,,0,,51,58
38400,note_on,0,0,0,,,,,,,,,0,,79,57
38640,note_on,240,0,0,,,,,,,,,0,,79,0
38640,note_on,0,0,0,,,,,,,,,0,,82,57
38770,note_on,130,0,0,,,,,,,,,0,,51,0
38856,note_on,86,0,0,,,,,,,,,0,,82,0
38880,note_on,24,0,0,,,,,,,,,0,,46,65
38880,note_on,0,0,0,,,,,,,,,0,,82,57
39120,note_on,240,0,0,,,,,,,,,0,,82,0
39120,note_on,0,0,0,,,,,,,,,0,,87,59
39260,note_on,140,0,0,,,,,,,,,0,,46,0
39336,note_on,76,0,0,,,,,,,,,0,,87,0
39360,note_on,24,0,0,,,,,,,,,0,,39,65
39360,note_on,0,0,0,,,,,,,,,0,,87,62
39600,note_on,240,0,0,,,,,,,,,0,,87,0
39600,note_on,0,0,0,,,,,,,,,0,,91,65
39740,note_on,140,0,0,,,,,,,,,0,,39,0
39816,note_on,76,0,0,,,,,,,,,0,,91,0
39840,note_on,24,0,0,,,,,,,,,0,,87,68
40080,note_on,240,0,0,,,,,,,,,0,,87,0
40080,note_on,0,0,0,,,,,,,,,0,,91,72
40296,note_on,216,0,0,,,,,,,,,0,,91,0
40320,note_on,24,0,0,,,,,,,,,0,,87,76
40560,note_on,240,0,0,,,,,,,,,0,,87,0
40560,note_on,0,0,0,,,,,,,,,0,,91,76
40776,note_on,216,0,0,,,,,,,,,0,,91,0
40800,set_tempo,24,1,0,,,,,300000,,,,,,,
40800,note_on,0,0,0,,,,,,,,,0,,87,78
41040,note_on,240,0,0,,,,,,,,,0,,87,0
41040,note_on,0,0,0,,,,,,,,,0,,91,79
41160,set_tempo,120,1,0,,,,,312500,,,,,,,
41256,note_on,96,0,0,,,,,,,,,0,,91,0
41280,note_on,24,0,0,,,,,,,,,0,,87,82
41520,note_on,240,0,0,,,,,,,,,0,,87,0
41520,note_on,0,0,0,,,,,,,,,0,,91,88
41640,set_tempo,120,1,0,,,,,276497,,,,,,,
41736,note_on,96,0,0,,,,,,,,,0,,91,0
41744,note_on,8,0,0,,,,,,,,,0,,88,77
41760,note_on,16,0,0,,,,,,,,,0,,36,60
41760,note_on,0,0,0,,,,,,,,,0,,91,77
41984,note_on,224,0,0,,,,,,,,,0,,88,0
42000,note_on,16,0,0,,,,,,,,,0,,91,0
42000,note_on,0,0,0,,,,,,,,,0,,76,50
42140,note_on,140,0,0,,,,,,,,,0,,36,0
42160,note_on,20,0,0,,,,,,,,,0,,76,0
42240,note_on,80,0,0,,,,,,,,,0,,48,53
42240,note_on,0,0,0,,,,,,,,,0,,52,53
42240,note_on,0,0,0,,,,,,,,,0,,79,50
42400,note_on,160,0,0,,,,,,,,,0,,79,0
42485,note_on,85,0,0,,,,,,,,,0,,88,77
42620,note_on,135,0,0,,,,,,,,,0,,48,0
42620,note_on,0,0,0,,,,,,,,,0,,52,0
42645,note_on,25,0,0,,,,,,,,,0,,88,0
42725,note_on,80,0,0,,,,,,,,,0,,40,53
42725,note_on,0,0,0,,,,,,,,,0,,84,77
42885,note_on,160,0,0,,,,,,,,,0,,84,0
42960,note_on,75,0,0,,,,,,,,,0,,72,50
43105,note_on,145,0,0,,,,,,,,,0,,40,0
43120,note_on,15,0,0,,,,,,,,,0,,72,0
43200,note_on,80,0,0,,,,,,,,,0,,48,62
43200,note_on,0,0,0,,,,,,,,,0,,55,62
43200,note_on,0,0,0,,,,,,,,,0,,76,50
43360,note_on,160,0,0,,,,,,,,,0,,76,0
43456,note_on,96,0,0,,,,,,,,,0,,79,77
43580,note_on,124,0,0,,,,,,,,,0,,48,0
43580,note_on,0,0,0,,,,,,,,,0,,55,0
43616,note_on,36,0,0,,,,,,,,,0,,79,0
43685,note_on,69,0,0,,,,,,,,,0,,41,57
43685,note_on,0,0,0,,,,,,,,,0,,81,77
43845,note_on,160,0,0,,,,,,,,,0,,81,0
43920,note_on,75,0,0,,,,,,,,,0,,65,50
44065,note_on,145,0,0,,,,,,,,,0,,41,0
44080,note_on,15,0,0,,,,,,,,,0,,65,0
44160,note_on,80,0,0,,,,,,,,,0,,50,57
44160,note_on,0,0,0,,,,,,,,,0,,53,57
44160,note_on,0,0,0,,,,,,,,,0,,69,50
44320,note_on,160,0,0,,,,,,,,,0,,69,0
44400,note_on,80,0,0,,,,,,,,,0,,77,77
44540,note_on,140,0,0,,,,,,,,,0,,50,0
44540,note_on,0,0,0,,,,,,,,,0,,53,0
44560,note_on,20,0,0,,,,,,,,,0,,77,0
44630,note_on,70,0,0,,,,,,,,,0,,74,77
44640,note_on,10,0,0,,,,,,,,,0,,43,62
44640,note_on,0,0,0,,,,,,,,,0,,71,75
44790,note_on,150,0,0,,,,,,,,,0,,74,0
44800,note_on,10,0,0,,,,,,,,,0,,71,0
44880,note_on,80,0,0,,,,,,,,,0,,67,50
45020,note_on,140,0,0,,,,,,,,,0,,43,0
45040,note_on,20,0,0,,,,,,,,,0,,67,0
45120,note_on,80,0,0,,,,,,,,,0,,65,58
45120,note_on,0,0,0,,,,,,,,,0,,55,57
45120,note_on,0,0,0,,,,,,,,,0,,79,77
45280,note_on,160,0,0,,,,,,,,,0,,79,0
45360,note_on,80,0,0,,,,,,,,,0,,69,50
45500,note_on,140,0,0,,,,,,,,,0,,65,0
45500,note_on,0,0,0,,,,,,,,,0,,55,0
45520,note_on,20,0,0,,,,,,,,,0,,69,0
45590,note_on,70,0,0,,,,,,,,,0,,77,77
45600,note_on,10,0,0,,,,,,,,,0,,55,57
45600,note_on,0,0,0,,,,,,,,,0,,62,58
45600,note_on,0,0,0,,,,,,,,,0,,74,75
45750,note_on,150,0,0,,,,,,,,,0,,77,0
45760,note_on,10,0,0,,,,,,,,,0,,74,0
45840,note_on,80,0,0,,,,,,,,,0,,71,50
45980,note_on,140,0,0,,,,,,,,,0,,55,0
45980,note_on,0,0,0,,,,,,,,,0,,62,0
46000,note_on,20,0,0,,,,,,,,,0,,71,0
46072,note_on,72,0,0,,,,,,,,,0,,76,77
46080,note_on,8,0,0,,,,,,,,,0,,48,62
46080,note_on,0,0,0,,,,,,,,,0,,72,77
46232,note_on,152,0,0,,,,,,,,,0,,76,0
46240,note_on,8,0,0,,,,,,,,,0,,72,0
46320,note_on,80,0,0,,,,,,,,,0,,74,50
46460,note_on,140,0,0,,,,,,,,,0,,48,0
46480,note_on,20,0,0,,,,,,,,,0,,74,0
46552,note_on,72,0,0,,,,,,,,,0,,82,77
46560,note_on,8,0,0,,,,,,,,,0,,55,57
46560,note_on,0,0,0,,,,,,,,,0,,79,77
46560,note_on,0,0,0,,,,,,,,,0,,60,58
46712,note_on,152,0,0,,,,,,,,,0,,82,0
46720,note_on,8,0,0,,,,,,,,,0,,79,0
46800,note_on,80,0,0,,,,,,,,,0,,76,50
46940,note_on,140,0,0,,,,,,,,,0,,55,0
46940,note_on,0,0,0,,,,,,,,,0,,60,0
46960,note_on,20,0,0,,,,,,,,,0,,76,0
47032,note_on,72,0,0,,,,,,,,,0,,81,77
47040,note_on,8,0,0,,,,,,,,,0,,77,77
47040,note_on,0,0,0,,,,,,,,,0,,53,57
47040,note_on,0,0,0,,,,,,,,,0,,60,58
47192,note_on,152,0,0,,,,,,,,,0,,81,0
47200,note_on,8,0,0,,,,,,,,,0,,77,0
47280,note_on,80,0,0,,,,,,,,,0,,72,50
47420,note_on,140,0,0,,,,,,,,,0,,53,0
47420,note_on,0,0,0,,,,,,,,,0,,60,0
47440,note_on,20,0,0,,,,,,,,,0,,72,0
47504,note_on,64,0,0,,,,,,,,,0,,91,77
47520,note_on,16,0,0,,,,,,,,,0,,48,65
47680,note_on,160,0,0,,,,,,,,,0,,91,0
47760,note_on,80,0,0,,,,,,,,,0,,76,50
47900,note_on,140,0,0,,,,,,,,,0,,48,0
47920,note_on,20,0,0,,,,,,,,,0,,76,0
48000,set_tempo,80,1,0,,,,,280373,,,,,,,
48000,note_on,0,0,0,,,,,,,,,0,,79,50
48000,note_on,0,0,0,,,,,,,,,0,,60,58
48000,note_on,0,0,0,,,,,,,,,0,,55,58
48160,note_on,160,0,0,,,,,,,,,0,,79,0
48245,note_on,85,0,0,,,,,,,,,0,,84,77
48380,note_on,135,0,0,,,,,,,,,0,,60,0
48380,note_on,0,0,0,,,,,,,,,0,,55,0
48405,note_on,25,0,0,,,,,,,,,0,,84,0
48485,note_on,80,0,0,,,,,,,,,0,,48,58
48485,note_on,0,0,0,,,,,,,,,0,,87,77
48655,note_on,170,0,0,,,,,,,,,0,,87,0
48720,set_tempo,65,1,0,,,,,276497,,,,,,,
48720,note_on,0,0,0,,,,,,,,,0,,75,50
48865,note_on,145,0,0,,,,,,,,,0,,48,0
48880,note_on,15,0,0,,,,,,,,,0,,75,0
48960,note_on,80,0,0,,,,,,,,,0,,55,65
48960,note_on,0,0,0,,,,,,,,,0,,60,65
48960,note_on,0,0,0,,,,,,,,,0,,79,50
49120,note_on,160,0,0,,,,,,,,,0,,79,0
49216,note_on,96,0,0,,,,,,,,,0,,84,77
49340,note_on,124,0,0,,,,,,,,,0,,55,0
49340,note_on,0,0,0,,,,,,,,,0,,60,0
49376,note_on,36,0,0,,,,,,,,,0,,84,0
49445,note_on,69,0,0,,,,,,,,,0,,41,60
49445,note_on,0,0,0,,,,,,,,,0,,80,77
49605,note_on,160,0,0,,,,,,,,,0,,80,0
49680,note_on,75,0,0,,,,,,,,,0,,68,50
49825,note_on,145,0,0,,,,,,,,,0,,41,0
49840,note_on,15,0,0,,,,,,,,,0,,68,0
49920,note_on,80,0,0,,,,,,,,,0,,72,50
49920,note_on,0,0,0,,,,,,,,,0,,60,60
49920,note_on,0,0,0,,,,,,,,,0,,53,58
49920,note_on,0,0,0,,,,,,,,,0,,56,58
50080,note_on,160,0,0,,,,,,,,,0,,72,0
50160,note_on,80,0,0,,,,,,,,,0,,77,77
50300,note_on,140,0,0,,,,,,,,,0,,60,0
50300,note_on,0,0,0,,,,,,,,,0,,53,0
50300,note_on,0,0,0,,,,,,,,,0,,56,0
50320,note_on,20,0,0,,,,,,,,,0,,77,0
50400,note_on,80,0,0,,,,,,,,,0,,46,65
50400,note_on,0,0,0,,,,,,,,,0,,74,77
50560,note_on,160,0,0,,,,,,,,,0,,74,0
50640,note_on,80,0,0,,,,,,,,,0,,72,75
50780,note_on,140,0,0,,,,,,,,,0,,46,0
50800,note_on,20,0,0,,,,,,,,,0,,72,0
50880,note_on,80,0,0,,,,,,,,,0,,58,58
50880,note_on,0,0,0,,,,,,,,,0,,70,75
50880,note_on,0,0,0,,,,,,,,,0,,53,58
50880,note_on,0,0,0,,,,,,,,,0,,80,77
51040,note_on,160,0,0,,,,,,,,,0,,70,0
51040,note_on,0,0,0,,,,,,,,,0,,80,0
51120,note_on,80,0,0,,,,,,,,,0,,74,75
51260,note_on,140,0,0,,,,,,,,,0,,58,0
51260,note_on,0,0,0,,,,,,,,,0,,53,0
51280,note_on,20,0,0,,,,,,,,,0,,74,0
51360,note_on,80,0,0,,,,,,,,,0,,58,58
51360,note_on,0,0,0,,,,,,,,,0,,79,77
51360,note_on,0,0,0,,,,,,,,,0,,51,58
51360,note_on,0,0,0,,,,,,,,,0,,75,75
51520,note_on,160,0,0,,,,,,,,,0,,79,0
51520,note_on,0,0,0,,,,,,,,,0,,75,0
51600,note_on,80,0,0,,,,,,,,,0,,70,75
51740,note_on,140,0,0,,,,,,,,,0,,58,0
51740,note_on,0,0,0,,,,,,,,,0,,51,0
51760,note_on,20,0,0,,,,,,,,,0,,70,0
51840,note_on,80,0,0,,,,,,,,,0,,43,65
51840,note_on,0,0,0,,,,,,,,,0,,71,77
52000,note_on,160,0,0,,,,,,,,,0,,71,0
52080,note_on,80,0,0,,,,,,,,,0,,69,75
52220,note_on,140,0,0,,,,,,,,,0,,43,0
52240,note_on,20,0,0,,,,,,,,,0,,69,0
52320,note_on,80,0,0,,,,,,,,,0,,62,58
52320,note_on,0,0,0,,,,,,,,,0,,77,77
52320,note_on,0,0,0,,,,,,,,,0,,55,58
52320,note_on,0,0,0,,,,,,,,,0,,67,75
52480,note_on,160,0,0,,,,,,,,,0,,77,0
52480,note_on,0,0,0,,,,,,,,,0,,67,0
52560,note_on,80,0,0,,,,,,,,,0,,71,75
52700,note_on,140,0,0,,,,,,,,,0,,62,0
52700,note_on,0,0,0,,,,,,,,,0,,55,0
52720,note_on,20,0,0,,,,,,,,,0,,71,0
52800,note_on,80,0,0,,,,,,,,,0,,60,60
52800,note_on,0,0,0,,,,,,,,,0,,76,77
52800,note_on,0,0,0,,,,,,,,,0,,48,58
52800,note_on,0,0,0,,,,,,,,,0,,72,77
52960,note_on,160,0,0,,,,,,,,,0,,76,0
52960,note_on,0,0,0,,,,,,,,,0,,72,0
53040,note_on,80,0,0,,,,,,,,,0,,67,75
53180,note_on,140,0,0,,,,,,,,,0,,60,0
53180,note_on,0,0,0,,,,,,,,,0,,48,0
53200,note_on,20,0,0,,,,,,,,,0,,67,0
53280,note_on,80,0,0,,,,,,,,,0,,41,65
53280,note_on,0,0,0,,,,,,,,,0,,69,77
53440,note_on,160,0,0,,,,,,,,,0,,69,0
53520,note_on,80,0,0,,,,,,,,,0,,67,75
53660,note_on,140,0,0,,,,,,,,,0,,41,0
53680,note_on,20,0,0,,,,,,,,,0,,67,0
53760,note_on,80,0,0,,,,,,,,,0,,57,58
53760,note_on,0,0,0,,,,,,,,,0,,74,77
53760,note_on,0,0,0,,,,,,,,,0,,53,58
53760,note_on,0,0,0,,,,,,,,,0,,65,75
53920,note_on,160,0,0,,,,,,,,,0,,74,0
53920,note_on,0,0,0,,,,,,,,,0,,65,0
54000,note_on,80,0,0,,,,,,,,,0,,69,75
54140,note_on,140,0,0,,,,,,,,,0,,57,0
54140,note_on,0,0,0,,,,,,,,,0,,53,0
54160,note_on,20,0,0,,,,,,,,,0,,69,0
54240,note_on,80,0,0,,,,,,,,,0,,55,58
54240,note_on,0,0,0,,,,,,,,,0,,67,75
54240,note_on,0,0,0,,,,,,,,,0,,43,58
54240,note_on,0,0,0,,,,,,,,,0,,71,77
54400,note_on,160,0,0,,,,,,,,,0,,67,0
54400,note_on,0,0,0,,,,,,,,,0,,71,0
54480,set_tempo,80,1,0,,,,,276497,,,,,,,
54480,note_on,0,0,0,,,,,,,,,0,,65,75
54620,note_on,140,0,0,,,,,,,,,0,,55,0
54620,note_on,0,0,0,,,,,,,,,0,,43,0
54640,note_on,20,0,0,,,,,,,,,0,,65,0
54712,note_on,72,0,0,,,,,,,,,0,,64,75
54716,note_on,4,0,0,,,,,,,,,0,,67,75
54720,note_on,4,0,0,,,,,,,,,0,,48,65
54720,note_on,0,0,0,,,,,,,,,0,,72,75
54872,note_on,152,0,0,,,,,,,,,0,,64,0
54876,note_on,4,0,0,,,,,,,,,0,,67,0
54880,note_on,4,0,0,,,,,,,,,0,,72,0
54960,note_on,80,0,0,,,,,,,,,0,,72,75
55100,note_on,140,0,0,,,,,,,,,0,,48,0
55192,note_on,92,0,0,,,,,,,,,0,,55,68
55196,note_on,4,0,0,,,,,,,,,0,,60,68
55200,note_on,4,0,0,,,,,,,,,0,,72,0
55200,note_on,0,0,0,,,,,,,,,0,,76,77
55200,note_on,0,0,0,,,,,,,,,0,,64,68
55440,note_on,240,0,0,,,,,,,,,0,,76,0
55440,note_on,0,0,0,,,,,,,,,0,,84,79
55572,note_on,132,0,0,,,,,,,,,0,,55,0
55576,note_on,4,0,0,,,,,,,,,0,,60,0
55580,note_on,4,0,0,,,,,,,,,0,,64,0
55672,note_on,92,0,0,,,,,,,,,0,,57,72
55676,note_on,4,0,0,,,,,,,,,0,,60,72
55680,note_on,4,0,0,,,,,,,,,0,,84,0
55680,note_on,0,0,0,,,,,,,,,0,,81,79
55680,note_on,0,0,0,,,,,,,,,0,,77,79
55680,note_on,0,0,0,,,,,,,,,0,,65,72
55920,note_on,240,0,0,,,,,,,,,0,,81,0
55920,note_on,0,0,0,,,,,,,,,0,,77,0
55920,note_on,0,0,0,,,,,,,,,0,,72,76
56052,note_on,132,0,0,,,,,,,,,0,,57,0
56056,note_on,4,0,0,,,,,,,,,0,,60,0
56060,note_on,4,0,0,,,,,,,,,0,,65,0
56160,note_on,100,0,0,,,,,,,,,0,,72,0
56160,note_on,0,0,0,,,,,,,,,0,,48,65
56160,note_on,0,0,0,,,,,,,,,0,,72,73
56320,note_on,160,0,0,,,,,,,,,0,,72,0
56400,note_on,80,0,0,,,,,,,,,0,,72,73
56540,note_on,140,0,0,,,,,,,,,0,,48,0
56632,note_on,92,0,0,,,,,,,,,0,,55,68
56636,note_on,4,0,0,,,,,,,,,0,,60,68
56640,note_on,4,0,0,,,,,,,,,0,,72,0
56640,note_on,0,0,0,,,,,,,,,0,,64,68
56640,note_on,0,0,0,,,,,,,,,0,,76,77
56880,note_on,240,0,0,,,,,,,,,0,,76,0
56880,note_on,0,0,0,,,,,,,,,0,,84,79
57012,note_on,132,0,0,,,,,,,,,0,,55,0
57016,note_on,4,0,0,,,,,,,,,0,,60,0
57020,note_on,4,0,0,,,,,,,,,0,,64,0
57112,note_on,92,0,0,,,,,,,,,0,,57,72
57116,note_on,4,0,0,,,,,,,,,0,,60,72
57120,note_on,4,0,0,,,,,,,,,0,,84,0
57120,note_on,0,0,0,,,,,,,,,0,,65,72
57120,note_on,0,0,0,,,,,,,,,0,,77,79
57120,note_on,0,0,0,,,,,,,,,0,,81,79
57360,note_on,240,0,0,,,,,,,,,0,,77,0
57360,note_on,0,0,0,,,,,,,,,0,,81,0
57360,note_on,0,0,0,,,,,,,,,0,,72,76
57492,note_on,132,0,0,,,,,,,,,0,,57,0
57496,note_on,4,0,0,,,,,,,,,0,,60,0
57500,note_on,4,0,0,,,,,,,,,0,,65,0
57600,note_on,100,0,0,,,,,,,,,0,,72,0
57600,note_on,0,0,0,,,,,,,,,0,,72,75
57600,note_on,0,0,0,,,,,,,,,0,,48,65
57760,note_on,160,0,0,,,,,,,,,0,,72,0
57840,note_on,80,0,0,,,,,,,,,0,,72,75
57980,note_on,140,0,0,,,,,,,,,0,,48,0
58080,note_on,100,0,0,,,,,,,,,0,,72,0
58080,note_on,0,0,0,,,,,,,,,0,,76,77
58080,note_on,0,0,0,,,,,,,,,0,,55,68
58080,note_on,0,0,0,,,,,,,,,0,,60,68
58080,note_on,0,0,0,,,,,,,,,0,,64,68
58320,note_on,240,0,0,,,,,,,,,0,,76,0
58320,note_on,0,0,0,,,,,,,,,0,,84,79
58460,note_on,140,0,0,,,,,,,,,0,,55,0
58460,note_on,0,0,0,,,,,,,,,0,,60,0
58460,note_on,0,0,0,,,,,,,,,0,,64,0
58560,note_on,100,0,0,,,,,,,,,0,,84,0
58560,note_on,0,0,0,,,,,,,,,0,,77,79
58560,note_on,0,0,0,,,,,,,,,0,,81,79
58560,note_on,0,0,0,,,,,,,,,0,,57,79
58560,note_on,0,0,0,,,,,,,,,0,,60,79
58560,note_on,0,0,0,,,,,,,,,0,,65,79
58800,note_on,240,0,0,,,,,,,,,0,,77,0
58800,note_on,0,0,0,,,,,,,,,0,,81,0
58800,note_on,0,0,0,,,,,,,,,0,,72,76
58940,note_on,140,0,0,,,,,,,,,0,,57,0
58940,note_on,0,0,0,,,,,,,,,0,,60,0
58940,note_on,0,0,0,,,,,,,,,0,,65,0
59032,note_on,92,0,0,,,,,,,,,0,,64,79
59036,note_on,4,0,0,,,,,,,,,0,,67,79
59040,note_on,4,0,0,,,,,,,,,0,,72,0
59040,set_tempo,0,1,0,,,,,289855,,,,,,,
59040,note_on,0,0,0,,,,,,,,,0,,72,79
59040,note_on,0,0,0,,,,,,,,,0,,48,75
59192,note_on,152,0,0,,,,,,,,,0,,64,0
59196,note_on,4,0,0,,,,,,,,,0,,67,0
59200,note_on,4,0,0,,,,,,,,,0,,72,0
59280,note_on,80,0,0,,,,,,,,,0,,72,79
59440,note_on,160,0,0,,,,,,,,,0,,48,0
59520,note_on,80,0,0,,,,,,,,,0,,72,0
59520,note_on,0,0,0,,,,,,,,,0,,76,79
59760,note_on,240,0,0,,,,,,,,,0,,76,0
59760,note_on,0,0,0,,,,,,,,,0,,72,79
60000,note_on,240,0,0,,,,,,,,,0,,72,0
60000,note_on,0,0,0,,,,,,,,,0,,64,64
60160,note_on,160,0,0,,,,,,,,,0,,64,0
60240,note_on,80,0,0,,,,,,,,,0,,60,64
60400,note_on,160,0,0,,,,,,,,,0,,60,0
60480,note_on,80,0,0,,,,,,,,,0,,76,79
60640,note_on,160,0,0,,,,,,,,,0,,76,0
60720,note_on,80,0,0,,,,,,,,,0,,72,79
60880,note_on,160,0,0,,,,,,,,,0,,72,0
60960,note_on,80,0,0,,,,,,,,,0,,64,64
61120,note_on,160,0,0,,,,,,,,,0,,64,0
61200,note_on,80,0,0,,,,,,,,,0,,60,64
61360,note_on,160,0,0,,,,,,,,,0,,60,0
61440,note_on,80,0,0,,,,,,,,,0,,64,68
61600,note_on,160,0,0,,,,,,,,,0,,64,0
61680,note_on,80,0,0,,,,,,,,,0,,60,68
61800,set_tempo,120,1,0,,,,,276497,,,,,,,
61840,note_on,40,0,0,,,,,,,,,0,,60,0
61920,note_on,80,0,0,,,,,,,,,0,,45,53
61920,note_on,0,0,0,,,,,,,,,0,,64,52
62160,note_on,240,0,0,,,,,,,,,0,,64,0
62160,note_on,0,0,0,,,,,,,,,0,,61,52
62300,note_on,140,0,0,,,,,,,,,0,,45,0
62376,note_on,76,0,0,,,,,,,,,0,,61,0
62400,note_on,24,0,0,,,,,,,,,0,,61,52
62400,note_on,0,0,0,,,,,,,,,0,,52,46
62400,note_on,0,0,0,,,,,,,,,0,,57,46
62640,note_on,240,0,0,,,,,,,,,0,,61,0
62640,note_on,0,0,0,,,,,,,,,0,,64,52
62780,note_on,140,0,0,,,,,,,,,0,,52,0
62780,note_on,0,0,0,,,,,,,,,0,,57,0
62856,note_on,76,0,0,,,,,,,,,0,,64,0
62880,note_on,24,0,0,,,,,,,,,0,,45,46
62880,note_on,0,0,0,,,,,,,,,0,,64,52
63120,note_on,240,0,0,,,,,,,,,0,,64,0
63120,note_on,0,0,0,,,,,,,,,0,,61,52
63260,note_on,140,0,0,,,,,,,,,0,,45,0
63336,note_on,76,0,0,,,,,,,,,0,,61,0
63360,note_on,24,0,0,,,,,,,,,0,,50,53
63360,note_on,0,0,0,,,,,,,,,0,,65,52
63600,note_on,240,0,0,,,,,,,,,0,,65,0
63600,note_on,0,0,0,,,,,,,,,0,,62,52
63740,note_on,140,0,0,,,,,,,,,0,,50,0
63816,note_on,76,0,0,,,,,,,,,0,,62,0
63840,note_on,24,0,0,,,,,,,,,0,,62,52
63840,note_on,0,0,0,,,,,,,,,0,,53,46
63840,note_on,0,0,0,,,,,,,,,0,,57,46
64080,note_on,240,0,0,,,,,,,,,0,,62,0
64080,note_on,0,0,0,,,,,,,,,0,,65,52
64220,note_on,140,0,0,,,,,,,,,0,,53,0
64220,note_on,0,0,0,,,,,,,,,0,,57,0
64296,note_on,76,0,0,,,,,,,,,0,,65,0
64320,note_on,24,0,0,,,,,,,,,0,,50,46
64320,note_on,0,0,0,,,,,,,,,0,,65,52
64560,note_on,240,0,0,,,,,,,,,0,,65,0
64560,note_on,0,0,0,,,,,,,,,0,,62,52
64700,note_on,140,0,0,,,,,,,,,0,,50,0
64776,note_on,76,0,0,,,,,,,,,0,,62,0
64800,set_tempo,24,1,0,,,,,277777,,,,,,,
64800,note_on,0,0,0,,,,,,,,,0,,48,53
64800,note_on,0,0,0,,,,,,,,,0,,65,52
