tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,data,control,value,channel,program,note,velocity
48480,note_on,0,0,0,,,,,,,,,0,,56,90
48486,note_on,6,0,0,,,,,,,,,0,,62,0
48486,note_on,0,0,0,,,,,,,,,0,,59,0
48486,note_on,0,0,0,,,,,,,,,0,,77,0
48720,note_on,234,0,0,,,,,,,,,0,,74,0
48720,note_on,0,0,0,,,,,,,,,0,,71,0
48720,note_on,0,0,0,,,,,,,,,0,,76,0
48720,note_on,0,0,0,,,,,,,,,0,,56,0
48720,note_on,0,0,0,,,,,,,,,0,,59,86
48720,note_on,0,0,0,,,,,,,,,0,,62,86
48960,note_on,240,0,0,,,,,,,,,0,,59,0
48960,note_on,0,0,0,,,,,,,,,0,,62,0
48960,note_on,0,0,0,,,,,,,,,0,,50,101
49200,note_on,240,0,0,,,,,,,,,0,,50,0
49200,note_on,0,0,0,,,,,,,,,0,,62,96
49200,note_on,0,0,0,,,,,,,,,0,,84,97
49200,note_on,0,0,0,,,,,,,,,0,,81,97
49416,note_on,216,0,0,,,,,,,,,0,,84,0
49416,note_on,0,0,0,,,,,,,,,0,,81,0
49436,note_on,20,0,0,,,,,,,,,0,,83,100
49436,note_on,0,0,0,,,,,,,,,0,,80,100
49436,note_on,0,0,0,,,,,,,,,0,,52,110
49440,note_on,4,0,0,,,,,,,,,0,,62,0
49676,note_on,236,0,0,,,,,,,,,0,,52,0
49686,note_on,10,0,0,,,,,,,,,0,,64,103
49868,note_on,182,0,0,,,,,,,,,0,,83,0
49868,note_on,0,0,0,,,,,,,,,0,,80,0
49920,note_on,52,0,0,,,,,,,,,0,,38,110
49926,note_on,6,0,0,,,,,,,,,0,,64,0
50160,note_on,234,0,0,,,,,,,,,0,,38,0
50160,note_on,0,0,0,,,,,,,,,0,,93,115
50160,note_on,0,0,0,,,,,,,,,0,,89,115
50160,note_on,0,0,0,,,,,,,,,0,,50,110
50160,note_on,0,0,0,,,,,,,,,0,,81,115
50376,note_on,216,0,0,,,,,,,,,0,,93,0
50376,note_on,0,0,0,,,,,,,,,0,,89,0
50376,note_on,0,0,0,,,,,,,,,0,,81,0
50400,note_on,24,0,0,,,,,,,,,0,,50,0
50400,note_on,0,0,0,,,,,,,,,0,,52,94
50400,note_on,0,0,0,,,,,,,,,0,,92,120
50400,note_on,0,0,0,,,,,,,,,0,,40,94
50400,note_on,0,0,0,,,,,,,,,0,,80,120
50400,note_on,0,0,0,,,,,,,,,0,,91,120
50400,note_on,0,0,0,,,,,,,,,0,,88,120
50768,note_on,368,0,0,,,,,,,,,0,,52,0
50768,note_on,0,0,0,,,,,,,,,0,,40,0
50832,note_on,64,0,0,,,,,,,,,0,,92,0
50880,note_on,48,0,0,,,,,,,,,0,,52,94
50880,note_on,0,0,0,,,,,,,,,0,,56,94
50880,note_on,0,0,0,,,,,,,,,0,,62,94
50976,note_on,96,0,0,,,,,,,,,0,,80,0
50976,note_on,0,0,0,,,,,,,,,0,,88,0
50988,note_on,12,0,0,,,,,,,,,0,,91,0
51000,note_on,12,0,0,,,,,,,,,0,,89,115
51096,note_on,96,0,0,,,,,,,,,0,,89,0
51120,note_on,24,0,0,,,,,,,,,0,,88,115
51216,note_on,96,0,0,,,,,,,,,0,,88,0
51240,note_on,24,0,0,,,,,,,,,0,,86,115
51248,note_on,8,0,0,,,,,,,,,0,,52,0
51248,note_on,0,0,0,,,,,,,,,0,,56,0
51248,note_on,0,0,0,,,,,,,,,0,,62,0
51336,note_on,88,0,0,,,,,,,,,0,,86,0
51360,note_on,24,0,0,,,,,,,,,0,,84,115
51456,note_on,96,0,0,,,,,,,,,0,,84,0
51480,note_on,24,0,0,,,,,,,,,0,,83,115
51576,note_on,96,0,0,,,,,,,,,0,,83,0
51600,note_on,24,0,0,,,,,,,,,0,,81,115
51696,note_on,96,0,0,,,,,,,,,0,,81,0
51720,note_on,24,0,0,,,,,,,,,0,,80,115
51816,note_on,96,0,0,,,,,,,,,0,,80,0
51840,note_on,24,0,0,,,,,,,,,0,,40,94
51840,note_on,0,0,0,,,,,,,,,0,,77,105
51936,note_on,96,0,0,,,,,,,,,0,,77,0
51960,note_on,24,0,0,,,,,,,,,0,,76,105
52056,note_on,96,0,0,,,,,,,,,0,,76,0
52080,note_on,24,0,0,,,,,,,,,0,,74,105
52176,note_on,96,0,0,,,,,,,,,0,,74,0
52200,note_on,24,0,0,,,,,,,,,0,,72,105
52208,note_on,8,0,0,,,,,,,,,0,,40,0
52296,note_on,88,0,0,,,,,,,,,0,,72,0
52320,note_on,24,0,0,,,,,,,,,0,,56,94
52320,note_on,0,0,0,,,,,,,,,0,,52,94
52320,note_on,0,0,0,,,,,,,,,0,,62,94
52320,note_on,0,0,0,,,,,,,,,0,,71,95
52416,note_on,96,0,0,,,,,,,,,0,,71,0
52440,note_on,24,0,0,,,,,,,,,0,,69,95
52536,note_on,96,0,0,,,,,,,,,0,,69,0
52560,note_on,24,0,0,,,,,,,,,0,,68,95
52656,note_on,96,0,0,,,,,,,,,0,,68,0
52680,note_on,24,0,0,,,,,,,,,0,,65,95
52688,note_on,8,0,0,,,,,,,,,0,,56,0
52688,note_on,0,0,0,,,,,,,,,0,,52,0
52688,note_on,0,0,0,,,,,,,,,0,,62,0
52776,note_on,88,0,0,,,,,,,,,0,,65,0
52800,note_on,24,0,0,,,,,,,,,0,,64,96
52896,note_on,96,0,0,,,,,,,,,0,,64,0
52896,note_on,0,0,0,,,,,,,,,0,,65,97
52992,note_on,96,0,0,,,,,,,,,0,,65,0
52992,note_on,0,0,0,,,,,,,,,0,,68,98
53088,note_on,96,0,0,,,,,,,,,0,,68,0
53088,note_on,0,0,0,,,,,,,,,0,,69,99
53184,note_on,96,0,0,,,,,,,,,0,,69,0
53184,note_on,0,0,0,,,,,,,,,0,,71,100
53263,note_on,79,0,0,,,,,,,,,0,,74,100
53280,note_on,17,0,0,,,,,,,,,0,,71,0
53280,note_on,0,0,0,,,,,,,,,0,,69,100
53280,note_on,0,0,0,,,,,,,,,0,,45,94
53280,note_on,0,0,0,,,,,,,,,0,,72,100
53450,note_on,170,0,0,,,,,,,,,0,,69,0
53450,note_on,0,0,0,,,,,,,,,0,,45,0
53450,note_on,0,0,0,,,,,,,,,0,,72,0
53463,note_on,13,0,0,,,,,,,,,0,,74,0
53520,note_on,57,0,0,,,,,,,,,0,,71,100
53520,note_on,0,0,0,,,,,,,,,0,,52,90
53520,note_on,0,0,0,,,,,,,,,0,,68,100
53690,note_on,170,0,0,,,,,,,,,0,,71,0
53690,note_on,0,0,0,,,,,,,,,0,,68,0
53736,note_on,46,0,0,,,,,,,,,0,,52,0
53756,note_on,20,0,0,,,,,,,,,0,,72,100
53756,note_on,0,0,0,,,,,,,,,0,,69,100
53756,note_on,0,0,0,,,,,,,,,0,,52,90
53972,note_on,216,0,0,,,,,,,,,0,,52,0
54006,note_on,34,0,0,,,,,,,,,0,,52,90
54188,note_on,182,0,0,,,,,,,,,0,,72,0
54188,note_on,0,0,0,,,,,,,,,0,,69,0
54222,note_on,34,0,0,,,,,,,,,0,,52,0
54223,note_on,1,0,0,,,,,,,,,0,,74,100
54240,note_on,17,0,0,,,,,,,,,0,,69,100
54240,note_on,0,0,0,,,,,,,,,0,,45,94
54240,note_on,0,0,0,,,,,,,,,0,,72,100
54277,note_on,37,0,0,,,,,,,,,0,,74,0
54410,note_on,133,0,0,,,,,,,,,0,,69,0
54410,note_on,0,0,0,,,,,,,,,0,,45,0
54410,note_on,0,0,0,,,,,,,,,0,,72,0
54480,note_on,70,0,0,,,,,,,,,0,,52,94
54480,note_on,0,0,0,,,,,,,,,0,,68,100
54480,note_on,0,0,0,,,,,,,,,0,,71,100
54650,note_on,170,0,0,,,,,,,,,0,,68,0
54650,note_on,0,0,0,,,,,,,,,0,,71,0
54696,note_on,46,0,0,,,,,,,,,0,,52,0
54720,note_on,24,0,0,,,,,,,,,0,,72,100
54720,note_on,0,0,0,,,,,,,,,0,,45,94
54720,note_on,0,0,0,,,,,,,,,0,,69,100
54890,note_on,170,0,0,,,,,,,,,0,,72,0
54890,note_on,0,0,0,,,,,,,,,0,,45,0
54890,note_on,0,0,0,,,,,,,,,0,,69,0
54960,note_on,70,0,0,,,,,,,,,0,,74,100
54960,note_on,0,0,0,,,,,,,,,0,,52,90
54960,note_on,0,0,0,,,,,,,,,0,,71,100
55130,note_on,170,0,0,,,,,,,,,0,,74,0
55130,note_on,0,0,0,,,,,,,,,0,,71,0
55176,note_on,46,0,0,,,,,,,,,0,,52,0
55196,note_on,20,0,0,,,,,,,,,0,,76,100
55196,note_on,0,0,0,,,,,,,,,0,,72,100
55196,note_on,0,0,0,,,,,,,,,0,,52,90
55412,note_on,216,0,0,,,,,,,,,0,,52,0
55446,note_on,34,0,0,,,,,,,,,0,,52,90
55662,note_on,216,0,0,,,,,,,,,0,,52,0
55680,note_on,18,0,0,,,,,,,,,0,,40,94
55850,note_on,170,0,0,,,,,,,,,0,,40,0
55916,note_on,66,0,0,,,,,,,,,0,,76,0
55916,note_on,0,0,0,,,,,,,,,0,,72,0
55920,note_on,4,0,0,,,,,,,,,0,,71,100
55920,note_on,0,0,0,,,,,,,,,0,,52,90
55920,note_on,0,0,0,,,,,,,,,0,,68,100
56136,note_on,216,0,0,,,,,,,,,0,,52,0
56143,note_on,7,0,0,,,,,,,,,0,,74,100
56160,note_on,17,0,0,,,,,,,,,0,,71,0
56160,note_on,0,0,0,,,,,,,,,0,,68,0
56160,note_on,0,0,0,,,,,,,,,0,,72,100
56160,note_on,0,0,0,,,,,,,,,0,,45,94
56160,note_on,0,0,0,,,,,,,,,0,,69,100
56197,note_on,37,0,0,,,,,,,,,0,,74,0
56330,note_on,133,0,0,,,,,,,,,0,,45,0
56330,note_on,0,0,0,,,,,,,,,0,,69,0
56350,note_on,20,0,0,,,,,,,,,0,,72,0
56400,note_on,50,0,0,,,,,,,,,0,,71,100
56400,note_on,0,0,0,,,,,,,,,0,,52,90
56400,note_on,0,0,0,,,,,,,,,0,,68,100
56570,note_on,170,0,0,,,,,,,,,0,,71,0
56570,note_on,0,0,0,,,,,,,,,0,,68,0
56616,note_on,46,0,0,,,,,,,,,0,,52,0
56636,note_on,20,0,0,,,,,,,,,0,,52,90
56636,note_on,0,0,0,,,,,,,,,0,,69,100
56636,note_on,0,0,0,,,,,,,,,0,,72,100
56852,note_on,216,0,0,,,,,,,,,0,,52,0
56886,note_on,34,0,0,,,,,,,,,0,,52,90
57068,note_on,182,0,0,,,,,,,,,0,,69,0
57068,note_on,0,0,0,,,,,,,,,0,,72,0
57102,note_on,34,0,0,,,,,,,,,0,,52,0
57103,note_on,1,0,0,,,,,,,,,0,,74,112
57120,note_on,17,0,0,,,,,,,,,0,,69,112
57120,note_on,0,0,0,,,,,,,,,0,,45,105
57120,note_on,0,0,0,,,,,,,,,0,,72,112
57157,note_on,37,0,0,,,,,,,,,0,,74,0
57234,note_on,77,0,0,,,,,,,,,0,,69,0
57234,note_on,0,0,0,,,,,,,,,0,,72,0
57290,note_on,56,0,0,,,,,,,,,0,,45,0
57350,note_on,60,0,0,,,,,,,,,0,,52,105
57350,note_on,0,0,0,,,,,,,,,0,,71,112
57350,note_on,0,0,0,,,,,,,,,0,,68,112
57464,note_on,114,0,0,,,,,,,,,0,,52,0
57464,note_on,0,0,0,,,,,,,,,0,,71,0
57464,note_on,0,0,0,,,,,,,,,0,,68,0
57590,note_on,126,0,0,,,,,,,,,0,,38,105
57590,note_on,0,0,0,,,,,,,,,0,,69,112
57590,note_on,0,0,0,,,,,,,,,0,,72,112
57700,note_on,110,0,0,,,,,,,,,0,,38,0
57704,note_on,4,0,0,,,,,,,,,0,,69,0
57704,note_on,0,0,0,,,,,,,,,0,,72,0
57830,note_on,126,0,0,,,,,,,,,0,,50,105
57830,note_on,0,0,0,,,,,,,,,0,,71,112
57830,note_on,0,0,0,,,,,,,,,0,,74,112
57940,note_on,110,0,0,,,,,,,,,0,,50,0
57944,note_on,4,0,0,,,,,,,,,0,,71,0
57944,note_on,0,0,0,,,,,,,,,0,,74,0
58070,note_on,126,0,0,,,,,,,,,0,,50,105
58070,note_on,0,0,0,,,,,,,,,0,,72,112
58070,note_on,0,0,0,,,,,,,,,0,,76,112
58180,note_on,110,0,0,,,,,,,,,0,,50,0
58184,note_on,4,0,0,,,,,,,,,0,,72,0
58184,note_on,0,0,0,,,,,,,,,0,,76,0
58310,note_on,126,0,0,,,,,,,,,0,,50,105
58310,note_on,0,0,0,,,,,,,,,0,,69,112
58310,note_on,0,0,0,,,,,,,,,0,,78,112
58420,note_on,110,0,0,,,,,,,,,0,,50,0
58424,note_on,4,0,0,,,,,,,,,0,,69,0
58424,note_on,0,0,0,,,,,,,,,0,,78,0
58550,note_on,126,0,0,,,,,,,,,0,,43,100
58550,note_on,0,0,0,,,,,,,,,0,,79,112
58550,note_on,0,0,0,,,,,,,,,0,,71,112
58766,note_on,216,0,0,,,,,,,,,0,,43,0
58790,note_on,24,0,0,,,,,,,,,0,,50,100
59006,note_on,216,0,0,,,,,,,,,0,,50,0
59023,note_on,17,0,0,,,,,,,,,0,,81,100
59040,note_on,17,0,0,,,,,,,,,0,,79,0
59040,note_on,0,0,0,,,,,,,,,0,,71,0
59040,note_on,0,0,0,,,,,,,,,0,,79,100
59040,note_on,0,0,0,,,,,,,,,0,,43,94
59040,note_on,0,0,0,,,,,,,,,0,,70,100
59077,note_on,37,0,0,,,,,,,,,0,,81,0
59210,note_on,133,0,0,,,,,,,,,0,,43,0
59230,note_on,20,0,0,,,,,,,,,0,,79,0
59230,note_on,0,0,0,,,,,,,,,0,,70,0
59280,note_on,50,0,0,,,,,,,,,0,,78,100
59280,note_on,0,0,0,,,,,,,,,0,,50,90
59280,note_on,0,0,0,,,,,,,,,0,,69,100
59470,note_on,190,0,0,,,,,,,,,0,,78,0
59470,note_on,0,0,0,,,,,,,,,0,,69,0
59496,note_on,26,0,0,,,,,,,,,0,,50,0
59516,note_on,20,0,0,,,,,,,,,0,,70,100
59516,note_on,0,0,0,,,,,,,,,0,,79,100
59516,note_on,0,0,0,,,,,,,,,0,,50,90
59732,note_on,216,0,0,,,,,,,,,0,,50,0
59766,note_on,34,0,0,,,,,,,,,0,,50,90
59982,note_on,216,0,0,,,,,,,,,0,,50,0
59983,note_on,1,0,0,,,,,,,,,0,,81,100
59996,note_on,13,0,0,,,,,,,,,0,,70,0
59996,note_on,0,0,0,,,,,,,,,0,,79,0
60000,note_on,4,0,0,,,,,,,,,0,,79,100
60000,note_on,0,0,0,,,,,,,,,0,,43,94
60000,note_on,0,0,0,,,,,,,,,0,,70,100
60037,note_on,37,0,0,,,,,,,,,0,,81,0
60170,note_on,133,0,0,,,,,,,,,0,,43,0
60190,note_on,20,0,0,,,,,,,,,0,,79,0
60190,note_on,0,0,0,,,,,,,,,0,,70,0
60240,note_on,50,0,0,,,,,,,,,0,,78,100
60240,note_on,0,0,0,,,,,,,,,0,,50,90
60240,note_on,0,0,0,,,,,,,,,0,,69,100
60430,note_on,190,0,0,,,,,,,,,0,,78,0
60430,note_on,0,0,0,,,,,,,,,0,,69,0
60456,note_on,26,0,0,,,,,,,,,0,,50,0
60480,note_on,24,0,0,,,,,,,,,0,,79,100
60480,note_on,0,0,0,,,,,,,,,0,,43,94
60480,note_on,0,0,0,,,,,,,,,0,,70,100
60650,note_on,170,0,0,,,,,,,,,0,,43,0
60670,note_on,20,0,0,,,,,,,,,0,,79,0
60670,note_on,0,0,0,,,,,,,,,0,,70,0
60720,note_on,50,0,0,,,,,,,,,0,,81,100
60720,note_on,0,0,0,,,,,,,,,0,,50,90
60720,note_on,0,0,0,,,,,,,,,0,,72,100
60910,note_on,190,0,0,,,,,,,,,0,,81,0
60910,note_on,0,0,0,,,,,,,,,0,,72,0
60936,note_on,26,0,0,,,,,,,,,0,,50,0
60956,note_on,20,0,0,,,,,,,,,0,,74,100
60956,note_on,0,0,0,,,,,,,,,0,,82,100
60956,note_on,0,0,0,,,,,,,,,0,,50,90
61172,note_on,216,0,0,,,,,,,,,0,,50,0
61206,note_on,34,0,0,,,,,,,,,0,,50,90
61422,note_on,216,0,0,,,,,,,,,0,,50,0
61440,note_on,18,0,0,,,,,,,,,0,,38,90
61610,note_on,170,0,0,,,,,,,,,0,,38,0
61676,note_on,66,0,0,,,,,,,,,0,,74,0
61676,note_on,0,0,0,,,,,,,,,0,,82,0
61680,note_on,4,0,0,,,,,,,,,0,,78,100
61680,note_on,0,0,0,,,,,,,,,0,,50,90
61680,note_on,0,0,0,,,,,,,,,0,,72,100
61896,note_on,216,0,0,,,,,,,,,0,,78,0
61896,note_on,0,0,0,,,,,,,,,0,,50,0
61896,note_on,0,0,0,,,,,,,,,0,,72,0
61903,note_on,7,0,0,,,,,,,,,0,,81,110
61920,note_on,17,0,0,,,,,,,,,0,,79,110
61920,note_on,0,0,0,,,,,,,,,0,,43,94
61920,note_on,0,0,0,,,,,,,,,0,,70,110
61957,note_on,37,0,0,,,,,,,,,0,,81,0
62090,note_on,133,0,0,,,,,,,,,0,,79,0
62090,note_on,0,0,0,,,,,,,,,0,,43,0
62090,note_on,0,0,0,,,,,,,,,0,,70,0
62160,note_on,70,0,0,,,,,,,,,0,,78,110
62160,note_on,0,0,0,,,,,,,,,0,,50,90
62160,note_on,0,0,0,,,,,,,,,0,,69,110
62330,note_on,170,0,0,,,,,,,,,0,,78,0
62330,note_on,0,0,0,,,,,,,,,0,,69,0
62376,note_on,46,0,0,,,,,,,,,0,,50,0
62396,note_on,20,0,0,,,,,,,,,0,,79,110
62396,note_on,0,0,0,,,,,,,,,0,,70,110
62396,note_on,0,0,0,,,,,,,,,0,,50,90
62612,note_on,216,0,0,,,,,,,,,0,,50,0
62646,note_on,34,0,0,,,,,,,,,0,,50,90
62862,note_on,216,0,0,,,,,,,,,0,,50,0
62876,note_on,14,0,0,,,,,,,,,0,,79,0
62876,note_on,0,0,0,,,,,,,,,0,,70,0
62880,note_on,4,0,0,,,,,,,,,0,,80,115
62880,note_on,0,0,0,,,,,,,,,0,,40,97
62880,note_on,0,0,0,,,,,,,,,0,,71,115
63050,note_on,170,0,0,,,,,,,,,0,,80,0
63050,note_on,0,0,0,,,,,,,,,0,,71,0
63096,note_on,46,0,0,,,,,,,,,0,,40,0
63120,note_on,24,0,0,,,,,,,,,0,,80,115
63120,note_on,0,0,0,,,,,,,,,0,,52,94
63120,note_on,0,0,0,,,,,,,,,0,,71,115
63290,note_on,170,0,0,,,,,,,,,0,,80,0
63290,note_on,0,0,0,,,,,,,,,0,,71,0
63336,note_on,46,0,0,,,,,,,,,0,,52,0
63360,note_on,24,0,0,,,,,,,,,0,,81,115
63360,note_on,0,0,0,,,,,,,,,0,,45,98
63360,note_on,0,0,0,,,,,,,,,0,,72,115
63530,note_on,170,0,0,,,,,,,,,0,,81,0
63530,note_on,0,0,0,,,,,,,,,0,,45,0
63530,note_on,0,0,0,,,,,,,,,0,,72,0
63600,note_on,70,0,0,,,,,,,,,0,,74,115
63600,note_on,0,0,0,,,,,,,,,0,,52,94
63600,note_on,0,0,0,,,,,,,,,0,,83,115
63816,note_on,216,0,0,,,,,,,,,0,,74,0
63816,note_on,0,0,0,,,,,,,,,0,,52,0
63816,note_on,0,0,0,,,,,,,,,0,,83,0
63836,note_on,20,0,0,,,,,,,,,0,,52,94
63836,note_on,0,0,0,,,,,,,,,0,,76,115
63836,note_on,0,0,0,,,,,,,,,0,,84,115
64052,note_on,216,0,0,,,,,,,,,0,,52,0
64086,note_on,34,0,0,,,,,,,,,0,,52,94
64302,note_on,216,0,0,,,,,,,,,0,,52,0
64320,note_on,18,0,0,,,,,,,,,0,,40,95
64490,note_on,170,0,0,,,,,,,,,0,,40,0
64556,note_on,66,0,0,,,,,,,,,0,,76,0
64556,note_on,0,0,0,,,,,,,,,0,,84,0
64560,note_on,4,0,0,,,,,,,,,0,,80,115
64560,note_on,0,0,0,,,,,,,,,0,,52,94
64560,note_on,0,0,0,,,,,,,,,0,,71,115
64776,note_on,216,0,0,,,,,,,,,0,,52,0
64800,note_on,24,0,0,,,,,,,,,0,,80,0
64800,note_on,0,0,0,,,,,,,,,0,,71,0
64800,note_on,0,0,0,,,,,,,,,0,,84,120
64800,note_on,0,0,0,,,,,,,,,0,,81,120
64800,note_on,0,0,0,,,,,,,,,0,,33,105
64800,note_on,0,0,0,,,,,,,,,0,,76,120
65016,note_on,216,0,0,,,,,,,,,0,,33,0
65040,note_on,24,0,0,,,,,,,,,0,,45,94
65256,note_on,216,0,0,,,,,,,,,0,,45,0
65276,note_on,20,0,0,,,,,,,,,0,,45,94
65492,note_on,216,0,0,,,,,,,,,0,,45,0
65520,note_on,28,0,0,,,,,,,,,0,,84,0
65520,note_on,0,0,0,,,,,,,,,0,,81,0
65520,note_on,0,0,0,,,,,,,,,0,,76,0
65525,note_on,5,0,0,,,,,,,,,0,,81,115
65525,note_on,0,0,0,,,,,,,,,0,,84,115
65525,note_on,0,0,0,,,,,,,,,0,,76,115
65526,note_on,1,0,0,,,,,,,,,0,,45,94
65741,note_on,215,0,0,,,,,,,,,0,,81,0
65741,note_on,0,0,0,,,,,,,,,0,,84,0
65741,note_on,0,0,0,,,,,,,,,0,,76,0
65742,note_on,1,0,0,,,,,,,,,0,,45,0
65760,note_on,18,0,0,,,,,,,,,0,,83,120
65760,note_on,0,0,0,,,,,,,,,0,,76,120
65760,note_on,0,0,0,,,,,,,,,0,,35,105
65760,note_on,0,0,0,,,,,,,,,0,,79,120
65976,note_on,216,0,0,,,,,,,,,0,,35,0
66000,note_on,24,0,0,,,,,,,,,0,,47,94
66192,note_on,192,0,0,,,,,,,,,0,,83,0
66192,note_on,0,0,0,,,,,,,,,0,,76,0
66192,note_on,0,0,0,,,,,,,,,0,,79,0
66216,note_on,24,0,0,,,,,,,,,0,,47,0
66240,note_on,24,0,0,,,,,,,,,0,,72,120
66240,note_on,0,0,0,,,,,,,,,0,,77,120
66240,note_on,0,0,0,,,,,,,,,0,,36,105
66240,note_on,0,0,0,,,,,,,,,0,,81,120
66456,note_on,216,0,0,,,,,,,,,0,,36,0
66480,note_on,24,0,0,,,,,,,,,0,,48,94
66696,note_on,216,0,0,,,,,,,,,0,,48,0
66716,note_on,20,0,0,,,,,,,,,0,,48,94
66932,note_on,216,0,0,,,,,,,,,0,,48,0
66960,note_on,28,0,0,,,,,,,,,0,,72,0
66960,note_on,0,0,0,,,,,,,,,0,,77,0
66960,note_on,0,0,0,,,,,,,,,0,,81,0
66966,note_on,6,0,0,,,,,,,,,0,,81,115
66966,note_on,0,0,0,,,,,,,,,0,,72,115
66966,note_on,0,0,0,,,,,,,,,0,,48,94
66966,note_on,0,0,0,,,,,,,,,0,,77,115
67182,note_on,216,0,0,,,,,,,,,0,,81,0
67182,note_on,0,0,0,,,,,,,,,0,,72,0
67182,note_on,0,0,0,,,,,,,,,0,,48,0
67182,note_on,0,0,0,,,,,,,,,0,,77,0
67200,note_on,18,0,0,,,,,,,,,0,,71,120
67200,note_on,0,0,0,,,,,,,,,0,,74,120
67200,note_on,0,0,0,,,,,,,,,0,,38,105
67200,note_on,0,0,0,,,,,,,,,0,,79,120
67416,note_on,216,0,0,,,,,,,,,0,,38,0
67440,note_on,24,0,0,,,,,,,,,0,,50,94
67632,note_on,192,0,0,,,,,,,,,0,,71,0
67632,note_on,0,0,0,,,,,,,,,0,,74,0
67632,note_on,0,0,0,,,,,,,,,0,,79,0
67656,note_on,24,0,0,,,,,,,,,0,,50,0
67680,note_on,24,0,0,,,,,,,,,0,,72,115
67680,note_on,0,0,0,,,,,,,,,0,,40,98
67680,note_on,0,0,0,,,,,,,,,0,,76,115
67680,note_on,0,0,0,,,,,,,,,0,,52,98
67680,note_on,0,0,0,,,,,,,,,0,,69,115
67896,note_on,216,0,0,,,,,,,,,0,,40,0
67896,note_on,0,0,0,,,,,,,,,0,,52,0
67920,note_on,24,0,0,,,,,,,,,0,,52,94
68156,note_on,236,0,0,,,,,,,,,0,,57,94
68156,note_on,0,0,0,,,,,,,,,0,,60,94
68160,note_on,4,0,0,,,,,,,,,0,,52,0
68396,note_on,236,0,0,,,,,,,,,0,,57,0
68396,note_on,0,0,0,,,,,,,,,0,,60,0
68400,note_on,4,0,0,,,,,,,,,0,,72,0
68400,note_on,0,0,0,,,,,,,,,0,,76,0
68400,note_on,0,0,0,,,,,,,,,0,,69,0
68406,note_on,6,0,0,,,,,,,,,0,,74,115
68406,note_on,0,0,0,,,,,,,,,0,,52,94
68406,note_on,0,0,0,,,,,,,,,0,,65,115
68576,note_on,170,0,0,,,,,,,,,0,,74,0
68576,note_on,0,0,0,,,,,,,,,0,,65,0
68640,note_on,64,0,0,,,,,,,,,0,,72,115
68640,note_on,0,0,0,,,,,,,,,0,,56,95
68640,note_on,0,0,0,,,,,,,,,0,,64,115
68644,note_on,4,0,0,,,,,,,,,0,,52,0
68810,note_on,166,0,0,,,,,,,,,0,,72,0
68810,note_on,0,0,0,,,,,,,,,0,,64,0
68856,note_on,46,0,0,,,,,,,,,0,,56,0
68880,note_on,24,0,0,,,,,,,,,0,,71,115
68880,note_on,0,0,0,,,,,,,,,0,,52,94
68880,note_on,0,0,0,,,,,,,,,0,,62,115
69050,note_on,170,0,0,,,,,,,,,0,,71,0
69050,note_on,0,0,0,,,,,,,,,0,,62,0
69096,note_on,46,0,0,,,,,,,,,0,,52,0
69120,note_on,24,0,0,,,,,,,,,0,,71,115
69120,note_on,0,0,0,,,,,,,,,0,,45,98
69120,note_on,0,0,0,,,,,,,,,0,,62,115
69336,note_on,216,0,0,,,,,,,,,0,,45,0
69360,note_on,24,0,0,,,,,,,,,0,,52,94
69596,note_on,236,0,0,,,,,,,,,0,,56,94
69600,note_on,4,0,0,,,,,,,,,0,,52,0
69836,note_on,236,0,0,,,,,,,,,0,,56,0
69840,note_on,4,0,0,,,,,,,,,0,,71,0
69840,note_on,0,0,0,,,,,,,,,0,,62,0
69840,set_tempo,0,1,0,,,,,387096,,,,,,,
69846,note_on,6,0,0,,,,,,,,,0,,60,115
69846,note_on,0,0,0,,,,,,,,,0,,52,95
69846,note_on,0,0,0,,,,,,,,,0,,69,115
70062,note_on,216,0,0,,,,,,,,,0,,60,0
70062,note_on,0,0,0,,,,,,,,,0,,69,0
70080,note_on,18,0,0,,,,,,,,,0,,57,94
70080,note_on,0,0,0,,,,,,,,,0,,69,115
70080,note_on,0,0,0,,,,,,,,,0,,45,94
70080,note_on,0,0,0,,,,,,,,,0,,60,115
70086,note_on,6,0,0,,,,,,,,,0,,52,0
70512,note_on,426,0,0,,,,,,,,,0,,57,0
70512,note_on,0,0,0,,,,,,,,,0,,69,0
70512,note_on,0,0,0,,,,,,,,,0,,45,0
70512,note_on,0,0,0,,,,,,,,,0,,60,0
70543,note_on,31,0,0,,,,,,,,,0,,74,84
70560,set_tempo,17,1,0,,,,,352941,,,,,,,
70560,note_on,0,0,0,,,,,,,,,0,,72,84
70560,note_on,0,0,0,,,,,,,,,0,,41,84
70560,note_on,0,0,0,,,,,,,,,0,,69,84
70597,note_on,37,0,0,,,,,,,,,0,,74,0
70730,note_on,133,0,0,,,,,,,,,0,,72,0
70730,note_on,0,0,0,,,,,,,,,0,,41,0
70730,note_on,0,0,0,,,,,,,,,0,,69,0
70800,note_on,70,0,0,,,,,,,,,0,,53,84
70800,note_on,0,0,0,,,,,,,,,0,,68,84
70800,note_on,0,0,0,,,,,,,,,0,,71,84
71016,note_on,216,0,0,,,,,,,,,0,,53,0
71016,note_on,0,0,0,,,,,,,,,0,,68,0
71016,note_on,0,0,0,,,,,,,,,0,,71,0
71036,note_on,20,0,0,,,,,,,,,0,,69,84
