tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
78361,note_on,,,,,0,0,1,,,,0,70,81
78361,note_on,,,,,1,0,1,,,,0,61,88
78363,note_on,,,,,2,0,1,,,,0,67,82
78371,note_on,,,,,8,0,1,,,,0,40,68
78371,note_on,,,,,0,0,1,,,,0,52,76
78372,control_change,,,,,1,0,1,,64,72,0,,
78377,control_change,,,,,5,0,1,,64,0,0,,
78396,control_change,,,,,19,0,1,,64,56,0,,
78401,control_change,,,,,5,0,1,,64,127,0,,
78405,note_off,,,,,4,0,1,,,,0,61,64
78417,note_off,,,,,12,0,1,,,,0,40,64
78418,note_off,,,,,1,0,1,,,,0,73,64
78426,note_off,,,,,8,0,1,,,,0,52,64
78427,note_off,,,,,1,0,1,,,,0,70,64
78436,note_off,,,,,9,0,1,,,,0,67,64
78480,note_on,,,,,44,0,1,,,,0,74,94
78483,note_on,,,,,3,0,1,,,,0,62,84
78483,note_on,,,,,0,0,1,,,,0,70,75
78486,note_on,,,,,3,0,1,,,,0,67,77
78487,note_on,,,,,1,0,1,,,,0,50,86
78488,control_change,,,,,0,0,1,,64,88,0,,
78488,note_on,,,,,1,0,1,,,,0,38,71
78493,control_change,,,,,5,0,1,,64,24,0,,
78498,control_change,,,,,5,0,1,,64,40,0,,
78503,control_change,,,,,5,0,1,,64,72,0,,
78505,note_off,,,,,2,0,1,,,,0,62,64
78508,control_change,,,,,3,0,1,,64,127,0,,
78510,note_off,,,,,2,0,1,,,,0,38,64
78510,note_off,,,,,0,0,1,,,,0,50,64
78513,note_off,,,,,3,0,1,,,,0,74,64
78518,note_off,,,,,5,0,1,,,,0,67,64
78521,note_off,,,,,3,0,1,,,,0,70,64
78551,control_change,,,,,30,0,1,,64,88,0,,
78556,control_change,,,,,5,0,1,,64,0,0,,
78562,note_on,,,,,6,0,1,,,,0,75,91
78562,note_on,,,,,0,0,1,,,,0,63,84
78563,note_on,,,,,1,0,1,,,,0,69,84
78565,note_on,,,,,2,0,1,,,,0,67,76
78567,note_on,,,,,2,0,1,,,,0,49,89
78568,note_on,,,,,1,0,1,,,,0,37,77
78580,control_change,,,,,12,0,1,,64,56,0,,
78585,control_change,,,,,5,0,1,,64,127,0,,
78596,note_off,,,,,11,0,1,,,,0,63,64
78598,note_off,,,,,2,0,1,,,,0,69,64
78608,note_off,,,,,10,0,1,,,,0,75,64
78611,note_off,,,,,3,0,1,,,,0,67,64
78636,note_off,,,,,25,0,1,,,,0,37,64
78636,note_on,,,,,0,0,1,,,,0,76,94
78638,note_on,,,,,2,0,1,,,,0,67,53
78640,note_on,,,,,2,0,1,,,,0,64,66
78641,note_on,,,,,1,0,1,,,,0,69,74
78645,note_on,,,,,4,0,1,,,,0,70,34
78647,note_on,,,,,2,0,1,,,,0,65,45
78652,note_off,,,,,5,0,1,,,,0,49,64
78653,control_change,,,,,1,0,1,,64,104,0,,
78657,control_change,,,,,0,0,1,,64,24,0,,
78657,note_off,,,,,4,0,1,,,,0,65,64
78662,control_change,,,,,5,0,1,,64,0,0,,
78672,control_change,,,,,10,0,1,,64,24,0,,
78677,control_change,,,,,5,0,1,,64,72,0,,
78682,control_change,,,,,5,0,1,,64,127,0,,
78690,note_on,,,,,8,0,1,,,,0,48,86
78693,note_on,,,,,3,0,1,,,,0,36,70
78707,note_off,,,,,14,0,1,,,,0,48,64
78712,note_off,,,,,5,0,1,,,,0,36,64
78726,note_off,,,,,14,0,1,,,,0,64,64
78741,note_off,,,,,15,0,1,,,,0,67,64
78742,note_off,,,,,1,0,1,,,,0,69,64
78750,note_on,,,,,8,0,1,,,,0,47,80
78753,note_on,,,,,0,0,1,,,,0,35,71
78753,note_off,,,,,3,0,1,,,,0,70,64
78766,note_off,,,,,13,0,1,,,,0,35,64
78768,note_off,,,,,2,0,1,,,,0,47,64
78790,note_off,,,,,22,0,1,,,,0,76,64
78810,note_on,,,,,20,0,1,,,,0,46,84
78811,note_on,,,,,1,0,1,,,,0,34,74
78831,note_off,,,,,20,0,1,,,,0,46,64
78836,note_off,,,,,5,0,1,,,,0,34,64
78870,note_on,,,,,34,0,1,,,,0,45,94
78872,note_on,,,,,2,0,1,,,,0,33,79
78881,control_change,,,,,9,0,1,,64,24,0,,
78886,control_change,,,,,5,0,1,,64,0,0,,
78918,note_off,,,,,32,0,1,,,,0,33,64
78923,note_off,,,,,5,0,1,,,,0,45,64
78941,note_on,,,,,18,0,1,,,,0,93,105
78942,note_on,,,,,0,0,1,,,,0,89,90
78942,note_on,,,,,0,0,1,,,,0,33,75
78942,note_on,,,,,1,0,1,,,,0,45,89
78948,control_change,,,,,6,0,1,,64,56,0,,
78950,set_tempo,,,,,8130,1,0,857143,,,,,
78951,control_change,,,,,3,0,1,,64,127,0,,
78955,note_off,,,,,4,0,1,,,,0,33,64
78958,note_off,,,,,3,0,1,,,,0,45,64
78976,note_off,,,,,18,0,1,,,,0,93,64
78978,note_off,,,,,2,0,1,,,,0,89,64
78978,note_on,,,,,0,0,1,,,,0,88,92
79008,note_on,,,,,30,0,1,,,,0,86,82
79013,note_off,,,,,5,0,1,,,,0,88,64
79015,note_on,,,,,2,0,1,,,,0,50,74
79017,note_on,,,,,2,0,1,,,,0,38,61
79032,note_off,,,,,15,0,1,,,,0,38,64
79037,note_off,,,,,5,0,1,,,,0,50,64
79040,note_off,,,,,3,0,1,,,,0,86,64
79041,note_on,,,,,1,0,1,,,,0,81,81
79056,note_off,,,,,15,0,1,,,,0,81,64
79076,note_on,,,,,20,0,1,,,,0,52,72
79077,note_on,,,,,1,0,1,,,,0,77,72
79078,note_on,,,,,1,0,1,,,,0,40,65
79080,note_on,,,,,2,0,1,,,,0,79,40
79081,note_on,,,,,1,0,1,,,,0,81,80
79088,note_off,,,,,7,0,1,,,,0,79,64
79090,note_off,,,,,2,0,1,,,,0,81,64
79091,note_off,,,,,1,0,1,,,,0,40,64
79096,note_off,,,,,5,0,1,,,,0,77,64
79098,note_off,,,,,2,0,1,,,,0,52,64
79107,note_on,,,,,9,0,1,,,,0,76,78
79133,note_off,,,,,26,0,1,,,,0,76,64
79138,note_on,,,,,5,0,1,,,,0,74,79
79143,control_change,,,,,5,0,1,,64,104,0,,
79146,note_on,,,,,3,0,1,,,,0,53,82
79148,note_on,,,,,2,0,1,,,,0,41,73
79148,control_change,,,,,0,0,1,,64,40,0,,
79152,control_change,,,,,4,0,1,,64,0,0,,
79163,control_change,,,,,11,0,1,,64,72,0,,
79167,control_change,,,,,4,0,1,,64,127,0,,
79170,note_off,,,,,3,0,1,,,,0,74,64
79172,note_on,,,,,2,0,1,,,,0,69,80
79187,note_off,,,,,15,0,1,,,,0,69,64
79208,note_on,,,,,21,0,1,,,,0,65,59
79210,note_on,,,,,2,0,1,,,,0,69,73
79218,note_off,,,,,8,0,1,,,,0,69,64
79226,note_off,,,,,8,0,1,,,,0,65,64
79236,note_on,,,,,10,0,1,,,,0,64,76
79253,note_off,,,,,17,0,1,,,,0,41,64
79260,note_off,,,,,7,0,1,,,,0,64,64
79268,note_off,,,,,8,0,1,,,,0,53,64
79268,note_on,,,,,0,0,1,,,,0,62,72
79291,note_off,,,,,23,0,1,,,,0,62,64
79300,note_on,,,,,9,0,1,,,,0,57,72
79316,note_off,,,,,16,0,1,,,,0,57,64
79336,control_change,,,,,20,0,1,,64,72,0,,
79340,control_change,,,,,0,0,1,,64,0,0,,
79340,note_on,,,,,4,0,1,,,,0,58,79
79345,note_on,,,,,5,0,1,,,,0,55,62
79355,control_change,,,,,10,0,1,,64,24,0,,
79357,note_off,,,,,2,0,1,,,,0,58,64
79358,control_change,,,,,1,0,1,,64,72,0,,
79363,control_change,,,,,5,0,1,,64,127,0,,
79367,note_off,,,,,4,0,1,,,,0,55,64
79372,note_on,,,,,5,0,1,,,,0,70,71
79376,note_on,,,,,4,0,1,,,,0,61,57
79377,note_on,,,,,1,0,1,,,,0,52,62
79386,note_off,,,,,9,0,1,,,,0,61,64
79392,note_off,,,,,6,0,1,,,,0,70,64
79398,note_off,,,,,6,0,1,,,,0,52,64
79407,note_on,,,,,9,0,1,,,,0,45,66
79407,note_on,,,,,0,0,1,,,,0,61,67
79416,note_off,,,,,9,0,1,,,,0,45,64
79425,note_off,,,,,9,0,1,,,,0,61,64
79440,note_on,,,,,15,0,1,,,,0,73,75
79443,note_on,,,,,3,0,1,,,,0,58,44
79447,note_on,,,,,4,0,1,,,,0,64,53
79455,note_off,,,,,8,0,1,,,,0,64,64
79460,note_off,,,,,5,0,1,,,,0,73,64
79467,note_off,,,,,7,0,1,,,,0,58,64
79468,note_on,,,,,1,0,1,,,,0,55,60
79472,note_on,,,,,4,0,1,,,,0,64,75
79490,note_off,,,,,18,0,1,,,,0,64,64
79496,note_off,,,,,6,0,1,,,,0,55,64
79505,note_on,,,,,9,0,1,,,,0,67,77
79505,note_on,,,,,0,0,1,,,,0,45,55
79506,note_on,,,,,1,0,1,,,,0,55,25
79507,note_on,,,,,1,0,1,,,,0,76,51
79511,note_off,,,,,4,0,1,,,,0,67,64
79512,note_off,,,,,1,0,1,,,,0,45,64
79518,note_off,,,,,6,0,1,,,,0,76,64
79535,note_on,,,,,17,0,1,,,,0,67,96
79541,note_on,,,,,6,0,1,,,,0,61,65
79553,note_off,,,,,12,0,1,,,,0,67,64
79557,note_off,,,,,4,0,1,,,,0,61,64
79562,note_off,,,,,5,0,1,,,,0,55,64
79567,note_on,,,,,5,0,1,,,,0,70,67
79568,note_on,,,,,1,0,1,,,,0,79,90
79580,note_off,,,,,12,0,1,,,,0,70,64
79582,note_off,,,,,2,0,1,,,,0,79,64
79586,note_on,,,,,4,0,1,,,,0,47,32
79593,note_off,,,,,7,0,1,,,,0,47,64
79601,note_on,,,,,8,0,1,,,,0,70,97
79607,note_on,,,,,6,0,1,,,,0,64,72
79615,note_off,,,,,8,0,1,,,,0,64,64
79620,note_off,,,,,5,0,1,,,,0,70,64
79633,note_on,,,,,13,0,1,,,,0,82,86
79635,note_on,,,,,2,0,1,,,,0,73,75
79642,note_off,,,,,7,0,1,,,,0,73,64
79653,note_off,,,,,11,0,1,,,,0,82,64
79666,note_on,,,,,13,0,1,,,,0,73,89
79687,note_off,,,,,21,0,1,,,,0,73,64
79697,note_on,,,,,10,0,1,,,,0,85,84
79701,note_on,,,,,4,0,1,,,,0,76,82
79707,note_off,,,,,6,0,1,,,,0,76,64
79716,note_off,,,,,9,0,1,,,,0,85,64
79755,control_change,,,,,39,0,1,,64,72,0,,
79758,control_change,,,,,3,0,1,,64,0,0,,
79765,note_on,,,,,7,0,1,,,,0,93,102
79767,note_on,,,,,2,0,1,,,,0,89,89
79768,note_on,,,,,1,0,1,,,,0,45,86
79770,note_on,,,,,2,0,1,,,,0,33,66
79780,note_off,,,,,10,0,1,,,,0,33,64
79782,control_change,,,,,2,0,1,,64,24,0,,
79786,control_change,,,,,4,0,1,,64,88,0,,
79787,note_off,,,,,1,0,1,,,,0,45,64
79790,control_change,,,,,3,0,1,,64,127,0,,
79795,note_off,,,,,5,0,1,,,,0,93,64
79796,note_off,,,,,1,0,1,,,,0,89,64
79803,note_on,,,,,7,0,1,,,,0,88,88
79833,note_off,,,,,30,0,1,,,,0,88,64
79835,note_on,,,,,2,0,1,,,,0,86,83
79840,note_on,,,,,5,0,1,,,,0,50,79
79841,note_on,,,,,1,0,1,,,,0,38,66
79858,note_off,,,,,17,0,1,,,,0,38,64
79866,note_on,,,,,8,0,1,,,,0,81,85
79867,note_off,,,,,0,0,1,,,,0,86,64
79867,note_off,,,,,1,0,1,,,,0,50,64
79881,note_off,,,,,14,0,1,,,,0,81,64
79896,note_on,,,,,15,0,1,,,,0,81,71
79897,note_on,,,,,1,0,1,,,,0,77,82
79900,note_on,,,,,3,0,1,,,,0,52,82
79901,note_on,,,,,1,0,1,,,,0,40,66
79915,note_off,,,,,14,0,1,,,,0,81,64
79918,note_off,,,,,3,0,1,,,,0,77,64
79920,note_off,,,,,2,0,1,,,,0,40,64
79927,note_on,,,,,7,0,1,,,,0,76,83
79930,note_off,,,,,3,0,1,,,,0,52,64
79957,note_off,,,,,27,0,1,,,,0,76,64
79957,note_on,,,,,0,0,1,,,,0,74,80
79960,note_on,,,,,3,0,1,,,,0,53,84
79961,note_on,,,,,1,0,1,,,,0,41,72
79970,control_change,,,,,9,0,1,,64,104,0,,
79973,control_change,,,,,3,0,1,,64,40,0,,
79977,control_change,,,,,4,0,1,,64,0,0,,
79991,note_on,,,,,0,0,1,,,,0,69,83
79991,note_off,,,,,14,0,1,,,,0,74,64
79993,control_change,,,,,2,0,1,,64,24,0,,
79997,control_change,,,,,4,0,1,,64,88,0,,
80001,control_change,,,,,4,0,1,,64,127,0,,
80008,note_off,,,,,7,0,1,,,,0,69,64
80025,note_on,,,,,17,0,1,,,,0,69,71
80028,note_on,,,,,3,0,1,,,,0,65,64
80043,note_off,,,,,15,0,1,,,,0,69,64
80045,note_off,,,,,2,0,1,,,,0,65,64
80056,note_on,,,,,11,0,1,,,,0,64,75
80072,note_off,,,,,16,0,1,,,,0,41,64
80082,note_off,,,,,10,0,1,,,,0,64,64
80088,note_on,,,,,6,0,1,,,,0,62,75
80098,note_off,,,,,10,0,1,,,,0,53,64
80111,note_off,,,,,13,0,1,,,,0,62,64
80120,note_on,,,,,9,0,1,,,,0,57,64
80133,note_off,,,,,13,0,1,,,,0,57,64
80150,control_change,,,,,17,0,1,,64,88,0,,
80153,control_change,,,,,3,0,1,,64,40,0,,
80157,control_change,,,,,4,0,1,,64,0,0,,
80158,note_on,,,,,1,0,1,,,,0,61,85
80162,note_on,,,,,4,0,1,,,,0,58,58
80170,control_change,,,,,8,0,1,,64,56,0,,
80173,control_change,,,,,3,0,1,,64,104,0,,
80177,note_off,,,,,4,0,1,,,,0,61,64
80177,control_change,,,,,0,0,1,,64,127,0,,
80186,note_off,,,,,9,0,1,,,,0,58,64
80192,note_on,,,,,6,0,1,,,,0,73,77
80196,note_on,,,,,4,0,1,,,,0,64,63
80197,note_on,,,,,1,0,1,,,,0,55,64
80202,note_off,,,,,5,0,1,,,,0,64,64
80212,note_off,,,,,10,0,1,,,,0,73,64
80215,note_off,,,,,3,0,1,,,,0,55,64
80226,note_on,,,,,11,0,1,,,,0,64,86
80231,note_on,,,,,5,0,1,,,,0,45,63
80240,note_off,,,,,9,0,1,,,,0,45,64
80243,note_off,,,,,3,0,1,,,,0,64,64
80261,note_on,,,,,18,0,1,,,,0,67,76
80262,note_on,,,,,1,0,1,,,,0,76,56
80268,note_off,,,,,6,0,1,,,,0,67,64
80272,note_on,,,,,4,0,1,,,,0,61,58
80277,note_off,,,,,5,0,1,,,,0,76,64
80292,note_on,,,,,15,0,1,,,,0,67,92
80295,note_off,,,,,3,0,1,,,,0,61,64
80301,note_on,,,,,6,0,1,,,,0,55,64
80311,note_off,,,,,10,0,1,,,,0,67,64
80317,note_off,,,,,6,0,1,,,,0,55,64
80323,note_on,,,,,6,0,1,,,,0,70,77
80323,note_on,,,,,0,0,1,,,,0,79,90
80332,note_on,,,,,9,0,1,,,,0,45,63
80338,note_off,,,,,6,0,1,,,,0,70,64
80340,note_off,,,,,2,0,1,,,,0,45,64
80340,note_off,,,,,0,0,1,,,,0,79,64
80357,note_on,,,,,17,0,1,,,,0,70,95
80362,note_on,,,,,5,0,1,,,,0,64,70
80375,note_off,,,,,13,0,1,,,,0,70,64
80376,note_off,,,,,1,0,1,,,,0,64,64
80390,note_on,,,,,14,0,1,,,,0,73,85
80390,note_on,,,,,0,0,1,,,,0,82,72
80400,note_on,,,,,10,0,1,,,,0,45,64
80405,note_off,,,,,5,0,1,,,,0,73,64
80407,note_off,,,,,2,0,1,,,,0,45,64
80407,note_off,,,,,0,0,1,,,,0,82,64
80423,note_on,,,,,16,0,1,,,,0,73,91
80428,note_on,,,,,5,0,1,,,,0,67,80
80432,note_on,,,,,4,0,1,,,,0,85,42
80440,note_off,,,,,8,0,1,,,,0,85,64
80441,note_off,,,,,1,0,1,,,,0,67,64
80442,note_off,,,,,1,0,1,,,,0,73,64
80453,note_on,,,,,11,0,1,,,,0,85,72
80457,note_on,,,,,4,0,1,,,,0,76,89
80470,note_off,,,,,13,0,1,,,,0,76,64
80477,note_off,,,,,7,0,1,,,,0,85,64
80488,note_on,,,,,11,0,1,,,,0,76,89
80511,note_off,,,,,23,0,1,,,,0,76,64
80518,note_on,,,,,7,0,1,,,,0,79,83
80521,note_on,,,,,3,0,1,,,,0,88,96
80528,note_off,,,,,7,0,1,,,,0,79,64
80537,note_off,,,,,9,0,1,,,,0,88,64
80577,control_change,,,,,40,0,1,,64,88,0,,
80581,control_change,,,,,4,0,1,,64,0,0,,
80586,note_on,,,,,5,0,1,,,,0,89,99
80587,note_on,,,,,1,0,1,,,,0,98,97
80588,note_on,,,,,0,0,1,,,,0,33,69
80588,note_on,,,,,1,0,1,,,,0,45,82
80603,note_off,,,,,15,0,1,,,,0,33,64
80605,control_change,,,,,2,0,1,,64,40,0,,
80606,note_off,,,,,1,0,1,,,,0,45,64
80608,control_change,,,,,2,0,1,,64,127,0,,
80616,note_off,,,,,8,0,1,,,,0,98,64
80618,note_off,,,,,2,0,1,,,,0,89,64
80628,note_on,,,,,10,0,1,,,,0,93,83
80656,note_off,,,,,28,0,1,,,,0,93,64
80660,note_on,,,,,4,0,1,,,,0,89,84
80665,note_on,,,,,0,0,1,,,,0,38,58
80665,note_on,,,,,5,0,1,,,,0,50,66
80680,note_off,,,,,15,0,1,,,,0,38,64
80685,note_off,,,,,5,0,1,,,,0,50,64
80688,note_off,,,,,3,0,1,,,,0,89,64
80692,note_on,,,,,4,0,1,,,,0,86,65
80711,note_off,,,,,19,0,1,,,,0,86,64
80723,note_on,,,,,12,0,1,,,,0,93,90
80723,note_on,,,,,0,0,1,,,,0,52,72
80725,note_on,,,,,2,0,1,,,,0,86,60
80726,note_on,,,,,1,0,1,,,,0,86,73
80726,note_on,,,,,0,0,1,,,,0,40,59
80742,note_off,,,,,16,0,1,,,,0,86,64
80743,note_off,,,,,1,0,1,,,,0,93,64
80745,note_off,,,,,2,0,1,,,,0,40,64
80746,note_off,,,,,1,0,1,,,,0,86,64
80750,note_off,,,,,4,0,1,,,,0,52,64
80757,note_on,,,,,7,0,1,,,,0,89,72
80785,note_on,,,,,28,0,1,,,,0,86,81
80787,note_off,,,,,2,0,1,,,,0,89,64
80788,note_on,,,,,1,0,1,,,,0,55,80
80792,control_change,,,,,0,0,1,,64,104,0,,
80792,note_on,,,,,4,0,1,,,,0,43,69
80796,control_change,,,,,4,0,1,,64,72,0,,
80800,control_change,,,,,4,0,1,,64,56,0,,
80803,control_change,,,,,3,0,1,,64,72,0,,
80807,control_change,,,,,4,0,1,,64,104,0,,
80811,note_off,,,,,0,0,1,,,,0,55,64
80811,note_off,,,,,4,0,1,,,,0,43,64
80811,control_change,,,,,0,0,1,,64,127,0,,
80813,note_off,,,,,2,0,1,,,,0,86,64
80817,note_on,,,,,4,0,1,,,,0,81,81
80837,note_off,,,,,20,0,1,,,,0,81,64
80848,note_on,,,,,11,0,1,,,,0,89,93
80850,note_on,,,,,2,0,1,,,,0,81,80
80855,note_on,,,,,5,0,1,,,,0,53,74
80856,note_on,,,,,1,0,1,,,,0,41,63
80871,note_off,,,,,15,0,1,,,,0,41,64
80872,note_off,,,,,1,0,1,,,,0,53,64
80875,note_off,,,,,3,0,1,,,,0,89,64
80877,note_off,,,,,2,0,1,,,,0,81,64
80885,note_on,,,,,8,0,1,,,,0,86,78
80912,note_off,,,,,27,0,1,,,,0,86,64
80912,note_on,,,,,0,0,1,,,,0,56,74
80913,note_on,,,,,1,0,1,,,,0,44,68
80913,note_on,,,,,0,0,1,,,,0,81,81
80926,note_off,,,,,13,0,1,,,,0,44,64
80927,note_off,,,,,1,0,1,,,,0,56,64
80938,note_off,,,,,11,0,1,,,,0,81,64
80941,note_on,,,,,3,0,1,,,,0,77,84
80961,note_off,,,,,20,0,1,,,,0,77,64
80975,note_on,,,,,14,0,1,,,,0,77,77
80975,note_on,,,,,0,0,1,,,,0,86,83
80976,note_on,,,,,1,0,1,,,,0,59,74
80976,control_change,,,,,0,0,1,,64,72,0,,
80978,note_on,,,,,2,0,1,,,,0,47,66
80980,control_change,,,,,2,0,1,,64,24,0,,
80983,control_change,,,,,3,0,1,,64,0,0,,
80996,control_change,,,,,0,0,1,,64,56,0,,
80996,note_off,,,,,13,0,1,,,,0,47,64
80998,note_off,,,,,2,0,1,,,,0,77,64
81000,control_change,,,,,2,0,1,,64,88,0,,
81001,note_off,,,,,0,0,1,,,,0,86,64
81001,note_off,,,,,1,0,1,,,,0,59,64
81003,control_change,,,,,2,0,1,,64,127,0,,
81008,note_on,,,,,5,0,1,,,,0,83,77
81036,note_on,,,,,28,0,1,,,,0,77,83
81041,note_on,,,,,0,0,1,,,,0,57,74
81041,note_off,,,,,5,0,1,,,,0,83,64
81042,note_on,,,,,1,0,1,,,,0,45,77
81057,note_off,,,,,15,0,1,,,,0,45,64
81057,note_off,,,,,0,0,1,,,,0,57,64
81061,note_off,,,,,4,0,1,,,,0,77,64
81066,note_on,,,,,5,0,1,,,,0,74,82
81087,note_off,,,,,21,0,1,,,,0,74,64
81090,control_change,,,,,3,0,1,,64,72,0,,
81093,control_change,,,,,3,0,1,,64,40,0,,
81096,note_on,,,,,3,0,1,,,,0,61,86
81097,note_on,,,,,0,0,1,,,,0,49,82
81097,note_on,,,,,1,0,1,,,,0,83,86
81100,note_on,,,,,3,0,1,,,,0,74,79
81106,control_change,,,,,6,0,1,,64,88,0,,
81110,control_change,,,,,0,0,1,,64,127,0,,
81110,note_off,,,,,4,0,1,,,,0,49,64
81112,note_off,,,,,2,0,1,,,,0,61,64
81117,note_off,,,,,5,0,1,,,,0,74,64
81122,note_off,,,,,5,0,1,,,,0,83,64
81130,note_on,,,,,8,0,1,,,,0,77,81
81155,note_on,,,,,25,0,1,,,,0,64,84
81156,note_on,,,,,1,0,1,,,,0,74,82
81157,note_on,,,,,1,0,1,,,,0,52,82
81160,note_off,,,,,3,0,1,,,,0,77,64
81173,note_off,,,,,13,0,1,,,,0,52,64
81177,note_off,,,,,4,0,1,,,,0,64,64
81183,note_off,,,,,6,0,1,,,,0,74,64
81188,note_on,,,,,5,0,1,,,,0,69,65
81208,note_off,,,,,20,0,1,,,,0,69,64
81218,note_on,,,,,10,0,1,,,,0,62,86
81221,note_on,,,,,3,0,1,,,,0,50,89
81222,note_on,,,,,1,0,1,,,,0,77,80
81225,note_on,,,,,3,0,1,,,,0,69,46
81231,control_change,,,,,6,0,1,,64,104,0,,
81235,control_change,,,,,4,0,1,,64,40,0,,
81238,control_change,,,,,3,0,1,,64,0,0,,
81245,note_off,,,,,7,0,1,,,,0,69,64
81247,note_off,,,,,2,0,1,,,,0,77,64
81257,note_on,,,,,10,0,1,,,,0,74,74
81257,control_change,,,,,0,0,1,,64,40,0,,
81262,control_change,,,,,5,0,1,,64,104,0,,
81266,control_change,,,,,4,0,1,,64,127,0,,
81276,note_off,,,,,10,0,1,,,,0,62,64
81287,note_on,,,,,11,0,1,,,,0,69,75
81288,note_off,,,,,0,0,1,,,,0,50,64
81288,note_off,,,,,1,0,1,,,,0,74,64
81311,note_off,,,,,23,0,1,,,,0,69,64
81318,note_on,,,,,7,0,1,,,,0,65,68
81342,note_off,,,,,24,0,1,,,,0,65,64
81343,control_change,,,,,1,0,1,,64,104,0,,
81347,control_change,,,,,4,0,1,,64,40,0,,
81352,control_change,,,,,5,0,1,,64,0,0,,
81360,note_on,,,,,8,0,1,,,,0,44,91
81361,note_on,,,,,1,0,1,,,,0,74,85
81362,note_on,,,,,1,0,1,,,,0,65,68
81362,note_on,,,,,0,0,1,,,,0,32,75
81368,control_change,,,,,6,0,1,,64,40,0,,
81372,control_change,,,,,4,0,1,,64,88,0,,
81375,note_off,,,,,3,0,1,,,,0,32,64
81376,control_change,,,,,0,0,1,,64,127,0,,
81376,note_off,,,,,1,0,1,,,,0,44,64
81380,note_off,,,,,4,0,1,,,,0,65,64
81386,note_off,,,,,6,0,1,,,,0,74,64
81393,note_on,,,,,7,0,1,,,,0,71,66
81423,note_off,,,,,30,0,1,,,,0,71,64
81423,note_on,,,,,0,0,1,,,,0,65,77
81425,note_on,,,,,2,0,1,,,,0,50,80
81428,note_on,,,,,3,0,1,,,,0,38,73
81440,note_off,,,,,12,0,1,,,,0,38,64
81445,note_off,,,,,5,0,1,,,,0,50,64
81448,note_off,,,,,3,0,1,,,,0,65,64
81455,note_on,,,,,7,0,1,,,,0,62,77
81475,note_off,,,,,20,0,1,,,,0,62,64
81485,note_on,,,,,10,0,1,,,,0,52,84
81487,note_on,,,,,2,0,1,,,,0,71,77
81488,note_on,,,,,1,0,1,,,,0,40,77
81488,note_on,,,,,0,0,1,,,,0,62,72
81503,note_off,,,,,15,0,1,,,,0,40,64
81510,note_off,,,,,7,0,1,,,,0,52,64
81511,note_off,,,,,1,0,1,,,,0,62,64
81512,note_off,,,,,1,0,1,,,,0,71,64
81521,note_on,,,,,9,0,1,,,,0,65,76
81551,note_on,,,,,0,0,1,,,,0,53,84
81551,note_off,,,,,30,0,1,,,,0,65,64
81552,note_on,,,,,1,0,1,,,,0,62,79
81555,note_on,,,,,3,0,1,,,,0,41,82
81563,control_change,,,,,8,0,1,,64,56,0,,
81567,control_change,,,,,4,0,1,,64,0,0,,
81582,control_change,,,,,15,0,1,,64,40,0,,
81585,note_off,,,,,3,0,1,,,,0,62,64
81587,control_change,,,,,0,0,1,,64,88,0,,
81587,note_on,,,,,2,0,1,,,,0,59,76
81591,control_change,,,,,4,0,1,,64,127,0,,
81610,note_off,,,,,19,0,1,,,,0,59,64
81625,note_on,,,,,15,0,1,,,,0,65,80
81628,note_on,,,,,3,0,1,,,,0,59,65
81637,note_off,,,,,9,0,1,,,,0,59,64
81641,note_off,,,,,4,0,1,,,,0,65,64
81653,note_on,,,,,12,0,1,,,,0,62,80
81658,note_off,,,,,5,0,1,,,,0,53,64
81673,note_off,,,,,15,0,1,,,,0,41,64
81681,note_off,,,,,8,0,1,,,,0,62,64
81683,note_on,,,,,2,0,1,,,,0,59,73
81708,note_off,,,,,25,0,1,,,,0,59,64
81713,note_on,,,,,5,0,1,,,,0,53,82
81735,note_off,,,,,22,0,1,,,,0,53,64
81751,note_on,,,,,16,0,1,,,,0,64,82
81753,note_on,,,,,2,0,1,,,,0,59,78
81755,control_change,,,,,2,0,1,,64,56,0,,
81756,note_on,,,,,1,0,1,,,,0,44,72
81757,note_on,,,,,1,0,1,,,,0,32,60
81760,control_change,,,,,3,0,1,,64,0,0,,
81776,note_off,,,,,16,0,1,,,,0,59,64
81777,control_change,,,,,0,0,1,,64,56,0,,
81777,note_off,,,,,1,0,1,,,,0,64,64
81782,control_change,,,,,5,0,1,,64,104,0,,
81786,note_on,,,,,4,0,1,,,,0,62,70
81786,control_change,,,,,0,0,1,,64,127,0,,
81815,note_on,,,,,29,0,1,,,,0,59,71
81817,note_off,,,,,2,0,1,,,,0,62,64
81841,note_off,,,,,24,0,1,,,,0,59,64
81843,note_on,,,,,2,0,1,,,,0,52,70
81863,note_off,,,,,20,0,1,,,,0,52,64
81876,note_on,,,,,13,0,1,,,,0,59,85
81878,note_on,,,,,2,0,1,,,,0,65,83
81896,note_off,,,,,18,0,1,,,,0,59,64
81903,note_off,,,,,7,0,1,,,,0,65,64
81911,note_on,,,,,8,0,1,,,,0,62,82
81916,note_off,,,,,5,0,1,,,,0,32,64
81926,note_off,,,,,10,0,1,,,,0,44,64
81942,note_on,,,,,16,0,1,,,,0,59,76
81953,note_off,,,,,11,0,1,,,,0,62,64
81965,note_off,,,,,12,0,1,,,,0,59,64
