tick,type,key,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,note,velocity,channel
7752,note_on,,72,0,3,,,,,,53,0,0
7776,note_on,,48,0,2,,,,,,69,64,0
7776,note_on,,24,0,3,,,,,,52,0,0
7776,note_on,,0,0,3,,,,,,53,64,0
7824,note_on,,144,0,1,,,,,,81,0,0
7824,note_on,,0,0,1,,,,,,79,64,0
7848,note_on,,72,0,3,,,,,,53,0,0
7848,note_on,,0,0,3,,,,,,55,64,0
7872,note_on,,0,0,3,,,,,,57,64,0
7872,note_on,,0,0,1,,,,,,77,64,0
7872,note_on,,48,0,1,,,,,,79,0,0
7872,note_on,,24,0,3,,,,,,55,0,0
7904,note_on,,0,0,2,,,,,,67,64,0
7904,note_on,,128,0,2,,,,,,69,0,0
7904,note_on,,32,0,1,,,,,,77,0,0
7904,note_on,,0,0,1,,,,,,76,64,0
7936,note_on,,32,0,2,,,,,,67,0,0
7936,note_on,,32,0,1,,,,,,76,0,0
7936,note_on,,0,0,1,,,,,,74,64,0
7936,note_on,,0,0,2,,,,,,65,64,0
7968,note_on,,32,0,1,,,,,,74,0,0
7968,note_on,,0,0,1,,,,,,76,64,0
7968,note_on,,96,0,3,,,,,,57,0,0
7968,note_on,,0,0,3,,,,,,49,64,0
7968,note_on,,0,0,2,,,,,,67,64,0
7968,note_on,,32,0,2,,,,,,65,0,0
8000,note_on,,0,0,2,,,,,,65,64,0
8000,note_on,,32,0,2,,,,,,67,0,0
8032,note_on,,32,0,2,,,,,,65,0,0
8032,note_on,,0,0,2,,,,,,64,64,0
8040,note_on,,0,0,1,,,,,,82,64,0
8040,note_on,,72,0,1,,,,,,76,0,0
8064,note_on,,24,0,1,,,,,,82,0,0
8064,note_on,,0,0,1,,,,,,81,64,0
8064,note_on,,96,0,3,,,,,,49,0,0
8064,note_on,,32,0,2,,,,,,64,0,0
8064,note_on,,0,0,3,,,,,,50,64,0
8064,note_on,,0,0,2,,,,,,65,64,0
8096,note_on,,32,0,2,,,,,,65,0,0
8096,note_on,,0,0,1,,,,,,79,64,0
8096,note_on,,0,0,2,,,,,,64,64,0
8096,note_on,,32,0,1,,,,,,81,0,0
8128,note_on,,32,0,1,,,,,,79,0,0
8128,note_on,,0,0,1,,,,,,77,64,0
8128,note_on,,32,0,2,,,,,,64,0,0
8128,note_on,,0,0,2,,,,,,62,64,0
8160,note_on,,0,0,2,,,,,,64,64,0
8160,note_on,,96,0,3,,,,,,50,0,0
8160,note_on,,32,0,1,,,,,,77,0,0
8160,note_on,,0,0,1,,,,,,79,64,0
8160,note_on,,0,0,3,,,,,,58,64,0
8160,note_on,,32,0,2,,,,,,62,0,0
8192,note_on,,32,0,1,,,,,,79,0,0
8192,note_on,,0,0,1,,,,,,73,64,0
8224,note_on,,0,0,1,,,,,,76,64,0
8224,note_on,,32,0,1,,,,,,73,0,0
8256,note_on,,96,0,3,,,,,,58,0,0
8256,note_on,,0,0,1,,,,,,79,64,0
8256,note_on,,32,0,1,,,,,,76,0,0
8288,note_on,,128,0,2,,,,,,64,0,0
8288,note_on,,0,0,2,,,,,,62,64,0
8288,note_on,,32,0,1,,,,,,79,0,0
8288,note_on,,0,0,1,,,,,,77,64,0
8320,note_on,,32,0,2,,,,,,62,0,0
8320,note_on,,0,0,2,,,,,,61,64,0
8320,note_on,,32,0,1,,,,,,77,0,0
8320,note_on,,0,0,1,,,,,,76,64,0
8352,note_on,,96,0,3,,,,,,56,64,0
8352,note_on,,32,0,2,,,,,,61,0,0
8352,note_on,,0,0,2,,,,,,62,64,0
8384,note_on,,32,0,2,,,,,,62,0,0
8384,note_on,,0,0,2,,,,,,61,64,0
8416,note_on,,0,0,2,,,,,,59,64,0
8416,note_on,,96,0,1,,,,,,76,0,0
8416,note_on,,0,0,1,,,,,,76,64,0
8416,note_on,,32,0,2,,,,,,61,0,0
8424,note_on,,8,0,1,,,,,,76,0,0
8424,note_on,,0,0,1,,,,,,77,64,0
8448,note_on,,24,0,1,,,,,,77,0,0
8448,note_on,,0,0,3,,,,,,57,64,0
8448,note_on,,96,0,3,,,,,,56,0,0
8448,note_on,,0,0,2,,,,,,61,64,0
8448,note_on,,32,0,2,,,,,,59,0,0
8448,note_on,,0,0,1,,,,,,76,64,0
8480,note_on,,32,0,1,,,,,,76,0,0
8480,note_on,,0,0,1,,,,,,77,64,0
8480,note_on,,32,0,2,,,,,,61,0,0
8480,note_on,,0,0,2,,,,,,62,64,0
8512,note_on,,32,0,2,,,,,,62,0,0
8512,note_on,,32,0,1,,,,,,77,0,0
8512,note_on,,0,0,1,,,,,,79,64,0
8512,note_on,,0,0,2,,,,,,64,64,0
8544,note_on,,0,0,2,,,,,,62,64,0
8544,note_on,,96,0,3,,,,,,57,0,0
8544,note_on,,32,0,2,,,,,,64,0,0
8544,note_on,,32,0,1,,,,,,79,0,0
8544,note_on,,0,0,1,,,,,,77,64,0
8576,note_on,,32,0,1,,,,,,77,0,0
8576,note_on,,0,0,1,,,,,,74,64,0
8608,note_on,,32,0,1,,,,,,74,0,0
8608,note_on,,0,0,1,,,,,,69,64,0
8640,note_on,,32,0,1,,,,,,69,0,0
8640,note_on,,0,0,1,,,,,,71,64,0
8672,note_on,,0,0,2,,,,,,64,64,0
8672,note_on,,0,0,1,,,,,,73,64,0
8672,note_on,,128,0,2,,,,,,62,0,0
8672,note_on,,32,0,1,,,,,,71,0,0
8704,note_on,,32,0,1,,,,,,73,0,0
8704,note_on,,0,0,1,,,,,,74,64,0
8704,note_on,,32,0,2,,,,,,64,0,0
8704,note_on,,0,0,2,,,,,,65,64,0
8736,note_on,,32,0,2,,,,,,65,0,0
8736,note_on,,0,0,2,,,,,,64,64,0
8736,note_on,,0,0,1,,,,,,73,64,0
8736,note_on,,192,0,3,,,,,,57,64,0
8736,note_on,,32,0,1,,,,,,74,0,0
8768,note_on,,0,0,2,,,,,,65,64,0
8768,note_on,,32,0,2,,,,,,64,0,0
8768,note_on,,0,0,1,,,,,,74,64,0
8768,note_on,,32,0,1,,,,,,73,0,0
8800,note_on,,32,0,1,,,,,,74,0,0
8800,note_on,,32,0,2,,,,,,65,0,0
8800,note_on,,0,0,1,,,,,,76,64,0
8800,note_on,,0,0,2,,,,,,67,64,0
8832,note_on,,32,0,2,,,,,,67,0,0
8832,note_on,,96,0,3,,,,,,57,0,0
8832,note_on,,32,0,1,,,,,,76,0,0
8832,note_on,,0,0,1,,,,,,74,64,0
8832,note_on,,0,0,2,,,,,,65,64,0
8832,note_on,,0,0,3,,,,,,50,64,0
8904,note_on,,72,0,2,,,,,,65,0,0
8904,note_on,,0,0,2,,,,,,62,64,0
8928,note_on,,96,0,1,,,,,,74,0,0
8928,note_on,,0,0,1,,,,,,77,64,0
8928,note_on,,96,0,3,,,,,,50,0,0
8928,note_on,,24,0,2,,,,,,62,0,0
8928,note_on,,0,0,2,,,,,,57,64,0
9000,note_on,,72,0,2,,,,,,57,0,0
9000,note_on,,0,0,2,,,,,,62,64,0
9024,note_on,,0,0,1,,,,,,74,64,0
9024,note_on,,96,0,1,,,,,,77,0,0
9024,note_on,,24,0,2,,,,,,62,0,0
9024,note_on,,0,0,2,,,,,,65,64,0
9096,note_on,,0,0,2,,,,,,67,64,0
9096,note_on,,72,0,2,,,,,,65,0,0
9120,note_on,,192,0,3,,,,,,50,64,0
9120,note_on,,0,0,2,,,,,,65,64,0
9120,note_on,,24,0,2,,,,,,67,0,0
9120,note_on,,0,0,1,,,,,,69,64,0
9120,note_on,,96,0,1,,,,,,74,0,0
9192,note_on,,0,0,2,,,,,,64,64,0
9192,note_on,,72,0,2,,,,,,65,0,0
9216,note_on,,24,0,2,,,,,,64,0,0
9216,note_on,,96,0,3,,,,,,50,0,0
9216,note_on,,0,0,3,,,,,,55,64,0
9216,note_on,,0,0,2,,,,,,62,64,0
9216,note_on,,0,0,1,,,,,,70,64,0
9216,note_on,,96,0,1,,,,,,69,0,0
9288,note_on,,0,0,1,,,,,,72,64,0
9288,note_on,,72,0,1,,,,,,70,0,0
9312,note_on,,24,0,1,,,,,,72,0,0
9312,note_on,,0,0,1,,,,,,79,64,0
9312,note_on,,0,0,2,,,,,,64,64,0
9312,note_on,,96,0,3,,,,,,55,0,0
9312,note_on,,96,0,2,,,,,,62,0,0
9384,note_on,,72,0,1,,,,,,79,0,0
9384,note_on,,0,0,1,,,,,,74,64,0
9384,note_on,,72,0,2,,,,,,64,0,0
9384,note_on,,0,0,2,,,,,,66,64,0
9408,note_on,,24,0,2,,,,,,66,0,0
9408,note_on,,0,0,2,,,,,,67,64,0
9408,note_on,,24,0,1,,,,,,74,0,0
9408,note_on,,0,0,1,,,,,,70,64,0
9480,note_on,,72,0,1,,,,,,70,0,0
9480,note_on,,0,0,1,,,,,,67,64,0
9504,note_on,,192,0,3,,,,,,50,64,0
9504,note_on,,0,0,1,,,,,,69,64,0
9504,note_on,,24,0,1,,,,,,67,0,0
9504,note_on,,96,0,2,,,,,,67,0,0
9504,note_on,,0,0,2,,,,,,65,64,0
9576,note_on,,72,0,1,,,,,,69,0,0
9576,note_on,,0,0,1,,,,,,71,64,0
9600,note_on,,0,0,1,,,,,,72,64,0
9600,note_on,,0,0,2,,,,,,63,64,0
9600,note_on,,24,0,1,,,,,,71,0,0
9600,note_on,,96,0,3,,,,,,50,0,0
9600,note_on,,0,0,3,,,,,,48,64,0
9600,note_on,,96,0,2,,,,,,65,0,0
9672,note_on,,72,0,2,,,,,,63,0,0
9672,note_on,,0,0,2,,,,,,60,64,0
9696,note_on,,24,0,2,,,,,,60,0,0
9696,note_on,,0,0,2,,,,,,55,64,0
9696,note_on,,96,0,3,,,,,,48,0,0
9696,note_on,,0,0,1,,,,,,75,64,0
9696,note_on,,96,0,1,,,,,,72,0,0
9768,note_on,,72,0,2,,,,,,55,0,0
9768,note_on,,0,0,2,,,,,,60,64,0
9792,note_on,,24,0,2,,,,,,60,0,0
9792,note_on,,0,0,1,,,,,,72,64,0
9792,note_on,,96,0,1,,,,,,75,0,0
9792,note_on,,0,0,2,,,,,,63,64,0
9864,note_on,,0,0,2,,,,,,65,64,0
9864,note_on,,72,0,2,,,,,,63,0,0
9888,note_on,,96,0,1,,,,,,72,0,0
9888,note_on,,0,0,1,,,,,,67,64,0
9888,note_on,,192,0,3,,,,,,48,64,0
9888,note_on,,0,0,2,,,,,,63,64,0
9888,note_on,,24,0,2,,,,,,65,0,0
9960,note_on,,0,0,2,,,,,,62,64,0
9960,note_on,,72,0,2,,,,,,63,0,0
9984,note_on,,0,0,3,,,,,,53,64,0
9984,note_on,,96,0,3,,,,,,48,0,0
9984,note_on,,0,0,1,,,,,,69,64,0
9984,note_on,,24,0,2,,,,,,62,0,0
9984,note_on,,0,0,2,,,,,,60,64,0
9984,note_on,,96,0,1,,,,,,67,0,0
10056,note_on,,72,0,1,,,,,,69,0,0
10056,note_on,,0,0,1,,,,,,72,64,0
10080,note_on,,96,0,3,,,,,,53,0,0
10080,note_on,,24,0,1,,,,,,72,0,0
10080,note_on,,96,0,2,,,,,,60,0,0
10080,note_on,,0,0,2,,,,,,62,64,0
10080,note_on,,0,0,1,,,,,,77,64,0
10152,note_on,,72,0,2,,,,,,62,0,0
10152,note_on,,0,0,2,,,,,,63,64,0
10152,note_on,,72,0,1,,,,,,77,0,0
10152,note_on,,0,0,1,,,,,,72,64,0
10176,note_on,,24,0,2,,,,,,63,0,0
10176,note_on,,0,0,2,,,,,,65,64,0
10176,note_on,,24,0,1,,,,,,72,0,0
10176,note_on,,0,0,1,,,,,,69,64,0
10248,note_on,,72,0,1,,,,,,69,0,0
10248,note_on,,0,0,1,,,,,,65,64,0
10272,note_on,,24,0,1,,,,,,65,0,0
10272,note_on,,0,0,1,,,,,,67,64,0
10272,note_on,,96,0,2,,,,,,65,0,0
10272,note_on,,0,0,2,,,,,,63,64,0
10272,note_on,,192,0,3,,,,,,48,64,0
10344,note_on,,72,0,1,,,,,,67,0,0
10344,note_on,,0,0,1,,,,,,69,64,0
10368,note_on,,96,0,3,,,,,,48,0,0
10368,note_on,,0,0,1,,,,,,70,64,0
10368,note_on,,96,0,2,,,,,,63,0,0
10368,note_on,,24,0,1,,,,,,69,0,0
10368,note_on,,0,0,2,,,,,,62,64,0
10368,note_on,,0,0,3,,,,,,55,64,0
10440,note_on,,72,0,2,,,,,,62,0,0
10440,note_on,,0,0,2,,,,,,60,64,0
10464,note_on,,96,0,1,,,,,,70,0,0
10464,note_on,,0,0,1,,,,,,82,64,0
10464,note_on,,0,0,2,,,,,,58,64,0
10464,note_on,,24,0,2,,,,,,60,0,0
10464,note_on,,96,0,3,,,,,,55,0,0
10536,note_on,,72,0,2,,,,,,58,0,0
10536,note_on,,0,0,2,,,,,,60,64,0
10560,note_on,,24,0,2,,,,,,60,0,0
10560,note_on,,0,0,2,,,,,,62,64,0
10592,note_on,,128,0,1,,,,,,82,0,0
10592,note_on,,0,0,1,,,,,,80,64,0
10624,note_on,,32,0,1,,,,,,80,0,0
10624,note_on,,0,0,1,,,,,,79,64,0
10632,note_on,,72,0,2,,,,,,62,0,0
10632,note_on,,0,0,2,,,,,,63,64,0
10656,note_on,,32,0,1,,,,,,79,0,0
10656,note_on,,0,0,2,,,,,,65,64,0
10656,note_on,,0,0,1,,,,,,80,64,0
10656,note_on,,24,0,2,,,,,,63,0,0
10688,note_on,,32,0,1,,,,,,80,0,0
10688,note_on,,0,0,1,,,,,,79,64,0
10720,note_on,,32,0,1,,,,,,79,0,0
10720,note_on,,0,0,1,,,,,,77,64,0
10728,note_on,,72,0,2,,,,,,65,0,0
10728,note_on,,0,0,2,,,,,,62,64,0
10752,note_on,,32,0,1,,,,,,77,0,0
10752,note_on,,24,0,2,,,,,,62,0,0
10752,note_on,,0,0,2,,,,,,63,64,0
10752,note_on,,0,0,1,,,,,,79,64,0
10784,note_on,,0,0,1,,,,,,77,64,0
10784,note_on,,32,0,1,,,,,,79,0,0
10816,note_on,,32,0,1,,,,,,77,0,0
10816,note_on,,0,0,1,,,,,,75,64,0
10848,note_on,,32,0,1,,,,,,75,0,0
10848,note_on,,0,0,1,,,,,,77,64,0
10880,note_on,,128,0,2,,,,,,63,0,0
10880,note_on,,0,0,2,,,,,,62,64,0
10912,note_on,,32,0,2,,,,,,62,0,0
10912,note_on,,0,0,2,,,,,,60,64,0
10944,note_on,,32,0,2,,,,,,60,0,0
10944,note_on,,0,0,2,,,,,,62,64,0
10976,note_on,,32,0,2,,,,,,62,0,0
10976,note_on,,0,0,2,,,,,,60,64,0
10976,note_on,,128,0,1,,,,,,77,0,0
10976,note_on,,0,0,1,,,,,,75,64,0
11008,note_on,,0,0,1,,,,,,74,64,0
11008,note_on,,0,0,2,,,,,,58,64,0
11008,note_on,,32,0,2,,,,,,60,0,0
11008,note_on,,32,0,1,,,,,,75,0,0
11040,note_on,,0,0,2,,,,,,60,64,0
11040,note_on,,32,0,2,,,,,,58,0,0
11040,note_on,,576,0,3,,,,,,53,64,0
11040,note_on,,32,0,1,,,,,,74,0,0
11040,note_on,,0,0,1,,,,,,75,64,0
11072,note_on,,32,0,1,,,,,,75,0,0
11072,note_on,,0,0,1,,,,,,74,64,0
11072,note_on,,32,0,2,,,,,,60,0,0
11072,note_on,,0,0,2,,,,,,58,64,0
11104,note_on,,32,0,1,,,,,,74,0,0
11104,note_on,,0,0,1,,,,,,72,64,0
11104,note_on,,32,0,2,,,,,,58,0,0
11104,note_on,,0,0,2,,,,,,57,64,0
11136,note_on,,32,0,2,,,,,,57,0,0
11136,note_on,,0,0,2,,,,,,58,64,0
11136,note_on,,0,0,3,,,,,,58,64,0
11136,note_on,,0,0,1,,,,,,74,64,0
11136,note_on,,32,0,1,,,,,,72,0,0
11136,note_on,,96,0,3,,,,,,53,0,0
11168,note_on,,0,0,2,,,,,,70,64,0
11168,note_on,,32,0,2,,,,,,58,0,0
11184,note_on,,48,0,3,,,,,,58,0,0
11200,note_on,,32,0,2,,,,,,70,0,0
11200,note_on,,0,0,2,,,,,,72,64,0
11232,note_on,,32,0,2,,,,,,72,0,0
11232,note_on,,0,0,2,,,,,,74,64,0
11232,note_on,,0,0,1,,,,,,77,64,0
11232,note_on,,96,0,1,,,,,,74,0,0
11232,note_on,,48,0,3,,,,,,46,64,0
11264,note_on,,32,0,2,,,,,,74,0,0
11264,note_on,,0,0,2,,,,,,72,64,0
11296,note_on,,0,0,2,,,,,,70,64,0
11296,note_on,,32,0,2,,,,,,72,0,0
11328,note_on,,32,0,2,,,,,,70,0,0
11328,note_on,,96,0,1,,,,,,77,0,0
11328,note_on,,0,0,1,,,,,,74,64,0
11328,note_on,,0,0,2,,,,,,65,64,0
11360,note_on,,0,0,3,,,,,,48,64,0
11360,note_on,,128,0,3,,,,,,46,0,0
11392,note_on,,32,0,3,,,,,,48,0,0
11392,note_on,,0,0,3,,,,,,50,64,0
11424,note_on,,0,0,1,,,,,,69,64,0
11424,note_on,,96,0,1,,,,,,74,0,0
11424,note_on,,32,0,3,,,,,,50,0,0
11424,note_on,,0,0,3,,,,,,48,64,0
11456,note_on,,0,0,3,,,,,,50,64,0
11456,note_on,,32,0,3,,,,,,48,0,0
11488,note_on,,0,0,3,,,,,,51,64,0
11488,note_on,,32,0,3,,,,,,50,0,0
11520,note_on,,32,0,3,,,,,,51,0,0
11520,note_on,,0,0,3,,,,,,50,64,0
11520,note_on,,0,0,2,,,,,,65,64,0
11520,note_on,,192,0,2,,,,,,65,0,0
11520,note_on,,0,0,1,,,,,,70,64,0
11520,note_on,,96,0,1,,,,,,69,0,0
11552,note_on,,32,0,3,,,,,,50,0,0
11552,note_on,,0,0,3,,,,,,51,64,0
11552,note_on,,32,0,2,,,,,,65,0,0
11552,note_on,,0,0,2,,,,,,67,64,0
11584,note_on,,32,0,3,,,,,,51,0,0
11584,note_on,,0,0,3,,,,,,53,64,0
11584,note_on,,0,0,2,,,,,,68,64,0
11584,note_on,,32,0,2,,,,,,67,0,0
11616,note_on,,32,0,2,,,,,,68,0,0
11616,note_on,,0,0,3,,,,,,51,64,0
11616,note_on,,32,0,3,,,,,,53,0,0
11616,note_on,,0,0,2,,,,,,67,64,0
11648,note_on,,32,0,2,,,,,,67,0,0
11648,note_on,,0,0,2,,,,,,65,64,0
11680,note_on,,0,0,2,,,,,,68,64,0
11680,note_on,,32,0,2,,,,,,65,0,0
11712,note_on,,0,0,2,,,,,,67,64,0
11712,note_on,,32,0,2,,,,,,68,0,0
11744,note_on,,128,0,3,,,,,,51,0,0
11744,note_on,,0,0,3,,,,,,53,64,0
11776,note_on,,32,0,3,,,,,,53,0,0
11776,note_on,,0,0,3,,,,,,55,64,0
11808,note_on,,96,0,2,,,,,,67,0,0
11808,note_on,,32,0,3,,,,,,55,0,0
11808,note_on,,0,0,3,,,,,,53,64,0
11808,note_on,,0,0,2,,,,,,62,64,0
11840,note_on,,0,0,3,,,,,,55,64,0
11840,note_on,,32,0,3,,,,,,53,0,0
11872,note_on,,32,0,3,,,,,,55,0,0
11872,note_on,,0,0,3,,,,,,56,64,0
11904,note_on,,0,0,1,,,,,,70,64,0
11904,note_on,,32,0,3,,,,,,56,0,0
11904,note_on,,0,0,3,,,,,,55,64,0
11904,note_on,,96,0,2,,,,,,62,0,0
11904,note_on,,384,0,1,,,,,,70,0,0
11904,note_on,,0,0,2,,,,,,63,64,0
11936,note_on,,0,0,3,,,,,,53,64,0
11936,note_on,,32,0,3,,,,,,55,0,0
11936,note_on,,0,0,2,,,,,,62,64,0
11936,note_on,,32,0,2,,,,,,63,0,0
11968,note_on,,0,0,3,,,,,,51,64,0
11968,note_on,,0,0,2,,,,,,60,64,0
11968,note_on,,32,0,2,,,,,,62,0,0
11968,note_on,,32,0,3,,,,,,53,0,0
12000,note_on,,32,0,3,,,,,,51,0,0
12000,note_on,,0,0,3,,,,,,53,64,0
12000,note_on,,0,0,2,,,,,,62,64,0
12000,note_on,,32,0,2,,,,,,60,0,0
12032,note_on,,0,0,2,,,,,,63,64,0
12032,note_on,,32,0,2,,,,,,62,0,0
12064,note_on,,0,0,2,,,,,,60,64,0
12064,note_on,,32,0,2,,,,,,63,0,0
12096,note_on,,0,0,2,,,,,,62,64,0
12096,note_on,,32,0,2,,,,,,60,0,0
12128,note_on,,0,0,3,,,,,,51,64,0
12128,note_on,,128,0,3,,,,,,53,0,0
12160,note_on,,0,0,3,,,,,,50,64,0
12160,note_on,,32,0,3,,,,,,51,0,0
12192,note_on,,96,0,2,,,,,,62,0,0
12192,note_on,,0,0,2,,,,,,67,64,0
12192,note_on,,0,0,3,,,,,,51,64,0
12192,note_on,,32,0,3,,,,,,50,0,0
12224,note_on,,0,0,3,,,,,,50,64,0
12224,note_on,,32,0,3,,,,,,51,0,0
12256,note_on,,0,0,3,,,,,,48,64,0
12256,note_on,,32,0,3,,,,,,50,0,0
12288,note_on,,96,0,2,,,,,,67,0,0
12288,note_on,,0,0,2,,,,,,65,64,0
12288,note_on,,384,0,1,,,,,,70,0,0
12288,note_on,,0,0,1,,,,,,70,64,0
12288,note_on,,0,0,3,,,,,,50,64,0
12288,note_on,,32,0,3,,,,,,48,0,0
12320,note_on,,32,0,2,,,,,,65,0,0
12320,note_on,,0,0,2,,,,,,58,64,0
12352,note_on,,0,0,2,,,,,,62,64,0
12352,note_on,,32,0,2,,,,,,58,0,0
12360,note_on,,0,0,3,,,,,,53,64,0
12360,note_on,,72,0,3,,,,,,50,0,0
12384,note_on,,24,0,3,,,,,,53,0,0
12384,note_on,,0,0,3,,,,,,58,64,0
12384,note_on,,0,0,2,,,,,,65,64,0
12384,note_on,,32,0,2,,,,,,62,0,0
12416,note_on,,0,0,2,,,,,,62,64,0
12416,note_on,,32,0,2,,,,,,65,0,0
12448,note_on,,0,0,2,,,,,,65,64,0
12448,note_on,,32,0,2,,,,,,62,0,0
12456,note_on,,72,0,3,,,,,,58,0,0
12456,note_on,,0,0,3,,,,,,53,64,0
12480,note_on,,32,0,2,,,,,,65,0,0
12480,note_on,,0,0,3,,,,,,50,64,0
12480,note_on,,24,0,3,,,,,,53,0,0
12480,note_on,,192,0,1,,,,,,70,0,0
12480,note_on,,0,0,2,,,,,,70,64,0
12552,note_on,,0,0,2,,,,,,64,64,0
12552,note_on,,0,0,3,,,,,,48,64,0
12552,note_on,,72,0,3,,,,,,50,0,0
12552,note_on,,72,0,2,,,,,,70,0,0
12576,note_on,,0,0,3,,,,,,50,64,0
12576,note_on,,96,0,1,,,,,,70,64,0
12576,note_on,,0,0,2,,,,,,65,64,0
12576,note_on,,24,0,2,,,,,,64,0,0
12576,note_on,,24,0,3,,,,,,48,0,0
12648,note_on,,72,0,3,,,,,,50,0,0
12648,note_on,,0,0,3,,,,,,52,64,0
12648,note_on,,0,0,2,,,,,,67,64,0
12648,note_on,,72,0,2,,,,,,65,0,0
12672,note_on,,96,0,1,,,,,,70,0,0
12672,note_on,,0,0,1,,,,,,65,64,0
12672,note_on,,0,0,2,,,,,,69,64,0
12672,note_on,,24,0,2,,,,,,67,0,0
12672,note_on,,0,0,3,,,,,,53,64,0
12672,note_on,,24,0,3,,,,,,52,0,0
12704,note_on,,32,0,2,,,,,,69,0,0
12704,note_on,,0,0,2,,,,,,70,64,0
12720,note_on,,48,0,1,,,,,,65,0,0
12736,note_on,,32,0,2,,,,,,70,0,0
12736,note_on,,0,0,2,,,,,,72,64,0
12768,note_on,,32,0,2,,,,,,72,0,0
12768,note_on,,0,0,2,,,,,,70,64,0
12768,note_on,,0,0,3,,,,,,50,64,0
12768,note_on,,48,0,1,,,,,,77,64,0
12768,note_on,,96,0,3,,,,,,53,0,0
12800,note_on,,32,0,2,,,,,,70,0,0
12800,note_on,,0,0,2,,,,,,72,64,0
12832,note_on,,32,0,2,,,,,,72,0,0
12832,note_on,,0,0,2,,,,,,74,64,0
12864,note_on,,0,0,2,,,,,,65,64,0
12864,note_on,,32,0,2,,,,,,74,0,0
12864,note_on,,0,0,3,,,,,,45,64,0
12864,note_on,,96,0,3,,,,,,50,0,0
12896,note_on,,0,0,1,,,,,,75,64,0
12896,note_on,,128,0,1,,,,,,77,0,0
12928,note_on,,0,0,1,,,,,,74,64,0
12928,note_on,,32,0,1,,,,,,75,0,0
12936,note_on,,72,0,3,,,,,,45,0,0
12936,note_on,,0,0,3,,,,,,46,64,0
12960,note_on,,32,0,1,,,,,,74,0,0
12960,note_on,,24,0,3,,,,,,46,0,0
12960,note_on,,0,0,1,,,,,,75,64,0
12960,note_on,,0,0,3,,,,,,48,64,0
12992,note_on,,32,0,1,,,,,,75,0,0
12992,note_on,,0,0,1,,,,,,74,64,0
13024,note_on,,0,0,1,,,,,,72,64,0
13024,note_on,,32,0,1,,,,,,74,0,0
13032,note_on,,72,0,3,,,,,,48,0,0
13032,note_on,,0,0,3,,,,,,45,64,0
13056,note_on,,0,0,2,,,,,,65,64,0
13056,note_on,,192,0,2,,,,,,65,0,0
13056,note_on,,0,0,1,,,,,,74,64,0
13056,note_on,,0,0,3,,,,,,46,64,0
13056,note_on,,32,0,1,,,,,,72,0,0
13056,note_on,,24,0,3,,,,,,45,0,0
13088,note_on,,32,0,1,,,,,,74,0,0
13088,note_on,,0,0,1,,,,,,72,64,0
13120,note_on,,32,0,1,,,,,,72,0,0
13120,note_on,,0,0,1,,,,,,70,64,0
13152,note_on,,0,0,1,,,,,,72,64,0
13152,note_on,,32,0,1,,,,,,70,0,0
13184,note_on,,0,0,3,,,,,,45,64,0
13184,note_on,,128,0,3,,,,,,46,0,0
13216,note_on,,32,0,3,,,,,,45,0,0
13216,note_on,,0,0,3,,,,,,43,64,0
13248,note_on,,32,0,3,,,,,,43,0,0
13248,note_on,,0,0,3,,,,,,45,64,0
13280,note_on,,0,0,1,,,,,,70,64,0
13280,note_on,,0,0,3,,,,,,46,64,0
13280,note_on,,128,0,1,,,,,,72,0,0
13280,note_on,,32,0,3,,,,,,45,0,0
13312,note_on,,32,0,1,,,,,,70,0,0
13312,note_on,,0,0,1,,,,,,69,64,0
13312,note_on,,32,0,3,,,,,,46,0,0
13312,note_on,,0,0,3,,,,,,48,64,0
13344,note_on,,32,0,1,,,,,,69,0,0
13344,note_on,,32,0,3,,,,,,48,0,0
13344,note_on,,0,0,3,,,,,,50,64,0
13344,note_on,,0,0,1,,,,,,70,64,0
13376,note_on,,0,0,1,,,,,,69,64,0
13376,note_on,,0,0,3,,,,,,48,64,0
13376,note_on,,32,0,3,,,,,,50,0,0
13376,note_on,,32,0,1,,,,,,70,0,0
13408,note_on,,32,0,3,,,,,,48,0,0
13408,note_on,,0,0,1,,,,,,67,64,0
13408,note_on,,32,0,1,,,,,,69,0,0
13408,note_on,,0,0,3,,,,,,46,64,0
13440,note_on,,32,0,3,,,,,,46,0,0
13440,note_on,,0,0,3,,,,,,48,64,0
13440,note_on,,384,0,2,,,,,,65,0,0
13440,note_on,,0,0,2,,,,,,65,64,0
13440,note_on,,32,0,1,,,,,,67,0,0
13440,note_on,,0,0,1,,,,,,69,64,0
13472,note_on,,32,0,3,,,,,,48,0,0
13472,note_on,,0,0,1,,,,,,70,64,0
13472,note_on,,0,0,3,,,,,,50,64,0
13472,note_on,,32,0,1,,,,,,69,0,0
13504,note_on,,0,0,3,,,,,,51,64,0
13504,note_on,,32,0,1,,,,,,70,0,0
13504,note_on,,0,0,1,,,,,,72,64,0
13504,note_on,,32,0,3,,,,,,50,0,0
13536,note_on,,32,0,3,,,,,,51,0,0
13536,note_on,,0,0,3,,,,,,50,64,0
13536,note_on,,0,0,1,,,,,,70,64,0
13536,note_on,,32,0,1,,,,,,72,0,0
13568,note_on,,32,0,3,,,,,,50,0,0
13568,note_on,,0,0,3,,,,,,51,64,0
13600,note_on,,32,0,3,,,,,,51,0,0
