tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
34958,note_on,,,,,13,0,1,,,1,60,13,,
34965,note_off,,,,,7,0,1,,,1,64,64,,
34981,note_off,,,,,16,0,1,,,1,60,64,,
35048,note_on,,,,,67,0,1,,,1,60,13,,
35049,note_on,,,,,1,0,1,,,1,64,54,,
35070,note_off,,,,,21,0,1,,,1,60,64,,
35082,note_off,,,,,12,0,1,,,1,64,64,,
35193,note_on,,,,,111,0,1,,,1,45,62,,
35225,note_off,,,,,32,0,1,,,1,48,64,,
35292,note_on,,,,,67,0,1,,,1,64,67,,
35396,note_on,,,,,104,0,1,,,1,72,81,,
35400,note_on,,,,,4,0,1,,,1,69,66,,
35408,note_off,,,,,8,0,1,,,1,64,64,,
35415,note_off,,,,,7,0,1,,,1,72,64,,
35418,note_off,,,,,3,0,1,,,1,69,64,,
35503,note_on,,,,,85,0,1,,,1,69,79,,
35503,note_on,,,,,0,0,1,,,1,72,85,,
35521,note_off,,,,,18,0,1,,,1,72,64,,
35522,note_off,,,,,1,0,1,,,1,69,64,,
35603,note_on,,,,,81,0,1,,,1,47,74,,
35629,note_off,,,,,26,0,1,,,1,45,64,,
35707,note_on,,,,,78,0,1,,,1,63,81,,
35820,note_on,,,,,113,0,1,,,1,66,66,,
35823,note_on,,,,,3,0,1,,,1,71,65,,
35836,note_off,,,,,13,0,1,,,1,63,64,,
35838,note_off,,,,,2,0,1,,,1,71,64,,
35839,note_off,,,,,1,0,1,,,1,66,64,,
35931,note_on,,,,,92,0,1,,,1,71,73,,
35933,note_on,,,,,2,0,1,,,1,66,66,,
35948,note_off,,,,,15,0,1,,,1,71,64,,
35953,note_off,,,,,5,0,1,,,1,66,64,,
36046,note_on,,,,,93,0,1,,,1,51,81,,
36093,note_off,,,,,47,0,1,,,1,47,64,,
36153,note_on,,,,,60,0,1,,,1,59,78,,
36254,note_on,,,,,101,0,1,,,1,66,78,,
36254,note_on,,,,,0,0,1,,,1,69,87,,
36271,note_off,,,,,17,0,1,,,1,59,64,,
36272,note_off,,,,,1,0,1,,,1,66,64,,
36275,note_off,,,,,3,0,1,,,1,69,64,,
36362,note_on,,,,,87,0,1,,,1,69,95,,
36363,note_on,,,,,1,0,1,,,1,66,87,,
36385,note_off,,,,,22,0,1,,,1,66,64,,
36390,note_off,,,,,5,0,1,,,1,69,64,,
36475,note_on,,,,,85,0,1,,,1,52,84,,
36561,note_off,,,,,86,0,1,,,1,51,64,,
36572,note_on,,,,,11,0,1,,,1,59,73,,
36679,note_on,,,,,107,0,1,,,1,68,73,,
36688,note_on,,,,,9,0,1,,,1,62,47,,
36691,note_off,,,,,3,0,1,,,1,59,64,,
36701,note_off,,,,,10,0,1,,,1,68,64,,
36710,note_off,,,,,9,0,1,,,1,62,64,,
36790,note_on,,,,,80,0,1,,,1,62,53,,
36797,note_on,,,,,7,0,1,,,1,68,52,,
36811,note_off,,,,,14,0,1,,,1,62,64,,
36818,note_off,,,,,7,0,1,,,1,68,64,,
36931,note_on,,,,,113,0,1,,,1,53,43,,
36971,note_off,,,,,40,0,1,,,1,52,64,,
37036,note_on,,,,,65,0,1,,,1,57,52,,
37136,note_on,,,,,100,0,1,,,1,60,57,,
37137,note_off,,,,,1,0,1,,,1,57,64,,
37140,note_on,,,,,3,0,1,,,1,69,55,,
37160,note_off,,,,,20,0,1,,,1,69,64,,
37160,note_off,,,,,0,0,1,,,1,60,64,,
37243,note_on,,,,,83,0,1,,,1,60,57,,
37249,note_on,,,,,6,0,1,,,1,69,66,,
37267,note_off,,,,,18,0,1,,,1,60,64,,
37273,note_off,,,,,6,0,1,,,1,69,64,,
37357,note_on,,,,,84,0,1,,,1,50,68,,
37388,note_off,,,,,31,0,1,,,1,53,64,,
37462,note_on,,,,,74,0,1,,,1,59,56,,
37564,note_on,,,,,102,0,1,,,1,65,44,,
37568,note_on,,,,,4,0,1,,,1,69,57,,
37570,note_off,,,,,2,0,1,,,1,59,64,,
37588,note_off,,,,,18,0,1,,,1,69,64,,
37589,note_off,,,,,1,0,1,,,1,65,64,,
37684,note_on,,,,,95,0,1,,,1,69,59,,
37685,note_on,,,,,1,0,1,,,1,65,44,,
37706,note_off,,,,,21,0,1,,,1,69,64,,
37711,note_off,,,,,5,0,1,,,1,65,64,,
37801,note_on,,,,,90,0,1,,,1,52,61,,
37821,note_off,,,,,20,0,1,,,1,50,64,,
37909,note_on,,,,,88,0,1,,,1,59,54,,
38010,note_off,,,,,101,0,1,,,1,59,64,,
38012,note_on,,,,,2,0,1,,,1,68,68,,
38031,note_on,,,,,19,0,1,,,1,62,25,,
38033,note_off,,,,,2,0,1,,,1,68,64,,
38058,note_off,,,,,25,0,1,,,1,62,64,,
38116,note_on,,,,,58,0,1,,,1,62,34,,
38120,note_on,,,,,4,0,1,,,1,68,69,,
38142,note_off,,,,,22,0,1,,,1,68,64,,
38142,note_off,,,,,0,0,1,,,1,62,64,,
38243,note_on,,,,,101,0,1,,,1,45,49,,
38265,note_off,,,,,22,0,1,,,1,52,64,,
38346,note_on,,,,,81,0,1,,,1,57,55,,
38457,note_off,,,,,111,0,1,,,1,57,64,,
38459,note_on,,,,,2,0,1,,,1,69,60,,
38463,note_on,,,,,4,0,1,,,1,60,39,,
38478,note_off,,,,,15,0,1,,,1,69,64,,
38491,note_off,,,,,13,0,1,,,1,60,64,,
38563,note_on,,,,,72,0,1,,,1,60,62,,
38563,note_on,,,,,0,0,1,,,1,69,82,,
38583,note_off,,,,,20,0,1,,,1,60,64,,
38587,note_off,,,,,4,0,1,,,1,69,64,,
38715,note_on,,,,,128,0,1,,,1,53,57,,
38716,note_on,,,,,1,0,1,,,1,41,58,,
38737,note_off,,,,,21,0,1,,,1,45,64,,
38829,note_on,,,,,92,0,1,,,1,63,68,,
38932,note_on,,,,,103,0,1,,,1,75,72,,
38938,note_on,,,,,6,0,1,,,1,72,71,,
38945,note_off,,,,,7,0,1,,,1,63,64,,
38954,note_off,,,,,9,0,1,,,1,75,64,,
38956,note_off,,,,,2,0,1,,,1,72,64,,
39035,note_on,,,,,79,0,1,,,1,72,91,,
39035,note_on,,,,,0,0,1,,,1,75,87,,
39101,note_off,,,,,66,0,1,,,1,75,64,,
39105,note_off,,,,,4,0,1,,,1,53,64,,
39109,note_off,,,,,4,0,1,,,1,72,64,,
39109,note_off,,,,,0,0,1,,,1,41,64,,
39142,note_on,,,,,33,0,1,,,1,53,79,,
39146,note_on,,,,,4,0,1,,,1,41,80,,
39243,note_on,,,,,97,0,1,,,1,63,95,,
39346,note_on,,,,,103,0,1,,,1,75,95,,
39347,note_on,,,,,1,0,1,,,1,71,85,,
39358,note_off,,,,,11,0,1,,,1,63,64,,
39362,note_off,,,,,4,0,1,,,1,71,64,,
39373,note_off,,,,,11,0,1,,,1,75,64,,
39453,note_on,,,,,80,0,1,,,1,75,97,,
39455,note_on,,,,,2,0,1,,,1,71,95,,
39498,note_off,,,,,43,0,1,,,1,75,64,,
39512,note_off,,,,,14,0,1,,,1,71,64,,
39514,note_off,,,,,2,0,1,,,1,41,64,,
39519,note_off,,,,,5,0,1,,,1,53,64,,
39559,note_on,,,,,40,0,1,,,1,53,103,,
39563,note_on,,,,,4,0,1,,,1,41,96,,
39666,note_on,,,,,103,0,1,,,1,63,107,,
39772,note_on,,,,,106,0,1,,,1,75,106,,
39773,note_on,,,,,1,0,1,,,1,69,103,,
39783,note_off,,,,,10,0,1,,,1,63,64,,
39792,note_off,,,,,9,0,1,,,1,69,64,,
39809,note_off,,,,,17,0,1,,,1,75,64,,
39880,note_on,,,,,71,0,1,,,1,69,105,,
39880,note_on,,,,,0,0,1,,,1,75,107,,
39906,note_off,,,,,26,0,1,,,1,69,64,,
39915,note_off,,,,,9,0,1,,,1,75,64,,
39924,note_off,,,,,9,0,1,,,1,41,64,,
39930,note_off,,,,,6,0,1,,,1,53,64,,
39992,note_on,,,,,62,0,1,,,1,52,97,,
39996,note_on,,,,,4,0,1,,,1,40,102,,
40098,note_on,,,,,102,0,1,,,1,64,97,,
40208,note_on,,,,,110,0,1,,,1,68,78,,
40213,note_off,,,,,5,0,1,,,1,64,64,,
40213,note_on,,,,,0,0,1,,,1,76,83,,
40225,note_off,,,,,12,0,1,,,1,68,64,,
40233,note_off,,,,,8,0,1,,,1,76,64,,
40319,note_on,,,,,86,0,1,,,1,76,79,,
40325,note_on,,,,,6,0,1,,,1,68,68,,
40335,note_off,,,,,10,0,1,,,1,76,64,,
40339,note_off,,,,,4,0,1,,,1,40,64,,
40344,note_off,,,,,5,0,1,,,1,68,64,,
40359,note_off,,,,,15,0,1,,,1,52,64,,
40465,note_on,,,,,106,0,1,,,1,53,52,,
40580,note_on,,,,,115,0,1,,,1,60,60,,
40695,note_on,,,,,115,0,1,,,1,69,54,,
40695,note_on,,,,,0,0,1,,,1,72,45,,
40698,note_off,,,,,3,0,1,,,1,60,64,,
40715,note_off,,,,,17,0,1,,,1,69,64,,
40721,note_off,,,,,6,0,1,,,1,72,64,,
40796,note_on,,,,,75,0,1,,,1,69,57,,
40796,note_on,,,,,0,0,1,,,1,72,60,,
40818,note_off,,,,,22,0,1,,,1,69,64,,
40820,note_off,,,,,2,0,1,,,1,72,64,,
40918,note_on,,,,,98,0,1,,,1,50,54,,
40945,note_off,,,,,27,0,1,,,1,53,64,,
41029,note_on,,,,,84,0,1,,,1,65,55,,
41125,note_off,,,,,96,0,1,,,1,65,64,,
41140,note_on,,,,,15,0,1,,,1,71,27,,
41147,note_on,,,,,7,0,1,,,1,69,23,,
41161,note_off,,,,,14,0,1,,,1,71,64,,
41170,note_off,,,,,9,0,1,,,1,69,64,,
41247,note_on,,,,,77,0,1,,,1,71,37,,
41263,note_on,,,,,16,0,1,,,1,69,22,,
41268,note_off,,,,,5,0,1,,,1,71,64,,
41284,note_off,,,,,16,0,1,,,1,69,64,,
41360,note_on,,,,,76,0,1,,,1,52,57,,
41377,note_off,,,,,17,0,1,,,1,50,64,,
41472,note_on,,,,,95,0,1,,,1,62,51,,
41564,note_on,,,,,92,0,1,,,1,71,37,,
41573,note_on,,,,,9,0,1,,,1,68,51,,
41584,note_off,,,,,11,0,1,,,1,71,64,,
41588,note_off,,,,,4,0,1,,,1,62,64,,
41595,note_off,,,,,7,0,1,,,1,68,64,,
41683,note_on,,,,,88,0,1,,,1,68,47,,
41690,note_on,,,,,7,0,1,,,1,71,37,,
41709,note_off,,,,,19,0,1,,,1,68,64,,
41710,note_off,,,,,1,0,1,,,1,71,64,,
41796,note_on,,,,,86,0,1,,,1,45,66,,
41818,note_off,,,,,22,0,1,,,1,52,64,,
41902,note_on,,,,,84,0,1,,,1,60,64,,
42014,note_off,,,,,112,0,1,,,1,60,64,,
42014,note_on,,,,,0,0,1,,,1,72,66,,
42025,note_on,,,,,11,0,1,,,1,69,39,,
42035,note_off,,,,,10,0,1,,,1,72,64,,
42049,note_off,,,,,14,0,1,,,1,69,64,,
42124,note_on,,,,,75,0,1,,,1,69,62,,
42132,note_on,,,,,8,0,1,,,1,72,61,,
42142,note_off,,,,,10,0,1,,,1,69,64,,
42151,note_off,,,,,9,0,1,,,1,72,64,,
42254,note_on,,,,,103,0,1,,,1,41,70,,
42269,note_off,,,,,15,0,1,,,1,45,64,,
42359,note_on,,,,,90,0,1,,,1,69,65,,
42463,note_on,,,,,104,0,1,,,1,81,83,,
42466,note_off,,,,,3,0,1,,,1,69,64,,
42468,note_on,,,,,2,0,1,,,1,72,77,,
42481,note_off,,,,,13,0,1,,,1,81,64,,
42485,note_off,,,,,4,0,1,,,1,72,64,,
42573,note_on,,,,,88,0,1,,,1,72,97,,
42573,note_on,,,,,0,0,1,,,1,81,94,,
42595,note_off,,,,,22,0,1,,,1,81,64,,
42607,note_off,,,,,12,0,1,,,1,72,64,,
42690,note_on,,,,,83,0,1,,,1,39,89,,
42713,note_off,,,,,23,0,1,,,1,41,64,,
42797,note_on,,,,,84,0,1,,,1,69,101,,
42903,note_on,,,,,106,0,1,,,1,71,86,,
42905,note_on,,,,,2,0,1,,,1,81,96,,
42910,note_off,,,,,5,0,1,,,1,69,64,,
42944,note_off,,,,,34,0,1,,,1,71,64,,
42947,note_off,,,,,3,0,1,,,1,81,64,,
43010,note_on,,,,,63,0,1,,,1,81,109,,
43010,note_on,,,,,0,0,1,,,1,71,92,,
43026,note_off,,,,,16,0,1,,,1,81,64,,
43033,note_off,,,,,7,0,1,,,1,71,64,,
43130,note_on,,,,,97,0,1,,,1,40,101,,
43151,note_off,,,,,21,0,1,,,1,39,64,,
43241,note_on,,,,,90,0,1,,,1,68,93,,
43315,note_off,,,,,74,0,1,,,1,68,64,,
43348,note_on,,,,,33,0,1,,,1,80,102,,
43355,note_on,,,,,7,0,1,,,1,71,72,,
43368,note_off,,,,,13,0,1,,,1,71,64,,
43388,note_off,,,,,20,0,1,,,1,80,64,,
43474,note_on,,,,,86,0,1,,,1,80,103,,
43476,note_on,,,,,2,0,1,,,1,71,80,,
43492,note_off,,,,,16,0,1,,,1,71,64,,
43511,note_off,,,,,19,0,1,,,1,80,64,,
43670,note_on,,,,,159,0,1,,,1,81,103,,
43676,note_on,,,,,6,0,1,,,1,33,66,,
43677,note_on,,,,,1,0,1,,,1,45,69,,
43680,note_on,,,,,3,0,1,,,1,69,75,,
43685,note_off,,,,,5,0,1,,,1,40,64,,
44075,control_change,,,,,390,0,1,,,1,,,64,127
44108,note_off,,,,,33,0,1,,,1,81,64,,
44137,note_off,,,,,29,0,1,,,1,69,64,,
44473,note_on,,,,,336,0,1,,,1,64,47,,
44523,control_change,,,,,50,0,1,,,1,,,64,0
44567,control_change,,,,,44,0,1,,,1,,,64,127
44589,note_on,,,,,22,0,1,,,1,66,62,,
44618,note_off,,,,,29,0,1,,,1,33,64,,
44646,note_off,,,,,28,0,1,,,1,45,64,,
44704,note_on,,,,,58,0,1,,,1,68,81,,
44707,note_off,,,,,3,0,1,,,1,64,64,,
44725,note_off,,,,,18,0,1,,,1,66,64,,
44739,note_off,,,,,14,0,1,,,1,68,64,,
44883,note_on,,,,,144,0,1,,,1,76,55,,
44884,note_on,,,,,1,0,1,,,1,61,41,,
44887,note_on,,,,,3,0,1,,,1,57,39,,
44893,note_on,,,,,6,0,1,,,1,69,44,,
44945,control_change,,,,,52,0,1,,,1,,,64,0
45041,control_change,,,,,96,0,1,,,1,,,64,127
45222,note_on,,,,,181,0,1,,,1,59,62,,
45222,note_on,,,,,0,0,1,,,1,68,73,,
45231,note_off,,,,,9,0,1,,,1,61,64,,
45233,note_off,,,,,2,0,1,,,1,76,64,,
45259,note_off,,,,,26,0,1,,,1,69,64,,
45314,note_off,,,,,55,0,1,,,1,68,64,,
45330,note_off,,,,,16,0,1,,,1,59,64,,
45351,note_on,,,,,21,0,1,,,1,61,59,,
45352,note_on,,,,,1,0,1,,,1,76,87,,
45353,note_on,,,,,1,0,1,,,1,69,81,,
45381,control_change,,,,,28,0,1,,,1,,,64,0
45464,control_change,,,,,83,0,1,,,1,,,64,127
45489,note_off,,,,,25,0,1,,,1,76,64,,
45565,note_on,,,,,76,0,1,,,1,76,92,,
45569,note_on,,,,,4,0,1,,,1,73,82,,
45575,note_on,,,,,6,0,1,,,1,64,66,,
45593,note_off,,,,,18,0,1,,,1,69,64,,
45614,note_off,,,,,21,0,1,,,1,57,64,,
45639,note_off,,,,,25,0,1,,,1,76,64,,
45643,note_off,,,,,4,0,1,,,1,73,64,,
45659,note_off,,,,,16,0,1,,,1,61,64,,
45674,note_off,,,,,15,0,1,,,1,64,64,,
45784,control_change,,,,,110,0,1,,,1,,,64,0
45787,note_on,,,,,3,0,1,,,1,71,59,,
45795,note_on,,,,,8,0,1,,,1,62,78,,
45797,note_on,,,,,2,0,1,,,1,57,72,,
45826,note_on,,,,,29,0,1,,,1,76,82,,
45841,control_change,,,,,15,0,1,,,1,,,64,127
45857,note_off,,,,,16,0,1,,,1,71,64,,
45860,note_on,,,,,3,0,1,,,1,78,88,,
45865,note_off,,,,,5,0,1,,,1,76,64,,
45895,note_on,,,,,30,0,1,,,1,76,99,,
45904,note_off,,,,,9,0,1,,,1,78,64,,
45927,note_on,,,,,23,0,1,,,1,78,95,,
45934,note_off,,,,,7,0,1,,,1,76,64,,
45957,note_on,,,,,23,0,1,,,1,76,73,,
45976,note_off,,,,,19,0,1,,,1,78,64,,
45995,note_on,,,,,19,0,1,,,1,75,90,,
45996,note_off,,,,,1,0,1,,,1,76,64,,
46022,note_on,,,,,26,0,1,,,1,76,106,,
46044,note_off,,,,,22,0,1,,,1,75,64,,
46078,note_on,,,,,34,0,1,,,1,78,97,,
46119,note_off,,,,,41,0,1,,,1,76,64,,
46185,note_on,,,,,66,0,1,,,1,80,99,,
46215,note_off,,,,,30,0,1,,,1,78,64,,
46265,note_off,,,,,50,0,1,,,1,80,64,,
46315,note_on,,,,,50,0,1,,,1,81,80,,
46321,note_on,,,,,6,0,1,,,1,69,57,,
46322,note_on,,,,,1,0,1,,,1,61,54,,
46335,note_off,,,,,13,0,1,,,1,62,64,,
46366,control_change,,,,,31,0,1,,,1,,,64,0
46482,control_change,,,,,116,0,1,,,1,,,64,127
46552,note_off,,,,,70,0,1,,,1,57,64,,
46554,note_off,,,,,2,0,1,,,1,69,64,,
46557,note_on,,,,,3,0,1,,,1,76,82,,
46560,note_off,,,,,3,0,1,,,1,81,64,,
46575,note_off,,,,,15,0,1,,,1,61,64,,
46589,note_off,,,,,14,0,1,,,1,76,64,,
46857,note_on,,,,,268,0,1,,,1,68,41,,
46860,note_on,,,,,3,0,1,,,1,76,62,,
46861,note_on,,,,,1,0,1,,,1,57,44,,
46870,note_on,,,,,9,0,1,,,1,59,40,,
46923,control_change,,,,,53,0,1,,,1,,,64,0
47020,control_change,,,,,97,0,1,,,1,,,64,127
47104,note_on,,,,,84,0,1,,,1,62,43,,
47110,note_on,,,,,6,0,1,,,1,71,49,,
47117,note_off,,,,,7,0,1,,,1,76,64,,
47134,note_off,,,,,17,0,1,,,1,68,64,,
47143,note_off,,,,,9,0,1,,,1,71,64,,
47172,note_off,,,,,29,0,1,,,1,57,64,,
47174,note_off,,,,,2,0,1,,,1,62,64,,
47176,note_off,,,,,2,0,1,,,1,59,64,,
47336,note_on,,,,,160,0,1,,,1,68,40,,
47339,note_on,,,,,3,0,1,,,1,76,58,,
47345,note_on,,,,,6,0,1,,,1,59,38,,
47347,note_on,,,,,2,0,1,,,1,57,40,,
47372,control_change,,,,,25,0,1,,,1,,,64,0
47436,control_change,,,,,64,0,1,,,1,,,64,127
47459,note_off,,,,,23,0,1,,,1,76,64,,
47502,note_off,,,,,43,0,1,,,1,68,64,,
47570,note_on,,,,,68,0,1,,,1,62,51,,
47571,note_on,,,,,1,0,1,,,1,76,75,,
47575,note_on,,,,,4,0,1,,,1,71,48,,
47590,control_change,,,,,15,0,1,,,1,,,64,0
47647,control_change,,,,,57,0,1,,,1,,,64,127
47653,note_off,,,,,6,0,1,,,1,71,64,,
47656,note_off,,,,,3,0,1,,,1,76,64,,
47665,note_off,,,,,9,0,1,,,1,59,64,,
47673,note_off,,,,,8,0,1,,,1,57,64,,
47703,note_off,,,,,30,0,1,,,1,62,64,,
47804,note_on,,,,,101,0,1,,,1,61,55,,
47816,note_on,,,,,12,0,1,,,1,76,68,,
47820,note_on,,,,,4,0,1,,,1,69,54,,
47820,note_on,,,,,0,0,1,,,1,57,28,,
47826,control_change,,,,,6,0,1,,,1,,,64,0
47927,note_on,,,,,101,0,1,,,1,75,73,,
47959,note_off,,,,,32,0,1,,,1,76,64,,
48040,note_on,,,,,81,0,1,,,1,76,101,,
48075,note_off,,,,,35,0,1,,,1,69,64,,
48077,note_off,,,,,2,0,1,,,1,75,64,,
48139,note_off,,,,,62,0,1,,,1,57,64,,
48149,note_on,,,,,10,0,1,,,1,78,90,,
48174,note_off,,,,,25,0,1,,,1,76,64,,
48176,note_off,,,,,2,0,1,,,1,61,64,,
48267,note_on,,,,,91,0,1,,,1,76,88,,
48302,note_off,,,,,35,0,1,,,1,78,64,,
48359,note_on,,,,,57,0,1,,,1,66,53,,
48371,note_off,,,,,12,0,1,,,1,76,64,,
48371,note_on,,,,,0,0,1,,,1,74,80,,
48476,note_on,,,,,105,0,1,,,1,73,81,,
48483,note_on,,,,,7,0,1,,,1,64,85,,
48488,note_off,,,,,5,0,1,,,1,66,64,,
48490,note_off,,,,,2,0,1,,,1,74,64,,
48583,note_on,,,,,93,0,1,,,1,62,79,,
48584,note_on,,,,,1,0,1,,,1,71,79,,
48610,note_off,,,,,26,0,1,,,1,64,64,,
48614,note_off,,,,,4,0,1,,,1,73,64,,
48737,note_on,,,,,123,0,1,,,1,61,57,,
48741,note_on,,,,,4,0,1,,,1,69,62,,
48742,note_on,,,,,1,0,1,,,1,57,40,,
48743,note_on,,,,,1,0,1,,,1,76,68,,
48744,note_off,,,,,1,0,1,,,1,71,64,,
48764,note_off,,,,,20,0,1,,,1,62,64,,
48883,control_change,,,,,119,0,1,,,1,,,64,127
49068,note_on,,,,,185,0,1,,,1,68,77,,
49074,note_on,,,,,6,0,1,,,1,59,68,,
49088,note_off,,,,,14,0,1,,,1,76,64,,
49098,note_off,,,,,10,0,1,,,1,61,64,,
49098,note_off,,,,,0,0,1,,,1,69,64,,
49194,note_on,,,,,96,0,1,,,1,61,62,,
49197,note_on,,,,,3,0,1,,,1,76,78,,
49200,note_off,,,,,3,0,1,,,1,59,64,,
49200,note_on,,,,,0,0,1,,,1,69,80,,
49202,note_off,,,,,2,0,1,,,1,68,64,,
49228,control_change,,,,,26,0,1,,,1,,,64,0
49330,control_change,,,,,102,0,1,,,1,,,64,127
49351,note_off,,,,,21,0,1,,,1,76,64,,
49428,note_on,,,,,77,0,1,,,1,76,60,,
49432,note_on,,,,,4,0,1,,,1,73,56,,
49433,note_on,,,,,1,0,1,,,1,64,51,,
49446,note_off,,,,,13,0,1,,,1,69,64,,
49484,note_off,,,,,38,0,1,,,1,57,64,,
49489,note_off,,,,,5,0,1,,,1,73,64,,
49494,note_off,,,,,5,0,1,,,1,76,64,,
49519,note_off,,,,,25,0,1,,,1,61,64,,
49529,note_off,,,,,10,0,1,,,1,64,64,,
49637,note_on,,,,,108,0,1,,,1,71,46,,
49659,note_on,,,,,22,0,1,,,1,62,64,,
49661,note_on,,,,,2,0,1,,,1,57,62,,
49664,control_change,,,,,3,0,1,,,1,,,64,0
49685,note_off,,,,,21,0,1,,,1,71,64,,
49685,note_on,,,,,0,0,1,,,1,76,86,,
49715,control_change,,,,,30,0,1,,,1,,,64,127
49721,note_on,,,,,6,0,1,,,1,78,89,,
49726,note_off,,,,,5,0,1,,,1,76,64,,
49753,note_on,,,,,27,0,1,,,1,76,100,,
49758,note_off,,,,,5,0,1,,,1,78,64,,
49785,note_on,,,,,27,0,1,,,1,78,92,,
49790,note_off,,,,,5,0,1,,,1,76,64,,
49818,note_on,,,,,28,0,1,,,1,76,106,,
49838,note_off,,,,,20,0,1,,,1,78,64,,
49851,note_on,,,,,13,0,1,,,1,75,92,,
49857,note_off,,,,,6,0,1,,,1,76,64,,
49875,note_on,,,,,18,0,1,,,1,76,81,,
49901,note_off,,,,,26,0,1,,,1,75,64,,
49949,note_on,,,,,48,0,1,,,1,78,102,,
49981,note_off,,,,,32,0,1,,,1,76,64,,
50061,note_on,,,,,80,0,1,,,1,80,101,,
50087,note_off,,,,,26,0,1,,,1,78,64,,
50153,note_off,,,,,66,0,1,,,1,80,64,,
50188,note_on,,,,,35,0,1,,,1,81,85,,
50193,note_on,,,,,5,0,1,,,1,61,49,,
50195,note_on,,,,,2,0,1,,,1,69,51,,
50210,note_off,,,,,15,0,1,,,1,62,64,,
50234,control_change,,,,,24,0,1,,,1,,,64,0
50368,control_change,,,,,134,0,1,,,1,,,64,127
50434,note_off,,,,,66,0,1,,,1,57,64,,
50434,note_on,,,,,0,0,1,,,1,76,78,,
50438,note_off,,,,,4,0,1,,,1,61,64,,
50438,note_off,,,,,0,0,1,,,1,81,64,,
50460,note_off,,,,,22,0,1,,,1,76,64,,
50482,note_off,,,,,22,0,1,,,1,69,64,,
50678,note_on,,,,,196,0,1,,,1,76,57,,
50679,note_on,,,,,1,0,1,,,1,68,30,,
50689,note_on,,,,,10,0,1,,,1,57,44,,
50691,note_on,,,,,2,0,1,,,1,59,42,,
50726,control_change,,,,,35,0,1,,,1,,,64,0
50815,control_change,,,,,89,0,1,,,1,,,64,127
50907,note_on,,,,,92,0,1,,,1,62,47,,
50908,note_on,,,,,1,0,1,,,1,71,53,,
50921,note_off,,,,,13,0,1,,,1,76,64,,
50930,note_off,,,,,9,0,1,,,1,68,64,,
50935,note_off,,,,,5,0,1,,,1,71,64,,
50961,note_off,,,,,26,0,1,,,1,59,64,,
50963,note_off,,,,,2,0,1,,,1,57,64,,
50967,note_off,,,,,4,0,1,,,1,62,64,,
51121,note_on,,,,,154,0,1,,,1,68,40,,
51127,note_on,,,,,6,0,1,,,1,76,63,,
51127,note_on,,,,,0,0,1,,,1,59,54,,
51133,note_on,,,,,6,0,1,,,1,57,43,,
51155,control_change,,,,,22,0,1,,,1,,,64,0
51238,control_change,,,,,83,0,1,,,1,,,64,127
51253,note_off,,,,,15,0,1,,,1,76,64,,
51292,note_off,,,,,39,0,1,,,1,68,64,,
51353,control_change,,,,,61,0,1,,,1,,,64,0
51363,note_on,,,,,10,0,1,,,1,62,50,,
51370,note_on,,,,,7,0,1,,,1,71,52,,
51372,note_on,,,,,2,0,1,,,1,76,72,,
51424,control_change,,,,,52,0,1,,,1,,,64,127
51465,note_off,,,,,41,0,1,,,1,59,64,,
51483,note_off,,,,,18,0,1,,,1,71,64,,
51484,note_off,,,,,1,0,1,,,1,57,64,,
51485,note_off,,,,,1,0,1,,,1,76,64,,
51531,note_off,,,,,46,0,1,,,1,62,64,,
51651,note_on,,,,,120,0,1,,,1,61,36,,
51654,control_change,,,,,3,0,1,,,1,,,64,0
51655,note_on,,,,,1,0,1,,,1,69,50,,
51656,note_on,,,,,1,0,1,,,1,57,41,,
51726,control_change,,,,,70,0,1,,,1,,,64,127
51790,note_off,,,,,64,0,1,,,1,69,64,,
51791,note_on,,,,,1,0,1,,,1,64,72,,
51913,note_on,,,,,122,0,1,,,1,66,75,,
51932,note_off,,,,,19,0,1,,,1,64,64,,
51936,control_change,,,,,4,0,1,,,1,,,64,0
51967,note_off,,,,,31,0,1,,,1,57,64,,
51986,note_off,,,,,19,0,1,,,1,61,64,,
52033,note_on,,,,,47,0,1,,,1,64,87,,
52048,note_off,,,,,15,0,1,,,1,66,64,,
52143,note_on,,,,,95,0,1,,,1,63,81,,
52203,note_off,,,,,60,0,1,,,1,64,64,,
52251,note_on,,,,,48,0,1,,,1,66,70,,
52285,note_off,,,,,34,0,1,,,1,63,64,,
52371,note_on,,,,,86,0,1,,,1,62,73,,
52469,control_change,,,,,98,0,1,,,1,,,64,127
52486,note_on,,,,,17,0,1,,,1,68,72,,
52493,note_off,,,,,7,0,1,,,1,62,64,,
52502,note_off,,,,,9,0,1,,,1,66,64,,
52620,note_on,,,,,118,0,1,,,1,61,67,,
52626,note_on,,,,,6,0,1,,,1,40,54,,
52642,control_change,,,,,16,0,1,,,1,,,64,0
52750,note_on,,,,,108,0,1,,,1,69,75,,
52763,control_change,,,,,13,0,1,,,1,,,64,127
52768,note_off,,,,,5,0,1,,,1,68,64,,
52794,note_off,,,,,26,0,1,,,1,61,64,,
52864,note_off,,,,,70,0,1,,,1,69,64,,
52864,note_on,,,,,0,0,1,,,1,59,76,,
52909,note_off,,,,,45,0,1,,,1,40,64,,
52978,note_on,,,,,69,0,1,,,1,68,81,,
52980,note_off,,,,,2,0,1,,,1,59,64,,
