tick,type,tempo,time,meta,track,control,value,channel,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,note,velocity
67687,note_on,,60,0,0,,,3,,,,,,,47,0
67687,note_on,,0,0,0,,,7,,,,,,,69,0
67687,note_on,,0,0,0,,,7,,,,,,,68,100
67687,note_on,,0,0,0,,,7,,,,,,,66,0
67687,note_on,,0,0,0,,,7,,,,,,,64,100
67687,note_on,,0,0,0,,,7,,,,,,,59,100
67687,note_on,,0,0,0,,,7,,,,,,,47,0
67687,note_on,,0,0,0,,,7,,,,,,,35,0
67747,note_on,,60,0,0,,,7,,,,,,,68,0
67747,note_on,,0,0,0,,,7,,,,,,,66,100
67747,note_on,,0,0,0,,,7,,,,,,,64,0
67747,note_on,,0,0,0,,,7,,,,,,,63,100
67807,note_on,,60,0,0,,,3,,,,,,,52,127
67807,note_on,,0,0,0,,,7,,,,,,,66,0
67807,note_on,,0,0,0,,,7,,,,,,,64,100
67807,note_on,,0,0,0,,,7,,,,,,,63,0
67807,note_on,,0,0,0,,,7,,,,,,,59,0
67807,note_on,,0,0,0,,,7,,,,,,,56,100
67807,note_on,,0,0,0,,,7,,,,,,,52,100
67807,note_on,,0,0,0,,,7,,,,,,,40,100
67867,note_on,,60,0,0,,,3,,,,,,,52,0
67867,note_on,,0,0,0,,,3,,,,,,,54,127
67882,note_on,,15,0,0,,,3,,,,,,,54,0
67897,note_on,,15,0,0,,,3,,,,,,,56,127
67912,note_on,,15,0,0,,,3,,,,,,,56,0
67927,note_on,,15,0,0,,,3,,,,,,,57,127
67927,note_on,,0,0,0,,,7,,,,,,,64,0
67927,note_on,,0,0,0,,,7,,,,,,,56,0
67927,note_on,,0,0,0,,,7,,,,,,,52,0
67927,note_on,,0,0,0,,,7,,,,,,,40,0
67942,note_on,,15,0,0,,,3,,,,,,,57,0
67957,note_on,,15,0,0,,,3,,,,,,,59,127
67972,note_on,,15,0,0,,,3,,,,,,,59,0
67987,note_on,,15,0,0,,,3,,,,,,,61,127
68002,note_on,,15,0,0,,,3,,,,,,,61,0
68017,note_on,,15,0,0,,,3,,,,,,,63,127
68032,note_on,,15,0,0,,,3,,,,,,,63,0
68047,note_on,,15,0,0,,,3,,,,,,,64,127
68107,note_on,,60,0,0,,,3,,,,,,,64,0
68107,note_on,,0,0,0,,,3,,,,,,,66,127
68122,note_on,,15,0,0,,,3,,,,,,,66,0
68137,note_on,,15,0,0,,,3,,,,,,,68,127
68152,note_on,,15,0,0,,,3,,,,,,,68,0
68167,note_on,,15,0,0,,,3,,,,,,,69,127
68182,note_on,,15,0,0,,,3,,,,,,,69,0
68197,note_on,,15,0,0,,,3,,,,,,,71,127
68212,note_on,,15,0,0,,,3,,,,,,,71,0
68227,note_on,,15,0,0,,,3,,,,,,,73,127
68242,note_on,,15,0,0,,,3,,,,,,,73,0
68257,note_on,,15,0,0,,,3,,,,,,,75,127
68272,note_on,,15,0,0,,,3,,,,,,,75,0
68287,note_on,,15,0,0,,,3,,,,,,,76,127
68287,note_on,,0,0,0,,,7,,,,,,,62,100
68287,note_on,,0,0,0,,,7,,,,,,,59,100
68287,note_on,,0,0,0,,,7,,,,,,,52,100
68287,note_on,,0,0,0,,,7,,,,,,,56,100
68287,note_on,,0,0,0,,,7,,,,,,,44,100
68317,note_on,,30,0,0,,,3,,,,,,,76,0
68317,note_on,,0,0,0,,,3,,,,,,,78,127
68347,note_on,,30,0,0,,,3,,,,,,,78,0
68347,note_on,,0,0,0,,,3,,,,,,,80,127
68377,note_on,,30,0,0,,,3,,,,,,,80,0
68377,note_on,,0,0,0,,,3,,,,,,,81,127
68407,note_on,,30,0,0,,,3,,,,,,,81,0
68407,note_on,,0,0,0,,,3,,,,,,,83,127
68437,note_on,,30,0,0,,,3,,,,,,,83,0
68437,note_on,,0,0,0,,,3,,,,,,,85,127
68467,note_on,,30,0,0,,,3,,,,,,,85,0
68467,note_on,,0,0,0,,,3,,,,,,,86,127
68497,note_on,,30,0,0,,,3,,,,,,,86,0
68497,note_on,,0,0,0,,,3,,,,,,,85,127
68527,note_on,,30,0,0,,,3,,,,,,,85,0
68527,note_on,,0,0,0,,,3,,,,,,,83,127
68557,note_on,,30,0,0,,,3,,,,,,,83,0
68557,note_on,,0,0,0,,,3,,,,,,,81,127
68587,note_on,,30,0,0,,,3,,,,,,,81,0
68587,note_on,,0,0,0,,,3,,,,,,,80,127
68617,note_on,,30,0,0,,,3,,,,,,,80,0
68617,note_on,,0,0,0,,,3,,,,,,,78,127
68647,note_on,,30,0,0,,,3,,,,,,,78,0
68647,note_on,,0,0,0,,,3,,,,,,,76,127
68677,note_on,,30,0,0,,,3,,,,,,,76,0
68677,note_on,,0,0,0,,,3,,,,,,,75,127
68707,note_on,,30,0,0,,,3,,,,,,,75,0
68707,note_on,,0,0,0,,,3,,,,,,,76,127
68737,note_on,,30,0,0,,,3,,,,,,,76,0
68737,note_on,,0,0,0,,,3,,,,,,,74,127
68767,note_on,,30,0,0,,,3,,,,,,,74,0
68767,note_on,,0,0,0,,,3,,,,,,,73,127
68767,note_on,,0,0,0,,,7,,,,,,,62,0
68767,note_on,,0,0,0,,,7,,,,,,,61,100
68767,note_on,,0,0,0,,,7,,,,,,,59,0
68767,note_on,,0,0,0,,,7,,,,,,,57,100
68767,note_on,,0,0,0,,,7,,,,,,,56,0
68767,note_on,,0,0,0,,,7,,,,,,,44,0
68767,note_on,,0,0,0,,,7,,,,,,,45,100
68797,note_on,,30,0,0,,,3,,,,,,,73,0
68797,note_on,,0,0,0,,,3,,,,,,,76,127
68827,note_on,,30,0,0,,,3,,,,,,,76,0
68827,note_on,,0,0,0,,,3,,,,,,,73,127
68827,note_on,,0,0,0,,,7,,,,,,,52,0
68827,note_on,,0,0,0,,,7,,,,,,,64,100
68827,note_on,,0,0,0,,,7,,,,,,,45,0
68857,note_on,,30,0,0,,,3,,,,,,,73,0
68857,note_on,,0,0,0,,,3,,,,,,,69,127
68857,note_on,,0,0,0,,,7,,,,,,,64,0
68887,note_on,,30,0,0,,,3,,,,,,,69,0
68887,note_on,,0,0,0,,,3,,,,,,,68,127
68887,note_on,,0,0,0,,,7,,,,,,,61,0
68887,note_on,,0,0,0,,,7,,,,,,,57,0
68887,note_on,,0,0,0,,,7,,,,,,,64,100
68887,note_on,,0,0,0,,,7,,,,,,,52,100
68917,note_on,,30,0,0,,,3,,,,,,,68,0
68917,note_on,,0,0,0,,,3,,,,,,,71,127
68947,note_on,,30,0,0,,,3,,,,,,,71,0
68947,note_on,,0,0,0,,,3,,,,,,,68,127
68947,note_on,,0,0,0,,,7,,,,,,,74,100
68947,note_on,,0,0,0,,,7,,,,,,,71,100
68947,note_on,,0,0,0,,,7,,,,,,,52,0
68957,note_on,,10,0,0,,,7,,,,,,,74,0
68957,note_on,,0,0,0,,,7,,,,,,,76,100
68957,note_on,,0,0,0,,,7,,,,,,,71,0
68957,note_on,,0,0,0,,,7,,,,,,,73,100
68967,note_on,,10,0,0,,,7,,,,,,,76,0
68967,note_on,,0,0,0,,,7,,,,,,,74,100
68967,note_on,,0,0,0,,,7,,,,,,,73,0
68967,note_on,,0,0,0,,,7,,,,,,,71,100
68977,note_on,,10,0,0,,,3,,,,,,,68,0
68977,note_on,,0,0,0,,,3,,,,,,,64,127
68977,note_on,,0,0,0,,,7,,,,,,,74,0
68977,note_on,,0,0,0,,,7,,,,,,,73,100
68977,note_on,,0,0,0,,,7,,,,,,,71,0
68977,note_on,,0,0,0,,,7,,,,,,,69,100
68992,note_on,,15,0,0,,,7,,,,,,,73,0
68992,note_on,,0,0,0,,,7,,,,,,,74,100
68992,note_on,,0,0,0,,,7,,,,,,,69,0
68992,note_on,,0,0,0,,,7,,,,,,,71,100
69007,note_on,,15,0,0,,,3,,,,,,,64,0
69007,note_on,,0,0,0,,,3,,,,,,,73,127
69007,note_on,,0,0,0,,,7,,,,,,,74,0
69007,note_on,,0,0,0,,,7,,,,,,,73,100
69007,note_on,,0,0,0,,,7,,,,,,,71,0
69007,note_on,,0,0,0,,,7,,,,,,,69,100
69007,note_on,,0,0,0,,,7,,,,,,,57,100
69007,note_on,,0,0,0,,,7,,,,,,,45,100
69037,note_on,,30,0,0,,,3,,,,,,,73,0
69037,note_on,,0,0,0,,,3,,,,,,,76,127
69037,note_on,,0,0,0,,,7,,,,,,,73,0
69037,note_on,,0,0,0,,,7,,,,,,,69,0
69067,note_on,,30,0,0,,,3,,,,,,,76,0
69067,note_on,,0,0,0,,,3,,,,,,,73,127
69067,note_on,,0,0,0,,,7,,,,,,,73,100
69067,note_on,,0,0,0,,,7,,,,,,,69,100
69067,note_on,,0,0,0,,,7,,,,,,,57,0
69067,note_on,,0,0,0,,,7,,,,,,,45,0
69097,note_on,,30,0,0,,,3,,,,,,,73,0
69097,note_on,,0,0,0,,,3,,,,,,,69,127
69097,note_on,,0,0,0,,,7,,,,,,,73,0
69097,note_on,,0,0,0,,,7,,,,,,,69,0
69127,note_on,,30,0,0,,,3,,,,,,,69,0
69127,note_on,,0,0,0,,,3,,,,,,,68,127
69127,note_on,,0,0,0,,,7,,,,,,,74,100
69127,note_on,,0,0,0,,,7,,,,,,,71,100
69127,note_on,,0,0,0,,,7,,,,,,,52,100
69157,note_on,,30,0,0,,,3,,,,,,,68,0
69157,note_on,,0,0,0,,,3,,,,,,,71,127
69157,note_on,,0,0,0,,,7,,,,,,,74,0
69157,note_on,,0,0,0,,,7,,,,,,,71,0
69187,note_on,,30,0,0,,,3,,,,,,,71,0
69187,note_on,,0,0,0,,,3,,,,,,,68,127
69187,note_on,,0,0,0,,,7,,,,,,,74,100
69187,note_on,,0,0,0,,,7,,,,,,,71,100
69187,note_on,,0,0,0,,,7,,,,,,,52,0
69217,note_on,,30,0,0,,,3,,,,,,,68,0
69217,note_on,,0,0,0,,,3,,,,,,,64,127
69217,note_on,,0,0,0,,,7,,,,,,,74,0
69217,note_on,,0,0,0,,,7,,,,,,,71,0
69247,note_on,,30,0,0,,,3,,,,,,,64,0
69247,note_on,,0,0,0,,,3,,,,,,,61,127
69247,note_on,,0,0,0,,,7,,,,,,,73,100
69247,note_on,,0,0,0,,,7,,,,,,,69,100
69247,note_on,,0,0,0,,,7,,,,,,,57,100
69247,note_on,,0,0,0,,,7,,,,,,,45,100
69277,note_on,,30,0,0,,,3,,,,,,,61,0
69277,note_on,,0,0,0,,,3,,,,,,,64,127
69307,note_on,,30,0,0,,,3,,,,,,,64,0
69307,note_on,,0,0,0,,,3,,,,,,,61,127
69307,note_on,,0,0,0,,,7,,,,,,,64,0
69307,note_on,,0,0,0,,,7,,,,,,,52,100
69307,note_on,,0,0,0,,,7,,,,,,,57,0
69307,note_on,,0,0,0,,,7,,,,,,,45,0
69337,note_on,,30,0,0,,,3,,,,,,,61,0
69337,note_on,,0,0,0,,,3,,,,,,,57,127
69337,note_on,,0,0,0,,,7,,,,,,,52,0
69367,note_on,,30,0,0,,,3,,,,,,,57,0
69367,note_on,,0,0,0,,,3,,,,,,,56,127
69367,note_on,,0,0,0,,,7,,,,,,,73,0
69367,note_on,,0,0,0,,,7,,,,,,,69,0
69367,note_on,,0,0,0,,,7,,,,,,,52,100
69367,note_on,,0,0,0,,,7,,,,,,,40,100
69397,note_on,,30,0,0,,,3,,,,,,,56,0
69397,note_on,,0,0,0,,,3,,,,,,,59,127
69427,note_on,,30,0,0,,,3,,,,,,,59,0
69427,note_on,,0,0,0,,,3,,,,,,,56,127
69427,note_on,,0,0,0,,,7,,,,,,,62,100
69427,note_on,,0,0,0,,,7,,,,,,,59,100
69427,note_on,,0,0,0,,,7,,,,,,,40,0
69437,note_on,,10,0,0,,,7,,,,,,,62,0
69437,note_on,,0,0,0,,,7,,,,,,,64,100
69437,note_on,,0,0,0,,,7,,,,,,,59,0
69437,note_on,,0,0,0,,,7,,,,,,,61,100
69447,note_on,,10,0,0,,,7,,,,,,,64,0
69447,note_on,,0,0,0,,,7,,,,,,,62,100
69447,note_on,,0,0,0,,,7,,,,,,,61,0
69447,note_on,,0,0,0,,,7,,,,,,,71,100
69457,note_on,,10,0,0,,,3,,,,,,,56,0
69457,note_on,,0,0,0,,,3,,,,,,,52,127
69457,note_on,,0,0,0,,,7,,,,,,,62,0
69457,note_on,,0,0,0,,,7,,,,,,,61,100
69457,note_on,,0,0,0,,,7,,,,,,,71,0
69457,note_on,,0,0,0,,,7,,,,,,,57,100
69472,note_on,,15,0,0,,,7,,,,,,,61,0
69472,note_on,,0,0,0,,,7,,,,,,,62,100
69472,note_on,,0,0,0,,,7,,,,,,,57,0
69472,note_on,,0,0,0,,,7,,,,,,,59,100
69487,note_on,,15,0,0,,,3,,,,,,,52,0
69487,note_on,,0,0,0,,,3,,,,,,,61,127
69487,note_on,,0,0,0,,,7,,,,,,,62,0
69487,note_on,,0,0,0,,,7,,,,,,,61,100
69487,note_on,,0,0,0,,,7,,,,,,,59,0
69487,note_on,,0,0,0,,,7,,,,,,,57,100
69487,note_on,,0,0,0,,,7,,,,,,,45,100
69517,note_on,,30,0,0,,,3,,,,,,,61,0
69517,note_on,,0,0,0,,,3,,,,,,,64,127
69517,note_on,,0,0,0,,,7,,,,,,,61,0
69547,note_on,,30,0,0,,,3,,,,,,,64,0
69547,note_on,,0,0,0,,,3,,,,,,,61,127
69547,note_on,,0,0,0,,,7,,,,,,,61,100
69547,note_on,,0,0,0,,,7,,,,,,,45,0
69577,note_on,,30,0,0,,,3,,,,,,,61,0
69577,note_on,,0,0,0,,,3,,,,,,,57,127
69577,note_on,,0,0,0,,,7,,,,,,,61,0
69577,note_on,,0,0,0,,,7,,,,,,,57,0
69607,note_on,,30,0,0,,,3,,,,,,,57,0
69607,note_on,,0,0,0,,,3,,,,,,,56,127
69607,note_on,,0,0,0,,,7,,,,,,,62,100
69607,note_on,,0,0,0,,,7,,,,,,,59,100
69607,note_on,,0,0,0,,,7,,,,,,,40,100
69637,note_on,,30,0,0,,,3,,,,,,,56,0
69637,note_on,,0,0,0,,,3,,,,,,,59,127
69637,note_on,,0,0,0,,,7,,,,,,,62,0
69637,note_on,,0,0,0,,,7,,,,,,,59,0
69667,note_on,,30,0,0,,,3,,,,,,,59,0
69667,note_on,,0,0,0,,,3,,,,,,,56,127
69667,note_on,,0,0,0,,,7,,,,,,,62,100
69667,note_on,,0,0,0,,,7,,,,,,,59,100
69667,note_on,,0,0,0,,,7,,,,,,,40,0
69697,note_on,,30,0,0,,,3,,,,,,,56,0
69697,note_on,,0,0,0,,,3,,,,,,,52,127
69697,note_on,,0,0,0,,,7,,,,,,,62,0
69697,note_on,,0,0,0,,,7,,,,,,,59,0
69727,note_on,,30,0,0,,,3,,,,,,,52,0
69727,note_on,,0,0,0,,,3,,,,,,,57,127
69727,note_on,,0,0,0,,,7,,,,,,,61,100
69727,note_on,,0,0,0,,,7,,,,,,,57,100
69727,note_on,,0,0,0,,,7,,,,,,,45,100
69757,note_on,,30,0,0,,,3,,,,,,,57,0
69757,note_on,,0,0,0,,,3,,,,,,,45,127
69787,note_on,,30,0,0,,,3,,,,,,,45,0
69787,note_on,,0,0,0,,,3,,,,,,,49,127
69817,note_on,,30,0,0,,,3,,,,,,,49,0
69817,note_on,,0,0,0,,,3,,,,,,,52,127
69847,note_on,,30,0,0,,,3,,,,,,,52,0
69847,note_on,,0,0,0,,,3,,,,,,,57,127
69847,note_on,,0,0,0,,,7,,,,,,,61,0
69847,note_on,,0,0,0,,,7,,,,,,,52,0
69847,note_on,,0,0,0,,,7,,,,,,,57,0
69847,note_on,,0,0,0,,,7,,,,,,,45,0
69877,note_on,,30,0,0,,,3,,,,,,,57,0
69877,note_on,,0,0,0,,,3,,,,,,,61,127
69907,note_on,,30,0,0,,,3,,,,,,,61,0
69907,note_on,,0,0,0,,,3,,,,,,,64,127
69937,note_on,,30,0,0,,,3,,,,,,,64,0
69937,note_on,,0,0,0,,,3,,,,,,,69,127
69967,note_on,,30,0,0,,,3,,,,,,,69,0
69967,note_on,,0,0,0,,,3,,,,,,,73,127
70027,note_on,,60,0,0,,,7,,,,,,,64,100
70027,note_on,,0,0,0,,,7,,,,,,,61,100
70027,note_on,,0,0,0,,,7,,,,,,,57,100
70027,note_on,,0,0,0,,,7,,,,,,,45,100
70087,note_on,,60,0,0,,,3,,,,,,,73,0
70087,note_on,,0,0,0,,,7,,,,,,,64,0
70087,note_on,,0,0,0,,,7,,,,,,,64,100
70087,note_on,,0,0,0,,,7,,,,,,,61,0
70087,note_on,,0,0,0,,,7,,,,,,,61,100
70087,note_on,,0,0,0,,,7,,,,,,,45,0
70087,note_on,,0,0,0,,,7,,,,,,,45,100
70147,note_on,,60,0,0,,,7,,,,,,,64,0
70147,note_on,,0,0,0,,,7,,,,,,,64,100
70147,note_on,,0,0,0,,,7,,,,,,,61,0
70147,note_on,,0,0,0,,,7,,,,,,,61,100
70147,note_on,,0,0,0,,,7,,,,,,,45,0
70147,note_on,,0,0,0,,,7,,,,,,,45,100
70207,note_on,,60,0,0,,,3,,,,,,,45,127
70207,note_on,,0,0,0,,,7,,,,,,,64,0
70207,note_on,,0,0,0,,,7,,,,,,,66,100
70207,note_on,,0,0,0,,,7,,,,,,,61,0
70207,note_on,,0,0,0,,,7,,,,,,,60,100
70207,note_on,,0,0,0,,,7,,,,,,,63,100
70207,note_on,,0,0,0,,,7,,,,,,,57,0
70207,note_on,,0,0,0,,,7,,,,,,,57,100
70207,note_on,,0,0,0,,,7,,,,,,,45,0
70207,note_on,,0,0,0,,,7,,,,,,,45,100
70237,note_on,,30,0,0,,,3,,,,,,,45,0
70237,note_on,,0,0,0,,,3,,,,,,,51,127
70267,note_on,,30,0,0,,,3,,,,,,,51,0
70267,note_on,,0,0,0,,,3,,,,,,,54,127
70297,note_on,,30,0,0,,,3,,,,,,,54,0
70297,note_on,,0,0,0,,,3,,,,,,,57,127
70327,note_on,,30,0,0,,,3,,,,,,,57,0
70327,note_on,,0,0,0,,,3,,,,,,,63,127
70327,note_on,,0,0,0,,,7,,,,,,,66,0
70327,note_on,,0,0,0,,,7,,,,,,,60,0
70327,note_on,,0,0,0,,,7,,,,,,,63,0
70327,note_on,,0,0,0,,,7,,,,,,,57,0
70327,note_on,,0,0,0,,,7,,,,,,,45,0
70357,note_on,,30,0,0,,,3,,,,,,,63,0
70357,note_on,,0,0,0,,,3,,,,,,,66,127
70387,note_on,,30,0,0,,,3,,,,,,,66,0
70387,note_on,,0,0,0,,,3,,,,,,,69,127
70417,note_on,,30,0,0,,,3,,,,,,,69,0
70417,note_on,,0,0,0,,,3,,,,,,,72,127
70447,note_on,,30,0,0,,,3,,,,,,,72,0
70447,note_on,,0,0,0,,,3,,,,,,,75,127
70507,note_on,,60,0,0,,,7,,,,,,,66,100
70507,note_on,,0,0,0,,,7,,,,,,,60,100
70507,note_on,,0,0,0,,,7,,,,,,,63,100
70507,note_on,,0,0,0,,,7,,,,,,,57,100
70507,note_on,,0,0,0,,,7,,,,,,,45,100
70567,note_on,,60,0,0,,,3,,,,,,,75,0
70567,note_on,,0,0,0,,,7,,,,,,,66,0
70567,note_on,,0,0,0,,,7,,,,,,,66,100
70567,note_on,,0,0,0,,,7,,,,,,,60,0
70567,note_on,,0,0,0,,,7,,,,,,,60,100
70567,note_on,,0,0,0,,,7,,,,,,,63,0
70567,note_on,,0,0,0,,,7,,,,,,,63,100
70567,note_on,,0,0,0,,,7,,,,,,,57,0
70567,note_on,,0,0,0,,,7,,,,,,,57,100
70567,note_on,,0,0,0,,,7,,,,,,,45,0
70567,note_on,,0,0,0,,,7,,,,,,,45,100
70627,note_on,,60,0,0,,,7,,,,,,,66,0
70627,note_on,,0,0,0,,,7,,,,,,,66,100
70627,note_on,,0,0,0,,,7,,,,,,,60,0
70627,note_on,,0,0,0,,,7,,,,,,,60,100
70627,note_on,,0,0,0,,,7,,,,,,,63,0
70627,note_on,,0,0,0,,,7,,,,,,,63,100
70627,note_on,,0,0,0,,,7,,,,,,,57,0
70627,note_on,,0,0,0,,,7,,,,,,,57,100
70627,note_on,,0,0,0,,,7,,,,,,,45,0
70627,note_on,,0,0,0,,,7,,,,,,,45,100
70687,note_on,,60,0,0,,,3,,,,,,,46,127
70687,note_on,,0,0,0,,,7,,,,,,,66,0
70687,note_on,,0,0,0,,,7,,,,,,,67,100
70687,note_on,,0,0,0,,,7,,,,,,,60,0
70687,note_on,,0,0,0,,,7,,,,,,,61,100
70687,note_on,,0,0,0,,,7,,,,,,,63,0
70687,note_on,,0,0,0,,,7,,,,,,,64,100
70687,note_on,,0,0,0,,,7,,,,,,,57,0
70687,note_on,,0,0,0,,,7,,,,,,,58,100
70687,note_on,,0,0,0,,,7,,,,,,,45,0
70687,note_on,,0,0,0,,,7,,,,,,,46,100
70717,note_on,,30,0,0,,,3,,,,,,,46,0
70717,note_on,,0,0,0,,,3,,,,,,,49,127
70747,note_on,,30,0,0,,,3,,,,,,,49,0
70747,note_on,,0,0,0,,,3,,,,,,,52,127
70777,note_on,,30,0,0,,,3,,,,,,,52,0
70777,note_on,,0,0,0,,,3,,,,,,,58,127
70807,note_on,,30,0,0,,,3,,,,,,,58,0
70807,note_on,,0,0,0,,,3,,,,,,,61,127
70807,note_on,,0,0,0,,,7,,,,,,,67,0
70807,note_on,,0,0,0,,,7,,,,,,,61,0
70807,note_on,,0,0,0,,,7,,,,,,,64,0
70807,note_on,,0,0,0,,,7,,,,,,,58,0
70807,note_on,,0,0,0,,,7,,,,,,,46,0
70837,note_on,,30,0,0,,,3,,,,,,,61,0
70837,note_on,,0,0,0,,,3,,,,,,,64,127
70867,note_on,,30,0,0,,,3,,,,,,,64,0
70867,note_on,,0,0,0,,,3,,,,,,,70,127
70897,note_on,,30,0,0,,,3,,,,,,,70,0
70897,note_on,,0,0,0,,,3,,,,,,,73,127
70927,note_on,,30,0,0,,,3,,,,,,,73,0
70927,note_on,,0,0,0,,,3,,,,,,,76,127
70987,note_on,,60,0,0,,,7,,,,,,,67,100
70987,note_on,,0,0,0,,,7,,,,,,,61,100
70987,note_on,,0,0,0,,,7,,,,,,,64,100
70987,note_on,,0,0,0,,,7,,,,,,,58,100
70987,note_on,,0,0,0,,,7,,,,,,,46,100
71047,note_on,,60,0,0,,,3,,,,,,,76,0
71047,note_on,,0,0,0,,,7,,,,,,,67,0
71047,note_on,,0,0,0,,,7,,,,,,,67,100
71047,note_on,,0,0,0,,,7,,,,,,,61,0
71047,note_on,,0,0,0,,,7,,,,,,,61,100
71047,note_on,,0,0,0,,,7,,,,,,,64,0
71047,note_on,,0,0,0,,,7,,,,,,,64,100
71047,note_on,,0,0,0,,,7,,,,,,,58,0
71047,note_on,,0,0,0,,,7,,,,,,,58,100
71047,note_on,,0,0,0,,,7,,,,,,,46,0
71047,note_on,,0,0,0,,,7,,,,,,,46,100
71107,note_on,,60,0,0,,,7,,,,,,,67,0
71107,note_on,,0,0,0,,,7,,,,,,,67,100
71107,note_on,,0,0,0,,,7,,,,,,,61,0
71107,note_on,,0,0,0,,,7,,,,,,,61,100
71107,note_on,,0,0,0,,,7,,,,,,,64,0
71107,note_on,,0,0,0,,,7,,,,,,,64,100
71107,note_on,,0,0,0,,,7,,,,,,,58,0
71107,note_on,,0,0,0,,,7,,,,,,,58,100
71107,note_on,,0,0,0,,,7,,,,,,,46,0
71107,note_on,,0,0,0,,,7,,,,,,,46,100
71167,note_on,,60,0,0,,,3,,,,,,,47,127
71167,note_on,,0,0,0,,,7,,,,,,,67,0
71167,note_on,,0,0,0,,,7,,,,,,,68,100
71167,note_on,,0,0,0,,,7,,,,,,,61,0
71167,note_on,,0,0,0,,,7,,,,,,,59,100
71167,note_on,,0,0,0,,,7,,,,,,,64,0
71167,note_on,,0,0,0,,,7,,,,,,,64,100
71167,note_on,,0,0,0,,,7,,,,,,,58,0
71167,note_on,,0,0,0,,,7,,,,,,,46,0
71167,note_on,,0,0,0,,,7,,,,,,,47,100
71197,note_on,,30,0,0,,,3,,,,,,,47,0
71197,note_on,,0,0,0,,,3,,,,,,,52,127
71227,note_on,,30,0,0,,,3,,,,,,,52,0
71227,note_on,,0,0,0,,,3,,,,,,,51,127
71257,note_on,,30,0,0,,,3,,,,,,,51,0
71257,note_on,,0,0,0,,,3,,,,,,,54,127
71287,note_on,,30,0,0,,,3,,,,,,,54,0
71287,note_on,,0,0,0,,,3,,,,,,,52,127
71287,note_on,,0,0,0,,,7,,,,,,,68,0
71287,note_on,,0,0,0,,,7,,,,,,,64,0
71287,note_on,,0,0,0,,,7,,,,,,,59,0
71287,note_on,,0,0,0,,,7,,,,,,,47,0
71317,note_on,,30,0,0,,,3,,,,,,,52,0
71317,note_on,,0,0,0,,,3,,,,,,,56,127
71347,note_on,,30,0,0,,,3,,,,,,,56,0
71347,note_on,,0,0,0,,,3,,,,,,,54,127
71377,note_on,,30,0,0,,,3,,,,,,,54,0
71377,note_on,,0,0,0,,,3,,,,,,,57,127
71407,note_on,,30,0,0,,,3,,,,,,,57,0
71407,note_on,,0,0,0,,,3,,,,,,,56,127
71437,note_on,,30,0,0,,,3,,,,,,,56,0
71437,note_on,,0,0,0,,,3,,,,,,,59,127
71467,note_on,,30,0,0,,,3,,,,,,,59,0
71467,note_on,,0,0,0,,,3,,,,,,,57,127
71497,note_on,,30,0,0,,,3,,,,,,,57,0
71497,note_on,,0,0,0,,,3,,,,,,,61,127
71527,note_on,,30,0,0,,,3,,,,,,,61,0
71527,note_on,,0,0,0,,,3,,,,,,,59,127
71557,note_on,,30,0,0,,,3,,,,,,,59,0
71557,note_on,,0,0,0,,,3,,,,,,,64,127
71587,note_on,,30,0,0,,,3,,,,,,,64,0
71587,note_on,,0,0,0,,,3,,,,,,,63,127
71587,note_on,,0,0,0,,,7,,,,,,,63,100
71587,note_on,,0,0,0,,,7,,,,,,,59,100
71617,note_on,,30,0,0,,,3,,,,,,,63,0
71617,note_on,,0,0,0,,,3,,,,,,,66,127
71617,note_on,,0,0,0,,,7,,,,,,,63,0
71617,note_on,,0,0,0,,,7,,,,,,,59,0
71647,note_on,,30,0,0,,,3,,,,,,,66,0
71647,note_on,,0,0,0,,,3,,,,,,,64,127
71647,note_on,,0,0,0,,,7,,,,,,,64,100
71647,note_on,,0,0,0,,,7,,,,,,,56,100
71677,note_on,,30,0,0,,,3,,,,,,,64,0
71677,note_on,,0,0,0,,,3,,,,,,,68,127
71677,note_on,,0,0,0,,,7,,,,,,,64,0
71677,note_on,,0,0,0,,,7,,,,,,,56,0
71707,note_on,,30,0,0,,,3,,,,,,,68,0
71707,note_on,,0,0,0,,,3,,,,,,,66,127
71707,note_on,,0,0,0,,,7,,,,,,,66,100
71707,note_on,,0,0,0,,,7,,,,,,,63,100
71737,note_on,,30,0,0,,,3,,,,,,,66,0
71737,note_on,,0,0,0,,,3,,,,,,,69,127
71737,note_on,,0,0,0,,,7,,,,,,,66,0
71737,note_on,,0,0,0,,,7,,,,,,,63,0
71767,note_on,,30,0,0,,,3,,,,,,,69,0
71767,note_on,,0,0,0,,,3,,,,,,,68,127
71767,note_on,,0,0,0,,,7,,,,,,,68,100
71767,note_on,,0,0,0,,,7,,,,,,,64,100
71797,note_on,,30,0,0,,,3,,,,,,,68,0
71797,note_on,,0,0,0,,,3,,,,,,,71,127
71797,note_on,,0,0,0,,,7,,,,,,,68,0
71797,note_on,,0,0,0,,,7,,,,,,,64,0
71827,note_on,,30,0,0,,,3,,,,,,,71,0
71827,note_on,,0,0,0,,,3,,,,,,,69,127
71827,note_on,,0,0,0,,,7,,,,,,,69,100
71827,note_on,,0,0,0,,,7,,,,,,,66,100
71857,note_on,,30,0,0,,,3,,,,,,,69,0
71857,note_on,,0,0,0,,,3,,,,,,,73,127
71857,note_on,,0,0,0,,,7,,,,,,,69,0
