tick,type,tempo,time,meta,track,control,value,channel,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,note,velocity
8467,note_on,,0,0,0,,,7,,,,,,,67,100
8527,note_on,,60,0,0,,,3,,,,,,,74,0
8527,note_on,,0,0,0,,,7,,,,,,,62,0
8527,note_on,,0,0,0,,,7,,,,,,,71,0
8527,note_on,,0,0,0,,,7,,,,,,,69,100
8527,note_on,,0,0,0,,,7,,,,,,,67,0
8527,note_on,,0,0,0,,,7,,,,,,,66,100
8527,note_on,,0,0,0,,,7,,,,,,,50,0
8587,note_on,,60,0,0,,,7,,,,,,,69,0
8587,note_on,,0,0,0,,,7,,,,,,,67,100
8587,note_on,,0,0,0,,,7,,,,,,,66,0
8587,note_on,,0,0,0,,,7,,,,,,,64,100
8647,note_on,,60,0,0,,,7,,,,,,,67,0
8647,note_on,,0,0,0,,,7,,,,,,,66,100
8647,note_on,,0,0,0,,,7,,,,,,,64,0
8647,note_on,,0,0,0,,,7,,,,,,,62,100
8707,note_on,,60,0,0,,,7,,,,,,,66,0
8707,note_on,,0,0,0,,,7,,,,,,,64,100
8707,note_on,,0,0,0,,,7,,,,,,,62,0
8707,note_on,,0,0,0,,,7,,,,,,,61,100
8767,note_on,,60,0,0,,,5,,,,,,,57,80
8767,note_on,,0,0,0,,,6,,,,,,,62,80
8767,note_on,,0,0,0,,,6,,,,,,,50,80
8767,note_on,,0,0,0,,,7,,,,,,,78,100
8767,note_on,,0,0,0,,,7,,,,,,,64,0
8767,note_on,,0,0,0,,,7,,,,,,,66,100
8767,note_on,,0,0,0,,,7,,,,,,,61,0
8767,note_on,,0,0,0,,,7,,,,,,,62,100
8767,note_on,,0,0,0,,,7,,,,,,,50,100
8767,note_on,,0,0,0,,,7,,,,,,,26,100
8827,note_on,,60,0,0,,,7,,,,,,,66,0
8827,note_on,,0,0,0,,,7,,,,,,,54,100
8887,note_on,,60,0,0,,,7,,,,,,,62,0
8887,note_on,,0,0,0,,,7,,,,,,,66,100
8887,note_on,,0,0,0,,,7,,,,,,,54,0
8887,note_on,,0,0,0,,,7,,,,,,,62,100
8947,note_on,,60,0,0,,,7,,,,,,,78,0
8947,note_on,,0,0,0,,,7,,,,,,,76,100
8947,note_on,,0,0,0,,,7,,,,,,,66,0
8947,note_on,,0,0,0,,,7,,,,,,,64,100
8947,note_on,,0,0,0,,,7,,,,,,,62,0
8947,note_on,,0,0,0,,,7,,,,,,,61,100
8947,note_on,,0,0,0,,,7,,,,,,,50,0
8947,note_on,,0,0,0,,,7,,,,,,,52,100
8947,note_on,,0,0,0,,,7,,,,,,,26,0
8947,note_on,,0,0,0,,,7,,,,,,,28,100
9007,note_on,,60,0,0,,,5,,,,,,,57,0
9007,note_on,,0,0,0,,,7,,,,,,,76,0
9007,note_on,,0,0,0,,,7,,,,,,,74,100
9007,note_on,,0,0,0,,,7,,,,,,,64,0
9007,note_on,,0,0,0,,,7,,,,,,,62,100
9007,note_on,,0,0,0,,,7,,,,,,,61,0
9007,note_on,,0,0,0,,,7,,,,,,,59,100
9007,note_on,,0,0,0,,,7,,,,,,,52,0
9007,note_on,,0,0,0,,,7,,,,,,,54,100
9007,note_on,,0,0,0,,,7,,,,,,,28,0
9007,note_on,,0,0,0,,,7,,,,,,,30,100
9067,note_on,,60,0,0,,,7,,,,,,,74,0
9067,note_on,,0,0,0,,,7,,,,,,,73,100
9067,note_on,,0,0,0,,,7,,,,,,,62,0
9067,note_on,,0,0,0,,,7,,,,,,,61,100
9067,note_on,,0,0,0,,,7,,,,,,,59,0
9067,note_on,,0,0,0,,,7,,,,,,,57,100
9127,note_on,,60,0,0,,,4,,,,,,,83,80
9127,note_on,,0,0,0,,,4,,,,,,,79,80
9127,note_on,,0,0,0,,,7,,,,,,,73,0
9127,note_on,,0,0,0,,,7,,,,,,,71,100
9127,note_on,,0,0,0,,,7,,,,,,,61,0
9127,note_on,,0,0,0,,,7,,,,,,,59,100
9127,note_on,,0,0,0,,,7,,,,,,,57,0
9127,note_on,,0,0,0,,,7,,,,,,,55,100
9127,note_on,,0,0,0,,,7,,,,,,,54,0
9127,note_on,,0,0,0,,,7,,,,,,,30,0
9127,note_on,,0,0,0,,,7,,,,,,,31,100
9187,note_on,,60,0,0,,,7,,,,,,,59,0
9187,note_on,,0,0,0,,,7,,,,,,,67,100
9247,note_on,,60,0,0,,,5,,,,,,,60,80
9247,note_on,,0,0,0,,,6,,,,,,,62,0
9247,note_on,,0,0,0,,,6,,,,,,,50,0
9247,note_on,,0,0,0,,,7,,,,,,,55,0
9247,note_on,,0,0,0,,,7,,,,,,,57,100
9247,note_on,,0,0,0,,,7,,,,,,,31,0
9247,note_on,,0,0,0,,,7,,,,,,,33,100
9307,note_on,,60,0,0,,,4,,,,,,,83,0
9307,note_on,,0,0,0,,,4,,,,,,,81,80
9307,note_on,,0,0,0,,,4,,,,,,,79,0
9307,note_on,,0,0,0,,,4,,,,,,,78,80
9307,note_on,,0,0,0,,,7,,,,,,,71,0
9307,note_on,,0,0,0,,,7,,,,,,,69,100
9307,note_on,,0,0,0,,,7,,,,,,,67,0
9307,note_on,,0,0,0,,,7,,,,,,,66,100
9367,note_on,,60,0,0,,,4,,,,,,,81,0
9367,note_on,,0,0,0,,,4,,,,,,,79,80
9367,note_on,,0,0,0,,,4,,,,,,,78,0
9367,note_on,,0,0,0,,,4,,,,,,,76,80
9367,note_on,,0,0,0,,,5,,,,,,,59,80
9367,note_on,,0,0,0,,,5,,,,,,,60,0
9367,note_on,,0,0,0,,,7,,,,,,,69,0
9367,note_on,,0,0,0,,,7,,,,,,,67,100
9367,note_on,,0,0,0,,,7,,,,,,,66,0
9367,note_on,,0,0,0,,,7,,,,,,,64,100
9367,note_on,,0,0,0,,,7,,,,,,,57,0
9367,note_on,,0,0,0,,,7,,,,,,,59,100
9367,note_on,,0,0,0,,,7,,,,,,,33,0
9367,note_on,,0,0,0,,,7,,,,,,,35,100
9427,note_on,,60,0,0,,,4,,,,,,,79,0
9427,note_on,,0,0,0,,,4,,,,,,,78,80
9427,note_on,,0,0,0,,,4,,,,,,,76,0
9427,note_on,,0,0,0,,,4,,,,,,,75,80
9427,note_on,,0,0,0,,,5,,,,,,,57,80
9427,note_on,,0,0,0,,,7,,,,,,,67,0
9427,note_on,,0,0,0,,,7,,,,,,,66,100
9427,note_on,,0,0,0,,,7,,,,,,,64,0
9427,note_on,,0,0,0,,,7,,,,,,,63,100
9487,note_on,,60,0,0,,,4,,,,,,,78,0
9487,note_on,,0,0,0,,,4,,,,,,,76,80
9487,note_on,,0,0,0,,,4,,,,,,,75,0
9487,note_on,,0,0,0,,,5,,,,,,,59,0
9487,note_on,,0,0,0,,,5,,,,,,,59,80
9487,note_on,,0,0,0,,,5,,,,,,,57,0
9487,note_on,,0,0,0,,,5,,,,,,,55,80
9487,note_on,,0,0,0,,,7,,,,,,,79,100
9487,note_on,,0,0,0,,,7,,,,,,,66,0
9487,note_on,,0,0,0,,,7,,,,,,,67,100
9487,note_on,,0,0,0,,,7,,,,,,,63,0
9487,note_on,,0,0,0,,,7,,,,,,,64,100
9487,note_on,,0,0,0,,,7,,,,,,,59,0
9487,note_on,,0,0,0,,,7,,,,,,,52,100
9487,note_on,,0,0,0,,,7,,,,,,,35,0
9487,note_on,,0,0,0,,,7,,,,,,,28,100
9547,note_on,,60,0,0,,,7,,,,,,,67,0
9547,note_on,,0,0,0,,,7,,,,,,,55,100
9607,note_on,,60,0,0,,,4,,,,,,,76,0
9607,note_on,,0,0,0,,,7,,,,,,,64,0
9607,note_on,,0,0,0,,,7,,,,,,,67,100
9607,note_on,,0,0,0,,,7,,,,,,,55,0
9607,note_on,,0,0,0,,,7,,,,,,,59,100
9607,note_on,,0,0,0,,,7,,,,,,,52,0
9607,note_on,,0,0,0,,,7,,,,,,,40,100
9607,note_on,,0,0,0,,,7,,,,,,,28,0
9607,note_on,,0,0,0,,,7,,,,,,,28,100
9667,note_on,,60,0,0,,,5,,,,,,,59,0
9667,note_on,,0,0,0,,,5,,,,,,,57,80
9667,note_on,,0,0,0,,,5,,,,,,,55,0
9667,note_on,,0,0,0,,,5,,,,,,,54,80
9667,note_on,,0,0,0,,,7,,,,,,,79,0
9667,note_on,,0,0,0,,,7,,,,,,,78,100
9667,note_on,,0,0,0,,,7,,,,,,,67,0
9667,note_on,,0,0,0,,,7,,,,,,,66,100
9667,note_on,,0,0,0,,,7,,,,,,,59,0
9667,note_on,,0,0,0,,,7,,,,,,,57,100
9667,note_on,,0,0,0,,,7,,,,,,,40,0
9667,note_on,,0,0,0,,,7,,,,,,,42,100
9667,note_on,,0,0,0,,,7,,,,,,,28,0
9667,note_on,,0,0,0,,,7,,,,,,,30,100
9727,note_on,,60,0,0,,,5,,,,,,,57,0
9727,note_on,,0,0,0,,,5,,,,,,,55,80
9727,note_on,,0,0,0,,,5,,,,,,,54,0
9727,note_on,,0,0,0,,,5,,,,,,,52,80
9727,note_on,,0,0,0,,,7,,,,,,,78,0
9727,note_on,,0,0,0,,,7,,,,,,,76,100
9727,note_on,,0,0,0,,,7,,,,,,,66,0
9727,note_on,,0,0,0,,,7,,,,,,,64,100
9727,note_on,,0,0,0,,,7,,,,,,,57,0
9727,note_on,,0,0,0,,,7,,,,,,,55,100
9727,note_on,,0,0,0,,,7,,,,,,,42,0
9727,note_on,,0,0,0,,,7,,,,,,,43,100
9727,note_on,,0,0,0,,,7,,,,,,,30,0
9727,note_on,,0,0,0,,,7,,,,,,,31,100
9787,note_on,,60,0,0,,,5,,,,,,,55,0
9787,note_on,,0,0,0,,,5,,,,,,,54,80
9787,note_on,,0,0,0,,,5,,,,,,,52,0
9787,note_on,,0,0,0,,,5,,,,,,,50,80
9787,note_on,,0,0,0,,,7,,,,,,,76,0
9787,note_on,,0,0,0,,,7,,,,,,,74,100
9787,note_on,,0,0,0,,,7,,,,,,,64,0
9787,note_on,,0,0,0,,,7,,,,,,,62,100
9787,note_on,,0,0,0,,,7,,,,,,,55,0
9787,note_on,,0,0,0,,,7,,,,,,,54,100
9787,note_on,,0,0,0,,,7,,,,,,,43,0
9787,note_on,,0,0,0,,,7,,,,,,,44,100
9787,note_on,,0,0,0,,,7,,,,,,,31,0
9787,note_on,,0,0,0,,,7,,,,,,,32,100
9847,note_on,,60,0,0,,,4,,,,,,,85,80
9847,note_on,,0,0,0,,,4,,,,,,,81,80
9847,note_on,,0,0,0,,,5,,,,,,,54,0
9847,note_on,,0,0,0,,,5,,,,,,,52,80
9847,note_on,,0,0,0,,,5,,,,,,,50,0
9847,note_on,,0,0,0,,,5,,,,,,,49,80
9847,note_on,,0,0,0,,,7,,,,,,,74,0
9847,note_on,,0,0,0,,,7,,,,,,,73,100
9847,note_on,,0,0,0,,,7,,,,,,,62,0
9847,note_on,,0,0,0,,,7,,,,,,,61,100
9847,note_on,,0,0,0,,,7,,,,,,,54,0
9847,note_on,,0,0,0,,,7,,,,,,,52,100
9847,note_on,,0,0,0,,,7,,,,,,,44,0
9847,note_on,,0,0,0,,,7,,,,,,,45,100
9847,note_on,,0,0,0,,,7,,,,,,,32,0
9847,note_on,,0,0,0,,,7,,,,,,,33,100
9907,note_on,,60,0,0,,,5,,,,,,,52,0
9907,note_on,,0,0,0,,,5,,,,,,,49,0
9907,note_on,,0,0,0,,,7,,,,,,,61,0
9907,note_on,,0,0,0,,,7,,,,,,,52,0
9907,note_on,,0,0,0,,,7,,,,,,,69,100
9967,note_on,,60,0,0,,,5,,,,,,,62,80
9967,note_on,,0,0,0,,,7,,,,,,,45,0
9967,note_on,,0,0,0,,,7,,,,,,,47,100
9967,note_on,,0,0,0,,,7,,,,,,,33,0
9967,note_on,,0,0,0,,,7,,,,,,,35,100
10027,note_on,,60,0,0,,,4,,,,,,,85,0
10027,note_on,,0,0,0,,,4,,,,,,,83,80
10027,note_on,,0,0,0,,,4,,,,,,,81,0
10027,note_on,,0,0,0,,,4,,,,,,,80,80
10027,note_on,,0,0,0,,,7,,,,,,,73,0
10027,note_on,,0,0,0,,,7,,,,,,,71,100
10027,note_on,,0,0,0,,,7,,,,,,,69,0
10027,note_on,,0,0,0,,,7,,,,,,,68,100
10087,note_on,,60,0,0,,,4,,,,,,,83,0
10087,note_on,,0,0,0,,,4,,,,,,,81,80
10087,note_on,,0,0,0,,,4,,,,,,,80,0
10087,note_on,,0,0,0,,,4,,,,,,,78,80
10087,note_on,,0,0,0,,,5,,,,,,,61,80
10087,note_on,,0,0,0,,,5,,,,,,,62,0
10087,note_on,,0,0,0,,,7,,,,,,,71,0
10087,note_on,,0,0,0,,,7,,,,,,,69,100
10087,note_on,,0,0,0,,,7,,,,,,,68,0
10087,note_on,,0,0,0,,,7,,,,,,,66,100
10087,note_on,,0,0,0,,,7,,,,,,,47,0
10087,note_on,,0,0,0,,,7,,,,,,,49,100
10087,note_on,,0,0,0,,,7,,,,,,,35,0
10087,note_on,,0,0,0,,,7,,,,,,,37,100
10147,note_on,,60,0,0,,,4,,,,,,,81,0
10147,note_on,,0,0,0,,,4,,,,,,,80,80
10147,note_on,,0,0,0,,,4,,,,,,,78,0
10147,note_on,,0,0,0,,,4,,,,,,,77,80
10147,note_on,,0,0,0,,,5,,,,,,,59,80
10147,note_on,,0,0,0,,,7,,,,,,,69,0
10147,note_on,,0,0,0,,,7,,,,,,,68,100
10147,note_on,,0,0,0,,,7,,,,,,,66,0
10147,note_on,,0,0,0,,,7,,,,,,,65,100
10207,note_on,,60,0,0,,,4,,,,,,,80,0
10207,note_on,,0,0,0,,,4,,,,,,,78,80
10207,note_on,,0,0,0,,,4,,,,,,,77,0
10207,note_on,,0,0,0,,,5,,,,,,,61,0
10207,note_on,,0,0,0,,,5,,,,,,,61,80
10207,note_on,,0,0,0,,,5,,,,,,,59,0
10207,note_on,,0,0,0,,,5,,,,,,,57,80
10207,note_on,,0,0,0,,,6,,,,,,,69,80
10207,note_on,,0,0,0,,,6,,,,,,,66,80
10207,note_on,,0,0,0,,,7,,,,,,,81,100
10207,note_on,,0,0,0,,,7,,,,,,,68,0
10207,note_on,,0,0,0,,,7,,,,,,,69,100
10207,note_on,,0,0,0,,,7,,,,,,,65,0
10207,note_on,,0,0,0,,,7,,,,,,,66,100
10207,note_on,,0,0,0,,,7,,,,,,,49,0
10207,note_on,,0,0,0,,,7,,,,,,,42,100
10207,note_on,,0,0,0,,,7,,,,,,,37,0
10207,note_on,,0,0,0,,,7,,,,,,,30,100
10267,note_on,,60,0,0,,,7,,,,,,,69,0
10267,note_on,,0,0,0,,,7,,,,,,,61,100
10267,note_on,,0,0,0,,,7,,,,,,,66,0
10267,note_on,,0,0,0,,,7,,,,,,,57,100
10327,note_on,,60,0,0,,,4,,,,,,,78,0
10327,note_on,,0,0,0,,,7,,,,,,,61,0
10327,note_on,,0,0,0,,,7,,,,,,,69,100
10327,note_on,,0,0,0,,,7,,,,,,,57,0
10327,note_on,,0,0,0,,,7,,,,,,,61,100
10387,note_on,,60,0,0,,,5,,,,,,,61,0
10387,note_on,,0,0,0,,,5,,,,,,,59,80
10387,note_on,,0,0,0,,,5,,,,,,,57,0
10387,note_on,,0,0,0,,,5,,,,,,,55,80
10387,note_on,,0,0,0,,,6,,,,,,,69,0
10387,note_on,,0,0,0,,,6,,,,,,,67,80
10387,note_on,,0,0,0,,,6,,,,,,,66,0
10387,note_on,,0,0,0,,,6,,,,,,,64,80
10387,note_on,,0,0,0,,,7,,,,,,,81,0
10387,note_on,,0,0,0,,,7,,,,,,,79,100
10387,note_on,,0,0,0,,,7,,,,,,,69,0
10387,note_on,,0,0,0,,,7,,,,,,,67,100
10387,note_on,,0,0,0,,,7,,,,,,,61,0
10387,note_on,,0,0,0,,,7,,,,,,,59,100
10387,note_on,,0,0,0,,,7,,,,,,,42,0
10387,note_on,,0,0,0,,,7,,,,,,,43,100
10387,note_on,,0,0,0,,,7,,,,,,,30,0
10387,note_on,,0,0,0,,,7,,,,,,,31,100
10447,note_on,,60,0,0,,,5,,,,,,,59,0
10447,note_on,,0,0,0,,,5,,,,,,,57,80
10447,note_on,,0,0,0,,,5,,,,,,,55,0
10447,note_on,,0,0,0,,,5,,,,,,,54,80
10447,note_on,,0,0,0,,,6,,,,,,,67,0
10447,note_on,,0,0,0,,,6,,,,,,,66,80
10447,note_on,,0,0,0,,,6,,,,,,,64,0
10447,note_on,,0,0,0,,,6,,,,,,,62,80
10447,note_on,,0,0,0,,,7,,,,,,,79,0
10447,note_on,,0,0,0,,,7,,,,,,,78,100
10447,note_on,,0,0,0,,,7,,,,,,,67,0
10447,note_on,,0,0,0,,,7,,,,,,,66,100
10447,note_on,,0,0,0,,,7,,,,,,,59,0
10447,note_on,,0,0,0,,,7,,,,,,,57,100
10447,note_on,,0,0,0,,,7,,,,,,,43,0
10447,note_on,,0,0,0,,,7,,,,,,,45,100
10447,note_on,,0,0,0,,,7,,,,,,,31,0
10447,note_on,,0,0,0,,,7,,,,,,,33,100
10507,note_on,,60,0,0,,,5,,,,,,,57,0
10507,note_on,,0,0,0,,,5,,,,,,,55,80
10507,note_on,,0,0,0,,,5,,,,,,,54,0
10507,note_on,,0,0,0,,,5,,,,,,,52,80
10507,note_on,,0,0,0,,,6,,,,,,,66,0
10507,note_on,,0,0,0,,,6,,,,,,,67,80
10507,note_on,,0,0,0,,,6,,,,,,,62,0
10507,note_on,,0,0,0,,,6,,,,,,,64,80
10507,note_on,,0,0,0,,,7,,,,,,,78,0
10507,note_on,,0,0,0,,,7,,,,,,,76,100
10507,note_on,,0,0,0,,,7,,,,,,,66,0
10507,note_on,,0,0,0,,,7,,,,,,,64,100
10507,note_on,,0,0,0,,,7,,,,,,,57,0
10507,note_on,,0,0,0,,,7,,,,,,,55,100
10507,note_on,,0,0,0,,,7,,,,,,,45,0
10507,note_on,,0,0,0,,,7,,,,,,,46,100
10507,note_on,,0,0,0,,,7,,,,,,,33,0
10507,note_on,,0,0,0,,,7,,,,,,,34,100
10567,note_on,,60,0,0,,,5,,,,,,,55,0
10567,note_on,,0,0,0,,,5,,,,,,,54,80
10567,note_on,,0,0,0,,,5,,,,,,,52,0
10567,note_on,,0,0,0,,,5,,,,,,,50,80
10567,note_on,,0,0,0,,,6,,,,,,,67,0
10567,note_on,,0,0,0,,,6,,,,,,,66,80
10567,note_on,,0,0,0,,,6,,,,,,,64,0
10567,note_on,,0,0,0,,,6,,,,,,,62,80
10567,note_on,,0,0,0,,,7,,,,,,,76,0
10567,note_on,,0,0,0,,,7,,,,,,,74,100
10567,note_on,,0,0,0,,,7,,,,,,,64,0
10567,note_on,,0,0,0,,,7,,,,,,,62,100
10567,note_on,,0,0,0,,,7,,,,,,,55,0
10567,note_on,,0,0,0,,,7,,,,,,,54,100
10567,note_on,,0,0,0,,,7,,,,,,,46,0
10567,note_on,,0,0,0,,,7,,,,,,,47,100
10567,note_on,,0,0,0,,,7,,,,,,,34,0
10567,note_on,,0,0,0,,,7,,,,,,,35,100
10627,note_on,,60,0,0,,,5,,,,,,,54,0
10627,note_on,,0,0,0,,,5,,,,,,,55,80
10627,note_on,,0,0,0,,,6,,,,,,,66,0
10627,note_on,,0,0,0,,,7,,,,,,,62,0
10627,note_on,,0,0,0,,,7,,,,,,,59,100
10627,note_on,,0,0,0,,,7,,,,,,,54,0
10627,note_on,,0,0,0,,,7,,,,,,,62,100
10657,note_on,,30,0,0,,,7,,,,,,,74,0
10657,note_on,,0,0,0,,,7,,,,,,,79,100
10687,note_on,,30,0,0,,,4,,,,,,,79,80
10687,note_on,,0,0,0,,,4,,,,,,,76,80
10687,note_on,,0,0,0,,,5,,,,,,,55,0
10687,note_on,,0,0,0,,,5,,,,,,,49,80
10687,note_on,,0,0,0,,,5,,,,,,,50,0
10687,note_on,,0,0,0,,,6,,,,,,,64,80
10687,note_on,,0,0,0,,,6,,,,,,,62,0
10687,note_on,,0,0,0,,,6,,,,,,,57,80
10687,note_on,,0,0,0,,,7,,,,,,,79,0
10687,note_on,,0,0,0,,,7,,,,,,,79,100
10687,note_on,,0,0,0,,,7,,,,,,,59,0
10687,note_on,,0,0,0,,,7,,,,,,,64,100
10687,note_on,,0,0,0,,,7,,,,,,,62,0
10687,note_on,,0,0,0,,,7,,,,,,,57,100
10687,note_on,,0,0,0,,,7,,,,,,,47,0
10687,note_on,,0,0,0,,,7,,,,,,,49,100
10687,note_on,,0,0,0,,,7,,,,,,,35,0
10687,note_on,,0,0,0,,,7,,,,,,,37,100
10747,note_on,,60,0,0,,,7,,,,,,,64,0
10747,note_on,,0,0,0,,,7,,,,,,,69,100
10747,note_on,,0,0,0,,,7,,,,,,,57,0
10747,note_on,,0,0,0,,,7,,,,,,,64,100
10807,note_on,,60,0,0,,,4,,,,,,,76,0
10807,note_on,,0,0,0,,,4,,,,,,,74,80
10807,note_on,,0,0,0,,,5,,,,,,,50,80
10807,note_on,,0,0,0,,,5,,,,,,,49,0
10807,note_on,,0,0,0,,,6,,,,,,,64,0
10807,note_on,,0,0,0,,,6,,,,,,,62,80
10807,note_on,,0,0,0,,,7,,,,,,,69,0
10807,note_on,,0,0,0,,,7,,,,,,,62,100
10807,note_on,,0,0,0,,,7,,,,,,,64,0
10807,note_on,,0,0,0,,,7,,,,,,,57,100
10807,note_on,,0,0,0,,,7,,,,,,,49,0
10807,note_on,,0,0,0,,,7,,,,,,,50,100
10807,note_on,,0,0,0,,,7,,,,,,,37,0
10807,note_on,,0,0,0,,,7,,,,,,,38,100
10867,note_on,,60,0,0,,,4,,,,,,,79,0
10867,note_on,,0,0,0,,,4,,,,,,,78,80
10867,note_on,,0,0,0,,,7,,,,,,,79,0
10867,note_on,,0,0,0,,,7,,,,,,,78,100
10867,note_on,,0,0,0,,,7,,,,,,,62,0
10867,note_on,,0,0,0,,,7,,,,,,,69,100
10867,note_on,,0,0,0,,,7,,,,,,,57,0
10867,note_on,,0,0,0,,,7,,,,,,,62,100
10927,note_on,,60,0,0,,,4,,,,,,,78,0
10927,note_on,,0,0,0,,,4,,,,,,,76,80
10927,note_on,,0,0,0,,,4,,,,,,,74,0
10927,note_on,,0,0,0,,,4,,,,,,,71,80
10927,note_on,,0,0,0,,,5,,,,,,,43,80
10927,note_on,,0,0,0,,,5,,,,,,,50,0
10927,note_on,,0,0,0,,,6,,,,,,,62,0
10927,note_on,,0,0,0,,,6,,,,,,,57,0
10927,note_on,,0,0,0,,,7,,,,,,,78,0
10927,note_on,,0,0,0,,,7,,,,,,,76,100
10927,note_on,,0,0,0,,,7,,,,,,,69,0
10927,note_on,,0,0,0,,,7,,,,,,,71,100
10927,note_on,,0,0,0,,,7,,,,,,,62,0
10927,note_on,,0,0,0,,,7,,,,,,,59,100
10927,note_on,,0,0,0,,,7,,,,,,,50,0
10927,note_on,,0,0,0,,,7,,,,,,,43,100
10927,note_on,,0,0,0,,,7,,,,,,,38,0
10927,note_on,,0,0,0,,,7,,,,,,,31,100
10957,note_on,,30,0,0,,,4,,,,,,,76,0
10957,note_on,,0,0,0,,,4,,,,,,,83,80
10957,note_on,,0,0,0,,,7,,,,,,,76,0
10957,note_on,,0,0,0,,,7,,,,,,,83,100
10987,note_on,,30,0,0,,,4,,,,,,,83,0
10987,note_on,,0,0,0,,,4,,,,,,,79,80
10987,note_on,,0,0,0,,,7,,,,,,,83,0
10987,note_on,,0,0,0,,,7,,,,,,,79,100
10987,note_on,,0,0,0,,,7,,,,,,,71,0
10987,note_on,,0,0,0,,,7,,,,,,,67,100
10987,note_on,,0,0,0,,,7,,,,,,,59,0
10987,note_on,,0,0,0,,,7,,,,,,,64,100
11017,note_on,,30,0,0,,,4,,,,,,,79,0
11017,note_on,,0,0,0,,,4,,,,,,,76,80
11017,note_on,,0,0,0,,,7,,,,,,,79,0
11017,note_on,,0,0,0,,,7,,,,,,,76,100
11047,note_on,,30,0,0,,,4,,,,,,,76,0
11047,note_on,,0,0,0,,,4,,,,,,,74,80
11047,note_on,,0,0,0,,,4,,,,,,,71,0
11047,note_on,,0,0,0,,,4,,,,,,,69,80
11047,note_on,,0,0,0,,,5,,,,,,,45,80
11047,note_on,,0,0,0,,,5,,,,,,,43,0
11047,note_on,,0,0,0,,,6,,,,,,,66,80
11047,note_on,,0,0,0,,,6,,,,,,,62,80
11047,note_on,,0,0,0,,,7,,,,,,,76,0
11047,note_on,,0,0,0,,,7,,,,,,,74,100
11047,note_on,,0,0,0,,,7,,,,,,,67,0
11047,note_on,,0,0,0,,,7,,,,,,,66,100
11047,note_on,,0,0,0,,,7,,,,,,,64,0
11047,note_on,,0,0,0,,,7,,,,,,,57,100
11047,note_on,,0,0,0,,,7,,,,,,,43,0
11047,note_on,,0,0,0,,,7,,,,,,,45,100
11047,note_on,,0,0,0,,,7,,,,,,,31,0
11047,note_on,,0,0,0,,,7,,,,,,,33,100
11107,note_on,,60,0,0,,,7,,,,,,,66,0
11107,note_on,,0,0,0,,,7,,,,,,,69,100
11107,note_on,,0,0,0,,,7,,,,,,,57,0
11107,note_on,,0,0,0,,,7,,,,,,,66,100
11167,note_on,,60,0,0,,,4,,,,,,,74,0
11167,note_on,,0,0,0,,,4,,,,,,,78,80
11167,note_on,,0,0,0,,,4,,,,,,,69,0
11167,note_on,,0,0,0,,,4,,,,,,,61,80
11167,note_on,,0,0,0,,,6,,,,,,,66,0
11167,note_on,,0,0,0,,,6,,,,,,,64,80
11167,note_on,,0,0,0,,,6,,,,,,,62,0
11167,note_on,,0,0,0,,,6,,,,,,,57,80
11167,note_on,,0,0,0,,,7,,,,,,,74,0
11167,note_on,,0,0,0,,,7,,,,,,,78,100
11167,note_on,,0,0,0,,,7,,,,,,,69,0
11167,note_on,,0,0,0,,,7,,,,,,,67,100
11167,note_on,,0,0,0,,,7,,,,,,,66,0
11167,note_on,,0,0,0,,,7,,,,,,,61,100
11167,note_on,,0,0,0,,,7,,,,,,,45,0
11167,note_on,,0,0,0,,,7,,,,,,,45,100
11167,note_on,,0,0,0,,,7,,,,,,,33,0
11167,note_on,,0,0,0,,,7,,,,,,,33,100
11197,note_on,,30,0,0,,,4,,,,,,,78,0
11197,note_on,,0,0,0,,,4,,,,,,,76,80
11197,note_on,,0,0,0,,,7,,,,,,,78,0
11197,note_on,,0,0,0,,,7,,,,,,,76,100
11227,note_on,,30,0,0,,,7,,,,,,,67,0
11227,note_on,,0,0,0,,,7,,,,,,,69,100
11227,note_on,,0,0,0,,,7,,,,,,,61,0
11227,note_on,,0,0,0,,,7,,,,,,,64,100
11257,note_on,,30,0,0,,,4,,,,,,,76,0
11257,note_on,,0,0,0,,,4,,,,,,,74,80
11257,note_on,,0,0,0,,,7,,,,,,,76,0
11257,note_on,,0,0,0,,,7,,,,,,,74,100
11287,note_on,,30,0,0,,,4,,,,,,,74,0
11287,note_on,,0,0,0,,,4,,,,,,,74,80
11287,note_on,,0,0,0,,,4,,,,,,,61,0
11287,note_on,,0,0,0,,,4,,,,,,,62,80
11287,note_on,,0,0,0,,,5,,,,,,,50,80
11287,note_on,,0,0,0,,,5,,,,,,,45,0
11287,note_on,,0,0,0,,,6,,,,,,,64,0
11287,note_on,,0,0,0,,,6,,,,,,,62,80
11287,note_on,,0,0,0,,,6,,,,,,,57,0
11287,note_on,,0,0,0,,,6,,,,,,,54,80
11287,note_on,,0,0,0,,,7,,,,,,,74,0
11287,note_on,,0,0,0,,,7,,,,,,,74,100
11287,note_on,,0,0,0,,,7,,,,,,,69,0
11287,note_on,,0,0,0,,,7,,,,,,,66,100
11287,note_on,,0,0,0,,,7,,,,,,,64,0
11287,note_on,,0,0,0,,,7,,,,,,,62,100
11287,note_on,,0,0,0,,,7,,,,,,,45,0
11287,note_on,,0,0,0,,,7,,,,,,,50,100
11287,note_on,,0,0,0,,,7,,,,,,,33,0
