tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity,program
170496,note_on,,,,,0,0,2,,,,0,52,48,
170496,note_off,,,,,96,0,2,,,,0,48,64,
170496,note_on,,,,,0,0,1,,,,0,83,103,
170496,note_off,,,,,96,0,1,,,,0,82,64,
170592,note_off,,,,,96,0,2,,,,0,55,64,
170592,note_on,,,,,0,0,2,,,,0,47,46,
170592,note_off,,,,,0,0,2,,,,0,52,64,
170624,note_off,,,,,128,0,1,,,,0,83,64,
170688,note_on,,,,,0,0,2,,,,0,55,39,
170688,note_on,,,,,64,0,1,,,,0,79,86,
170688,note_off,,,,,96,0,2,,,,0,47,64,
170688,note_on,,,,,0,0,2,,,,0,52,46,
170784,note_on,,,,,96,0,1,,,,0,76,86,
170784,note_on,,,,,0,0,2,,,,0,47,46,
170784,note_off,,,,,0,0,2,,,,0,52,64,
170784,note_off,,,,,96,0,2,,,,0,55,64,
170816,note_off,,,,,32,0,1,,,,0,79,64,
170880,note_on,,,,,0,0,2,,,,0,55,34,
170880,note_off,,,,,64,0,1,,,,0,76,64,
170880,note_off,,,,,96,0,2,,,,0,47,64,
170880,note_on,,,,,0,0,2,,,,0,52,46,
170880,note_on,,,,,0,0,1,,,,0,71,103,
170976,note_off,,,,,96,0,2,,,,0,55,64,
170976,note_on,,,,,0,0,2,,,,0,47,48,
170976,note_off,,,,,0,0,2,,,,0,52,64,
171008,note_off,,,,,128,0,1,,,,0,71,64,
171072,note_on,,,,,64,0,1,,,,0,76,86,
171072,note_on,,,,,0,0,2,,,,0,55,43,
171072,note_off,,,,,96,0,2,,,,0,47,64,
171072,note_on,,,,,0,0,2,,,,0,52,43,
171168,note_on,,,,,0,0,1,,,,0,79,86,
171168,note_off,,,,,96,0,2,,,,0,55,64,
171168,note_off,,,,,0,0,2,,,,0,52,64,
171168,note_on,,,,,0,0,2,,,,0,47,46,
171168,note_off,,,,,96,0,1,,,,0,76,64,
171264,note_on,,,,,0,0,1,,,,0,83,99,
171264,note_off,,,,,96,0,1,,,,0,79,64,
171264,note_off,,,,,96,0,2,,,,0,47,64,
171264,note_on,,,,,0,0,2,,,,0,59,52,
171360,note_on,,,,,0,0,2,,,,0,47,49,
171360,note_off,,,,,96,0,2,,,,0,59,64,
171392,note_off,,,,,128,0,1,,,,0,83,64,
171456,note_on,,,,,0,0,2,,,,0,59,47,
171456,note_off,,,,,96,0,2,,,,0,47,64,
171456,note_on,,,,,64,0,1,,,,0,78,86,
171552,note_off,,,,,96,0,2,,,,0,59,64,
171552,note_on,,,,,0,0,2,,,,0,47,53,
171552,note_on,,,,,96,0,1,,,,0,75,86,
171616,note_off,,,,,64,0,1,,,,0,78,64,
171648,note_off,,,,,96,0,2,,,,0,47,64,
171648,note_on,,,,,0,0,2,,,,0,64,74,
171648,note_on,,,,,0,0,1,,,,0,83,64,
171648,note_on,,,,,0,0,1,,,,0,80,64,
171648,note_off,,,,,32,0,1,,,,0,75,64,
171744,note_off,,,,,0,0,1,,,,0,80,64,
171744,note_on,,,,,0,0,1,,,,0,88,53,
171744,note_off,,,,,96,0,1,,,,0,83,64,
171840,note_off,,,,,96,0,1,,,,0,88,64,
171840,note_on,,,,,0,0,1,,,,0,76,53,
171936,note_off,,,,,96,0,1,,,,0,76,64,
171936,note_on,,,,,0,0,1,,,,0,88,53,
172032,note_off,,,,,96,0,1,,,,0,88,64,
172032,note_on,,,,,0,0,1,,,,0,76,66,
172032,note_on,,,,,0,0,2,,,,0,59,70,
172032,note_on,,,,,0,0,2,,,,0,56,70,
172032,note_off,,,,,384,0,2,,,,0,64,64,
172128,note_on,,,,,0,0,1,,,,0,88,53,
172128,note_off,,,,,96,0,1,,,,0,76,64,
172224,note_off,,,,,96,0,1,,,,0,88,64,
172224,note_on,,,,,0,0,1,,,,0,76,53,
172320,note_off,,,,,96,0,1,,,,0,76,64,
172320,note_on,,,,,0,0,1,,,,0,88,53,
172416,note_off,,,,,96,0,1,,,,0,88,64,
172416,note_on,,,,,0,0,1,,,,0,76,64,
172512,note_on,,,,,0,0,1,,,,0,88,53,
172512,note_off,,,,,96,0,1,,,,0,76,64,
172608,note_off,,,,,0,0,2,,,,0,56,64,
172608,note_on,,,,,0,0,1,,,,0,76,53,
172608,note_off,,,,,576,0,2,,,,0,59,64,
172608,note_off,,,,,96,0,1,,,,0,88,64,
172608,note_on,,,,,0,0,2,,,,0,56,64,
172704,note_off,,,,,96,0,1,,,,0,76,64,
172704,note_on,,,,,0,0,1,,,,0,88,53,
172800,note_off,,,,,192,0,2,,,,0,56,64,
172800,note_on,,,,,0,0,2,,,,0,57,59,
172800,note_on,,,,,0,0,1,,,,0,76,66,
172800,note_off,,,,,96,0,1,,,,0,88,64,
172848,note_off,,,,,48,0,2,,,,0,57,64,
172848,note_on,,,,,0,0,2,,,,0,59,64,
172896,note_off,,,,,48,0,2,,,,0,59,64,
172896,note_on,,,,,0,0,2,,,,0,57,68,
172896,note_off,,,,,96,0,1,,,,0,76,64,
172896,note_on,,,,,0,0,1,,,,0,88,53,
172944,note_on,,,,,0,0,2,,,,0,56,72,
172944,note_off,,,,,48,0,2,,,,0,57,64,
172968,note_off,,,,,24,0,2,,,,0,56,64,
172968,note_on,,,,,0,0,2,,,,0,57,80,
172992,note_on,,,,,0,0,1,,,,0,76,53,
172992,note_off,,,,,96,0,1,,,,0,88,64,
172992,note_on,,,,,0,0,2,,,,0,59,90,
172992,note_off,,,,,24,0,2,,,,0,57,64,
173088,note_off,,,,,96,0,2,,,,0,59,64,
173088,note_off,,,,,96,0,1,,,,0,76,64,
173088,note_on,,,,,0,0,2,,,,0,61,84,
173088,note_on,,,,,0,0,1,,,,0,88,53,
173184,note_off,,,,,96,0,2,,,,0,61,64,
173184,note_on,,,,,0,0,2,,,,0,58,82,
173184,note_off,,,,,96,0,1,,,,0,88,64,
173184,note_on,,,,,0,0,1,,,,0,76,64,
173280,note_on,,,,,0,0,1,,,,0,88,53,
173280,note_off,,,,,96,0,1,,,,0,76,64,
173376,note_on,,,,,0,0,1,,,,0,76,53,
173376,note_off,,,,,96,0,1,,,,0,88,64,
173472,note_on,,,,,0,0,1,,,,0,88,53,
173472,note_off,,,,,96,0,1,,,,0,76,64,
173568,note_off,,,,,96,0,1,,,,0,88,64,
173568,note_on,,,,,0,0,1,,,,0,76,61,
173664,note_off,,,,,96,0,1,,,,0,76,64,
173664,note_on,,,,,0,0,1,,,,0,88,53,
173760,note_off,,,,,96,0,1,,,,0,88,64,
173760,note_on,,,,,0,0,1,,,,0,76,53,
173856,note_on,,,,,0,0,1,,,,0,88,53,
173856,note_off,,,,,96,0,1,,,,0,76,64,
173952,note_on,,,,,0,0,1,,,,0,76,64,
173952,note_off,,,,,96,0,1,,,,0,88,64,
173952,note_on,,,,,0,0,2,,,,0,58,50,
173952,note_off,,,,,768,0,2,,,,0,58,64,
174048,note_off,,,,,96,0,1,,,,0,76,64,
174048,note_on,,,,,0,0,1,,,,0,79,59,
174144,note_off,,,,,192,0,2,,,,0,58,64,
174144,note_off,,,,,96,0,1,,,,0,79,64,
174144,note_on,,,,,0,0,1,,,,0,84,66,
174240,note_off,,,,,96,0,1,,,,0,84,64,
174240,note_on,,,,,0,0,1,,,,0,88,68,
174336,note_off,,,,,96,0,1,,,,0,88,64,
174336,note_on,,,,,0,0,1,,,,0,77,70,
174336,note_on,,,,,192,0,2,,,,0,57,53,
174432,note_on,,,,,0,0,1,,,,0,81,59,
174432,note_off,,,,,96,0,1,,,,0,77,64,
174528,note_on,,,,,0,0,1,,,,0,84,54,
174528,note_off,,,,,96,0,1,,,,0,81,64,
174528,note_off,,,,,192,0,2,,,,0,57,64,
174624,note_on,,,,,0,0,1,,,,0,89,54,
174624,note_off,,,,,96,0,1,,,,0,84,64,
174720,note_on,,,,,0,0,1,,,,0,70,66,
174720,note_off,,,,,96,0,1,,,,0,89,64,
174720,note_on,,,,,192,0,2,,,,0,55,59,
174816,note_on,,,,,0,0,1,,,,0,76,55,
174816,note_off,,,,,96,0,1,,,,0,70,64,
174912,note_off,,,,,96,0,1,,,,0,76,64,
174912,note_off,,,,,192,0,2,,,,0,55,64,
174912,note_on,,,,,0,0,1,,,,0,79,56,
175008,note_off,,,,,96,0,1,,,,0,79,64,
175008,note_on,,,,,0,0,1,,,,0,82,56,
175104,note_off,,,,,96,0,1,,,,0,82,64,
175104,note_on,,,,,0,0,1,,,,0,69,70,
175104,note_on,,,,,192,0,2,,,,0,53,59,
175200,note_off,,,,,96,0,1,,,,0,69,64,
175200,note_on,,,,,0,0,1,,,,0,72,57,
175296,note_on,,,,,0,0,1,,,,0,77,58,
175296,note_off,,,,,96,0,1,,,,0,72,64,
175296,note_off,,,,,192,0,2,,,,0,53,64,
175392,note_on,,,,,0,0,1,,,,0,81,58,
175392,note_off,,,,,96,0,1,,,,0,77,64,
175488,note_on,,,,,192,0,2,,,,0,52,64,
175488,note_on,,,,,0,0,2,,,,0,55,64,
175488,note_off,,,,,96,0,1,,,,0,81,64,
175488,note_on,,,,,0,0,1,,,,0,73,70,
175584,note_off,,,,,96,0,1,,,,0,73,64,
175584,note_on,,,,,0,0,1,,,,0,76,59,
175680,note_off,,,,,192,0,2,,,,0,55,64,
175680,note_off,,,,,96,0,1,,,,0,76,64,
175680,note_on,,,,,0,0,1,,,,0,81,60,
175680,note_off,,,,,0,0,2,,,,0,52,64,
175776,note_off,,,,,96,0,1,,,,0,81,64,
175776,note_on,,,,,0,0,1,,,,0,85,60,
175872,note_off,,,,,96,0,1,,,,0,85,64,
175872,note_on,,,,,0,0,1,,,,0,74,70,
175872,note_on,,,,,192,0,2,,,,0,50,61,
175872,note_on,,,,,0,0,2,,,,0,53,61,
175968,note_off,,,,,96,0,1,,,,0,74,64,
175968,note_on,,,,,0,0,1,,,,0,77,61,
176064,note_off,,,,,96,0,1,,,,0,77,64,
176064,note_off,,,,,192,0,2,,,,0,53,64,
176064,note_on,,,,,0,0,1,,,,0,81,62,
176064,note_off,,,,,0,0,2,,,,0,50,64,
176160,note_on,,,,,0,0,1,,,,0,86,62,
176160,note_off,,,,,96,0,1,,,,0,81,64,
176256,note_on,,,,,0,0,2,,,,0,52,66,
176256,note_on,,,,,0,0,1,,,,0,76,72,
176256,note_off,,,,,96,0,1,,,,0,86,64,
176256,note_on,,,,,192,0,2,,,,0,49,66,
176352,note_off,,,,,96,0,1,,,,0,76,64,
176352,note_on,,,,,0,0,1,,,,0,79,63,
176448,note_off,,,,,96,0,1,,,,0,79,64,
176448,note_on,,,,,0,0,1,,,,0,88,64,
176544,note_on,,,,,0,0,1,,,,0,86,64,
176544,note_off,,,,,96,0,1,,,,0,88,64,
176640,note_on,,,,,0,0,1,,,,0,85,74,
176640,note_off,,,,,96,0,1,,,,0,86,64,
176640,note_off,,,,,0,0,2,,,,0,49,64,
176640,note_off,,,,,384,0,2,,,,0,52,64,
176736,note_on,,,,,0,0,1,,,,0,82,65,
176736,note_off,,,,,96,0,1,,,,0,85,64,
176832,note_off,,,,,96,0,1,,,,0,82,64,
176832,note_on,,,,,0,0,2,,,,0,69,61,
176832,note_on,,,,,0,0,2,,,,0,64,61,
176832,note_on,,,,,192,0,2,,,,0,61,61,
176832,note_on,,,,,0,0,1,,,,0,81,66,
176928,note_off,,,,,0,0,2,,,,0,61,64,
176928,note_on,,,,,0,0,2,,,,0,61,59,
176928,note_on,,,,,0,0,2,,,,0,64,59,
176928,note_on,,,,,0,0,2,,,,0,69,59,
176928,note_off,,,,,96,0,2,,,,0,69,64,
176928,note_off,,,,,96,0,1,,,,0,81,64,
176928,note_off,,,,,0,0,2,,,,0,64,64,
176928,note_on,,,,,0,0,1,,,,0,79,66,
177024,note_on,,,,,0,0,1,,,,0,77,76,
177024,note_on,,,,,0,0,2,,,,0,62,55,
177024,note_off,,,,,0,0,2,,,,0,61,64,
177024,note_off,,,,,0,0,2,,,,0,64,64,
177024,note_off,,,,,96,0,2,,,,0,69,64,
177024,note_on,,,,,0,0,2,,,,0,69,55,
177024,note_off,,,,,96,0,1,,,,0,79,64,
177024,note_on,,,,,0,0,2,,,,0,65,55,
177120,note_on,,,,,0,0,1,,,,0,76,67,
177120,note_off,,,,,96,0,1,,,,0,77,64,
177216,note_off,,,,,96,0,1,,,,0,76,64,
177216,note_on,,,,,0,0,1,,,,0,77,68,
177216,note_on,,,,,0,0,2,,,,0,69,53,
177216,note_on,,,,,0,0,2,,,,0,62,53,
177216,note_off,,,,,0,0,2,,,,0,62,64,
177216,note_off,,,,,0,0,2,,,,0,65,64,
177216,note_off,,,,,192,0,2,,,,0,69,64,
177216,note_on,,,,,0,0,2,,,,0,65,53,
177312,note_off,,,,,96,0,1,,,,0,77,64,
177312,note_on,,,,,0,0,1,,,,0,81,68,
177408,note_off,,,,,96,0,1,,,,0,81,64,
177408,note_off,,,,,192,0,2,,,,0,69,64,
177408,note_off,,,,,0,0,2,,,,0,65,64,
177408,note_off,,,,,0,0,2,,,,0,62,64,
177408,note_on,,,,,0,0,2,,,,0,59,64,
177408,note_on,,,,,0,0,2,,,,0,62,64,
177408,note_on,,,,,0,0,2,,,,0,67,64,
177408,note_on,,,,,0,0,1,,,,0,74,78,
177504,note_on,,,,,0,0,1,,,,0,79,69,
177504,note_off,,,,,96,0,1,,,,0,74,64,
177600,note_off,,,,,96,0,1,,,,0,79,64,
177600,note_on,,,,,0,0,1,,,,0,86,70,
177696,note_on,,,,,0,0,1,,,,0,84,70,
177696,note_off,,,,,96,0,1,,,,0,86,64,
177792,note_off,,,,,96,0,1,,,,0,84,64,
177792,note_on,,,,,0,0,1,,,,0,83,78,
177792,note_off,,,,,0,0,2,,,,0,62,64,
177792,note_off,,,,,0,0,2,,,,0,59,64,
177792,note_off,,,,,384,0,2,,,,0,67,64,
177888,note_off,,,,,96,0,1,,,,0,83,64,
177888,note_on,,,,,0,0,1,,,,0,81,71,
177984,note_on,,,,,192,0,2,,,,0,59,59,
177984,note_on,,,,,0,0,2,,,,0,67,59,
177984,note_on,,,,,0,0,2,,,,0,62,59,
177984,note_off,,,,,96,0,1,,,,0,81,64,
177984,note_on,,,,,0,0,1,,,,0,79,72,
178080,note_on,,,,,0,0,1,,,,0,77,72,
178080,note_on,,,,,0,0,2,,,,0,62,59,
178080,note_on,,,,,0,0,2,,,,0,59,59,
178080,note_off,,,,,0,0,2,,,,0,59,64,
178080,note_off,,,,,0,0,2,,,,0,62,64,
178080,note_off,,,,,96,0,2,,,,0,67,64,
178080,note_off,,,,,96,0,1,,,,0,79,64,
178080,note_on,,,,,0,0,2,,,,0,67,59,
178176,note_off,,,,,0,0,2,,,,0,62,64,
178176,note_off,,,,,0,0,2,,,,0,59,64,
178176,note_on,,,,,0,0,2,,,,0,60,55,
178176,note_on,,,,,0,0,2,,,,0,64,55,
178176,note_on,,,,,0,0,2,,,,0,67,55,
178176,note_off,,,,,96,0,1,,,,0,77,64,
178176,note_on,,,,,0,0,1,,,,0,76,80,
178176,note_off,,,,,96,0,2,,,,0,67,64,
178272,note_off,,,,,96,0,1,,,,0,76,64,
178272,note_on,,,,,0,0,1,,,,0,74,73,
178368,note_off,,,,,96,0,1,,,,0,74,64,
178368,note_on,,,,,0,0,2,,,,0,64,53,
178368,note_off,,,,,192,0,2,,,,0,67,64,
178368,note_off,,,,,0,0,2,,,,0,60,64,
178368,note_off,,,,,0,0,2,,,,0,64,64,
178368,note_on,,,,,0,0,1,,,,0,76,74,
178464,note_on,,,,,0,0,2,,,,0,67,53,
178464,note_off,,,,,96,0,2,,,,0,64,64,
178464,note_on,,,,,0,0,1,,,,0,79,74,
178464,note_off,,,,,96,0,1,,,,0,76,64,
178560,note_off,,,,,96,0,2,,,,0,67,64,
178560,note_on,,,,,0,0,1,,,,0,72,62,
178560,note_off,,,,,96,0,1,,,,0,79,64,
178560,note_on,,,,,0,0,2,,,,0,60,48,
178592,note_on,,,,,32,0,1,,,,0,74,76,
178608,note_off,,,,,16,0,1,,,,0,74,64,
178608,note_off,,,,,0,0,1,,,,0,72,64,
178624,note_on,,,,,16,0,1,,,,0,72,82,
178656,note_on,,,,,0,0,2,,,,0,59,53,
178656,note_off,,,,,32,0,1,,,,0,72,64,
178656,note_on,,,,,0,0,1,,,,0,71,86,
178656,note_off,,,,,96,0,2,,,,0,60,64,
178752,note_off,,,,,96,0,2,,,,0,59,64,
178752,note_on,,,,,0,0,2,,,,0,60,54,
178752,note_off,,,,,96,0,1,,,,0,71,64,
178752,note_on,,,,,0,0,1,,,,0,72,84,
178848,note_off,,,,,96,0,1,,,,0,72,64,
178848,note_off,,,,,96,0,2,,,,0,60,64,
178848,note_on,,,,,0,0,2,,,,0,64,46,
178848,note_on,,,,,0,0,1,,,,0,76,75,
178944,note_off,,,,,96,0,2,,,,0,64,64,
178944,note_on,,,,,0,0,2,,,,0,55,58,
178944,note_off,,,,,96,0,1,,,,0,76,64,
178944,note_on,,,,,0,0,1,,,,0,67,66,
178976,note_on,,,,,32,0,1,,,,0,69,66,
178992,note_off,,,,,0,0,1,,,,0,67,64,
178992,note_off,,,,,16,0,1,,,,0,69,64,
179008,note_on,,,,,16,0,1,,,,0,67,70,
179040,note_on,,,,,0,0,1,,,,0,66,75,
179040,note_off,,,,,32,0,1,,,,0,67,64,
179040,note_off,,,,,96,0,2,,,,0,55,64,
179040,note_on,,,,,0,0,2,,,,0,54,49,
179136,note_off,,,,,96,0,2,,,,0,54,64,
179136,note_off,,,,,96,0,1,,,,0,66,64,
179136,note_on,,,,,0,0,1,,,,0,67,75,
179136,note_on,,,,,0,0,2,,,,0,55,55,
179232,note_off,,,,,96,0,2,,,,0,55,64,
179232,note_off,,,,,96,0,1,,,,0,67,64,
179232,note_on,,,,,0,0,1,,,,0,72,75,
179232,note_on,,,,,0,0,2,,,,0,60,58,
179328,note_off,,,,,96,0,1,,,,0,72,64,
179328,note_on,,,,,0,0,1,,,,0,64,62,
179328,note_on,,,,,0,0,2,,,,0,52,55,
179328,note_off,,,,,96,0,2,,,,0,60,64,
179360,note_on,,,,,32,0,1,,,,0,65,74,
179376,note_off,,,,,0,0,1,,,,0,64,64,
179376,note_off,,,,,16,0,1,,,,0,65,64,
179392,note_on,,,,,16,0,1,,,,0,64,72,
179424,note_off,,,,,96,0,2,,,,0,52,64,
179424,note_off,,,,,32,0,1,,,,0,64,64,
179424,note_on,,,,,0,0,2,,,,0,51,59,
179424,note_on,,,,,0,0,1,,,,0,63,75,
179520,note_off,,,,,96,0,1,,,,0,63,64,
179520,note_on,,,,,0,0,1,,,,0,64,75,
179520,note_off,,,,,96,0,2,,,,0,51,64,
179520,note_on,,,,,0,0,2,,,,0,52,56,
179616,note_on,,,,,0,0,1,,,,0,67,75,
179616,note_off,,,,,96,0,1,,,,0,64,64,
179616,note_off,,,,,96,0,2,,,,0,52,64,
179616,note_on,,,,,0,0,2,,,,0,55,53,
179712,note_on,,,,,0,0,1,,,,0,60,70,
179712,note_off,,,,,96,0,1,,,,0,67,64,
179712,note_off,,,,,96,0,2,,,,0,55,64,
179712,note_on,,,,,0,0,2,,,,0,48,57,
179744,note_on,,,,,32,0,1,,,,0,62,71,
179760,note_off,,,,,0,0,1,,,,0,60,64,
179760,note_off,,,,,16,0,1,,,,0,62,64,
179776,note_on,,,,,16,0,1,,,,0,60,70,
179808,note_on,,,,,0,0,2,,,,0,47,53,
179808,note_off,,,,,96,0,2,,,,0,48,64,
179808,note_on,,,,,0,0,1,,,,0,59,75,
179808,note_off,,,,,32,0,1,,,,0,60,64,
179904,note_on,,,,,0,0,1,,,,0,60,75,
179904,note_on,,,,,0,0,2,,,,0,48,58,
179904,note_off,,,,,96,0,2,,,,0,47,64,
179904,note_off,,,,,96,0,1,,,,0,59,64,
180000,note_on,,,,,0,0,1,,,,0,64,75,
180000,note_off,,,,,96,0,1,,,,0,60,64,
180000,note_on,,,,,0,0,2,,,,0,52,52,
180000,note_off,,,,,96,0,2,,,,0,48,64,
180096,note_off,,,,,96,0,1,,,,0,64,64,
180096,note_on,,,,,0,0,2,,,,0,43,57,
180096,note_off,,,,,96,0,2,,,,0,52,64,
180096,note_on,,,,,0,0,1,,,,0,55,72,
180128,note_on,,,,,32,0,1,,,,0,57,64,
180144,note_off,,,,,0,0,1,,,,0,55,64,
180144,note_off,,,,,16,0,1,,,,0,57,64,
180160,note_on,,,,,16,0,1,,,,0,55,71,
180192,note_on,,,,,0,0,1,,,,0,54,75,
180192,note_off,,,,,32,0,1,,,,0,55,64,
180192,note_on,,,,,0,0,2,,,,0,42,53,
180192,note_off,,,,,96,0,2,,,,0,43,64,
180288,note_off,,,,,96,0,1,,,,0,54,64,
180288,note_off,,,,,96,0,2,,,,0,42,64,
180288,note_on,,,,,0,0,2,,,,0,43,55,
180288,note_on,,,,,0,0,1,,,,0,55,75,
180384,note_off,,,,,96,0,2,,,,0,43,64,
180384,note_on,,,,,0,0,2,,,,0,48,56,
180384,note_on,,,,,0,0,1,,,,0,60,75,
180384,note_off,,,,,96,0,1,,,,0,55,64,
180480,note_on,,,,,0,0,2,,,,0,40,59,
180480,note_on,,,,,0,0,1,,,,0,52,68,
180480,note_off,,,,,96,0,2,,,,0,48,64,
180480,note_off,,,,,96,0,1,,,,0,60,64,
180512,note_on,,,,,32,0,1,,,,0,53,75,
180528,note_off,,,,,16,0,1,,,,0,53,64,
180528,note_off,,,,,0,0,1,,,,0,52,64,
180544,note_on,,,,,16,0,1,,,,0,52,73,
180576,note_off,,,,,32,0,1,,,,0,52,64,
180576,note_on,,,,,0,0,1,,,,0,51,75,
180576,note_off,,,,,96,0,2,,,,0,40,64,
180576,note_on,,,,,0,0,2,,,,0,39,53,
180672,note_off,,,,,96,0,2,,,,0,39,64,
180672,note_on,,,,,0,0,2,,,,0,40,60,
180672,note_on,,,,,0,0,1,,,,0,52,75,
180672,note_off,,,,,96,0,1,,,,0,51,64,
180768,note_off,,,,,96,0,1,,,,0,52,64,
180768,note_on,,,,,0,0,1,,,,0,55,75,
180768,note_on,,,,,0,0,2,,,,0,43,52,
180768,note_off,,,,,96,0,2,,,,0,40,64,
180864,note_off,,,,,96,0,1,,,,0,55,64,
180864,note_on,,,,,0,0,1,,,,0,48,75,
180864,note_on,,,,,0,0,2,,,,0,36,41,
180864,note_off,,,,,96,0,2,,,,0,43,64,
180928,note_off,,,,,64,0,1,,,,0,48,64,
180928,note_on,,,,,0,0,1,,,,0,50,75,
180928,note_on,,,,,0,0,2,,,,0,47,49,
180928,note_off,,,,,64,0,2,,,,0,36,64,
180992,note_on,,,,,0,0,2,,,,0,48,56,
180992,note_off,,,,,64,0,2,,,,0,47,64,
180992,note_on,,,,,0,0,1,,,,0,52,75,
180992,note_off,,,,,64,0,1,,,,0,50,64,
181056,note_off,,,,,64,0,1,,,,0,52,64,
181056,note_on,,,,,0,0,2,,,,0,50,53,
181056,note_off,,,,,64,0,2,,,,0,48,64,
181056,note_on,,,,,0,0,1,,,,0,53,75,
181120,note_off,,,,,64,0,1,,,,0,53,64,
181120,note_on,,,,,0,0,1,,,,0,55,75,
181120,note_off,,,,,64,0,2,,,,0,50,64,
181120,note_on,,,,,0,0,2,,,,0,52,51,
181184,note_off,,,,,64,0,2,,,,0,52,64,
181184,note_off,,,,,64,0,1,,,,0,55,64,
181184,note_on,,,,,0,0,1,,,,0,57,75,
181184,note_on,,,,,0,0,2,,,,0,53,54,
181248,note_on,,,,,0,0,1,,,,0,59,75,
181248,note_on,,,,,0,0,2,,,,0,55,52,
181248,note_off,,,,,64,0,1,,,,0,57,64,
181248,note_off,,,,,64,0,2,,,,0,53,64,
181312,note_off,,,,,64,0,2,,,,0,55,64,
181312,note_off,,,,,64,0,1,,,,0,59,64,
181312,note_on,,,,,0,0,1,,,,0,60,75,
181312,note_on,,,,,0,0,2,,,,0,57,50,
181376,note_on,,,,,0,0,1,,,,0,62,75,
181376,note_off,,,,,64,0,1,,,,0,60,64,
181376,note_off,,,,,64,0,2,,,,0,57,64,
181376,note_on,,,,,0,0,2,,,,0,59,53,
181440,note_on,,,,,0,0,1,,,,0,64,75,
181440,note_off,,,,,64,0,1,,,,0,62,64,
181440,note_off,,,,,64,0,2,,,,0,59,64,
181440,note_on,,,,,0,0,2,,,,0,60,57,
181504,note_off,,,,,64,0,1,,,,0,64,64,
181504,note_off,,,,,64,0,2,,,,0,60,64,
181504,note_on,,,,,0,0,2,,,,0,62,53,
181504,note_on,,,,,0,0,1,,,,0,65,75,
181568,note_off,,,,,64,0,1,,,,0,65,64,
181568,note_on,,,,,0,0,1,,,,0,67,75,
181568,note_off,,,,,64,0,2,,,,0,62,64,
181568,note_on,,,,,0,0,2,,,,0,64,53,
181632,note_on,,,,,0,0,2,,,,0,65,59,
181632,note_off,,,,,64,0,2,,,,0,64,64,
181632,note_on,,,,,0,0,1,,,,0,69,75,
181632,note_off,,,,,64,0,1,,,,0,67,64,
181696,note_off,,,,,64,0,2,,,,0,65,64,
181696,note_off,,,,,64,0,1,,,,0,69,64,
181696,note_on,,,,,0,0,1,,,,0,71,80,
181696,note_on,,,,,0,0,2,,,,0,67,60,
181760,note_on,,,,,0,0,2,,,,0,69,56,
181760,note_off,,,,,64,0,2,,,,0,67,64,
181760,note_off,,,,,64,0,1,,,,0,71,64,
181760,note_on,,,,,0,0,1,,,,0,72,82,
181824,note_on,,,,,0,0,2,,,,0,71,68,
181824,note_off,,,,,64,0,2,,,,0,69,64,
181824,note_on,,,,,0,0,1,,,,0,74,84,
181824,note_off,,,,,64,0,1,,,,0,72,64,
181862,note_on,,,,,0,0,2,,,,0,72,70,
181862,note_off,,,,,38,0,2,,,,0,71,64,
181862,note_on,,,,,0,0,1,,,,0,76,86,
181862,note_off,,,,,38,0,1,,,,0,74,64,
181900,note_on,,,,,0,0,1,,,,0,77,87,
181900,note_off,,,,,38,0,2,,,,0,72,64,
181900,note_on,,,,,0,0,2,,,,0,74,72,
181900,note_off,,,,,38,0,1,,,,0,76,64,
181938,note_off,,,,,38,0,1,,,,0,77,64,
181938,note_off,,,,,38,0,2,,,,0,74,64,
181939,note_on,,,,,1,0,2,,,,0,76,74,
181939,note_on,,,,,1,0,1,,,,0,79,88,
181977,note_on,,,,,0,0,2,,,,0,77,76,
181977,note_off,,,,,38,0,2,,,,0,76,64,
181977,note_on,,,,,0,0,1,,,,0,81,89,
181977,note_off,,,,,38,0,1,,,,0,79,64,
182015,note_off,,,,,38,0,1,,,,0,81,64,
182015,note_off,,,,,38,0,2,,,,0,77,64,
182016,note_on,,,,,0,0,2,,,,0,70,92,
182016,note_on,,,,,0,0,2,,,,0,67,92,
182016,note_on,,,,,1,0,2,,,,0,64,92,
182016,note_on,,,,,1,0,1,,,,0,72,105,
182016,note_on,,,,,0,0,1,,,,0,79,105,
182016,note_on,,,,,0,0,1,,,,0,82,105,
182208,note_off,,,,,0,0,2,,,,0,67,64,
182208,note_off,,,,,192,0,1,,,,0,82,64,
182208,note_off,,,,,0,0,1,,,,0,79,64,
182208,note_off,,,,,0,0,1,,,,0,72,64,
182208,note_off,,,,,192,0,2,,,,0,70,64,
182208,note_off,,,,,0,0,2,,,,0,64,64,
182400,note_on,,,,,192,0,1,,,,0,72,92,
182400,note_on,,,,,0,0,1,,,,0,77,92,
182400,note_on,,,,,0,0,1,,,,0,81,92,
182400,note_on,,,,,192,0,2,,,,0,65,72,
182400,note_on,,,,,0,0,2,,,,0,69,72,
182592,note_off,,,,,0,0,2,,,,0,65,64,
182592,note_off,,,,,192,0,2,,,,0,69,64,
182592,note_off,,,,,192,0,1,,,,0,81,64,
182592,note_off,,,,,0,0,1,,,,0,77,64,
182592,note_off,,,,,0,0,1,,,,0,72,64,
183136,note_on,,,,,544,0,1,,,,0,69,55,
