tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,note,velocity,channel
195000,note_on,0,0,3,,,,,,,,,,,,,50,64,0
195000,note_off,120,0,3,,,,,,,,,,,,,51,64,0
195120,note_on,0,0,3,,,,,,,,,,,,,51,64,0
195120,note_on,0,0,1,,,,,,,,,,,,,70,64,0
195120,note_off,240,0,1,,,,,,,,,,,,,72,64,0
195120,note_off,120,0,3,,,,,,,,,,,,,50,64,0
195240,note_off,120,0,3,,,,,,,,,,,,,51,64,0
195240,note_on,0,0,3,,,,,,,,,,,,,50,64,0
195360,note_off,120,0,3,,,,,,,,,,,,,50,64,0
195360,note_off,240,0,1,,,,,,,,,,,,,70,64,0
195360,note_on,0,0,1,,,,,,,,,,,,,69,64,0
195360,note_on,0,0,2,,,,,,,,,,,,,79,64,0
195360,note_off,960,0,2,,,,,,,,,,,,,78,64,0
195360,note_on,0,0,3,,,,,,,,,,,,,51,64,0
195480,note_off,120,0,3,,,,,,,,,,,,,51,64,0
195480,note_on,0,0,3,,,,,,,,,,,,,50,64,0
195600,note_off,120,0,3,,,,,,,,,,,,,50,64,0
195600,note_on,0,0,3,,,,,,,,,,,,,49,64,0
195600,note_off,240,0,1,,,,,,,,,,,,,69,64,0
195600,note_on,0,0,1,,,,,,,,,,,,,67,64,0
195720,note_off,120,0,3,,,,,,,,,,,,,49,64,0
195720,note_on,0,0,3,,,,,,,,,,,,,50,64,0
195840,note_off,240,0,1,,,,,,,,,,,,,67,64,0
195840,note_on,0,0,1,,,,,,,,,,,,,69,64,0
195840,note_off,120,0,3,,,,,,,,,,,,,50,64,0
195840,note_on,0,0,3,,,,,,,,,,,,,49,64,0
196080,note_on,0,0,2,,,,,,,,,,,,,76,64,0
196080,note_off,720,0,2,,,,,,,,,,,,,79,64,0
196320,note_on,0,0,3,,,,,,,,,,,,,47,64,0
196320,note_on,0,0,2,,,,,,,,,,,,,77,64,0
196320,note_off,240,0,2,,,,,,,,,,,,,76,64,0
196320,note_off,480,0,3,,,,,,,,,,,,,49,64,0
196560,note_off,240,0,3,,,,,,,,,,,,,47,64,0
196560,note_on,0,0,3,,,,,,,,,,,,,45,64,0
196560,note_off,240,0,2,,,,,,,,,,,,,77,64,0
196560,note_on,0,0,2,,,,,,,,,,,,,79,64,0
196800,note_off,240,0,2,,,,,,,,,,,,,79,64,0
196800,note_off,240,0,3,,,,,,,,,,,,,45,64,0
196800,note_on,0,0,2,,,,,,,,,,,,,77,64,0
196800,note_on,0,0,3,,,,,,,,,,,,,50,64,0
197040,note_on,0,0,2,,,,,,,,,,,,,76,64,0
197040,note_off,240,0,2,,,,,,,,,,,,,77,64,0
197280,note_on,0,0,2,,,,,,,,,,,,,74,64,0
197280,note_on,0,0,3,,,,,,,,,,,,,55,64,0
197280,note_off,480,0,3,,,,,,,,,,,,,50,64,0
197280,note_off,1440,0,1,,,,,,,,,,,,,69,64,0
197280,note_on,0,0,1,,,,,,,,,,,,,82,64,0
197280,note_off,240,0,2,,,,,,,,,,,,,76,64,0
197520,note_off,240,0,2,,,,,,,,,,,,,74,64,0
197520,note_on,0,0,2,,,,,,,,,,,,,73,64,0
197760,note_off,240,0,2,,,,,,,,,,,,,73,64,0
197760,note_off,480,0,1,,,,,,,,,,,,,82,64,0
197760,note_on,0,0,1,,,,,,,,,,,,,81,64,0
197760,note_off,480,0,3,,,,,,,,,,,,,55,64,0
197760,note_on,0,0,3,,,,,,,,,,,,,54,64,0
197760,note_on,0,0,2,,,,,,,,,,,,,74,64,0
198000,note_off,240,0,2,,,,,,,,,,,,,74,64,0
198000,note_on,0,0,2,,,,,,,,,,,,,72,64,0
198240,note_off,480,0,1,,,,,,,,,,,,,81,64,0
198240,note_on,0,0,1,,,,,,,,,,,,,74,64,0
198240,note_off,480,0,3,,,,,,,,,,,,,54,64,0
198240,note_on,0,0,3,,,,,,,,,,,,,53,64,0
198240,note_off,240,0,2,,,,,,,,,,,,,72,64,0
198240,note_on,0,0,2,,,,,,,,,,,,,70,64,0
198480,note_off,240,0,2,,,,,,,,,,,,,70,64,0
198480,note_on,0,0,2,,,,,,,,,,,,,69,64,0
198720,note_off,480,0,3,,,,,,,,,,,,,53,64,0
198720,note_on,0,0,3,,,,,,,,,,,,,52,64,0
198720,note_off,240,0,2,,,,,,,,,,,,,69,64,0
198720,note_on,0,0,2,,,,,,,,,,,,,67,64,0
198960,note_on,0,0,2,,,,,,,,,,,,,70,64,0
198960,note_off,240,0,2,,,,,,,,,,,,,67,64,0
199200,note_on,0,0,2,,,,,,,,,,,,,68,64,0
199200,note_off,480,0,3,,,,,,,,,,,,,52,64,0
199200,note_on,0,0,3,,,,,,,,,,,,,51,64,0
199200,note_off,240,0,2,,,,,,,,,,,,,70,64,0
199200,note_off,960,0,1,,,,,,,,,,,,,74,64,0
199200,note_on,0,0,1,,,,,,,,,,,,,72,64,0
199440,note_off,240,0,2,,,,,,,,,,,,,68,64,0
199440,note_on,0,0,2,,,,,,,,,,,,,67,64,0
199680,note_on,0,0,3,,,,,,,,,,,,,50,64,0
199680,note_off,480,0,3,,,,,,,,,,,,,51,64,0
199680,note_off,240,0,2,,,,,,,,,,,,,67,64,0
199680,note_on,0,0,2,,,,,,,,,,,,,66,64,0
199920,note_off,720,0,1,,,,,,,,,,,,,72,64,0
199920,note_on,0,0,1,,,,,,,,,,,,,69,64,0
200160,note_off,240,0,1,,,,,,,,,,,,,69,64,0
200160,note_on,0,0,1,,,,,,,,,,,,,70,64,0
200160,note_on,0,0,2,,,,,,,,,,,,,62,64,0
200160,note_off,480,0,2,,,,,,,,,,,,,66,64,0
200400,note_on,0,0,1,,,,,,,,,,,,,67,64,0
200400,note_off,240,0,1,,,,,,,,,,,,,70,64,0
200640,note_on,0,0,2,,,,,,,,,,,,,61,64,0
200640,note_off,240,0,1,,,,,,,,,,,,,67,64,0
200640,note_off,480,0,2,,,,,,,,,,,,,62,64,0
200640,note_on,0,0,1,,,,,,,,,,,,,64,64,0
200880,note_on,0,0,1,,,,,,,,,,,,,70,64,0
200880,note_off,240,0,1,,,,,,,,,,,,,64,64,0
201120,note_off,480,0,2,,,,,,,,,,,,,61,64,0
201120,note_off,240,0,1,,,,,,,,,,,,,70,64,0
201120,note_on,0,0,1,,,,,,,,,,,,,69,64,0
201120,note_on,0,0,2,,,,,,,,,,,,,60,64,0
201360,note_off,240,0,1,,,,,,,,,,,,,69,64,0
201360,note_on,0,0,1,,,,,,,,,,,,,63,64,0
201600,note_off,480,0,2,,,,,,,,,,,,,60,64,0
201600,note_on,0,0,2,,,,,,,,,,,,,59,64,0
201600,note_on,0,0,1,,,,,,,,,,,,,62,64,0
201600,note_off,240,0,1,,,,,,,,,,,,,63,64,0
201840,note_off,240,0,2,,,,,,,,,,,,,59,64,0
201840,note_on,0,0,2,,,,,,,,,,,,,57,64,0
202080,note_on,0,0,1,,,,,,,,,,,,,74,64,0
202080,note_off,240,0,2,,,,,,,,,,,,,57,64,0
202080,note_on,0,0,2,,,,,,,,,,,,,58,64,0
202080,note_off,480,0,1,,,,,,,,,,,,,62,64,0
202320,note_off,240,0,2,,,,,,,,,,,,,58,64,0
202320,note_on,0,0,2,,,,,,,,,,,,,67,64,0
202560,note_off,480,0,1,,,,,,,,,,,,,74,64,0
202560,note_off,240,0,2,,,,,,,,,,,,,67,64,0
202560,note_on,0,0,2,,,,,,,,,,,,,57,64,0
202560,note_on,0,0,1,,,,,,,,,,,,,73,64,0
202800,note_off,240,0,2,,,,,,,,,,,,,57,64,0
202800,note_on,0,0,2,,,,,,,,,,,,,67,64,0
203040,note_off,480,0,1,,,,,,,,,,,,,73,64,0
203040,note_on,0,0,1,,,,,,,,,,,,,72,64,0
203040,note_off,240,0,2,,,,,,,,,,,,,67,64,0
203040,note_on,0,0,2,,,,,,,,,,,,,66,64,0
203280,note_off,240,0,2,,,,,,,,,,,,,66,64,0
203280,note_on,0,0,2,,,,,,,,,,,,,57,64,0
203520,note_off,480,0,1,,,,,,,,,,,,,72,64,0
203520,note_on,0,0,1,,,,,,,,,,,,,71,64,0
203520,note_on,0,0,2,,,,,,,,,,,,,55,64,0
203520,note_off,240,0,2,,,,,,,,,,,,,57,64,0
203760,note_on,0,0,1,,,,,,,,,,,,,69,64,0
203760,note_off,240,0,1,,,,,,,,,,,,,71,64,0
204000,note_off,4320,0,3,,,,,,,,,,,,,50,64,0
204000,note_on,0,0,3,,,,,,,,,,,,,50,64,0
204000,note_off,240,0,1,,,,,,,,,,,,,69,64,0
204000,note_on,0,0,1,,,,,,,,,,,,,70,64,0
204240,note_off,720,0,2,,,,,,,,,,,,,55,64,0
204240,note_on,0,0,2,,,,,,,,,,,,,54,64,0
204480,note_on,0,0,2,,,,,,,,,,,,,55,64,0
204480,note_on,0,0,3,,,,,,,,,,,,,49,64,0
204480,note_off,480,0,3,,,,,,,,,,,,,50,64,0
204480,note_off,240,0,2,,,,,,,,,,,,,54,64,0
204720,note_on,0,0,1,,,,,,,,,,,,,69,64,0
204720,note_off,720,0,1,,,,,,,,,,,,,70,64,0
204960,note_off,240,0,1,,,,,,,,,,,,,69,64,0
204960,note_on,0,0,1,,,,,,,,,,,,,75,64,0
204960,note_off,480,0,3,,,,,,,,,,,,,49,64,0
204960,note_on,0,0,3,,,,,,,,,,,,,48,64,0
205200,note_off,720,0,2,,,,,,,,,,,,,55,64,0
205200,note_on,0,0,2,,,,,,,,,,,,,66,64,0
205440,note_off,480,0,3,,,,,,,,,,,,,48,64,0
205440,note_on,0,0,3,,,,,,,,,,,,,47,64,0
205440,note_off,240,0,2,,,,,,,,,,,,,66,64,0
205440,note_on,0,0,2,,,,,,,,,,,,,67,64,0
205680,note_off,240,0,3,,,,,,,,,,,,,47,64,0
205680,note_on,0,0,1,,,,,,,,,,,,,74,64,0
205680,note_off,720,0,1,,,,,,,,,,,,,75,64,0
205680,note_on,0,0,3,,,,,,,,,,,,,45,64,0
205920,note_on,0,0,1,,,,,,,,,,,,,79,64,0
205920,note_off,240,0,1,,,,,,,,,,,,,74,64,0
205920,note_off,240,0,3,,,,,,,,,,,,,45,64,0
205920,note_on,0,0,3,,,,,,,,,,,,,46,64,0
206160,note_off,240,0,3,,,,,,,,,,,,,46,64,0
206160,note_on,0,0,3,,,,,,,,,,,,,55,64,0
206160,note_off,720,0,2,,,,,,,,,,,,,67,64,0
206160,note_on,0,0,2,,,,,,,,,,,,,75,64,0
206400,note_off,480,0,1,,,,,,,,,,,,,79,64,0
206400,note_off,240,0,3,,,,,,,,,,,,,55,64,0
206400,note_on,0,0,3,,,,,,,,,,,,,45,64,0
206400,note_off,240,0,2,,,,,,,,,,,,,75,64,0
206400,note_on,0,0,2,,,,,,,,,,,,,74,64,0
206640,note_on,0,0,2,,,,,,,,,,,,,73,64,0
206640,note_off,240,0,3,,,,,,,,,,,,,45,64,0
206640,note_on,0,0,3,,,,,,,,,,,,,55,64,0
206640,note_off,240,0,2,,,,,,,,,,,,,74,64,0
206880,note_on,0,0,3,,,,,,,,,,,,,50,64,0
206880,note_off,240,0,3,,,,,,,,,,,,,55,64,0
206880,note_on,480,0,1,,,,,,,,,,,,,81,64,0
206880,note_off,240,0,2,,,,,,,,,,,,,73,64,0
207120,note_off,240,0,1,,,,,,,,,,,,,81,64,0
207120,note_on,240,0,2,,,,,,,,,,,,,69,64,0
207120,note_off,240,0,3,,,,,,,,,,,,,50,64,0
207120,note_on,0,0,3,,,,,,,,,,,,,54,64,0
207120,note_on,0,0,1,,,,,,,,,,,,,72,64,0
207360,note_off,240,0,1,,,,,,,,,,,,,72,64,0
207360,note_on,0,0,1,,,,,,,,,,,,,72,64,0
207360,note_on,0,0,2,,,,,,,,,,,,,69,64,0
207360,note_off,240,0,3,,,,,,,,,,,,,54,64,0
207360,note_on,0,0,3,,,,,,,,,,,,,43,64,0
207360,note_off,240,0,2,,,,,,,,,,,,,69,64,0
207600,note_off,240,0,1,,,,,,,,,,,,,72,64,0
207600,note_on,0,0,2,,,,,,,,,,,,,67,64,0
207600,note_on,0,0,1,,,,,,,,,,,,,71,64,0
207600,note_off,240,0,2,,,,,,,,,,,,,69,64,0
207840,note_off,240,0,2,,,,,,,,,,,,,67,64,0
207840,note_off,240,0,1,,,,,,,,,,,,,71,64,0
207840,note_on,0,0,3,,,,,,,,,,,,,58,64,0
207840,note_off,480,0,3,,,,,,,,,,,,,43,64,0
208320,note_off,480,0,3,,,,,,,,,,,,,58,64,0
208320,note_on,0,0,3,,,,,,,,,,,,,52,64,0
208560,note_on,720,0,2,,,,,,,,,,,,,70,64,0
208560,note_on,720,0,1,,,,,,,,,,,,,73,64,0
208800,note_off,480,0,3,,,,,,,,,,,,,52,64,0
208800,note_on,0,0,3,,,,,,,,,,,,,55,64,0
208800,note_on,0,0,1,,,,,,,,,,,,,72,64,0
208800,note_off,240,0,1,,,,,,,,,,,,,73,64,0
208800,note_off,240,0,2,,,,,,,,,,,,,70,64,0
208800,note_on,0,0,2,,,,,,,,,,,,,68,64,0
209040,note_off,240,0,2,,,,,,,,,,,,,68,64,0
209040,note_on,0,0,2,,,,,,,,,,,,,67,64,0
209040,note_off,240,0,1,,,,,,,,,,,,,72,64,0
209040,note_on,0,0,1,,,,,,,,,,,,,70,64,0
209280,note_on,0,0,3,,,,,,,,,,,,,48,64,0
209280,note_off,480,0,3,,,,,,,,,,,,,55,64,0
209280,note_off,240,0,1,,,,,,,,,,,,,70,64,0
209280,note_off,240,0,2,,,,,,,,,,,,,67,64,0
209520,note_on,240,0,1,,,,,,,,,,,,,70,64,0
209520,note_on,240,0,2,,,,,,,,,,,,,61,64,0
209760,note_on,0,0,3,,,,,,,,,,,,,50,64,0
209760,note_off,480,0,3,,,,,,,,,,,,,48,64,0
209760,note_off,240,0,1,,,,,,,,,,,,,70,64,0
209760,note_on,0,0,1,,,,,,,,,,,,,68,64,0
209760,note_off,240,0,2,,,,,,,,,,,,,61,64,0
209760,note_on,0,0,2,,,,,,,,,,,,,60,64,0
210000,note_on,0,0,1,,,,,,,,,,,,,67,64,0
210000,note_off,240,0,1,,,,,,,,,,,,,68,64,0
210000,note_on,0,0,3,,,,,,,,,,,,,52,64,0
210000,note_off,240,0,3,,,,,,,,,,,,,50,64,0
210000,note_off,240,0,2,,,,,,,,,,,,,60,64,0
210000,note_on,0,0,2,,,,,,,,,,,,,58,64,0
210240,note_off,240,0,1,,,,,,,,,,,,,67,64,0
210240,note_off,240,0,2,,,,,,,,,,,,,58,64,0
210240,note_on,0,0,3,,,,,,,,,,,,,53,64,0
210240,note_off,240,0,3,,,,,,,,,,,,,52,64,0
210480,note_off,240,0,3,,,,,,,,,,,,,53,64,0
210480,note_on,240,0,1,,,,,,,,,,,,,67,64,0
210480,note_on,240,0,2,,,,,,,,,,,,,58,64,0
210480,note_on,0,0,3,,,,,,,,,,,,,52,64,0
210720,note_on,0,0,3,,,,,,,,,,,,,53,64,0
210720,note_off,240,0,3,,,,,,,,,,,,,52,64,0
210720,note_on,0,0,2,,,,,,,,,,,,,56,64,0
210720,note_off,240,0,2,,,,,,,,,,,,,58,64,0
210720,note_off,240,0,1,,,,,,,,,,,,,67,64,0
210720,note_on,0,0,1,,,,,,,,,,,,,65,64,0
210960,note_off,240,0,1,,,,,,,,,,,,,65,64,0
210960,note_on,0,0,1,,,,,,,,,,,,,64,64,0
210960,note_off,240,0,2,,,,,,,,,,,,,56,64,0
210960,note_on,0,0,2,,,,,,,,,,,,,55,64,0
211200,note_on,0,0,2,,,,,,,,,,,,,55,64,0
211200,note_off,240,0,1,,,,,,,,,,,,,64,64,0
211200,note_on,0,0,1,,,,,,,,,,,,,64,64,0
211200,note_off,240,0,2,,,,,,,,,,,,,55,64,0
211440,note_off,240,0,2,,,,,,,,,,,,,55,64,0
211440,note_on,0,0,2,,,,,,,,,,,,,56,64,0
211440,note_off,240,0,1,,,,,,,,,,,,,64,64,0
211440,note_on,0,0,1,,,,,,,,,,,,,65,64,0
211680,note_off,240,0,2,,,,,,,,,,,,,56,64,0
211680,note_off,240,0,1,,,,,,,,,,,,,65,64,0
211680,note_off,960,0,3,,,,,,,,,,,,,53,64,0
211680,note_on,0,0,3,,,,,,,,,,,,,56,64,0
211920,note_on,240,0,1,,,,,,,,,,,,,74,64,0
211920,note_on,240,0,2,,,,,,,,,,,,,71,64,0
212160,note_on,0,0,3,,,,,,,,,,,,,50,64,0
212160,note_off,240,0,1,,,,,,,,,,,,,74,64,0
212160,note_off,480,0,3,,,,,,,,,,,,,56,64,0
212160,note_off,240,0,2,,,,,,,,,,,,,71,64,0
212400,note_on,240,0,2,,,,,,,,,,,,,71,64,0
212400,note_on,240,0,1,,,,,,,,,,,,,77,64,0
212640,note_off,240,0,2,,,,,,,,,,,,,71,64,0
212640,note_on,0,0,3,,,,,,,,,,,,,53,64,0
212640,note_off,480,0,3,,,,,,,,,,,,,50,64,0
212640,note_off,240,0,1,,,,,,,,,,,,,77,64,0
212880,note_on,240,0,2,,,,,,,,,,,,,71,64,0
212880,note_on,240,0,1,,,,,,,,,,,,,74,64,0
213120,note_off,240,0,1,,,,,,,,,,,,,74,64,0
213120,note_on,0,0,3,,,,,,,,,,,,,46,64,0
213120,note_off,480,0,3,,,,,,,,,,,,,53,64,0
213120,note_off,240,0,2,,,,,,,,,,,,,71,64,0
213360,note_on,240,0,2,,,,,,,,,,,,,80,64,0
213360,note_on,240,0,1,,,,,,,,,,,,,84,64,0
213600,note_on,0,0,1,,,,,,,,,,,,,82,64,0
213600,note_on,0,0,2,,,,,,,,,,,,,79,64,0
213600,note_off,240,0,2,,,,,,,,,,,,,80,64,0
213600,note_on,0,0,3,,,,,,,,,,,,,48,64,0
213600,note_off,480,0,3,,,,,,,,,,,,,46,64,0
213600,note_off,240,0,1,,,,,,,,,,,,,84,64,0
213840,note_off,240,0,1,,,,,,,,,,,,,82,64,0
213840,note_on,0,0,1,,,,,,,,,,,,,80,64,0
213840,note_off,240,0,3,,,,,,,,,,,,,48,64,0
213840,note_on,0,0,3,,,,,,,,,,,,,50,64,0
213840,note_on,0,0,2,,,,,,,,,,,,,77,64,0
213840,note_off,240,0,2,,,,,,,,,,,,,79,64,0
214080,note_off,240,0,3,,,,,,,,,,,,,50,64,0
214080,note_on,0,0,3,,,,,,,,,,,,,51,64,0
214080,note_off,240,0,2,,,,,,,,,,,,,77,64,0
214080,note_off,240,0,1,,,,,,,,,,,,,80,64,0
214320,note_off,240,0,3,,,,,,,,,,,,,51,64,0
214320,note_on,0,0,3,,,,,,,,,,,,,50,64,0
214320,note_on,240,0,2,,,,,,,,,,,,,77,64,0
214320,note_on,240,0,1,,,,,,,,,,,,,80,64,0
214560,note_on,0,0,3,,,,,,,,,,,,,51,64,0
214560,note_off,240,0,1,,,,,,,,,,,,,80,64,0
214560,note_on,0,0,1,,,,,,,,,,,,,79,64,0
214560,note_off,240,0,3,,,,,,,,,,,,,50,64,0
214560,note_off,240,0,2,,,,,,,,,,,,,77,64,0
214560,note_on,0,0,2,,,,,,,,,,,,,75,64,0
214800,note_on,0,0,2,,,,,,,,,,,,,74,64,0
214800,note_off,240,0,1,,,,,,,,,,,,,79,64,0
214800,note_on,0,0,1,,,,,,,,,,,,,77,64,0
214800,note_off,240,0,2,,,,,,,,,,,,,75,64,0
215040,note_off,240,0,2,,,,,,,,,,,,,74,64,0
215040,note_on,0,0,2,,,,,,,,,,,,,74,64,0
215040,note_on,0,0,1,,,,,,,,,,,,,77,64,0
215040,note_off,240,0,1,,,,,,,,,,,,,77,64,0
215280,note_on,0,0,1,,,,,,,,,,,,,79,64,0
215280,note_off,720,0,3,,,,,,,,,,,,,51,64,0
215280,note_off,240,0,2,,,,,,,,,,,,,74,64,0
215280,note_on,0,0,2,,,,,,,,,,,,,75,64,0
215280,note_off,240,0,1,,,,,,,,,,,,,77,64,0
215280,note_on,0,0,3,,,,,,,,,,,,,50,64,0
215520,note_on,0,0,3,,,,,,,,,,,,,51,64,0
215520,note_off,240,0,1,,,,,,,,,,,,,79,64,0
215520,note_off,240,0,2,,,,,,,,,,,,,75,64,0
215520,note_off,240,0,3,,,,,,,,,,,,,50,64,0
215760,note_off,240,0,3,,,,,,,,,,,,,51,64,0
215760,note_on,240,0,2,,,,,,,,,,,,,72,64,0
215760,note_on,240,0,1,,,,,,,,,,,,,72,64,0
215760,note_on,0,0,3,,,,,,,,,,,,,53,64,0
216000,note_off,240,0,2,,,,,,,,,,,,,72,64,0
216000,note_on,0,0,1,,,,,,,,,,,,,72,64,0
216000,note_on,0,0,2,,,,,,,,,,,,,72,64,0
216000,note_off,240,0,1,,,,,,,,,,,,,72,64,0
216000,note_on,0,0,3,,,,,,,,,,,,,51,64,0
216000,note_off,240,0,3,,,,,,,,,,,,,53,64,0
216240,note_on,0,0,1,,,,,,,,,,,,,71,64,0
216240,note_off,240,0,2,,,,,,,,,,,,,72,64,0
216240,note_on,0,0,2,,,,,,,,,,,,,71,64,0
216240,note_off,240,0,1,,,,,,,,,,,,,72,64,0
216240,note_on,0,0,3,,,,,,,,,,,,,50,64,0
216240,note_off,240,0,3,,,,,,,,,,,,,51,64,0
216480,note_off,240,0,2,,,,,,,,,,,,,71,64,0
216480,note_off,240,0,3,,,,,,,,,,,,,50,64,0
216480,note_on,0,0,3,,,,,,,,,,,,,48,64,0
216480,note_on,0,0,1,,,,,,,,,,,,,77,64,0
216480,note_off,240,0,1,,,,,,,,,,,,,71,64,0
216720,note_off,240,0,3,,,,,,,,,,,,,48,64,0
216720,note_on,0,0,3,,,,,,,,,,,,,47,64,0
216720,note_on,240,0,2,,,,,,,,,,,,,68,64,0
216960,note_off,240,0,2,,,,,,,,,,,,,68,64,0
216960,note_on,0,0,2,,,,,,,,,,,,,68,64,0
216960,note_off,240,0,3,,,,,,,,,,,,,47,64,0
216960,note_on,0,0,3,,,,,,,,,,,,,48,64,0
217200,note_off,240,0,3,,,,,,,,,,,,,48,64,0
217200,note_on,0,0,3,,,,,,,,,,,,,47,64,0
217200,note_off,240,0,2,,,,,,,,,,,,,68,64,0
217200,note_on,0,0,2,,,,,,,,,,,,,67,64,0
217440,note_off,240,0,2,,,,,,,,,,,,,67,64,0
217440,note_on,0,0,1,,,,,,,,,,,,,75,64,0
217440,note_off,960,0,1,,,,,,,,,,,,,77,64,0
217440,note_on,0,0,3,,,,,,,,,,,,,48,64,0
217440,note_off,240,0,3,,,,,,,,,,,,,47,64,0
217680,note_on,0,0,1,,,,,,,,,,,,,68,64,0
217680,note_off,240,0,1,,,,,,,,,,,,,75,64,0
217680,note_on,0,0,3,,,,,,,,,,,,,49,64,0
217680,note_off,240,0,3,,,,,,,,,,,,,48,64,0
217920,note_on,0,0,1,,,,,,,,,,,,,68,64,0
217920,note_off,240,0,1,,,,,,,,,,,,,68,64,0
217920,note_on,0,0,3,,,,,,,,,,,,,48,64,0
217920,note_off,240,0,3,,,,,,,,,,,,,49,64,0
218160,note_on,0,0,3,,,,,,,,,,,,,46,64,0
218160,note_off,240,0,1,,,,,,,,,,,,,68,64,0
218160,note_on,0,0,1,,,,,,,,,,,,,67,64,0
218160,note_off,240,0,3,,,,,,,,,,,,,48,64,0
218400,note_off,240,0,3,,,,,,,,,,,,,46,64,0
218400,note_off,240,0,1,,,,,,,,,,,,,67,64,0
218400,note_on,0,0,1,,,,,,,,,,,,,73,64,0
218400,note_on,0,0,3,,,,,,,,,,,,,44,64,0
218640,note_off,240,0,3,,,,,,,,,,,,,44,64,0
218640,note_on,0,0,3,,,,,,,,,,,,,43,64,0
218640,note_on,1200,0,2,,,,,,,,,,,,,70,64,0
218880,note_off,240,0,3,,,,,,,,,,,,,43,64,0
218880,note_off,240,0,2,,,,,,,,,,,,,70,64,0
218880,note_on,0,0,2,,,,,,,,,,,,,70,64,0
218880,note_on,0,0,3,,,,,,,,,,,,,44,64,0
219120,note_off,240,0,2,,,,,,,,,,,,,70,64,0
219120,note_on,0,0,2,,,,,,,,,,,,,63,64,0
219360,note_off,480,0,3,,,,,,,,,,,,,44,64,0
219360,note_on,0,0,1,,,,,,,,,,,,,72,64,0
219360,note_off,960,0,1,,,,,,,,,,,,,73,64,0
219360,note_on,0,0,3,,,,,,,,,,,,,48,64,0
219360,note_on,0,0,2,,,,,,,,,,,,,68,64,0
219360,note_off,240,0,2,,,,,,,,,,,,,63,64,0
219600,note_off,240,0,1,,,,,,,,,,,,,72,64,0
219600,note_on,0,0,1,,,,,,,,,,,,,75,64,0
219840,note_on,0,0,1,,,,,,,,,,,,,74,64,0
219840,note_off,240,0,1,,,,,,,,,,,,,75,64,0
219840,note_on,0,0,3,,,,,,,,,,,,,51,64,0
219840,note_off,480,0,3,,,,,,,,,,,,,48,64,0
219840,note_off,480,0,2,,,,,,,,,,,,,68,64,0
220080,note_off,240,0,1,,,,,,,,,,,,,74,64,0
220080,note_on,0,0,1,,,,,,,,,,,,,73,64,0
220320,note_on,0,0,1,,,,,,,,,,,,,72,64,0
220320,note_off,240,0,1,,,,,,,,,,,,,73,64,0
220320,note_on,0,0,3,,,,,,,,,,,,,53,64,0
220320,note_off,480,0,3,,,,,,,,,,,,,51,64,0
220560,note_on,0,0,1,,,,,,,,,,,,,71,64,0
220560,note_off,240,0,1,,,,,,,,,,,,,72,64,0
220560,note_on,720,0,2,,,,,,,,,,,,,62,64,0
220800,note_on,0,0,2,,,,,,,,,,,,,62,64,0
220800,note_off,480,0,3,,,,,,,,,,,,,53,64,0
220800,note_on,0,0,3,,,,,,,,,,,,,43,64,0
220800,note_off,240,0,2,,,,,,,,,,,,,62,64,0
220800,note_off,240,0,1,,,,,,,,,,,,,71,64,0
220800,note_on,0,0,1,,,,,,,,,,,,,71,64,0
221040,note_off,240,0,2,,,,,,,,,,,,,62,64,0
221040,note_on,0,0,2,,,,,,,,,,,,,63,64,0
221040,note_on,0,0,1,,,,,,,,,,,,,70,64,0
221040,note_off,240,0,1,,,,,,,,,,,,,71,64,0
221280,note_off,480,0,3,,,,,,,,,,,,,43,64,0
221280,note_on,0,0,3,,,,,,,,,,,,,46,64,0
221280,note_off,240,0,2,,,,,,,,,,,,,63,64,0
221280,note_off,240,0,1,,,,,,,,,,,,,70,64,0
221520,note_on,240,0,2,,,,,,,,,,,,,70,64,0
221760,note_off,240,0,2,,,,,,,,,,,,,70,64,0
221760,note_on,0,0,3,,,,,,,,,,,,,50,64,0
221760,note_off,480,0,3,,,,,,,,,,,,,46,64,0
221760,note_on,0,0,2,,,,,,,,,,,,,69,64,0
222000,note_off,240,0,2,,,,,,,,,,,,,69,64,0
222000,note_on,0,0,2,,,,,,,,,,,,,68,64,0
222240,note_on,0,0,2,,,,,,,,,,,,,67,64,0
222240,note_on,0,0,3,,,,,,,,,,,,,51,64,0
222240,note_off,480,0,3,,,,,,,,,,,,,50,64,0
222240,note_off,240,0,2,,,,,,,,,,,,,68,64,0
222480,note_on,0,0,2,,,,,,,,,,,,,66,64,0
222480,note_off,240,0,2,,,,,,,,,,,,,67,64,0
222480,note_on,1200,0,1,,,,,,,,,,,,,75,64,0
222720,note_off,240,0,1,,,,,,,,,,,,,75,64,0
222720,note_on,0,0,1,,,,,,,,,,,,,75,64,0
222720,note_off,240,0,2,,,,,,,,,,,,,66,64,0
222720,note_on,0,0,3,,,,,,,,,,,,,41,64,0
222720,note_off,480,0,3,,,,,,,,,,,,,51,64,0
222720,note_on,0,0,2,,,,,,,,,,,,,66,64,0
222960,note_on,0,0,2,,,,,,,,,,,,,65,64,0
222960,note_off,240,0,2,,,,,,,,,,,,,66,64,0
222960,note_off,240,0,1,,,,,,,,,,,,,75,64,0
222960,note_on,0,0,1,,,,,,,,,,,,,74,64,0
