tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity,frame_rate,hours,minutes,seconds,frames,sub_frames
138392,note_on,72,0,8,,,,,,,,,,,6,,76,0,,,,,,
138400,note_on,8,0,8,,,,,,,,,,,6,,72,100,,,,,,
138472,note_on,72,0,8,,,,,,,,,,,6,,72,0,,,,,,
138480,note_on,8,0,8,,,,,,,,,,,6,,69,100,,,,,,
138480,note_on,264,0,11,,,,,,,,,,,10,,60,100,,,,,,
138552,note_on,72,0,8,,,,,,,,,,,6,,69,0,,,,,,
138560,note_on,8,0,8,,,,,,,,,,,6,,72,100,,,,,,
138632,note_on,72,0,8,,,,,,,,,,,6,,72,0,,,,,,
138640,note_on,8,0,8,,,,,,,,,,,6,,76,100,,,,,,
138672,note_on,192,0,11,,,,,,,,,,,10,,48,0,,,,,,
138672,note_on,432,0,10,,,,,,,,,,,8,,52,0,,,,,,
138712,note_on,72,0,8,,,,,,,,,,,6,,76,0,,,,,,
138720,note_on,48,0,11,,,,,,,,,,,10,,50,100,,,,,,
138720,note_on,8,0,8,,,,,,,,,,,6,,77,100,,,,,,
138792,note_on,72,0,8,,,,,,,,,,,6,,77,0,,,,,,
138800,note_on,8,0,8,,,,,,,,,,,6,,74,100,,,,,,
138872,note_on,72,0,8,,,,,,,,,,,6,,74,0,,,,,,
138880,note_on,8,0,8,,,,,,,,,,,6,,71,100,,,,,,
138912,note_on,192,0,11,,,,,,,,,,,10,,60,0,,,,,,
138952,note_on,72,0,8,,,,,,,,,,,6,,71,0,,,,,,
138960,note_on,48,0,11,,,,,,,,,,,10,,59,100,,,,,,
138960,note_on,8,0,8,,,,,,,,,,,6,,67,100,,,,,,
139032,note_on,72,0,8,,,,,,,,,,,6,,67,0,,,,,,
139040,note_on,8,0,8,,,,,,,,,,,6,,71,100,,,,,,
139112,note_on,72,0,8,,,,,,,,,,,6,,71,0,,,,,,
139120,note_on,8,0,8,,,,,,,,,,,6,,74,100,,,,,,
139152,note_on,192,0,11,,,,,,,,,,,10,,50,0,,,,,,
139176,note_on,24,0,11,,,,,,,,,,,10,,59,0,,,,,,
139192,note_on,72,0,8,,,,,,,,,,,6,,74,0,,,,,,
139200,note_on,1704,0,2,,,,,,,,,,,1,,60,100,,,,,,
139200,note_on,8,0,8,,,,,,,,,,,6,,76,100,,,,,,
139200,note_on,1704,0,1,,,,,,,,,,,0,,67,100,,,,,,
139200,note_on,0,0,8,,,,,,,,,,,6,,60,100,,,,,,
139272,note_on,72,0,8,,,,,,,,,,,6,,60,0,,,,,,
139280,note_on,8,0,8,,,,,,,,,,,6,,64,100,,,,,,
139308,note_on,28,0,8,,,,,,,,,,,6,,76,0,,,,,,
139352,note_on,44,0,8,,,,,,,,,,,6,,64,0,,,,,,
139360,note_on,8,0,8,,,,,,,,,,,6,,67,100,,,,,,
139416,note_on,216,0,1,,,,,,,,,,,0,,67,0,,,,,,
139416,note_on,216,0,2,,,,,,,,,,,1,,60,0,,,,,,
139432,note_on,72,0,8,,,,,,,,,,,6,,67,0,,,,,,
139440,note_on,0,0,8,,,,,,,,,,,6,,59,100,,,,,,
139440,note_on,24,0,1,,,,,,,,,,,0,,77,100,,,,,,
139440,note_on,8,0,8,,,,,,,,,,,6,,74,100,,,,,,
139440,note_on,24,0,2,,,,,,,,,,,1,,69,100,,,,,,
139512,note_on,72,0,8,,,,,,,,,,,6,,59,0,,,,,,
139520,note_on,8,0,8,,,,,,,,,,,6,,65,100,,,,,,
139548,note_on,28,0,8,,,,,,,,,,,6,,74,0,,,,,,
139592,note_on,44,0,8,,,,,,,,,,,6,,65,0,,,,,,
139600,note_on,8,0,8,,,,,,,,,,,6,,69,100,,,,,,
139656,note_on,216,0,1,,,,,,,,,,,0,,77,0,,,,,,
139656,note_on,216,0,2,,,,,,,,,,,1,,69,0,,,,,,
139672,note_on,72,0,8,,,,,,,,,,,6,,69,0,,,,,,
139680,note_on,24,0,2,,,,,,,,,,,1,,67,100,,,,,,
139680,note_on,8,0,8,,,,,,,,,,,6,,76,100,,,,,,
139680,note_on,24,0,1,,,,,,,,,,,0,,76,100,,,,,,
139680,note_on,0,0,8,,,,,,,,,,,6,,60,100,,,,,,
139752,note_on,72,0,8,,,,,,,,,,,6,,60,0,,,,,,
139760,note_on,8,0,8,,,,,,,,,,,6,,64,100,,,,,,
139788,note_on,28,0,8,,,,,,,,,,,6,,76,0,,,,,,
139832,note_on,44,0,8,,,,,,,,,,,6,,64,0,,,,,,
139840,note_on,8,0,8,,,,,,,,,,,6,,67,100,,,,,,
139896,note_on,216,0,2,,,,,,,,,,,1,,67,0,,,,,,
139896,note_on,216,0,1,,,,,,,,,,,0,,76,0,,,,,,
139912,note_on,72,0,8,,,,,,,,,,,6,,67,0,,,,,,
139920,note_on,24,0,1,,,,,,,,,,,0,,74,100,,,,,,
139920,note_on,0,0,8,,,,,,,,,,,6,,55,100,,,,,,
139920,note_on,8,0,8,,,,,,,,,,,6,,71,100,,,,,,
139920,note_on,24,0,2,,,,,,,,,,,1,,65,100,,,,,,
139992,note_on,72,0,8,,,,,,,,,,,6,,55,0,,,,,,
140000,note_on,8,0,8,,,,,,,,,,,6,,62,100,,,,,,
140028,note_on,28,0,8,,,,,,,,,,,6,,71,0,,,,,,
140072,note_on,44,0,8,,,,,,,,,,,6,,62,0,,,,,,
140080,note_on,8,0,8,,,,,,,,,,,6,,65,100,,,,,,
140136,note_on,216,0,2,,,,,,,,,,,1,,65,0,,,,,,
140136,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
140152,note_on,72,0,8,,,,,,,,,,,6,,65,0,,,,,,
140160,note_on,2664,0,3,,,,,,,,,,,2,,64,100,,,,,,
140160,note_on,984,0,11,,,,,,,,,,,10,,57,100,,,,,,
140160,note_on,24,0,2,,,,,,,,,,,1,,64,100,,,,,,
140160,note_on,8,0,8,,,,,,,,,,,6,,72,100,,,,,,
140160,note_on,24,0,1,,,,,,,,,,,0,,72,100,,,,,,
140160,note_on,2664,0,4,,,,,,,,,,,3,,57,100,,,,,,
140232,note_on,72,0,11,,,,,,,,,,,10,,57,0,,,,,,
140240,note_on,8,0,11,,,,,,,,,,,10,,60,100,,,,,,
140268,note_on,108,0,8,,,,,,,,,,,6,,72,0,,,,,,
140312,note_on,72,0,11,,,,,,,,,,,10,,60,0,,,,,,
140320,note_on,8,0,11,,,,,,,,,,,10,,64,100,,,,,,
140376,note_on,216,0,2,,,,,,,,,,,1,,64,0,,,,,,
140376,note_on,216,0,4,,,,,,,,,,,3,,57,0,,,,,,
140376,note_on,216,0,1,,,,,,,,,,,0,,72,0,,,,,,
140376,note_on,216,0,3,,,,,,,,,,,2,,64,0,,,,,,
140392,note_on,72,0,11,,,,,,,,,,,10,,64,0,,,,,,
140400,note_on,8,0,11,,,,,,,,,,,10,,56,100,,,,,,
140400,note_on,132,0,8,,,,,,,,,,,6,,71,100,,,,,,
140400,note_on,24,0,1,,,,,,,,,,,0,,71,100,,,,,,
140400,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
140400,note_on,24,0,2,,,,,,,,,,,1,,71,100,,,,,,
140400,note_on,24,0,3,,,,,,,,,,,2,,74,100,,,,,,
140472,note_on,72,0,11,,,,,,,,,,,10,,56,0,,,,,,
140480,note_on,8,0,11,,,,,,,,,,,10,,62,100,,,,,,
140508,note_on,108,0,8,,,,,,,,,,,6,,71,0,,,,,,
140552,note_on,72,0,11,,,,,,,,,,,10,,62,0,,,,,,
140560,note_on,8,0,11,,,,,,,,,,,10,,65,100,,,,,,
140616,note_on,216,0,3,,,,,,,,,,,2,,74,0,,,,,,
140616,note_on,216,0,1,,,,,,,,,,,0,,71,0,,,,,,
140616,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
140616,note_on,216,0,2,,,,,,,,,,,1,,71,0,,,,,,
140632,note_on,72,0,11,,,,,,,,,,,10,,65,0,,,,,,
140640,note_on,24,0,4,,,,,,,,,,,3,,64,100,,,,,,
140640,note_on,132,0,8,,,,,,,,,,,6,,72,100,,,,,,
140640,note_on,24,0,2,,,,,,,,,,,1,,69,100,,,,,,
140640,note_on,24,0,1,,,,,,,,,,,0,,72,100,,,,,,
140640,note_on,24,0,3,,,,,,,,,,,2,,72,100,,,,,,
140640,note_on,8,0,11,,,,,,,,,,,10,,57,100,,,,,,
140712,note_on,72,0,11,,,,,,,,,,,10,,57,0,,,,,,
140720,note_on,8,0,11,,,,,,,,,,,10,,60,100,,,,,,
140748,note_on,108,0,8,,,,,,,,,,,6,,72,0,,,,,,
140792,note_on,72,0,11,,,,,,,,,,,10,,60,0,,,,,,
140800,note_on,8,0,11,,,,,,,,,,,10,,64,100,,,,,,
140856,note_on,216,0,4,,,,,,,,,,,3,,64,0,,,,,,
140856,note_on,216,0,1,,,,,,,,,,,0,,72,0,,,,,,
140856,note_on,216,0,3,,,,,,,,,,,2,,72,0,,,,,,
140856,note_on,216,0,2,,,,,,,,,,,1,,69,0,,,,,,
140872,note_on,72,0,11,,,,,,,,,,,10,,64,0,,,,,,
140880,note_on,24,0,3,,,,,,,,,,,2,,71,100,,,,,,
140880,note_on,24,0,2,,,,,,,,,,,1,,68,100,,,,,,
140880,note_on,132,0,8,,,,,,,,,,,6,,68,100,,,,,,
140880,note_on,8,0,11,,,,,,,,,,,10,,52,100,,,,,,
140880,note_on,24,0,1,,,,,,,,,,,0,,76,100,,,,,,
140880,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
140952,note_on,72,0,11,,,,,,,,,,,10,,52,0,,,,,,
140960,note_on,8,0,11,,,,,,,,,,,10,,59,100,,,,,,
140988,note_on,108,0,8,,,,,,,,,,,6,,68,0,,,,,,
141032,note_on,72,0,11,,,,,,,,,,,10,,59,0,,,,,,
141040,note_on,8,0,11,,,,,,,,,,,10,,62,100,,,,,,
141096,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
141096,note_on,216,0,3,,,,,,,,,,,2,,71,0,,,,,,
141096,note_on,216,0,1,,,,,,,,,,,0,,76,0,,,,,,
141096,note_on,216,0,2,,,,,,,,,,,1,,68,0,,,,,,
141112,note_on,72,0,11,,,,,,,,,,,10,,62,0,,,,,,
141120,note_on,8,0,11,,,,,,,,,,,10,,53,100,,,,,,
141120,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
141120,note_on,132,0,8,,,,,,,,,,,6,,69,100,,,,,,
141120,note_on,24,0,1,,,,,,,,,,,0,,69,100,,,,,,
141120,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
141120,note_on,24,0,2,,,,,,,,,,,1,,69,100,,,,,,
141192,note_on,72,0,11,,,,,,,,,,,10,,53,0,,,,,,
141200,note_on,8,0,11,,,,,,,,,,,10,,57,100,,,,,,
141228,note_on,108,0,8,,,,,,,,,,,6,,69,0,,,,,,
141272,note_on,72,0,11,,,,,,,,,,,10,,57,0,,,,,,
141280,note_on,8,0,11,,,,,,,,,,,10,,60,100,,,,,,
141336,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
141336,note_on,216,0,1,,,,,,,,,,,0,,69,0,,,,,,
141336,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
141336,note_on,216,0,2,,,,,,,,,,,1,,69,0,,,,,,
141352,note_on,72,0,11,,,,,,,,,,,10,,60,0,,,,,,
141360,note_on,24,0,3,,,,,,,,,,,2,,71,100,,,,,,
141360,note_on,8,0,11,,,,,,,,,,,10,,52,100,,,,,,
141360,note_on,24,0,2,,,,,,,,,,,1,,68,100,,,,,,
141360,note_on,132,0,8,,,,,,,,,,,6,,68,100,,,,,,
141360,note_on,24,0,4,,,,,,,,,,,3,,62,100,,,,,,
141432,note_on,72,0,11,,,,,,,,,,,10,,52,0,,,,,,
141440,note_on,8,0,11,,,,,,,,,,,10,,59,100,,,,,,
141468,note_on,108,0,8,,,,,,,,,,,6,,68,0,,,,,,
141512,note_on,72,0,11,,,,,,,,,,,10,,59,0,,,,,,
141520,note_on,8,0,11,,,,,,,,,,,10,,62,100,,,,,,
141576,note_on,216,0,4,,,,,,,,,,,3,,62,0,,,,,,
141576,note_on,216,0,3,,,,,,,,,,,2,,71,0,,,,,,
141576,note_on,216,0,2,,,,,,,,,,,1,,68,0,,,,,,
141592,note_on,72,0,11,,,,,,,,,,,10,,62,0,,,,,,
141600,note_on,8,0,11,,,,,,,,,,,10,,53,100,,,,,,
141600,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
141600,note_on,132,0,8,,,,,,,,,,,6,,69,100,,,,,,
141600,note_on,24,0,2,,,,,,,,,,,1,,69,100,,,,,,
141600,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
141672,note_on,72,0,11,,,,,,,,,,,10,,53,0,,,,,,
141680,note_on,8,0,11,,,,,,,,,,,10,,57,100,,,,,,
141708,note_on,108,0,8,,,,,,,,,,,6,,69,0,,,,,,
141752,note_on,72,0,11,,,,,,,,,,,10,,57,0,,,,,,
141760,note_on,8,0,11,,,,,,,,,,,10,,60,100,,,,,,
141816,note_on,216,0,2,,,,,,,,,,,1,,69,0,,,,,,
141816,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
141816,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
141832,note_on,72,0,11,,,,,,,,,,,10,,60,0,,,,,,
141840,note_on,132,0,8,,,,,,,,,,,6,,64,100,,,,,,
141840,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
141840,note_on,24,0,2,,,,,,,,,,,1,,79,100,,,,,,
141840,note_on,8,0,11,,,,,,,,,,,10,,49,100,,,,,,
141840,note_on,24,0,3,,,,,,,,,,,2,,64,100,,,,,,
141912,note_on,72,0,11,,,,,,,,,,,10,,49,0,,,,,,
141920,note_on,8,0,11,,,,,,,,,,,10,,55,100,,,,,,
141948,note_on,108,0,8,,,,,,,,,,,6,,64,0,,,,,,
141992,note_on,72,0,11,,,,,,,,,,,10,,55,0,,,,,,
142000,note_on,8,0,11,,,,,,,,,,,10,,58,100,,,,,,
142056,note_on,216,0,3,,,,,,,,,,,2,,64,0,,,,,,
142056,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
142056,note_on,216,0,2,,,,,,,,,,,1,,79,0,,,,,,
142072,note_on,72,0,11,,,,,,,,,,,10,,58,0,,,,,,
142080,note_on,8,0,11,,,,,,,,,,,10,,50,100,,,,,,
142080,note_on,24,0,4,,,,,,,,,,,3,,57,100,,,,,,
142080,note_on,24,0,2,,,,,,,,,,,1,,77,100,,,,,,
142080,note_on,132,0,8,,,,,,,,,,,6,,65,100,,,,,,
142080,note_on,4584,0,5,,,,,,,,,,,4,,50,100,,,,,,
142080,note_on,24,0,3,,,,,,,,,,,2,,62,100,,,,,,
142152,note_on,72,0,11,,,,,,,,,,,10,,50,0,,,,,,
142160,note_on,8,0,11,,,,,,,,,,,10,,53,100,,,,,,
142232,note_on,72,0,11,,,,,,,,,,,10,,53,0,,,,,,
142240,note_on,8,0,11,,,,,,,,,,,10,,57,100,,,,,,
142242,note_on,162,0,8,,,,,,,,,,,6,,65,0,,,,,,
142260,note_on,18,0,8,,,,,,,,,,,6,,74,100,,,,,,
142296,note_on,216,0,3,,,,,,,,,,,2,,62,0,,,,,,
142296,note_on,216,0,4,,,,,,,,,,,3,,57,0,,,,,,
142296,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
142296,note_on,216,0,2,,,,,,,,,,,1,,77,0,,,,,,
142312,note_on,72,0,11,,,,,,,,,,,10,,57,0,,,,,,
142314,note_on,54,0,8,,,,,,,,,,,6,,74,0,,,,,,
142320,note_on,24,0,5,,,,,,,,,,,4,,58,100,,,,,,
142320,note_on,6,0,8,,,,,,,,,,,6,,67,100,,,,,,
142320,note_on,8,0,11,,,,,,,,,,,10,,49,100,,,,,,
142392,note_on,72,0,11,,,,,,,,,,,10,,49,0,,,,,,
142400,note_on,8,0,11,,,,,,,,,,,10,,55,100,,,,,,
142472,note_on,72,0,11,,,,,,,,,,,10,,55,0,,,,,,
142480,note_on,8,0,11,,,,,,,,,,,10,,58,100,,,,,,
142482,note_on,162,0,8,,,,,,,,,,,6,,67,0,,,,,,
142500,note_on,18,0,8,,,,,,,,,,,6,,76,100,,,,,,
142536,note_on,216,0,5,,,,,,,,,,,4,,58,0,,,,,,
142552,note_on,72,0,11,,,,,,,,,,,10,,58,0,,,,,,
142554,note_on,54,0,8,,,,,,,,,,,6,,76,0,,,,,,
142560,note_on,6,0,8,,,,,,,,,,,6,,65,100,,,,,,
142560,note_on,24,0,5,,,,,,,,,,,4,,57,100,,,,,,
142560,note_on,8,0,11,,,,,,,,,,,10,,50,100,,,,,,
142632,note_on,72,0,11,,,,,,,,,,,10,,50,0,,,,,,
142640,note_on,8,0,11,,,,,,,,,,,10,,53,100,,,,,,
142712,note_on,72,0,11,,,,,,,,,,,10,,53,0,,,,,,
142720,note_on,8,0,11,,,,,,,,,,,10,,57,100,,,,,,
142722,note_on,162,0,8,,,,,,,,,,,6,,65,0,,,,,,
142740,note_on,18,0,8,,,,,,,,,,,6,,74,100,,,,,,
142776,note_on,216,0,5,,,,,,,,,,,4,,57,0,,,,,,
142792,note_on,72,0,11,,,,,,,,,,,10,,57,0,,,,,,
142794,note_on,54,0,8,,,,,,,,,,,6,,74,0,,,,,,
142800,note_on,6,0,8,,,,,,,,,,,6,,64,100,,,,,,
142800,note_on,24,0,5,,,,,,,,,,,4,,55,100,,,,,,
142800,note_on,8,0,11,,,,,,,,,,,10,,45,100,,,,,,
142872,note_on,72,0,11,,,,,,,,,,,10,,45,0,,,,,,
142880,note_on,8,0,11,,,,,,,,,,,10,,52,100,,,,,,
142952,note_on,72,0,11,,,,,,,,,,,10,,52,0,,,,,,
142960,note_on,8,0,11,,,,,,,,,,,10,,55,100,,,,,,
142962,note_on,162,0,8,,,,,,,,,,,6,,64,0,,,,,,
142980,note_on,18,0,8,,,,,,,,,,,6,,73,100,,,,,,
143016,note_on,216,0,5,,,,,,,,,,,4,,55,0,,,,,,
143032,note_on,72,0,11,,,,,,,,,,,10,,55,0,,,,,,
143034,note_on,54,0,8,,,,,,,,,,,6,,73,0,,,,,,
143040,note_on,24,0,5,,,,,,,,,,,4,,57,100,,,,,,
143040,note_on,6,0,8,,,,,,,,,,,6,,74,100,,,,,,
143040,note_on,1704,0,1,,,,,,,,,,,0,,74,100,,,,,,
143040,note_on,8,0,11,,,,,,,,,,,10,,53,100,,,,,,
143112,note_on,72,0,8,,,,,,,,,,,6,,74,0,,,,,,
143120,note_on,8,0,8,,,,,,,,,,,6,,77,100,,,,,,
143148,note_on,108,0,11,,,,,,,,,,,10,,53,0,,,,,,
143192,note_on,72,0,8,,,,,,,,,,,6,,77,0,,,,,,
143200,note_on,8,0,8,,,,,,,,,,,6,,81,100,,,,,,
143256,note_on,216,0,5,,,,,,,,,,,4,,57,0,,,,,,
143256,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
143272,note_on,72,0,8,,,,,,,,,,,6,,81,0,,,,,,
143280,note_on,24,0,5,,,,,,,,,,,4,,55,100,,,,,,
143280,note_on,8,0,8,,,,,,,,,,,6,,73,100,,,,,,
143280,note_on,984,0,2,,,,,,,,,,,1,,79,100,,,,,,
143280,note_on,132,0,11,,,,,,,,,,,10,,52,100,,,,,,
143280,note_on,24,0,1,,,,,,,,,,,0,,82,100,,,,,,
143352,note_on,72,0,8,,,,,,,,,,,6,,73,0,,,,,,
143360,note_on,8,0,8,,,,,,,,,,,6,,79,100,,,,,,
143388,note_on,108,0,11,,,,,,,,,,,10,,52,0,,,,,,
143432,note_on,72,0,8,,,,,,,,,,,6,,79,0,,,,,,
143440,note_on,8,0,8,,,,,,,,,,,6,,82,100,,,,,,
143496,note_on,216,0,5,,,,,,,,,,,4,,55,0,,,,,,
143496,note_on,216,0,2,,,,,,,,,,,1,,79,0,,,,,,
143496,note_on,216,0,1,,,,,,,,,,,0,,82,0,,,,,,
143512,note_on,72,0,8,,,,,,,,,,,6,,82,0,,,,,,
143520,note_on,24,0,5,,,,,,,,,,,4,,57,100,,,,,,
143520,note_on,8,0,8,,,,,,,,,,,6,,74,100,,,,,,
143520,note_on,132,0,11,,,,,,,,,,,10,,53,100,,,,,,
143520,note_on,24,0,2,,,,,,,,,,,1,,77,100,,,,,,
143520,note_on,24,0,1,,,,,,,,,,,0,,81,100,,,,,,
143592,note_on,72,0,8,,,,,,,,,,,6,,74,0,,,,,,
143600,note_on,8,0,8,,,,,,,,,,,6,,77,100,,,,,,
143628,note_on,108,0,11,,,,,,,,,,,10,,53,0,,,,,,
143672,note_on,72,0,8,,,,,,,,,,,6,,77,0,,,,,,
143680,note_on,8,0,8,,,,,,,,,,,6,,81,100,,,,,,
143736,note_on,216,0,5,,,,,,,,,,,4,,57,0,,,,,,
143736,note_on,216,0,1,,,,,,,,,,,0,,81,0,,,,,,
143736,note_on,216,0,2,,,,,,,,,,,1,,77,0,,,,,,
143752,note_on,72,0,8,,,,,,,,,,,6,,81,0,,,,,,
143760,note_on,132,0,11,,,,,,,,,,,10,,49,100,,,,,,
143760,note_on,24,0,5,,,,,,,,,,,4,,61,100,,,,,,
143760,note_on,24,0,1,,,,,,,,,,,0,,79,100,,,,,,
143760,note_on,8,0,8,,,,,,,,,,,6,,69,100,,,,,,
143760,note_on,24,0,2,,,,,,,,,,,1,,76,100,,,,,,
143832,note_on,72,0,8,,,,,,,,,,,6,,69,0,,,,,,
143840,note_on,8,0,8,,,,,,,,,,,6,,76,100,,,,,,
143868,note_on,108,0,11,,,,,,,,,,,10,,49,0,,,,,,
143912,note_on,72,0,8,,,,,,,,,,,6,,76,0,,,,,,
143920,note_on,8,0,8,,,,,,,,,,,6,,79,100,,,,,,
143976,note_on,216,0,2,,,,,,,,,,,1,,76,0,,,,,,
143976,note_on,216,0,1,,,,,,,,,,,0,,79,0,,,,,,
143976,note_on,216,0,5,,,,,,,,,,,4,,61,0,,,,,,
143992,note_on,72,0,8,,,,,,,,,,,6,,79,0,,,,,,
144000,note_on,24,0,1,,,,,,,,,,,0,,77,100,,,,,,
144000,note_on,24,0,5,,,,,,,,,,,4,,62,100,,,,,,
144000,note_on,132,0,11,,,,,,,,,,,10,,50,100,,,,,,
144000,note_on,24,0,2,,,,,,,,,,,1,,74,100,,,,,,
144000,note_on,0,0,8,,,,,,,,,,,6,,62,100,,,,,,
144000,note_on,8,0,8,,,,,,,,,,,6,,77,100,,,,,,
144000,note_on,1704,0,3,,,,,,,,,,,2,,62,100,,,,,,
144072,note_on,72,0,8,,,,,,,,,,,6,,62,0,,,,,,
144080,note_on,8,0,8,,,,,,,,,,,6,,65,100,,,,,,
144108,note_on,28,0,8,,,,,,,,,,,6,,77,0,,,,,,
144108,note_on,108,0,11,,,,,,,,,,,10,,50,0,,,,,,
144152,note_on,44,0,8,,,,,,,,,,,6,,65,0,,,,,,
144160,note_on,8,0,8,,,,,,,,,,,6,,69,100,,,,,,
144216,note_on,216,0,5,,,,,,,,,,,4,,62,0,,,,,,
144216,note_on,216,0,3,,,,,,,,,,,2,,62,0,,,,,,
144216,note_on,216,0,1,,,,,,,,,,,0,,77,0,,,,,,
144216,note_on,216,0,2,,,,,,,,,,,1,,74,0,,,,,,
144232,note_on,72,0,8,,,,,,,,,,,6,,69,0,,,,,,
144240,note_on,6744,0,6,,,,,,,,,,,5,,43,100,,,,,,
144240,note_on,24,0,5,,,,,,,,,,,4,,61,100,,,,,,
144240,note_on,0,0,8,,,,,,,,,,,6,,61,100,,,,,,
144240,note_on,8,0,8,,,,,,,,,,,6,,76,100,,,,,,
144240,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
144240,note_on,132,0,11,,,,,,,,,,,10,,55,100,,,,,,
144240,note_on,6744,0,7,,,,,,,,,,,5,,55,100,,,,,,
144240,note_on,24,0,2,,,,,,,,,,,1,,76,100,,,,,,
144240,note_on,1944,0,4,,,,,,,,,,,3,,64,100,,,,,,
144240,note_on,24,0,1,,,,,,,,,,,0,,76,100,,,,,,
144312,note_on,72,0,8,,,,,,,,,,,6,,61,0,,,,,,
144320,note_on,8,0,8,,,,,,,,,,,6,,64,100,,,,,,
144348,note_on,108,0,11,,,,,,,,,,,10,,55,0,,,,,,
144348,note_on,28,0,8,,,,,,,,,,,6,,76,0,,,,,,
144392,note_on,44,0,8,,,,,,,,,,,6,,64,0,,,,,,
144400,note_on,8,0,8,,,,,,,,,,,6,,70,100,,,,,,
144456,note_on,216,0,1,,,,,,,,,,,0,,76,0,,,,,,
144456,note_on,216,0,5,,,,,,,,,,,4,,61,0,,,,,,
144456,note_on,216,0,4,,,,,,,,,,,3,,64,0,,,,,,
144456,note_on,216,0,6,,,,,,,,,,,5,,43,0,,,,,,
144456,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
144456,note_on,216,0,7,,,,,,,,,,,5,,55,0,,,,,,
144456,note_on,216,0,2,,,,,,,,,,,1,,76,0,,,,,,
144472,note_on,72,0,8,,,,,,,,,,,6,,70,0,,,,,,
144480,note_on,24,0,6,,,,,,,,,,,5,,41,100,,,,,,
144480,note_on,8,0,8,,,,,,,,,,,6,,74,100,,,,,,
144480,note_on,0,0,8,,,,,,,,,,,6,,62,100,,,,,,
144480,note_on,132,0,11,,,,,,,,,,,10,,53,100,,,,,,
144480,note_on,24,0,5,,,,,,,,,,,4,,62,100,,,,,,
144480,note_on,24,0,2,,,,,,,,,,,1,,74,100,,,,,,
144480,note_on,24,0,1,,,,,,,,,,,0,,74,100,,,,,,
144480,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
144480,note_on,24,0,7,,,,,,,,,,,5,,53,100,,,,,,
144480,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
144552,note_on,72,0,8,,,,,,,,,,,6,,62,0,,,,,,
144560,note_on,8,0,8,,,,,,,,,,,6,,65,100,,,,,,
144588,note_on,28,0,8,,,,,,,,,,,6,,74,0,,,,,,
144588,note_on,108,0,11,,,,,,,,,,,10,,53,0,,,,,,
144632,note_on,44,0,8,,,,,,,,,,,6,,65,0,,,,,,
144640,note_on,8,0,8,,,,,,,,,,,6,,69,100,,,,,,
144696,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
144696,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
144696,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
144696,note_on,216,0,7,,,,,,,,,,,5,,53,0,,,,,,
144696,note_on,216,0,6,,,,,,,,,,,5,,41,0,,,,,,
144696,note_on,216,0,2,,,,,,,,,,,1,,74,0,,,,,,
144696,note_on,216,0,5,,,,,,,,,,,4,,62,0,,,,,,
144712,note_on,72,0,8,,,,,,,,,,,6,,69,0,,,,,,
144720,note_on,24,0,7,,,,,,,,,,,5,,52,100,,,,,,
144720,note_on,24,0,6,,,,,,,,,,,5,,40,100,,,,,,
144720,note_on,0,0,8,,,,,,,,,,,6,,57,100,,,,,,
144720,note_on,24,0,3,,,,,,,,,,,2,,67,100,,,,,,
144720,note_on,8,0,8,,,,,,,,,,,6,,73,100,,,,,,
144720,note_on,24,0,2,,,,,,,,,,,1,,73,100,,,,,,
144720,note_on,24,0,4,,,,,,,,,,,3,,67,100,,,,,,
144720,note_on,24,0,1,,,,,,,,,,,0,,73,100,,,,,,
144720,note_on,24,0,5,,,,,,,,,,,4,,64,100,,,,,,
144720,note_on,132,0,11,,,,,,,,,,,10,,52,100,,,,,,
144792,note_on,72,0,8,,,,,,,,,,,6,,57,0,,,,,,
144800,note_on,8,0,8,,,,,,,,,,,6,,64,100,,,,,,
144828,note_on,28,0,8,,,,,,,,,,,6,,73,0,,,,,,
